date	tau	Tb	pwv	lwp	iwp	o3
2021-04-01_00.00.00	7.0545e-02	2.2434e+01	1.5514e+00		1.6464e-03	2.4937e+02
2021-04-01_01.00.00	5.6580e-02	1.8965e+01	1.2111e+00		2.5326e-03	2.4907e+02
2021-04-01_02.00.00	4.7829e-02	1.6771e+01	9.8781e-01		4.7980e-05	2.4773e+02
2021-04-01_03.00.00	4.6049e-02	1.6328e+01	9.3665e-01			2.4639e+02
2021-04-01_04.00.00	4.5840e-02	1.6253e+01	9.3197e-01			2.4570e+02
2021-04-01_05.00.00	4.5684e-02	1.6204e+01	9.2475e-01			2.4603e+02
2021-04-01_06.00.00	4.2219e-02	1.5304e+01	8.3753e-01			2.4659e+02
2021-04-01_07.00.00	4.0821e-02	1.4919e+01	8.0505e-01			2.4625e+02
2021-04-01_08.00.00	4.0120e-02	1.4705e+01	7.9385e-01			2.4677e+02
2021-04-01_09.00.00	3.9845e-02	1.4610e+01	7.8947e-01			2.4658e+02
2021-04-01_10.00.00	3.8144e-02	1.4156e+01	7.4556e-01			2.4678e+02
2021-04-01_11.00.00	3.6265e-02	1.3660e+01	6.9687e-01			2.4901e+02
2021-04-01_12.00.00	3.6508e-02	1.3714e+01	7.0283e-01			2.5080e+02
2021-04-01_13.00.00	3.7257e-02	1.3925e+01	7.1733e-01			2.5104e+02
2021-04-01_14.00.00	3.6248e-02	1.3675e+01	6.8998e-01			2.5026e+02
2021-04-01_15.00.00	3.8390e-02	1.4251e+01	7.4266e-01			2.5027e+02
2021-04-01_16.00.00	4.4370e-02	1.5807e+01	8.9301e-01			2.5241e+02
2021-04-01_17.00.00	4.6251e-02	1.6306e+01	9.3711e-01			2.5162e+02
2021-04-01_18.00.00	4.8744e-02	1.6958e+01	9.9630e-01			2.5080e+02
2021-04-01_19.00.00	5.8081e-02	1.9332e+01	1.2216e+00			2.5039e+02
2021-04-01_20.00.00	7.1598e-02	2.2694e+01	1.5482e+00			2.5001e+02
2021-04-01_21.00.00	7.6083e-02	2.3808e+01	1.6458e+00			2.4993e+02
2021-04-01_22.00.00	7.6456e-02	2.3918e+01	1.6448e+00			2.4898e+02
2021-04-01_23.00.00	7.8473e-02	2.4409e+01	1.6751e+00			2.4877e+02
2021-04-02_00.00.00	6.8960e-02	2.2096e+01	1.4456e+00			2.5017e+02
2021-04-02_01.00.00	5.2730e-02	1.8056e+01	1.0621e+00			2.5162e+02
2021-04-02_02.00.00	4.6088e-02	1.6363e+01	9.0518e-01			2.5327e+02
2021-04-02_03.00.00	3.8239e-02	1.4314e+01	7.2266e-01			2.5476e+02
2021-04-02_04.00.00	3.6403e-02	1.3805e+01	6.8346e-01			2.5609e+02
2021-04-02_05.00.00	3.5214e-02	1.3473e+01	6.5687e-01			2.5649e+02
2021-04-02_06.00.00	3.3733e-02	1.3055e+01	6.2552e-01			2.5538e+02
2021-04-02_07.00.00	3.2865e-02	1.2808e+01	6.0755e-01			2.5500e+02
2021-04-02_08.00.00	3.4813e-02	1.3302e+01	6.5980e-01			2.5544e+02
2021-04-02_09.00.00	3.6146e-02	1.3629e+01	7.0038e-01			2.5479e+02
2021-04-02_10.00.00	3.7115e-02	1.3865e+01	7.2790e-01			2.5378e+02
2021-04-02_11.00.00	3.6921e-02	1.3806e+01	7.2671e-01			2.5414e+02
2021-04-02_12.00.00	3.6702e-02	1.3748e+01	7.2129e-01			2.5518e+02
2021-04-02_13.00.00	3.7225e-02	1.3894e+01	7.3439e-01			2.5536e+02
