date	tau	Tb	pwv	lwp	iwp	o3
2021-04-02_00.00.00	6.6402e-02	2.1467e+01	1.3860e+00			2.4874e+02
2021-04-02_01.00.00	5.3256e-02	1.8189e+01	1.0755e+00			2.4874e+02
2021-04-02_02.00.00	4.6233e-02	1.6399e+01	9.1032e-01			2.4878e+02
2021-04-02_03.00.00	3.8852e-02	1.4477e+01	7.3810e-01			2.5016e+02
2021-04-02_04.00.00	3.4904e-02	1.3411e+01	6.4690e-01			2.5373e+02
2021-04-02_05.00.00	3.2960e-02	1.2894e+01	5.9702e-01			2.5486e+02
2021-04-02_06.00.00	3.2322e-02	1.2706e+01	5.8448e-01			2.5638e+02
2021-04-02_07.00.00	3.2092e-02	1.2631e+01	5.8202e-01			2.5849e+02
2021-04-02_08.00.00	3.2250e-02	1.2654e+01	5.8903e-01			2.5977e+02
2021-04-02_09.00.00	3.2989e-02	1.2825e+01	6.1180e-01			2.5946e+02
2021-04-02_10.00.00	3.3262e-02	1.2878e+01	6.2419e-01			2.5844e+02
2021-04-02_11.00.00	3.4199e-02	1.3115e+01	6.5075e-01			2.5725e+02
2021-04-02_12.00.00	3.5133e-02	1.3345e+01	6.8007e-01			2.5745e+02
2021-04-02_13.00.00	3.6830e-02	1.3786e+01	7.2487e-01			2.5676e+02
2021-04-02_14.00.00	3.7051e-02	1.3852e+01	7.3301e-01			2.5578e+02
2021-04-02_15.00.00	3.8216e-02	1.4174e+01	7.6087e-01			2.5827e+02
2021-04-02_16.00.00	4.2227e-02	1.5227e+01	8.6553e-01			2.5945e+02
2021-04-02_17.00.00	4.6901e-02	1.6470e+01	9.8188e-01			2.5895e+02
2021-04-02_18.00.00	5.0845e-02	1.7493e+01	1.0791e+00			2.5877e+02
2021-04-02_19.00.00	5.5584e-02	1.8686e+01	1.2008e+00		9.2780e-04	2.5918e+02
2021-04-02_20.00.00	6.0034e-02	1.9817e+01	1.3062e+00		4.3200e-03	2.5988e+02
2021-04-02_21.00.00	6.2129e-02	2.0360e+01	1.3525e+00		9.0260e-04	2.5956e+02
2021-04-02_22.00.00	6.9144e-02	2.2110e+01	1.5132e+00		1.3260e-04	2.5862e+02
2021-04-02_23.00.00	6.8365e-02	2.1914e+01	1.4912e+00		2.7640e-03	2.5800e+02
2021-04-03_00.00.00	5.6568e-02	1.8985e+01	1.2022e+00		1.9188e-05	2.5785e+02
2021-04-03_01.00.00	4.6426e-02	1.6399e+01	9.5624e-01		2.6860e-04	2.5860e+02
2021-04-03_02.00.00	4.1194e-02	1.5020e+01	8.3146e-01		3.5640e-03	2.5836e+02
2021-04-03_03.00.00	4.0428e-02	1.4803e+01	8.1259e-01		3.7080e-03	2.5910e+02
2021-04-03_04.00.00	4.2617e-02	1.5345e+01	8.6955e-01		3.8380e-03	2.5700e+02
2021-04-03_05.00.00	4.2746e-02	1.5402e+01	8.6422e-01			2.5684e+02
2021-04-03_06.00.00	4.1390e-02	1.5033e+01	8.3219e-01			2.5564e+02
2021-04-03_07.00.00	3.9591e-02	1.4561e+01	7.8626e-01			2.5452e+02
2021-04-03_08.00.00	3.8292e-02	1.4208e+01	7.5524e-01			2.5529e+02
2021-04-03_09.00.00	3.7811e-02	1.4073e+01	7.4479e-01			2.5596e+02
2021-04-03_10.00.00	3.6952e-02	1.3857e+01	7.2155e-01			2.5586e+02
2021-04-03_11.00.00	3.6091e-02	1.3626e+01	7.0121e-01			2.5770e+02
2021-04-03_12.00.00	3.5550e-02	1.3493e+01	6.8650e-01			2.5901e+02
2021-04-03_13.00.00	3.7087e-02	1.3898e+01	7.2528e-01			2.5752e+02
2021-04-03_14.00.00	3.7953e-02	1.4141e+01	7.4545e-01			2.5900e+02
2021-04-03_15.00.00	4.0337e-02	1.4782e+01	8.0516e-01			2.6113e+02
2021-04-03_16.00.00	4.2898e-02	1.5459e+01	8.7234e-01			2.6079e+02
2021-04-03_17.00.00	4.6505e-02	1.6409e+01	9.6608e-01			2.5759e+02
2021-04-03_18.00.00	5.4446e-02	1.8448e+01	1.1711e+00		7.1660e-07	2.5526e+02
