date	tau	Tb	pwv	lwp	iwp	o3
2021-04-02_18.00.00	4.4508e-02	1.5885e+01	9.1085e-01			2.5910e+02
2021-04-02_19.00.00	4.8274e-02	1.6858e+01	1.0064e+00		7.1660e-07	2.6023e+02
2021-04-02_20.00.00	5.2161e-02	1.7846e+01	1.1056e+00		1.5956e-03	2.6051e+02
2021-04-02_21.00.00	5.4126e-02	1.8365e+01	1.1474e+00			2.5986e+02
2021-04-02_22.00.00	5.6852e-02	1.9080e+01	1.2035e+00			2.5928e+02
2021-04-02_23.00.00	6.0040e-02	1.9880e+01	1.2783e+00			2.5795e+02
2021-04-03_00.00.00	4.9125e-02	1.7111e+01	1.0159e+00			2.5725e+02
2021-04-03_01.00.00	4.2961e-02	1.5523e+01	8.6458e-01			2.5689e+02
2021-04-03_02.00.00	3.8631e-02	1.4372e+01	7.6017e-01			2.5681e+02
2021-04-03_03.00.00	3.8623e-02	1.4353e+01	7.6029e-01			2.5808e+02
2021-04-03_04.00.00	3.8593e-02	1.4323e+01	7.6026e-01			2.5776e+02
2021-04-03_05.00.00	3.8155e-02	1.4208e+01	7.4780e-01			2.5798e+02
2021-04-03_06.00.00	3.8931e-02	1.4392e+01	7.6804e-01			2.5714e+02
2021-04-03_07.00.00	3.7620e-02	1.4047e+01	7.3556e-01		2.8780e-05	2.5577e+02
2021-04-03_08.00.00	3.7361e-02	1.3978e+01	7.2763e-01		3.8378e-05	2.5564e+02
2021-04-03_09.00.00	3.6368e-02	1.3714e+01	7.0274e-01		9.5940e-06	2.5509e+02
2021-04-03_10.00.00	3.6170e-02	1.3647e+01	7.0115e-01		1.9188e-05	2.5443e+02
2021-04-03_11.00.00	3.5043e-02	1.3351e+01	6.7328e-01		3.5820e-07	2.5659e+02
2021-04-03_12.00.00	3.4548e-02	1.3220e+01	6.6022e-01			2.5893e+02
2021-04-03_13.00.00	3.5648e-02	1.3532e+01	6.8362e-01			2.5799e+02
2021-04-03_14.00.00	3.6396e-02	1.3758e+01	6.9811e-01			2.5845e+02
2021-04-03_15.00.00	4.1600e-02	1.5108e+01	8.3609e-01			2.6217e+02
2021-04-03_16.00.00	4.7501e-02	1.6629e+01	9.9150e-01			2.6380e+02
2021-04-03_17.00.00	5.3971e-02	1.8293e+01	1.1577e+00			2.6179e+02
2021-04-03_18.00.00	5.9251e-02	1.9636e+01	1.2939e+00			2.5800e+02
2021-04-03_19.00.00	6.4614e-02	2.1002e+01	1.4275e+00			2.5691e+02
2021-04-03_20.00.00	7.2145e-02	2.2863e+01	1.6131e+00		8.8100e-08	2.5597e+02
2021-04-03_21.00.00	7.4911e-02	2.3521e+01	1.6853e+00		2.7480e-05	2.5680e+02
2021-04-03_22.00.00	8.3546e-02	2.5581e+01	1.9139e+00		5.5941e-04	2.5802e+02
2021-04-03_23.00.00	8.6574e-02	2.6289e+01	1.9900e+00		1.1268e-03	2.5803e+02
2021-04-04_00.00.00	8.6561e-02	2.6235e+01	2.0151e+00		5.2108e-03	2.5763e+02
2021-04-04_01.00.00	9.0697e-02	2.7121e+01	2.1527e+00		1.7814e-02	2.5741e+02
2021-04-04_02.00.00	1.1581e-01	3.2728e+01	2.8227e+00		5.5108e-02	2.5734e+02
2021-04-04_03.00.00	1.2079e-01	3.3892e+01	2.9425e+00		3.3289e-02	2.5636e+02
2021-04-04_04.00.00	1.2605e-01	3.5165e+01	3.0574e+00		3.1601e-02	2.5650e+02
2021-04-04_05.00.00	1.4313e-01	3.8993e+01	3.4423e+00		9.7432e-02	2.5516e+02
2021-04-04_06.00.00	1.3373e-01	3.6982e+01	3.2339e+00		2.8237e-02	2.5565e+02
2021-04-04_07.00.00	1.2794e-01	3.5665e+01	3.0718e+00		3.7113e-02	2.5526e+02
2021-04-04_08.00.00	1.2749e-01	3.5554e+01	3.0607e+00		1.1704e-02	2.5494e+02
2021-04-04_09.00.00	1.2894e-01	3.5827e+01	3.0661e+00		7.8483e-02	2.5383e+02
2021-04-04_10.00.00	1.2961e-01	3.5955e+01	3.0772e+00		9.1192e-02	2.5491e+02
2021-04-04_11.00.00	1.3098e-01	3.6261e+01	3.1191e+00		7.2486e-02	2.5586e+02
2021-04-04_12.00.00	1.3022e-01	3.6103e+01	3.1152e+00		3.6317e-02	2.5582e+02
