date	tau	Tb	pwv	lwp	iwp	o3
2021-04-02_12.00.00	3.4135e-02	1.3093e+01	6.5116e-01			2.5696e+02
2021-04-02_13.00.00	3.5196e-02	1.3376e+01	6.7757e-01			2.5690e+02
2021-04-02_14.00.00	3.4882e-02	1.3301e+01	6.7054e-01			2.5550e+02
2021-04-02_15.00.00	3.5807e-02	1.3554e+01	6.9463e-01			2.5603e+02
2021-04-02_16.00.00	3.8399e-02	1.4238e+01	7.6451e-01			2.5577e+02
2021-04-02_17.00.00	4.3627e-02	1.5623e+01	8.9540e-01			2.5663e+02
2021-04-02_18.00.00	4.5193e-02	1.6057e+01	9.2947e-01			2.5736e+02
2021-04-02_19.00.00	4.9587e-02	1.7191e+01	1.0407e+00			2.5799e+02
2021-04-02_20.00.00	5.3888e-02	1.8284e+01	1.1483e+00		1.4996e-03	2.5803e+02
2021-04-02_21.00.00	5.6618e-02	1.8996e+01	1.2092e+00		9.5940e-06	2.5743e+02
2021-04-02_22.00.00	6.1009e-02	2.0123e+01	1.3043e+00			2.5767e+02
2021-04-02_23.00.00	6.3352e-02	2.0701e+01	1.3603e+00			2.5751e+02
2021-04-03_00.00.00	5.1405e-02	1.7674e+01	1.0762e+00		9.5940e-06	2.5697e+02
2021-04-03_01.00.00	4.4831e-02	1.5983e+01	9.1630e-01		2.6920e-04	2.5714e+02
2021-04-03_02.00.00	3.9675e-02	1.4645e+01	7.8596e-01			2.5599e+02
2021-04-03_03.00.00	3.9088e-02	1.4484e+01	7.7018e-01			2.5700e+02
2021-04-03_04.00.00	3.8932e-02	1.4421e+01	7.6766e-01			2.5756e+02
2021-04-03_05.00.00	3.8967e-02	1.4415e+01	7.6905e-01			2.5804e+02
2021-04-03_06.00.00	3.9602e-02	1.4565e+01	7.8590e-01			2.5651e+02
2021-04-03_07.00.00	3.8693e-02	1.4322e+01	7.6319e-01		9.5940e-06	2.5422e+02
2021-04-03_08.00.00	3.8036e-02	1.4140e+01	7.4830e-01		3.4789e-04	2.5316e+02
2021-04-03_09.00.00	3.6964e-02	1.3855e+01	7.2103e-01			2.5349e+02
2021-04-03_10.00.00	3.6065e-02	1.3617e+01	6.9984e-01			2.5281e+02
2021-04-03_11.00.00	3.5098e-02	1.3364e+01	6.7648e-01		7.8080e-05	2.5524e+02
2021-04-03_12.00.00	3.4847e-02	1.3294e+01	6.7043e-01		5.3300e-05	2.5769e+02
2021-04-03_13.00.00	3.6515e-02	1.3745e+01	7.0997e-01			2.5681e+02
2021-04-03_14.00.00	3.7542e-02	1.4042e+01	7.3203e-01			2.5879e+02
2021-04-03_15.00.00	4.0344e-02	1.4786e+01	8.0448e-01			2.6255e+02
2021-04-03_16.00.00	4.5203e-02	1.6042e+01	9.3305e-01			2.6312e+02
2021-04-03_17.00.00	5.2573e-02	1.7933e+01	1.1237e+00			2.5995e+02
2021-04-03_18.00.00	5.8520e-02	1.9439e+01	1.2790e+00			2.5676e+02
2021-04-03_19.00.00	6.4498e-02	2.0958e+01	1.4298e+00		1.0572e-07	2.5504e+02
2021-04-03_20.00.00	7.1737e-02	2.2757e+01	1.6098e+00		2.5860e-04	2.5562e+02
2021-04-03_21.00.00	7.5521e-02	2.3691e+01	1.7033e+00		1.4906e-04	2.5584e+02
2021-04-03_22.00.00	8.6793e-02	2.6344e+01	2.0022e+00		1.5481e-03	2.5606e+02
2021-04-03_23.00.00	9.3515e-02	2.7918e+01	2.1758e+00		2.4621e-03	2.5551e+02
2021-04-04_00.00.00	8.9739e-02	2.6974e+01	2.0966e+00		2.4618e-02	2.5566e+02
2021-04-04_01.00.00	1.0818e-01	3.1131e+01	2.6212e+00		1.1960e-02	2.5625e+02
2021-04-04_02.00.00	1.2182e-01	3.4171e+01	2.9921e+00		3.6081e-03	2.5638e+02
2021-04-04_03.00.00	1.2701e-01	3.5365e+01	3.1011e+00		3.5132e-03	2.5537e+02
2021-04-04_04.00.00	1.2832e-01	3.5711e+01	3.1280e+00		2.6457e-03	2.5634e+02
2021-04-04_05.00.00	1.3539e-01	3.7394e+01	3.2708e+00		2.0880e-02	2.5467e+02
2021-04-04_06.00.00	1.2852e-01	3.5885e+01	3.0848e+00		6.6979e-03	2.5486e+02
2021-04-04_07.00.00	1.1907e-01	3.3791e+01	2.8272e+00		9.6020e-06	2.5409e+02
2021-04-04_08.00.00	1.2087e-01	3.4166e+01	2.8661e+00			2.5395e+02
2021-04-04_09.00.00	1.2229e-01	3.4435e+01	2.9066e+00		4.2365e-03	2.5371e+02
2021-04-04_10.00.00	1.3109e-01	3.6329e+01	3.1265e+00		3.4081e-02	2.5383e+02
2021-04-04_11.00.00	1.2711e-01	3.5476e+01	3.0256e+00		2.7426e-02	2.5302e+02
2021-04-04_12.00.00	1.3158e-01	3.6409e+01	3.1294e+00		5.6369e-02	2.5398e+02
2021-04-04_13.00.00	1.3119e-01	3.6341e+01	3.1033e+00		6.7337e-02	2.5445e+02
2021-04-04_14.00.00	1.3583e-01	3.7366e+01	3.2298e+00		5.4334e-02	2.5574e+02
2021-04-04_15.00.00	1.3012e-01	3.6167e+01	3.0739e+00		2.6129e-02	2.5595e+02
2021-04-04_16.00.00	1.3952e-01	3.8207e+01	3.3208e+00		1.3615e-02	2.5650e+02
2021-04-04_17.00.00	1.3929e-01	3.8090e+01	3.2789e+00		1.1430e-01	2.5655e+02
2021-04-04_18.00.00	1.3220e-01	3.6518e+01	3.1123e+00		8.2579e-02	2.5722e+02
2021-04-04_19.00.00	1.3095e-01	3.6299e+01	3.1023e+00		5.9263e-03	2.5710e+02
2021-04-04_20.00.00	1.4076e-01	3.8474e+01	3.3337e+00		9.9206e-03	2.5727e+02
2021-04-04_21.00.00	1.4108e-01	3.8512e+01	3.3426e+00		3.7690e-02	2.5767e+02
2021-04-04_22.00.00	1.4834e-01	4.0071e+01	3.5197e+00		2.2822e-02	2.5788e+02
2021-04-04_23.00.00	1.3932e-01	3.8135e+01	3.2537e+00		3.1967e-02	2.5799e+02
2021-04-05_00.00.00	1.3132e-01	3.6354e+01	3.0752e+00		3.1788e-02	2.5648e+02
2021-04-05_01.00.00	1.2430e-01	3.4777e+01	2.9390e+00		1.1369e-02	2.5534e+02
2021-04-05_02.00.00	1.2027e-01	3.3896e+01	2.8186e+00		9.0235e-03	2.5681e+02
2021-04-05_03.00.00	1.0661e-01	3.0752e+01	2.4915e+00		1.8679e-02	2.5723e+02
2021-04-05_04.00.00	1.0390e-01	3.0120e+01	2.4308e+00		1.6495e-02	2.5684e+02
2021-04-05_05.00.00	8.8767e-02	2.6659e+01	2.0171e+00		2.6453e-02	2.5771e+02
2021-04-05_06.00.00	8.1974e-02	2.5032e+01	1.8587e+00		1.1928e-02	2.5779e+02
2021-04-05_07.00.00	7.3867e-02	2.3083e+01	1.6527e+00		1.2406e-02	2.5795e+02
2021-04-05_08.00.00	7.0967e-02	2.2360e+01	1.5739e+00		2.0838e-02	2.5893e+02
2021-04-05_09.00.00	6.7342e-02	2.1461e+01	1.4935e+00		9.3042e-03	2.5793e+02
2021-04-05_10.00.00	6.6467e-02	2.1161e+01	1.4904e+00		2.0996e-02	2.5747e+02
2021-04-05_11.00.00	6.6118e-02	2.1062e+01	1.4881e+00		1.6882e-02	2.5733e+02
2021-04-05_12.00.00	6.3419e-02	2.0471e+01	1.4015e+00		1.4020e-02	2.5681e+02
2021-04-05_13.00.00	6.4317e-02	2.0701e+01	1.4218e+00		1.7348e-02	2.5668e+02
2021-04-05_14.00.00	6.6182e-02	2.1153e+01	1.4656e+00		2.9289e-02	2.5632e+02
2021-04-05_15.00.00	7.0316e-02	2.2117e+01	1.5913e+00		2.7821e-02	2.5623e+02
2021-04-05_16.00.00	7.1741e-02	2.2463e+01	1.6326e+00		3.3989e-02	2.5490e+02
2021-04-05_17.00.00	7.3736e-02	2.2957e+01	1.6821e+00		3.8113e-02	2.5274e+02
2021-04-05_18.00.00	7.1446e-02	2.2443e+01	1.6290e+00		1.4070e-02	2.5108e+02
2021-04-05_19.00.00	7.0525e-02	2.2241e+01	1.6047e+00		2.6957e-03	2.5105e+02
2021-04-05_20.00.00	7.0586e-02	2.2251e+01	1.6042e+00		8.8700e-04	2.5199e+02
2021-04-05_21.00.00	6.7072e-02	2.1370e+01	1.5212e+00		1.8662e-03	2.5506e+02
2021-04-05_22.00.00	6.6279e-02	2.1188e+01	1.4938e+00			2.5450e+02
2021-04-05_23.00.00	7.2154e-02	2.2622e+01	1.6347e+00		2.1100e-04	2.5283e+02
2021-04-06_00.00.00	7.3990e-02	2.3101e+01	1.6677e+00			2.5286e+02
2021-04-06_01.00.00	7.1605e-02	2.2496e+01	1.6221e+00			2.5332e+02
2021-04-06_02.00.00	8.1935e-02	2.5005e+01	1.8889e+00			2.5356e+02
2021-04-06_03.00.00	1.0031e-01	2.9335e+01	2.3479e+00			2.5217e+02
2021-04-06_04.00.00	1.0589e-01	3.0644e+01	2.4688e+00			2.5422e+02
2021-04-06_05.00.00	1.1200e-01	3.2071e+01	2.6080e+00			2.5528e+02
2021-04-06_06.00.00	1.2193e-01	3.4332e+01	2.8465e+00		8.6200e-06	2.5532e+02
2021-04-06_07.00.00	1.2358e-01	3.4770e+01	2.8746e+00			2.5650e+02
2021-04-06_08.00.00	1.2966e-01	3.6138e+01	3.0218e+00			2.5600e+02
2021-04-06_09.00.00	1.2968e-01	3.6178e+01	3.0165e+00			2.5597e+02
2021-04-06_10.00.00	1.2468e-01	3.5095e+01	2.8820e+00			2.5652e+02
2021-04-06_11.00.00	1.1873e-01	3.3814e+01	2.7149e+00			2.5672e+02
2021-04-06_12.00.00	1.1294e-01	3.2574e+01	2.5495e+00		2.5640e-05	2.5690e+02
2021-04-06_13.00.00	1.0435e-01	3.0654e+01	2.3273e+00			2.5693e+02
2021-04-06_14.00.00	1.0033e-01	2.9776e+01	2.2226e+00			2.5515e+02
2021-04-06_15.00.00	9.7151e-02	2.8991e+01	2.1736e+00			2.5382e+02
2021-04-06_16.00.00	1.0123e-01	2.9857e+01	2.3190e+00			2.5236e+02
2021-04-06_17.00.00	9.9540e-02	2.9492e+01	2.2823e+00		7.0780e-07	2.5118e+02
2021-04-06_18.00.00	9.6242e-02	2.8758e+01	2.1919e+00			2.5193e+02
2021-04-06_19.00.00	9.8638e-02	2.9368e+01	2.2366e+00			2.5155e+02
2021-04-06_20.00.00	9.9948e-02	2.9684e+01	2.2668e+00			2.5071e+02
2021-04-06_21.00.00	9.5361e-02	2.8600e+01	2.1476e+00			2.5112e+02
2021-04-06_22.00.00	8.6850e-02	2.6573e+01	1.9431e+00			2.5250e+02
2021-04-06_23.00.00	8.0111e-02	2.4944e+01	1.7701e+00			2.5245e+02
2021-04-07_00.00.00	7.5854e-02	2.3905e+01	1.6729e+00			2.5167e+02
2021-04-07_01.00.00	5.9564e-02	1.9903e+01	1.2732e+00			2.5197e+02
2021-04-07_02.00.00	5.4760e-02	1.8674e+01	1.1555e+00		4.9119e-06	2.5058e+02
2021-04-07_03.00.00	5.2409e-02	1.8068e+01	1.1008e+00		1.1838e-03	2.4940e+02
2021-04-07_04.00.00	5.3786e-02	1.8403e+01	1.1386e+00		1.1913e-03	2.4969e+02
2021-04-07_05.00.00	5.2903e-02	1.8178e+01	1.1179e+00		2.4482e-03	2.5024e+02
2021-04-07_06.00.00	5.5232e-02	1.8756e+01	1.1806e+00		3.3321e-03	2.4979e+02
2021-04-07_07.00.00	5.3400e-02	1.8275e+01	1.1429e+00			2.4908e+02
2021-04-07_08.00.00	5.3840e-02	1.8402e+01	1.1495e+00		3.5820e-07	2.4879e+02
2021-04-07_09.00.00	5.7844e-02	1.9361e+01	1.2637e+00		7.0640e-04	2.4825e+02
2021-04-07_10.00.00	5.8208e-02	1.9435e+01	1.2800e+00		6.5364e-04	2.4825e+02
2021-04-07_11.00.00	5.8596e-02	1.9503e+01	1.2984e+00		9.5796e-04	2.4905e+02
2021-04-07_12.00.00	5.9131e-02	1.9641e+01	1.3152e+00		4.9400e-04	2.4856e+02
2021-04-07_15.00.00	7.0439e-02	2.2503e+01	1.5982e+00		1.6778e-06	2.4775e+02
2021-04-07_18.00.00	8.1303e-02	2.5193e+01	1.8734e+00		7.5930e-04	2.4907e+02
2021-04-07_21.00.00	7.5375e-02	2.3631e+01	1.7468e+00		4.1127e-03	2.4746e+02
2021-04-08_00.00.00	6.5959e-02	2.1361e+01	1.5036e+00		1.1941e-04	2.4629e+02
2021-04-08_03.00.00	4.7962e-02	1.6688e+01	1.0825e+00		7.3700e-04	2.4715e+02
2021-04-08_06.00.00	5.1900e-02	1.7641e+01	1.2004e+00		2.5362e-03	2.4751e+02
2021-04-08_09.00.00	6.9241e-02	2.2029e+01	1.6530e+00		2.5171e-03	2.4922e+02
2021-04-08_12.00.00	7.3756e-02	2.3220e+01	1.7527e+00		9.2213e-05	2.5190e+02
2021-04-08_15.00.00	6.7908e-02	2.1817e+01	1.5945e+00		1.6954e-04	2.5285e+02
2021-04-08_18.00.00	7.5927e-02	2.3838e+01	1.7809e+00		3.7582e-07	2.5356e+02
2021-04-08_21.00.00	7.9610e-02	2.4658e+01	1.8727e+00		2.3230e-02	2.5169e+02
2021-04-09_00.00.00	6.7770e-02	2.1820e+01	1.5738e+00		3.8215e-03	2.4986e+02
2021-04-09_03.00.00	6.5131e-02	2.1092e+01	1.5294e+00		9.9967e-03	2.5021e+02
2021-04-09_06.00.00	6.3350e-02	2.0534e+01	1.5075e+00		2.1202e-03	2.5191e+02
2021-04-09_09.00.00	8.0318e-02	2.4557e+01	2.0031e+00		4.6699e-04	2.5110e+02
2021-04-09_12.00.00	8.2817e-02	2.5130e+01	2.0776e+00		1.5018e-03	2.4983e+02
2021-04-09_15.00.00	1.1275e-01	3.2263e+01	2.8553e+00		5.8440e-03	2.5075e+02
2021-04-09_18.00.00	1.1897e-01	3.3721e+01	3.0096e+00		1.7354e-02	2.4985e+02
2021-04-09_21.00.00	1.3139e-01	3.6545e+01	3.3307e+00		4.2418e-03	2.4971e+02
2021-04-10_00.00.00	1.3359e-01	3.7090e+01	3.3803e+00		1.3694e-03	2.5109e+02
2021-04-10_03.00.00	1.1618e-01	3.3108e+01	2.9283e+00		4.4973e-06	2.5229e+02
2021-04-10_06.00.00	1.0159e-01	2.9684e+01	2.5414e+00		1.9546e-05	2.5338e+02
2021-04-10_09.00.00	9.8561e-02	2.8943e+01	2.4726e+00		7.7140e-03	2.5359e+02
2021-04-10_12.00.00	7.6225e-02	2.3573e+01	1.8691e+00		1.3324e-02	2.5374e+02
2021-04-10_15.00.00	8.1868e-02	2.4950e+01	2.0181e+00		1.2519e-02	2.5554e+02
2021-04-10_18.00.00	9.2436e-02	2.7381e+01	2.2823e+00		7.6204e-02	2.5470e+02
2021-04-10_21.00.00	8.8057e-02	2.6424e+01	2.1788e+00		1.2999e-03	2.5569e+02
2021-04-11_00.00.00	7.3421e-02	2.2992e+01	1.7604e+00		4.0314e-05	2.5496e+02
2021-04-11_03.00.00	6.4228e-02	2.0791e+01	1.5040e+00			2.5377e+02
2021-04-11_06.00.00	5.6974e-02	1.8898e+01	1.3273e+00			2.5517e+02
2021-04-11_09.00.00	5.4691e-02	1.8283e+01	1.2769e+00			2.5352e+02
2021-04-11_12.00.00	5.3890e-02	1.8116e+01	1.2499e+00			2.5214e+02
2021-04-11_15.00.00	5.8497e-02	1.9278e+01	1.3782e+00			2.5098e+02
2021-04-11_18.00.00	6.8908e-02	2.1874e+01	1.6590e+00			2.5286e+02
2021-04-11_21.00.00	6.7126e-02	2.1490e+01	1.5950e+00			2.5062e+02
2021-04-12_00.00.00	6.1113e-02	2.0087e+01	1.4123e+00			2.5044e+02
2021-04-12_03.00.00	4.5384e-02	1.5987e+01	1.0166e+00		8.9004e-04	2.5121e+02
2021-04-12_06.00.00	3.5573e-02	1.3477e+01	7.3130e-01			2.5091e+02
2021-04-12_09.00.00	3.5174e-02	1.3371e+01	7.2138e-01			2.5102e+02
2021-04-12_12.00.00	3.7933e-02	1.4057e+01	8.0956e-01			2.5258e+02
2021-04-12_15.00.00	4.2473e-02	1.5217e+01	9.3778e-01			2.5260e+02
2021-04-12_18.00.00	5.0953e-02	1.7422e+01	1.1633e+00		7.1660e-07	2.4904e+02
2021-04-12_21.00.00	5.6059e-02	1.8674e+01	1.3057e+00		3.0580e-05	2.4852e+02
