date	tau	Tb	pwv	lwp	iwp	o3	RHs	Ts
2021-06-14_18.00.00	0.05118298	17.41784	1.0746034642654143		0.0014309800460705418	254.33221676343607	29.986293924428224	-5.262379316757517
2021-06-14_19.00.00	0.05724516	18.96963	1.2055583809495318		0.0010476770275525773	255.1499925562007	36.73384245636022	-5.602999894616687
2021-06-14_20.00.00	0.06371374	20.56182	1.3616465731295062		0.0012000520537290213	253.8037814500521	39.12985668159931	-5.837906752148854
2021-06-14_21.00.00	0.07325754	22.88674	1.580694049720286		0.0006232087833188739	253.35123567068632	40.51726183736241	-6.0306243888817335
2021-06-14_22.00.00	0.08691252	26.13669	1.89514195111736		0.0005541418613695515	253.95101980050617	43.71326055219351	-6.389810867709855
2021-06-14_23.00.00	0.08981611	26.84576	1.9425096478894304		0.00015123998564035062	252.2123715944618	47.29356476446169	-6.675844823999967
2021-06-15_00.00.00	0.0827093	25.15614	1.779477069434888		4.084000957309959e-05	249.65252344796784	50.44017289427142	-7.042293501370523
2021-06-15_01.00.00	0.07254628	22.71245	1.548367786519879		0.00015837239357405688	248.8118207533125	50.20052274717362	-7.171088843214761
2021-06-15_02.00.00	0.0685968	21.72688	1.4690770933676367		7.374000059831873e-05	247.97208575256812	46.165985624363074	-6.868155113013302
2021-06-15_03.00.00	0.06704613	21.31642	1.4411496694289048			246.59948637784726	47.239376739756544	-7.0645941438148725
2021-06-15_04.00.00	0.06553311	20.95623	1.3979719986836987		1.990399976067251e-05	245.85004466279588	50.90219445152254	-7.325153313495832
2021-06-15_05.00.00	0.06680748	21.29286	1.409675112932659		6.448999311933466e-07	244.6931293732321	55.48762386675966	-7.663716277192293
2021-06-15_06.00.00	0.06497199	20.78494	1.3947677027552576		3.885999341849403e-05	244.49821348816437	53.90298615103953	-7.598698243559966
2021-06-15_07.00.00	0.06970718	21.82483	1.549481855984683		0.0012495841684865528	245.74698526127736	52.00756828363338	-7.5439542274931455
2021-06-15_08.00.00	0.06162095	19.90886	1.33117629461214		0.0002773250964788943	247.1174259341968	48.876085172882796	-7.481781936757443
2021-06-15_09.00.00	0.0653183	20.67029	1.464207975588596		0.0044234391360277615	249.08299836236415	41.623370024967365	-7.159640224146926
2021-06-15_10.00.00	0.0591814	19.22045	1.2936838483860353		0.0006328599635025578	251.6225249367277	36.198669342112346	-7.027286914386252
2021-06-15_11.00.00	0.05569395	18.3657	1.2112678373769705		0.0007458599335866216	251.8803781450052	29.54927055522082	-6.847023784106341
