date	tau	Tb	pwv	lwp	iwp	o3
2021-04-05_06.00.00	1.3631e-01	3.7397e+01	3.2681e+00		4.8215e-03	2.5641e+02
2021-04-05_07.00.00	1.3233e-01	3.6525e+01	3.1543e+00		1.6352e-03	2.5635e+02
2021-04-05_08.00.00	1.2971e-01	3.5948e+01	3.0721e+00		3.7343e-03	2.5601e+02
2021-04-05_09.00.00	1.1036e-01	3.1749e+01	2.5242e+00		2.3020e-03	2.5636e+02
2021-04-05_10.00.00	1.2305e-01	3.4594e+01	2.8558e+00			2.5666e+02
2021-04-05_11.00.00	1.2499e-01	3.5005e+01	2.9026e+00		2.8884e-04	2.5631e+02
2021-04-05_12.00.00	1.2028e-01	3.3892e+01	2.8046e+00		5.0861e-03	2.5433e+02
2021-04-05_13.00.00	1.1533e-01	3.2773e+01	2.6791e+00		4.9527e-03	2.5228e+02
2021-04-05_14.00.00	1.1970e-01	3.3798e+01	2.7665e+00		1.0174e-02	2.4991e+02
2021-04-05_15.00.00	1.2259e-01	3.4477e+01	2.8278e+00		1.0302e-02	2.5337e+02
2021-04-05_16.00.00	1.2478e-01	3.5045e+01	2.8529e+00		1.5646e-02	2.5719e+02
2021-04-05_17.00.00	1.2798e-01	3.5800e+01	2.9138e+00		1.9022e-02	2.5933e+02
2021-04-05_18.00.00	1.3345e-01	3.7011e+01	3.0442e+00		2.7414e-02	2.5706e+02
2021-04-05_19.00.00	1.2266e-01	3.4710e+01	2.7501e+00		1.0066e-05	2.5719e+02
2021-04-05_20.00.00	1.2348e-01	3.4904e+01	2.7585e+00		7.6760e-06	2.5801e+02
2021-04-05_21.00.00	1.3147e-01	3.6698e+01	2.9344e+00		1.3368e-05	2.5872e+02
2021-04-05_22.00.00	1.3839e-01	3.8237e+01	3.0768e+00		1.8059e-03	2.5799e+02
2021-04-05_23.00.00	1.6076e-01	4.3202e+01	3.4980e+00	1.8933e-05	3.2889e-02	2.5811e+02
2021-04-06_00.00.00	1.3788e-01	3.8225e+01	2.9765e+00		3.2802e-04	2.5661e+02
2021-04-06_01.00.00	1.0678e-01	3.1150e+01	2.2868e+00			2.5443e+02
2021-04-06_02.00.00	8.7578e-02	2.6619e+01	1.8536e+00			2.5474e+02
2021-04-06_03.00.00	8.3371e-02	2.5574e+01	1.7767e+00			2.5555e+02
2021-04-06_04.00.00	7.8885e-02	2.4480e+01	1.6810e+00			2.5593e+02
2021-04-06_05.00.00	7.6631e-02	2.3903e+01	1.6485e+00			2.5565e+02
2021-04-06_06.00.00	8.2981e-02	2.5493e+01	1.7900e+00			2.5594e+02
2021-04-06_07.00.00	9.8695e-02	2.9242e+01	2.1620e+00			2.5415e+02
2021-04-06_08.00.00	1.0784e-01	3.1371e+01	2.3834e+00			2.5334e+02
2021-04-06_09.00.00	1.0642e-01	3.1063e+01	2.3590e+00			2.5406e+02
2021-04-06_10.00.00	1.0494e-01	3.0749e+01	2.3217e+00			2.5462e+02
2021-04-06_11.00.00	1.0502e-01	3.0784e+01	2.3241e+00			2.5368e+02
2021-04-06_12.00.00	1.0502e-01	3.0820e+01	2.3176e+00			2.5197e+02
2021-04-06_13.00.00	9.9326e-02	2.9532e+01	2.1752e+00			2.5202e+02
2021-04-06_14.00.00	1.0078e-01	2.9923e+01	2.2018e+00			2.5353e+02
2021-04-06_15.00.00	1.0639e-01	3.1278e+01	2.3525e+00			2.5391e+02
2021-04-06_16.00.00	1.3298e-01	3.7378e+01	3.0191e+00			2.5208e+02
2021-04-06_17.00.00	1.3818e-01	3.8599e+01	3.1563e+00			2.4999e+02
2021-04-06_18.00.00	1.4159e-01	3.9400e+01	3.2402e+00			2.5057e+02
2021-04-06_19.00.00	1.4689e-01	4.0584e+01	3.3665e+00			2.4815e+02
2021-04-06_20.00.00	1.4992e-01	4.1220e+01	3.4503e+00			2.4670e+02
2021-04-06_21.00.00	1.4873e-01	4.0936e+01	3.4271e+00			2.4681e+02
2021-04-06_22.00.00	1.4441e-01	3.9955e+01	3.3237e+00			2.4946e+02
2021-04-06_23.00.00	1.3919e-01	3.8762e+01	3.1966e+00			2.5142e+02
2021-04-07_00.00.00	1.2837e-01	3.6318e+01	2.9373e+00			2.5238e+02
2021-04-07_01.00.00	1.1076e-01	3.2270e+01	2.5341e+00		3.9420e-06	2.5316e+02
2021-04-07_02.00.00	1.1611e-01	3.3467e+01	2.6939e+00			2.5271e+02
2021-04-07_03.00.00	1.1087e-01	3.2248e+01	2.5821e+00			2.5181e+02
2021-04-07_04.00.00	1.1184e-01	3.2548e+01	2.5776e+00			2.5075e+02
2021-04-07_05.00.00	1.1535e-01	3.3431e+01	2.6479e+00			2.5089e+02
2021-04-07_06.00.00	1.1550e-01	3.3485e+01	2.6408e+00			2.5114e+02
2021-04-07_07.00.00	1.1563e-01	3.3508e+01	2.6398e+00			2.5172e+02
2021-04-07_08.00.00	1.0680e-01	3.1435e+01	2.4198e+00			2.5195e+02
2021-04-07_09.00.00	1.0114e-01	3.0109e+01	2.2777e+00		2.0840e-05	2.5233e+02
2021-04-07_10.00.00	9.1895e-02	2.7871e+01	2.0612e+00		5.0380e-05	2.5121e+02
2021-04-07_11.00.00	7.8451e-02	2.4588e+01	1.7379e+00			2.4984e+02
2021-04-07_12.00.00	6.3720e-02	2.0932e+01	1.3793e+00		2.4460e-05	2.4879e+02
2021-04-07_13.00.00	6.2118e-02	2.0504e+01	1.3402e+00		8.8260e-05	2.4770e+02
2021-04-07_14.00.00	5.3613e-02	1.8333e+01	1.1404e+00		6.0900e-05	2.4702e+02
2021-04-07_15.00.00	4.9333e-02	1.7202e+01	1.0477e+00		3.8840e-05	2.4663e+02
2021-04-07_16.00.00	5.3171e-02	1.8193e+01	1.1449e+00		1.3982e-04	2.4762e+02
2021-04-07_17.00.00	5.6043e-02	1.8927e+01	1.2167e+00		9.8683e-04	2.4787e+02
2021-04-07_18.00.00	6.6576e-02	2.1604e+01	1.4717e+00		9.7994e-04	2.4661e+02
2021-04-07_19.00.00	7.9221e-02	2.4750e+01	1.7784e+00		1.4534e-04	2.4479e+02
2021-04-07_20.00.00	8.2219e-02	2.5491e+01	1.8436e+00		1.9272e-04	2.4343e+02
2021-04-07_21.00.00	8.0267e-02	2.5006e+01	1.7951e+00		9.1320e-05	2.4353e+02
2021-04-07_22.00.00	7.5201e-02	2.3709e+01	1.6867e+00		8.2063e-03	2.4419e+02
2021-04-07_23.00.00	7.9546e-02	2.4737e+01	1.7998e+00		1.3584e-02	2.4485e+02
2021-04-08_00.00.00	6.6363e-02	2.1457e+01	1.4933e+00		9.0701e-03	2.4561e+02
2021-04-08_01.00.00	5.8345e-02	1.9417e+01	1.3025e+00		5.6024e-03	2.4647e+02
2021-04-08_02.00.00	5.2436e-02	1.7878e+01	1.1686e+00		4.9727e-03	2.4664e+02
2021-04-08_03.00.00	5.1883e-02	1.7721e+01	1.1614e+00		3.1479e-03	2.4616e+02
2021-04-08_04.00.00	5.0157e-02	1.7268e+01	1.1222e+00		2.6003e-03	2.4604e+02
2021-04-08_05.00.00	5.0447e-02	1.7315e+01	1.1376e+00		3.3013e-03	2.4696e+02
2021-04-08_06.00.00	5.0989e-02	1.7464e+01	1.1505e+00		2.4637e-04	2.4748e+02
2021-04-08_07.00.00	5.0613e-02	1.7378e+01	1.1369e+00		1.2044e-04	2.4797e+02
2021-04-08_08.00.00	4.8551e-02	1.6892e+01	1.0707e+00		1.5922e-04	2.4847e+02
2021-04-08_09.00.00	4.6170e-02	1.6271e+01	1.0108e+00		1.4044e-03	2.4986e+02
2021-04-08_10.00.00	4.4491e-02	1.5815e+01	9.7093e-01		3.9825e-03	2.5001e+02
2021-04-08_11.00.00	4.3184e-02	1.5466e+01	9.3741e-01		4.5838e-03	2.4966e+02
2021-04-08_12.00.00	4.1951e-02	1.5141e+01	9.0601e-01		5.4751e-03	2.4928e+02
2021-04-08_13.00.00	4.1033e-02	1.4944e+01	8.7166e-01		1.0040e-03	2.4907e+02
2021-04-08_14.00.00	4.3404e-02	1.5569e+01	9.3242e-01		4.7402e-03	2.4954e+02
2021-04-08_15.00.00	4.4107e-02	1.5739e+01	9.5531e-01		6.1152e-03	2.5089e+02
2021-04-08_16.00.00	4.6938e-02	1.6485e+01	1.0245e+00		1.0566e-02	2.5048e+02
2021-04-08_17.00.00	5.2375e-02	1.7914e+01	1.1589e+00		1.5146e-02	2.4952e+02
2021-04-08_18.00.00	5.7758e-02	1.9283e+01	1.2887e+00		3.2266e-02	2.4878e+02
2021-04-08_19.00.00	5.6278e-02	1.8885e+01	1.2458e+00		4.4502e-02	2.4848e+02
2021-04-08_20.00.00	5.9367e-02	1.9597e+01	1.3257e+00		6.9997e-02	2.4784e+02
2021-04-08_21.00.00	5.9549e-02	1.9706e+01	1.3474e+00		1.4544e-02	2.4793e+02
2021-04-08_22.00.00	6.8744e-02	2.1945e+01	1.6036e+00		6.5113e-03	2.4857e+02
2021-04-08_23.00.00	6.8044e-02	2.1937e+01	1.5416e+00		2.0911e-02	2.4759e+02
2021-04-09_00.00.00	6.7522e-02	2.1759e+01	1.5447e+00		3.4315e-02	2.4701e+02
2021-04-09_01.00.00	7.1243e-02	2.2652e+01	1.6743e+00		6.3427e-03	2.4678e+02
2021-04-09_02.00.00	8.0092e-02	2.4714e+01	1.9255e+00		2.4366e-02	2.4645e+02
2021-04-09_03.00.00	9.3187e-02	2.7790e+01	2.2634e+00		5.9367e-02	2.4583e+02
2021-04-09_04.00.00	9.0058e-02	2.7150e+01	2.1846e+00		5.3555e-03	2.4721e+02
2021-04-09_05.00.00	8.8851e-02	2.6848e+01	2.1539e+00		6.3240e-03	2.4767e+02
2021-04-09_06.00.00	8.4331e-02	2.5735e+01	2.0376e+00		1.0712e-02	2.4787e+02
2021-04-09_07.00.00	8.5528e-02	2.5875e+01	2.0071e+00		1.6670e-01	2.4826e+02
2021-04-09_08.00.00	7.9440e-02	2.4458e+01	1.9250e+00		1.4316e-02	2.4929e+02
2021-04-09_09.00.00	7.5909e-02	2.3603e+01	1.8328e+00		9.8640e-03	2.5098e+02
2021-04-09_10.00.00	7.3805e-02	2.3068e+01	1.7836e+00		4.0464e-03	2.5141e+02
2021-04-09_11.00.00	7.1468e-02	2.2443e+01	1.7276e+00		1.6434e-02	2.5070e+02
2021-04-09_12.00.00	1.0395e-01	2.9894e+01	2.5996e+00		1.1146e-01	2.5034e+02
2021-04-09_13.00.00	8.5023e-02	2.5693e+01	2.1131e+00		2.2150e-04	2.5128e+02
2021-04-09_14.00.00	8.5461e-02	2.5824e+01	2.1255e+00		5.5665e-04	2.5189e+02
2021-04-09_15.00.00	9.3490e-02	2.7646e+01	2.3582e+00		2.8366e-03	2.5110e+02
2021-04-09_16.00.00	8.4492e-02	2.5613e+01	2.0944e+00		2.3912e-03	2.5161e+02
2021-04-09_17.00.00	7.8670e-02	2.4253e+01	1.9219e+00		1.1350e-03	2.5154e+02
2021-04-09_18.00.00	7.3398e-02	2.2967e+01	1.7756e+00		2.0238e-04	2.5026e+02
2021-04-09_19.00.00	6.8225e-02	2.1667e+01	1.6392e+00		1.7101e-03	2.4970e+02
2021-04-09_20.00.00	7.0260e-02	2.2158e+01	1.6967e+00		1.5146e-03	2.4921e+02
2021-04-09_21.00.00	7.5253e-02	2.3422e+01	1.8238e+00		4.3137e-04	2.5033e+02
2021-04-09_22.00.00	8.2873e-02	2.5323e+01	2.0179e+00		4.8987e-04	2.5063e+02
2021-04-09_23.00.00	9.2931e-02	2.7730e+01	2.2905e+00		1.9570e-03	2.5011e+02
