date	tau	Tb	pwv	lwp	iwp	o3
2021-04-01_18.00.00	4.7762e-02	1.6727e+01	9.6714e-01			2.5048e+02
2021-04-01_19.00.00	5.6570e-02	1.8970e+01	1.1810e+00			2.4965e+02
2021-04-01_20.00.00	6.5536e-02	2.1217e+01	1.3986e+00			2.4885e+02
2021-04-01_21.00.00	6.8903e-02	2.2055e+01	1.4736e+00			2.4773e+02
2021-04-01_22.00.00	7.0633e-02	2.2495e+01	1.5035e+00			2.4631e+02
2021-04-01_23.00.00	7.2601e-02	2.2972e+01	1.5406e+00			2.4795e+02
2021-04-02_00.00.00	6.4426e-02	2.0985e+01	1.3368e+00			2.4909e+02
2021-04-02_01.00.00	5.1552e-02	1.7766e+01	1.0311e+00			2.4870e+02
2021-04-02_02.00.00	4.3794e-02	1.5780e+01	8.4904e-01			2.4848e+02
2021-04-02_03.00.00	3.6076e-02	1.3752e+01	6.6783e-01			2.4996e+02
2021-04-02_04.00.00	3.3262e-02	1.2970e+01	6.0661e-01			2.5414e+02
2021-04-02_05.00.00	3.1553e-02	1.2517e+01	5.6200e-01			2.5552e+02
2021-04-02_06.00.00	3.1809e-02	1.2567e+01	5.7213e-01			2.5693e+02
2021-04-02_07.00.00	3.1690e-02	1.2516e+01	5.7241e-01			2.5938e+02
2021-04-02_08.00.00	3.2562e-02	1.2719e+01	6.0006e-01			2.5919e+02
2021-04-02_09.00.00	3.3206e-02	1.2876e+01	6.1897e-01			2.5901e+02
2021-04-02_10.00.00	3.3342e-02	1.2895e+01	6.2687e-01			2.5954e+02
2021-04-02_11.00.00	3.4466e-02	1.3175e+01	6.5994e-01			2.5932e+02
2021-04-02_12.00.00	3.5443e-02	1.3413e+01	6.9146e-01		3.9800e-05	2.5860e+02
2021-04-02_13.00.00	3.6829e-02	1.3776e+01	7.2867e-01		1.9904e-05	2.5785e+02
2021-04-02_14.00.00	3.7292e-02	1.3907e+01	7.4167e-01		1.9546e-05	2.5575e+02
2021-04-02_15.00.00	3.8668e-02	1.4280e+01	7.7673e-01			2.5570e+02
2021-04-02_16.00.00	4.2040e-02	1.5166e+01	8.6561e-01			2.5676e+02
2021-04-02_17.00.00	4.7558e-02	1.6618e+01	1.0041e+00		3.9100e-05	2.5744e+02
2021-04-02_18.00.00	5.1298e-02	1.7603e+01	1.0918e+00			2.5787e+02
2021-04-02_19.00.00	5.4204e-02	1.8353e+01	1.1627e+00			2.5811e+02
2021-04-02_20.00.00	5.9864e-02	1.9763e+01	1.3043e+00		2.4140e-03	2.5826e+02
2021-04-02_21.00.00	6.2650e-02	2.0475e+01	1.3671e+00		2.8020e-03	2.5863e+02
2021-04-02_22.00.00	6.8224e-02	2.1867e+01	1.4957e+00		1.2886e-03	2.5763e+02
2021-04-02_23.00.00	6.7842e-02	2.1779e+01	1.4811e+00		1.2268e-03	2.5562e+02
2021-04-03_00.00.00	5.4353e-02	1.8432e+01	1.1482e+00			2.5603e+02
2021-04-03_01.00.00	4.7366e-02	1.6643e+01	9.7912e-01		4.7980e-05	2.5702e+02
2021-04-03_02.00.00	4.1492e-02	1.5114e+01	8.3408e-01			2.5779e+02
2021-04-03_03.00.00	4.0059e-02	1.4725e+01	7.9828e-01			2.5838e+02
2021-04-03_04.00.00	4.0309e-02	1.4778e+01	8.0476e-01			2.5605e+02
2021-04-03_05.00.00	4.0471e-02	1.4803e+01	8.0831e-01			2.5524e+02
2021-04-03_06.00.00	4.0964e-02	1.4893e+01	8.2685e-01			2.5597e+02
2021-04-03_07.00.00	3.8409e-02	1.4237e+01	7.6168e-01			2.5548e+02
2021-04-03_08.00.00	3.7752e-02	1.4057e+01	7.4590e-01			2.5550e+02
2021-04-03_09.00.00	3.7103e-02	1.3883e+01	7.3039e-01			2.5584e+02
2021-04-03_10.00.00	3.6783e-02	1.3806e+01	7.1924e-01			2.5590e+02
2021-04-03_11.00.00	3.6328e-02	1.3697e+01	7.0419e-01			2.5705e+02
2021-04-03_12.00.00	3.5316e-02	1.3437e+01	6.7843e-01			2.5812e+02
2021-04-03_13.00.00	3.5569e-02	1.3509e+01	6.8494e-01			2.5800e+02
2021-04-03_14.00.00	3.7105e-02	1.3927e+01	7.2382e-01			2.5841e+02
2021-04-03_15.00.00	4.1043e-02	1.4972e+01	8.2318e-01			2.5837e+02
2021-04-03_16.00.00	4.5864e-02	1.6226e+01	9.5032e-01			2.5994e+02
2021-04-03_17.00.00	5.0395e-02	1.7416e+01	1.0660e+00			2.6008e+02
2021-04-03_18.00.00	5.8043e-02	1.9372e+01	1.2572e+00			2.5823e+02
2021-04-03_19.00.00	6.5155e-02	2.1163e+01	1.4372e+00		8.3600e-04	2.5727e+02
2021-04-03_20.00.00	7.0355e-02	2.2452e+01	1.5652e+00		2.6924e-03	2.5631e+02
2021-04-03_21.00.00	7.8392e-02	2.4373e+01	1.7805e+00		2.1768e-03	2.5468e+02
2021-04-03_22.00.00	9.1974e-02	2.7560e+01	2.1411e+00		3.9886e-03	2.5370e+02
2021-04-03_23.00.00	1.0382e-01	3.0292e+01	2.4504e+00		1.0052e-02	2.5329e+02
2021-04-04_00.00.00	1.1236e-01	3.2230e+01	2.6913e+00		1.8008e-02	2.5363e+02
2021-04-04_01.00.00	1.2050e-01	3.4047e+01	2.9259e+00		4.7901e-03	2.5431e+02
2021-04-04_02.00.00	1.3162e-01	3.6447e+01	3.2325e+00		5.7548e-03	2.5365e+02
2021-04-04_03.00.00	1.3190e-01	3.6510e+01	3.2306e+00		5.6628e-03	2.5240e+02
2021-04-04_04.00.00	1.3073e-01	3.6347e+01	3.1562e+00		1.3277e-04	2.5343e+02
2021-04-04_05.00.00	1.2664e-01	3.5555e+01	3.0159e+00		2.5580e-05	2.5349e+02
2021-04-04_06.00.00	1.1857e-01	3.3743e+01	2.8013e+00			2.5404e+02
2021-04-04_07.00.00	1.1048e-01	3.1869e+01	2.5988e+00			2.5449e+02
2021-04-04_08.00.00	1.1149e-01	3.2060e+01	2.6233e+00			2.5471e+02
2021-04-04_09.00.00	1.0851e-01	3.1337e+01	2.5549e+00			2.5454e+02
2021-04-04_10.00.00	1.1232e-01	3.2192e+01	2.6447e+00		2.8579e-04	2.5485e+02
2021-04-04_11.00.00	1.2050e-01	3.4006e+01	2.8616e+00		2.6492e-03	2.5570e+02
2021-04-04_12.00.00	1.2954e-01	3.6023e+01	3.0825e+00		8.5018e-03	2.5637e+02
2021-04-04_13.00.00	1.3523e-01	3.7309e+01	3.2115e+00		3.5380e-03	2.5635e+02
2021-04-04_14.00.00	1.3839e-01	3.8013e+01	3.2815e+00		9.7220e-03	2.5503e+02
2021-04-04_15.00.00	1.4001e-01	3.8407e+01	3.3149e+00		2.7796e-03	2.5582e+02
2021-04-04_16.00.00	1.4050e-01	3.8532e+01	3.3203e+00		1.3845e-02	2.5703e+02
2021-04-04_17.00.00	1.3719e-01	3.7850e+01	3.2307e+00		3.0859e-04	2.5729e+02
2021-04-04_18.00.00	1.4131e-01	3.8835e+01	3.3050e+00		2.6606e-05	2.5693e+02
2021-04-04_19.00.00	1.4926e-01	4.0599e+01	3.4780e+00		1.4945e-03	2.5756e+02
2021-04-04_20.00.00	1.4218e-01	3.8895e+01	3.3518e+00		1.7286e-02	2.5684e+02
2021-04-04_21.00.00	1.4978e-01	4.0455e+01	3.5643e+00		1.3250e-02	2.5637e+02
2021-04-04_22.00.00	1.5358e-01	4.1311e+01	3.6235e+00		1.4099e-02	2.5549e+02
2021-04-04_23.00.00	1.4521e-01	3.9435e+01	3.4118e+00		2.1642e-02	2.5537e+02
2021-04-05_00.00.00	1.4201e-01	3.8765e+01	3.3251e+00		2.5221e-02	2.5612e+02
2021-04-05_01.00.00	1.3845e-01	3.7990e+01	3.2703e+00		1.1912e-02	2.5619e+02
2021-04-05_02.00.00	1.2266e-01	3.4546e+01	2.8698e+00		7.2142e-03	2.5692e+02
2021-04-05_03.00.00	1.2325e-01	3.4633e+01	2.9014e+00		6.6921e-03	2.5792e+02
2021-04-05_04.00.00	1.1285e-01	3.2254e+01	2.6490e+00		1.0139e-02	2.5815e+02
2021-04-05_05.00.00	9.7389e-02	2.8670e+01	2.2678e+00		8.2215e-03	2.5824e+02
2021-04-05_06.00.00	9.4233e-02	2.7866e+01	2.1969e+00		1.2917e-02	2.5836e+02
2021-04-05_07.00.00	8.4596e-02	2.5537e+01	1.9631e+00		2.8145e-02	2.5835e+02
2021-04-05_08.00.00	8.3034e-02	2.5106e+01	1.9362e+00		3.7547e-02	2.5827e+02
