date	tau	Tb	pwv	lwp	iwp	o3
2021-04-01_12.00.00	3.6125e-02	1.3624e+01	6.9198e-01			2.5344e+02
2021-04-01_13.00.00	3.6865e-02	1.3834e+01	7.0598e-01			2.5364e+02
2021-04-01_14.00.00	3.6675e-02	1.3794e+01	7.0043e-01			2.5244e+02
2021-04-01_15.00.00	3.8003e-02	1.4160e+01	7.3084e-01			2.5319e+02
2021-04-01_16.00.00	4.3096e-02	1.5499e+01	8.5701e-01			2.5287e+02
2021-04-01_17.00.00	4.5125e-02	1.6035e+01	9.0592e-01			2.5195e+02
2021-04-01_18.00.00	4.8771e-02	1.6987e+01	9.9231e-01			2.4997e+02
2021-04-01_19.00.00	5.8770e-02	1.9519e+01	1.2368e+00			2.4904e+02
2021-04-01_20.00.00	6.7154e-02	2.1606e+01	1.4395e+00			2.4844e+02
2021-04-01_21.00.00	7.0571e-02	2.2451e+01	1.5165e+00			2.4721e+02
2021-04-01_22.00.00	7.1300e-02	2.2643e+01	1.5253e+00			2.4564e+02
2021-04-01_23.00.00	7.3999e-02	2.3304e+01	1.5770e+00			2.4754e+02
2021-04-02_00.00.00	6.4453e-02	2.0977e+01	1.3435e+00			2.4967e+02
2021-04-02_01.00.00	4.8966e-02	1.7098e+01	9.7478e-01			2.5039e+02
2021-04-02_02.00.00	4.0574e-02	1.4941e+01	7.7635e-01			2.5136e+02
2021-04-02_03.00.00	3.5120e-02	1.3495e+01	6.4603e-01			2.5309e+02
2021-04-02_04.00.00	3.2798e-02	1.2864e+01	5.9132e-01		9.5940e-06	2.5658e+02
2021-04-02_05.00.00	3.2207e-02	1.2695e+01	5.7843e-01			2.5659e+02
2021-04-02_06.00.00	3.1891e-02	1.2589e+01	5.7464e-01			2.5670e+02
2021-04-02_07.00.00	3.1619e-02	1.2497e+01	5.7063e-01			2.5734e+02
2021-04-02_08.00.00	3.2054e-02	1.2594e+01	5.8435e-01			2.5734e+02
2021-04-02_09.00.00	3.2389e-02	1.2666e+01	5.9751e-01			2.5594e+02
