date	tau	Tb	pwv	lwp	iwp	o3
2021-04-03_06.00.00	3.8648e-02	1.4311e+01	7.6224e-01			2.5527e+02
2021-04-03_07.00.00	3.7779e-02	1.4081e+01	7.4119e-01			2.5370e+02
2021-04-03_08.00.00	3.7585e-02	1.4037e+01	7.3339e-01			2.5334e+02
2021-04-03_09.00.00	3.6519e-02	1.3756e+01	7.0579e-01			2.5238e+02
2021-04-03_10.00.00	3.5573e-02	1.3509e+01	6.8206e-01			2.5301e+02
2021-04-03_11.00.00	3.4779e-02	1.3303e+01	6.6146e-01			2.5449e+02
2021-04-03_12.00.00	3.4688e-02	1.3273e+01	6.6102e-01			2.5619e+02
2021-04-03_13.00.00	3.6790e-02	1.3833e+01	7.1479e-01			2.5555e+02
2021-04-03_14.00.00	3.8782e-02	1.4371e+01	7.6534e-01			2.5713e+02
2021-04-03_15.00.00	4.3642e-02	1.5649e+01	8.9062e-01			2.6065e+02
2021-04-03_16.00.00	5.1181e-02	1.7566e+01	1.0897e+00		4.4800e-04	2.6253e+02
2021-04-03_17.00.00	5.7339e-02	1.9141e+01	1.2456e+00		7.4000e-04	2.6241e+02
2021-04-03_18.00.00	6.1272e-02	2.0143e+01	1.3447e+00			2.6172e+02
2021-04-03_19.00.00	6.5680e-02	2.1240e+01	1.4612e+00		5.6840e-06	2.6023e+02
2021-04-03_20.00.00	7.2224e-02	2.2881e+01	1.6190e+00			2.5875e+02
2021-04-03_21.00.00	8.0069e-02	2.4750e+01	1.8266e+00		1.4224e-03	2.5744e+02
2021-04-03_22.00.00	9.2672e-02	2.7680e+01	2.1626e+00		5.3839e-03	2.5721e+02
2021-04-03_23.00.00	1.0559e-01	3.0628e+01	2.4851e+00		6.3343e-02	2.5679e+02
2021-04-04_00.00.00	1.1679e-01	3.3142e+01	2.8131e+00		5.5954e-02	2.5676e+02
2021-04-04_01.00.00	1.3210e-01	3.6481e+01	3.2419e+00		5.5121e-02	2.5432e+02
2021-04-04_02.00.00	1.4768e-01	3.9834e+01	3.6398e+00		7.1770e-02	2.5457e+02
2021-04-04_03.00.00	1.5102e-01	4.0567e+01	3.7067e+00		7.5123e-02	2.5462e+02
2021-04-04_04.00.00	1.5657e-01	4.1873e+01	3.8394e+00		3.6625e-02	2.5660e+02
2021-04-04_05.00.00	1.6716e-01	4.4270e+01	4.0754e+00		3.4809e-02	2.5533e+02
2021-04-04_06.00.00	1.7489e-01	4.5958e+01	4.2065e+00		8.8917e-02	2.5470e+02
2021-04-04_07.00.00	1.6748e-01	4.4410e+01	4.0484e+00		1.3969e-02	2.5357e+02
2021-04-04_08.00.00	1.5168e-01	4.0920e+01	3.6439e+00		6.3122e-02	2.5355e+02
2021-04-04_09.00.00	1.4210e-01	3.8773e+01	3.4341e+00		3.2836e-02	2.5345e+02
2021-04-04_10.00.00	1.4167e-01	3.8724e+01	3.3962e+00		7.6918e-03	2.5401e+02
2021-04-04_11.00.00	1.3867e-01	3.8029e+01	3.3178e+00		3.7008e-02	2.5487e+02
2021-04-04_12.00.00	1.3344e-01	3.6884e+01	3.1927e+00		1.3410e-02	2.5516e+02
2021-04-04_13.00.00	1.3413e-01	3.6999e+01	3.1610e+00		1.1203e-01	2.5719e+02
2021-04-04_14.00.00	1.3442e-01	3.7134e+01	3.1859e+00		4.1726e-02	2.5618e+02
2021-04-04_15.00.00	1.3855e-01	3.8053e+01	3.2582e+00		8.2693e-02	2.5600e+02
2021-04-04_16.00.00	1.4004e-01	3.8431e+01	3.3155e+00		1.3641e-02	2.5477e+02
2021-04-04_17.00.00	1.4635e-01	3.9796e+01	3.4555e+00		3.4801e-02	2.5467e+02
2021-04-04_18.00.00	1.4567e-01	3.9534e+01	3.4415e+00		9.3687e-02	2.5550e+02
2021-04-04_19.00.00	1.4768e-01	3.9956e+01	3.4478e+00		1.7333e-01	2.5552e+02
2021-04-04_20.00.00	1.4097e-01	3.8592e+01	3.3140e+00		3.7043e-02	2.5541e+02
2021-04-04_21.00.00	1.4206e-01	3.8765e+01	3.3328e+00		7.7073e-02	2.5635e+02
2021-04-04_22.00.00	1.3820e-01	3.7986e+01	3.2283e+00		3.3687e-03	2.5666e+02
2021-04-04_23.00.00	1.3807e-01	3.7922e+01	3.2085e+00		1.1848e-02	2.5627e+02
2021-04-05_00.00.00	1.2414e-01	3.4864e+01	2.8586e+00		1.1052e-02	2.5662e+02
2021-04-05_01.00.00	1.1809e-01	3.3474e+01	2.7192e+00		6.0456e-03	2.5662e+02
2021-04-05_02.00.00	1.1294e-01	3.2312e+01	2.5948e+00		7.5414e-03	2.5730e+02
2021-04-05_03.00.00	1.0228e-01	2.9853e+01	2.3365e+00		1.0124e-02	2.5737e+02
2021-04-05_04.00.00	9.9770e-02	2.9288e+01	2.2646e+00		3.7095e-03	2.5677e+02
2021-04-05_05.00.00	9.1316e-02	2.7286e+01	2.0650e+00		4.3088e-03	2.5648e+02
2021-04-05_06.00.00	9.3235e-02	2.7648e+01	2.1402e+00		6.2838e-03	2.5560e+02
2021-04-05_07.00.00	8.1490e-02	2.4920e+01	1.8286e+00		4.7308e-03	2.5451e+02
2021-04-05_08.00.00	8.0620e-02	2.4687e+01	1.8056e+00		1.0182e-02	2.5466e+02
2021-04-05_09.00.00	7.7484e-02	2.3920e+01	1.7321e+00		1.5030e-02	2.5505e+02
2021-04-05_10.00.00	7.3109e-02	2.2870e+01	1.6238e+00		1.4535e-02	2.5631e+02
2021-04-05_11.00.00	7.1647e-02	2.2512e+01	1.5904e+00		1.8844e-02	2.5741e+02
2021-04-05_12.00.00	7.1650e-02	2.2547e+01	1.5857e+00		5.0007e-03	2.5540e+02
2021-04-05_13.00.00	7.2100e-02	2.2625e+01	1.6011e+00		1.5432e-02	2.5421e+02
2021-04-05_14.00.00	7.7525e-02	2.3904e+01	1.7432e+00		2.0600e-02	2.5460e+02
2021-04-05_15.00.00	7.6806e-02	2.3800e+01	1.7100e+00		2.0010e-02	2.5512e+02
2021-04-05_16.00.00	7.9289e-02	2.4385e+01	1.7872e+00		1.2537e-02	2.5550e+02
2021-04-05_17.00.00	8.1027e-02	2.4813e+01	1.8360e+00		6.0546e-03	2.5466e+02
2021-04-05_18.00.00	8.2737e-02	2.5205e+01	1.8811e+00		1.2906e-02	2.5284e+02
2021-04-05_19.00.00	8.2051e-02	2.5080e+01	1.8597e+00		8.1257e-04	2.5229e+02
2021-04-05_20.00.00	8.8230e-02	2.6491e+01	2.0289e+00		1.4218e-03	2.5175e+02
2021-04-05_21.00.00	9.4242e-02	2.7932e+01	2.1638e+00		3.8320e-03	2.5204e+02
2021-04-05_22.00.00	9.9594e-02	2.9226e+01	2.2760e+00		3.4940e-03	2.5288e+02
2021-04-05_23.00.00	1.0211e-01	2.9964e+01	2.2829e+00			2.5315e+02
2021-04-06_00.00.00	1.1097e-01	3.2054e+01	2.4739e+00			2.5316e+02
2021-04-06_01.00.00	1.1415e-01	3.2790e+01	2.5626e+00			2.5382e+02
2021-04-06_02.00.00	1.2509e-01	3.5220e+01	2.8441e+00			2.5449e+02
2021-04-06_03.00.00	1.2630e-01	3.5443e+01	2.8853e+00		9.5940e-06	2.5625e+02
2021-04-06_04.00.00	1.1980e-01	3.3967e+01	2.7241e+00		1.8826e-05	2.5475e+02
2021-04-06_05.00.00	1.2084e-01	3.4155e+01	2.7587e+00		1.7592e-04	2.5474e+02
2021-04-06_06.00.00	1.3103e-01	3.6364e+01	3.0149e+00		2.6562e-03	2.5471e+02
2021-04-06_07.00.00	1.3373e-01	3.6999e+01	3.0713e+00		1.4259e-03	2.5474e+02
2021-04-06_08.00.00	1.3335e-01	3.6946e+01	3.0516e+00		9.5453e-04	2.5525e+02
