date	tau	Tb	pwv	lwp	iwp	o3
2021-04-05_00.00.00	1.1186e-01	3.2661e+01	2.3690e+00		2.4920e-06	2.7625e+02
2021-04-05_01.00.00	1.2317e-01	3.5270e+01	2.6331e+00		3.6400e-04	2.7475e+02
2021-04-05_02.00.00	1.3581e-01	3.8155e+01	2.9200e+00		3.4800e-04	2.7546e+02
2021-04-05_03.00.00	1.3958e-01	3.9025e+01	3.0062e+00		4.7200e-04	2.7994e+02
2021-04-05_04.00.00	1.3318e-01	3.7565e+01	2.8659e+00		8.6600e-04	2.8155e+02
2021-04-05_05.00.00	1.2968e-01	3.6740e+01	2.7918e+00		1.0408e-04	2.8058e+02
2021-04-05_06.00.00	1.3396e-01	3.7681e+01	2.8840e+00		2.3220e-05	2.7937e+02
2021-04-05_07.00.00	1.2635e-01	3.5860e+01	2.7323e+00		1.6812e-03	2.7684e+02
2021-04-05_08.00.00	1.2665e-01	3.5876e+01	2.7466e+00		5.0800e-03	2.7619e+02
2021-04-05_09.00.00	1.3054e-01	3.6728e+01	2.8374e+00		6.5941e-03	2.7491e+02
2021-04-05_10.00.00	1.1863e-01	3.3936e+01	2.5926e+00		1.6211e-03	2.7553e+02
2021-04-05_11.00.00	1.0751e-01	3.1313e+01	2.3480e+00		4.9840e-06	2.7442e+02
2021-04-05_12.00.00	9.5848e-02	2.8478e+01	2.1011e+00		7.3780e-05	2.7466e+02
2021-04-05_13.00.00	8.9965e-02	2.7033e+01	1.9701e+00		1.1810e-04	2.7416e+02
2021-04-05_14.00.00	8.8709e-02	2.6718e+01	1.9452e+00			2.7484e+02
2021-04-05_15.00.00	8.7404e-02	2.6423e+01	1.9121e+00			2.7438e+02
2021-04-05_16.00.00	9.2876e-02	2.7755e+01	2.0381e+00			2.7425e+02
2021-04-05_17.00.00	1.1168e-01	3.2274e+01	2.4480e+00			2.7591e+02
2021-04-05_18.00.00	1.4255e-01	3.9502e+01	3.0920e+00		6.5840e-05	2.7711e+02
2021-04-05_19.00.00	1.8105e-01	4.8110e+01	3.9015e+00	2.6617e-04	5.2790e-04	2.7580e+02
2021-04-05_20.00.00	2.5367e-01	6.3397e+01	4.5322e+00	1.8861e-02	5.7732e-03	2.7571e+02
2021-04-05_21.00.00	2.4470e-01	6.1743e+01	4.6511e+00	1.1214e-02	1.7810e-02	2.7494e+02
