date	tau	Tb	pwv	lwp	iwp	o3
2021-04-02_06.00.00	4.2039e-02	1.5410e+01	7.6798e-01			2.5674e+02
2021-04-02_07.00.00	4.7663e-02	1.6885e+01	9.0286e-01			2.5521e+02
2021-04-02_08.00.00	5.2660e-02	1.8185e+01	1.0204e+00			2.5621e+02
2021-04-02_09.00.00	5.9312e-02	1.9900e+01	1.1732e+00			2.5614e+02
2021-04-02_10.00.00	6.9936e-02	2.2582e+01	1.4125e+00			2.5801e+02
2021-04-02_11.00.00	8.2740e-02	2.5762e+01	1.6915e+00			2.5979e+02
2021-04-02_12.00.00	9.1596e-02	2.7938e+01	1.8807e+00			2.6066e+02
2021-04-02_13.00.00	1.0510e-01	3.1201e+01	2.1678e+00			2.6112e+02
2021-04-02_14.00.00	1.0860e-01	3.2060e+01	2.2330e+00	2.3660e-05	1.1830e-06	2.6138e+02
2021-04-02_15.00.00	1.1063e-01	3.2556e+01	2.2609e+00	3.2510e-04	1.2270e-06	2.6225e+02
2021-04-02_16.00.00	1.0452e-01	3.1113e+01	2.1532e+00			2.6299e+02
2021-04-02_17.00.00	1.1075e-01	3.2627e+01	2.2015e+00	1.5950e-03	4.3870e-07	2.6348e+02
2021-04-02_18.00.00	1.2494e-01	3.6011e+01	2.2148e+00	7.2190e-03	1.0760e-05	2.6252e+02
2021-04-02_19.00.00	1.5163e-01	4.2170e+01	2.3648e+00	1.5331e-02	2.9785e-05	2.6100e+02
2021-04-02_20.00.00	2.0954e-01	5.4983e+01	2.3399e+00	4.0340e-02	9.7440e-05	2.6156e+02
2021-04-02_21.00.00	2.1111e-01	5.5365e+01	2.0926e+00	4.6020e-02	7.0930e-05	2.6043e+02
2021-04-02_22.00.00	9.7365e-02	2.9381e+01	1.7429e+00	5.1180e-03	3.4890e-06	2.5807e+02
2021-04-02_23.00.00	7.9428e-02	2.4982e+01	1.4492e+00	3.3440e-03		2.5655e+02
2021-04-03_00.00.00	6.3981e-02	2.1078e+01	1.2912e+00			2.5672e+02
2021-04-03_01.00.00	6.3312e-02	2.0903e+01	1.2762e+00			2.5792e+02
2021-04-03_02.00.00	6.1386e-02	2.0418e+01	1.2272e+00			2.6006e+02
2021-04-03_03.00.00	6.0645e-02	2.0228e+01	1.2074e+00			2.6217e+02
2021-04-03_04.00.00	5.6990e-02	1.9293e+01	1.1216e+00			2.6155e+02
2021-04-03_05.00.00	5.4761e-02	1.8720e+01	1.0698e+00			2.6080e+02
2021-04-03_06.00.00	5.3990e-02	1.8524e+01	1.0506e+00			2.6025e+02
2021-04-03_07.00.00	5.4765e-02	1.8720e+01	1.0691e+00			2.6051e+02
2021-04-03_08.00.00	5.5843e-02	1.8971e+01	1.0987e+00			2.6154e+02
2021-04-03_09.00.00	5.6232e-02	1.9051e+01	1.1131e+00			2.6225e+02
2021-04-03_10.00.00	5.4901e-02	1.8694e+01	1.0854e+00			2.6361e+02
2021-04-03_11.00.00	5.3442e-02	1.8303e+01	1.0551e+00			2.6556e+02
2021-04-03_12.00.00	5.1348e-02	1.7752e+01	1.0089e+00			2.6771e+02
2021-04-03_13.00.00	4.9301e-02	1.7215e+01	9.6235e-01			2.6860e+02
2021-04-03_14.00.00	4.8141e-02	1.6914e+01	9.3728e-01			2.6875e+02
2021-04-03_15.00.00	4.8322e-02	1.6958e+01	9.4426e-01			2.6991e+02
2021-04-03_16.00.00	4.7997e-02	1.6886e+01	9.3346e-01			2.7099e+02
2021-04-03_17.00.00	4.9772e-02	1.7351e+01	9.7386e-01			2.7197e+02
2021-04-03_18.00.00	5.9787e-02	1.9939e+01	1.2034e+00			2.7399e+02
2021-04-03_19.00.00	7.8247e-02	2.4605e+01	1.6158e+00			2.7440e+02
2021-04-03_20.00.00	9.6363e-02	2.9083e+01	2.0051e+00			2.7354e+02
2021-04-03_21.00.00	1.0744e-01	3.1781e+01	2.2418e+00			2.7086e+02
2021-04-03_22.00.00	1.1901e-01	3.4544e+01	2.4915e+00			2.7127e+02
2021-04-03_23.00.00	1.2399e-01	3.5743e+01	2.5997e+00			2.7325e+02
2021-04-04_00.00.00	1.1526e-01	3.3699e+01	2.4175e+00			2.7377e+02
2021-04-04_01.00.00	1.1453e-01	3.3487e+01	2.4013e+00			2.7517e+02
2021-04-04_02.00.00	1.1301e-01	3.3094e+01	2.3821e+00			2.7613e+02
2021-04-04_03.00.00	1.2163e-01	3.5107e+01	2.5686e+00			2.7569e+02
2021-04-04_04.00.00	1.4304e-01	4.0060e+01	3.0417e+00			2.7597e+02
2021-04-04_05.00.00	1.6594e-01	4.5247e+01	3.5219e+00			2.7664e+02
2021-04-04_06.00.00	1.6199e-01	4.4399e+01	3.4122e+00			2.7682e+02
2021-04-04_07.00.00	1.5407e-01	4.2624e+01	3.2220e+00			2.7512e+02
2021-04-04_08.00.00	1.4572e-01	4.0687e+01	3.0454e+00			2.7263e+02
2021-04-04_09.00.00	1.3998e-01	3.9321e+01	2.9340e+00			2.7217e+02
2021-04-04_10.00.00	1.3407e-01	3.7910e+01	2.8172e+00			2.7389e+02
2021-04-04_11.00.00	1.2599e-01	3.6014e+01	2.6646e+00			2.7448e+02
2021-04-04_12.00.00	1.1042e-01	3.2351e+01	2.3404e+00			2.7390e+02
2021-04-04_13.00.00	9.7078e-02	2.9157e+01	2.0569e+00			2.7336e+02
2021-04-04_14.00.00	8.5472e-02	2.6313e+01	1.8105e+00			2.7421e+02
2021-04-04_15.00.00	7.7160e-02	2.4258e+01	1.6278e+00			2.7429e+02
2021-04-04_16.00.00	7.9631e-02	2.4870e+01	1.6824e+00			2.7631e+02
2021-04-04_17.00.00	8.7732e-02	2.6868e+01	1.8571e+00			2.7531e+02
2021-04-04_18.00.00	1.1148e-01	3.2605e+01	2.3558e+00			2.7322e+02
2021-04-04_19.00.00	1.4674e-01	4.0819e+01	3.0781e+00		3.3300e-05	2.7384e+02
