date	tau	Tb	pwv	lwp	iwp	o3
2021-04-07_12.00.00	1.9720e-01	5.1164e+01	4.4958e+00			2.7541e+02
2021-04-07_13.00.00	1.9667e-01	5.1159e+01	4.4521e+00		2.4360e-04	2.7675e+02
2021-04-07_14.00.00	1.9686e-01	5.1176e+01	4.4584e+00		7.0940e-06	2.7616e+02
2021-04-07_15.00.00	1.8639e-01	4.8938e+01	4.2121e+00			2.7859e+02
2021-04-07_16.00.00	1.9100e-01	4.9948e+01	4.2913e+00			2.7957e+02
2021-04-07_17.00.00	2.1135e-01	5.4442e+01	4.6520e+00	3.6150e-05	1.3612e-04	2.8168e+02
2021-04-07_18.00.00	2.6718e-01	6.6052e+01	5.3267e+00	9.1958e-03	3.9969e-03	2.8264e+02
2021-04-07_19.00.00	6.6204e-01	1.3160e+02	6.3927e+00	1.5866e-01	1.3162e-01	2.7981e+02
2021-04-07_20.00.00	7.7487e-01	1.4555e+02	7.6201e+00	1.8463e-01	4.6579e-01	2.7530e+02
2021-04-07_21.00.00	4.6010e-01	1.0044e+02	6.8485e+00	6.3934e-02	6.6288e-01	2.7286e+02
2021-04-07_22.00.00	5.2793e-01	1.1139e+02	6.6684e+00	9.9625e-02	3.2840e-01	2.7155e+02
2021-04-07_23.00.00	7.1556e-01	1.3856e+02	7.2661e+00	1.6595e-01	3.5018e-01	2.7414e+02
2021-04-08_00.00.00	3.9036e-01	8.9150e+01	7.8286e+00	1.2999e-02	1.7007e-01	2.7675e+02
2021-04-08_01.00.00	3.2873e-01	7.7951e+01	7.1771e+00	8.4135e-05	7.1532e-02	2.7556e+02
2021-04-08_02.00.00	2.9181e-01	7.1016e+01	6.1586e+00	2.9880e-03	3.8294e-02	2.7503e+02
2021-04-08_03.00.00	2.0120e-01	5.2628e+01	4.3361e+00		5.0692e-03	2.7403e+02
2021-04-08_04.00.00	1.4591e-01	4.0545e+01	3.1077e+00		3.7900e-05	2.7155e+02
2021-04-08_05.00.00	1.1107e-01	3.2522e+01	2.3342e+00		3.9520e-04	2.6743e+02
2021-04-08_06.00.00	8.4508e-02	2.6092e+01	1.7646e+00		6.1180e-07	2.6906e+02
2021-04-08_07.00.00	8.6034e-02	2.6451e+01	1.7979e+00			2.6822e+02
2021-04-08_08.00.00	8.3544e-02	2.5830e+01	1.7443e+00			2.6727e+02
2021-04-08_09.00.00	7.9566e-02	2.4843e+01	1.6576e+00			2.6562e+02
2021-04-08_10.00.00	7.7379e-02	2.4286e+01	1.6121e+00			2.6767e+02
2021-04-08_11.00.00	7.0400e-02	2.2530e+01	1.4552e+00			2.6821e+02
2021-04-08_12.00.00	6.6304e-02	2.1468e+01	1.3725e+00			2.6716e+02
2021-04-08_13.00.00	6.8626e-02	2.2010e+01	1.4437e+00			2.6761e+02
2021-04-08_14.00.00	8.3522e-02	2.5712e+01	1.7896e+00			2.6929e+02
2021-04-08_15.00.00	1.0504e-01	3.0924e+01	2.2742e+00			2.6990e+02
2021-04-08_16.00.00	1.1782e-01	3.3956e+01	2.5562e+00			2.6951e+02
2021-04-08_17.00.00	1.3364e-01	3.7634e+01	2.8907e+00			2.7200e+02
2021-04-08_18.00.00	1.6127e-01	4.3913e+01	3.4770e+00		5.9824e-06	2.7353e+02
2021-04-08_19.00.00	2.0322e-01	5.3127e+01	4.3263e+00	4.1140e-04	2.1749e-03	2.7194e+02
2021-04-08_20.00.00	2.9681e-01	7.2110e+01	5.4025e+00	1.8858e-02	6.0038e-02	2.7218e+02
2021-04-08_21.00.00	3.3928e-01	8.0345e+01	5.9578e+00	2.4648e-02	9.0958e-02	2.7465e+02
2021-04-08_22.00.00	2.6004e-01	6.4994e+01	5.5501e+00		1.2384e-02	2.7708e+02
2021-04-08_23.00.00	2.2497e-01	5.7889e+01	4.8351e+00		1.5375e-03	2.7734e+02
2021-04-09_00.00.00	2.3537e-01	6.0035e+01	5.0537e+00	7.0940e-06	1.0062e-02	2.7603e+02
2021-04-09_01.00.00	2.5110e-01	6.3220e+01	5.4085e+00	2.8380e-05	1.4719e-03	2.7502e+02
2021-04-09_02.00.00	2.5860e-01	6.4756e+01	5.3982e+00	3.2710e-03	4.7550e-03	2.7568e+02
2021-04-09_03.00.00	3.1818e-01	7.6368e+01	5.7440e+00	2.1842e-02	2.7158e-02	2.7425e+02
2021-04-09_04.00.00	5.0143e-01	1.0808e+02	6.3341e+00	8.9390e-02	7.4922e-02	2.7236e+02
2021-04-09_05.00.00	2.8540e-01	6.9818e+01	6.1149e+00	1.3378e-04	1.9529e-02	2.7231e+02
2021-04-09_06.00.00	2.8593e-01	6.9898e+01	6.0283e+00	3.7677e-03	3.8579e-03	2.7263e+02
2021-04-09_07.00.00	3.3729e-01	7.9734e+01	6.1203e+00	2.5209e-02	4.1559e-03	2.7433e+02
2021-04-09_08.00.00	2.7241e-01	6.7007e+01	6.0619e+00	2.6250e-04	2.3638e-03	2.7444e+02
2021-04-09_09.00.00	3.0727e-01	7.3629e+01	6.8938e+00		3.3465e-03	2.7207e+02
2021-04-09_10.00.00	3.1833e-01	7.5686e+01	7.1251e+00		1.1220e-03	2.7147e+02
2021-04-09_11.00.00	3.1453e-01	7.5015e+01	7.0263e+00		1.3697e-03	2.7045e+02
2021-04-09_12.00.00	2.9924e-01	7.2238e+01	6.6399e+00		3.5663e-04	2.7221e+02
2021-04-09_13.00.00	2.7316e-01	6.7277e+01	6.0361e+00		3.8749e-04	2.7301e+02
2021-04-09_14.00.00	2.7169e-01	6.6944e+01	6.0148e+00		1.0755e-04	2.7652e+02
2021-04-09_15.00.00	2.8311e-01	6.9091e+01	6.2976e+00			2.7771e+02
2021-04-09_16.00.00	3.2411e-01	7.6993e+01	6.7312e+00	8.7530e-03	2.2073e-03	2.7772e+02
2021-04-09_17.00.00	4.1230e-01	9.3156e+01	7.0731e+00	3.8989e-02	2.0564e-02	2.7909e+02
2021-04-09_18.00.00	7.3133e-01	1.4089e+02	7.6069e+00	1.6497e-01	1.5565e-01	2.7914e+02
2021-04-09_19.00.00	9.5732e-01	1.6445e+02	7.6447e+00	2.8163e-01	1.0267e+00	2.7936e+02
2021-04-09_20.00.00	1.0086e+00	1.7102e+02	7.1601e+00	3.0124e-01	2.5015e-01	2.7850e+02
2021-04-09_21.00.00	7.6793e-01	1.4514e+02	8.0275e+00	1.7103e-01	6.4320e-01	2.7656e+02
2021-04-09_22.00.00	4.9383e-01	1.0699e+02	7.2079e+00	6.9404e-02	1.1732e-01	2.7642e+02
2021-04-09_23.00.00	7.7900e-01	1.4707e+02	7.2899e+00	1.9095e-01	1.5761e-01	2.7632e+02
2021-04-10_00.00.00	7.1185e-01	1.3845e+02	8.1191e+00	1.4276e-01	3.6113e-01	2.7567e+02
2021-04-10_01.00.00	4.4367e-01	9.8350e+01	7.6151e+00	3.8591e-02	3.4571e-01	2.7613e+02
2021-04-10_02.00.00	7.0056e-01	1.3712e+02	7.4366e+00	1.5144e-01	2.1386e-01	2.7786e+02
2021-04-10_03.00.00	8.8640e-01	1.5925e+02	8.2066e+00	2.1715e-01	3.1448e-01	2.8012e+02
2021-04-10_04.00.00	3.7036e-01	8.5008e+01	7.9772e+00	5.1207e-04	5.3069e-01	2.7979e+02
2021-04-10_05.00.00	2.8739e-01	6.9669e+01	6.4425e+00		2.0246e-01	2.7894e+02
2021-04-10_06.00.00	2.2684e-01	5.7932e+01	5.0401e+00		1.3262e-02	2.7884e+02
2021-04-10_07.00.00	1.7663e-01	4.7497e+01	3.8152e+00		8.5816e-04	2.7869e+02
2021-04-10_08.00.00	1.5452e-01	4.2658e+01	3.2743e+00		8.6120e-05	2.7914e+02
2021-04-10_09.00.00	1.4212e-01	3.9856e+01	2.9851e+00			2.7959e+02
2021-04-10_10.00.00	1.4187e-01	3.9805e+01	2.9617e+00			2.8020e+02
2021-04-10_11.00.00	1.3028e-01	3.7147e+01	2.7011e+00			2.7973e+02
2021-04-10_12.00.00	1.0781e-01	3.1853e+01	2.2246e+00			2.8051e+02
2021-04-10_13.00.00	9.0915e-02	2.7768e+01	1.8696e+00			2.8215e+02
2021-04-10_14.00.00	8.7116e-02	2.6821e+01	1.7941e+00			2.8268e+02
2021-04-10_15.00.00	8.0277e-02	2.5121e+01	1.6512e+00			2.8115e+02
2021-04-10_16.00.00	9.2427e-02	2.8085e+01	1.9293e+00			2.8131e+02
2021-04-10_17.00.00	1.1736e-01	3.4099e+01	2.4688e+00			2.8116e+02
2021-04-10_18.00.00	1.7575e-01	4.7429e+01	3.7203e+00			2.8102e+02
2021-04-10_19.00.00	2.5351e-01	6.3827e+01	4.8258e+00	1.1985e-02	1.0986e-02	2.7820e+02
2021-04-10_20.00.00	5.7723e-01	1.1959e+02	6.3304e+00	1.2294e-01	2.7769e-01	2.7623e+02
2021-04-10_21.00.00	3.7073e-01	8.5983e+01	7.1304e+00	1.5365e-02	2.3373e-01	2.7572e+02
2021-04-10_22.00.00	3.1978e-01	7.6657e+01	6.6352e+00	5.1737e-03	1.1564e-01	2.7737e+02
2021-04-10_23.00.00	2.7053e-01	6.7200e+01	5.8024e+00	3.9514e-04	3.3630e-02	2.7758e+02
2021-04-11_00.00.00	3.2227e-01	7.7279e+01	5.6695e+00	2.4279e-02	3.6315e-02	2.7848e+02
2021-04-11_01.00.00	2.3600e-01	6.0323e+01	5.0145e+00		2.7528e-03	2.7878e+02
2021-04-11_02.00.00	2.3579e-01	6.0313e+01	4.8231e+00	3.3628e-03	1.1279e-03	2.7955e+02
2021-04-11_03.00.00	2.1436e-01	5.5892e+01	4.5235e+00		7.6317e-04	2.7777e+02
2021-04-11_04.00.00	1.9180e-01	5.1061e+01	4.1026e+00			2.7834e+02
2021-04-11_05.00.00	1.9650e-01	5.2053e+01	4.2001e+00			2.7727e+02
2021-04-11_06.00.00	1.9956e-01	5.2696e+01	4.2328e+00			2.7775e+02
2021-04-11_07.00.00	1.7717e-01	4.7839e+01	3.7537e+00			2.7883e+02
2021-04-11_08.00.00	1.7444e-01	4.7176e+01	3.7045e+00			2.7907e+02
2021-04-11_09.00.00	1.7819e-01	4.7920e+01	3.8015e+00			2.8063e+02
2021-04-11_10.00.00	1.7682e-01	4.7576e+01	3.7822e+00			2.8132e+02
2021-04-11_11.00.00	1.7528e-01	4.7243e+01	3.7433e+00			2.8029e+02
2021-04-11_12.00.00	1.4395e-01	4.0334e+01	3.0510e+00			2.8049e+02
2021-04-11_13.00.00	1.4273e-01	4.0060e+01	3.0138e+00			2.8056e+02
2021-04-11_14.00.00	1.4190e-01	3.9884e+01	2.9830e+00			2.8221e+02
2021-04-11_15.00.00	1.3552e-01	3.8435e+01	2.8444e+00			2.8086e+02
2021-04-11_16.00.00	1.2622e-01	3.6282e+01	2.6532e+00			2.8083e+02
2021-04-11_17.00.00	1.3439e-01	3.8202e+01	2.8224e+00			2.8084e+02
2021-04-11_18.00.00	1.4780e-01	4.1316e+01	3.1076e+00			2.8002e+02
2021-04-11_19.00.00	1.7045e-01	4.6448e+01	3.6189e+00		1.4149e-05	2.7968e+02
2021-04-11_20.00.00	2.1317e-01	5.5749e+01	4.3673e+00	3.5295e-03	7.5956e-04	2.7846e+02
2021-04-11_21.00.00	2.1859e-01	5.6943e+01	4.6302e+00		4.9195e-03	2.7759e+02
2021-04-11_22.00.00	2.4533e-01	6.2603e+01	4.8694e+00	5.8958e-03	3.2893e-03	2.7695e+02
2021-04-11_23.00.00	2.2893e-01	5.9072e+01	4.9263e+00		3.8080e-03	2.7549e+02
2021-04-12_00.00.00	2.0464e-01	5.4043e+01	4.2488e+00	1.3388e-03	3.9768e-04	2.7643e+02
2021-04-12_01.00.00	1.7772e-01	4.8061e+01	3.8430e+00			2.7631e+02
2021-04-12_02.00.00	1.6435e-01	4.5072e+01	3.5394e+00	3.8700e-05	3.4440e-06	2.7468e+02
2021-04-12_03.00.00	1.5604e-01	4.3231e+01	3.3072e+00			2.7487e+02
2021-04-12_04.00.00	1.4142e-01	3.9928e+01	2.9694e+00		5.3400e-07	2.7554e+02
2021-04-12_05.00.00	1.3696e-01	3.8900e+01	2.8669e+00			2.7448e+02
2021-04-12_06.00.00	1.3729e-01	3.8953e+01	2.9083e+00			2.7466e+02
2021-04-12_07.00.00	1.5417e-01	4.2795e+01	3.2879e+00			2.7383e+02
2021-04-12_08.00.00	1.5629e-01	4.3290e+01	3.3193e+00			2.7344e+02
2021-04-12_09.00.00	1.5377e-01	4.2729e+01	3.2567e+00			2.7307e+02
2021-04-12_10.00.00	1.5261e-01	4.2465e+01	3.2245e+00			2.7283e+02
2021-04-12_11.00.00	1.5311e-01	4.2574e+01	3.2268e+00			2.7279e+02
2021-04-12_12.00.00	1.6090e-01	4.4312e+01	3.3804e+00			2.7590e+02
2021-04-12_15.00.00	1.3402e-01	3.8168e+01	2.8275e+00		7.2620e-04	2.7656e+02
