date	tau	Tb	pwv	lwp	iwp	o3
2021-04-06_12.00.00	1.9986e-01	5.2077e+01	4.3409e+00			2.7046e+02
2021-04-06_13.00.00	1.7500e-01	4.6748e+01	3.8004e+00		5.1215e-04	2.7091e+02
2021-04-06_14.00.00	1.6235e-01	4.3944e+01	3.5280e+00		1.9078e-03	2.7271e+02
2021-04-06_15.00.00	1.5252e-01	4.1749e+01	3.3167e+00		3.4359e-03	2.7639e+02
2021-04-06_16.00.00	1.4874e-01	4.0908e+01	3.2235e+00		5.1758e-03	2.7925e+02
2021-04-06_17.00.00	1.7089e-01	4.5932e+01	3.5203e+00	2.9060e-03	1.9536e-03	2.8147e+02
2021-04-06_18.00.00	3.1354e-01	7.5391e+01	4.3627e+00	4.6930e-02	3.2184e-02	2.8239e+02
2021-04-06_19.00.00	5.4016e-01	1.1408e+02	5.3655e+00	1.2623e-01	7.7853e-02	2.8161e+02
2021-04-06_20.00.00	3.9736e-01	9.0684e+01	6.0725e+00	4.6839e-02	1.6176e-01	2.7945e+02
2021-04-06_21.00.00	3.2342e-01	7.7192e+01	5.7153e+00	2.2110e-02	1.0140e-01	2.7708e+02
2021-04-06_22.00.00	2.8731e-01	7.0336e+01	5.3521e+00	1.3739e-02	6.4062e-02	2.7493e+02
2021-04-06_23.00.00	2.7788e-01	6.8384e+01	4.9767e+00	2.1159e-02	2.9955e-02	2.7569e+02
2021-04-07_00.00.00	1.5142e+00	2.0959e+02	7.1994e+00	5.1936e-01	2.3857e-01	2.7863e+02
2021-04-07_01.00.00	1.0422e+00	1.7308e+02	7.4952e+00	3.1608e-01	9.7539e-01	2.7889e+02
2021-04-07_02.00.00	4.4013e-01	9.7105e+01	6.8632e+00	5.3230e-02	6.0113e-01	2.7967e+02
2021-04-07_03.00.00	2.8415e-01	6.8750e+01	6.2861e+00	4.3145e-04	5.8293e-02	2.7916e+02
2021-04-07_04.00.00	2.9533e-01	7.0848e+01	6.5004e+00	3.4980e-04	8.5391e-02	2.7669e+02
2021-04-07_05.00.00	3.0679e-01	7.2932e+01	6.7770e+00		1.0306e-01	2.7211e+02
2021-04-07_06.00.00	2.8587e-01	6.9004e+01	6.3555e+00		5.5040e-02	2.7140e+02
2021-04-07_07.00.00	2.6252e-01	6.4477e+01	5.8726e+00		5.7280e-03	2.7202e+02
2021-04-07_08.00.00	2.3150e-01	5.8164e+01	5.2459e+00		3.3395e-02	2.7106e+02
2021-04-07_09.00.00	2.3848e-01	5.9613e+01	5.3922e+00		8.1569e-03	2.7185e+02
2021-04-07_10.00.00	2.3031e-01	5.7831e+01	5.2721e+00		1.4914e-02	2.7529e+02
2021-04-07_11.00.00	2.2643e-01	5.7109e+01	5.1906e+00		9.9219e-03	2.7546e+02
2021-04-07_12.00.00	2.1976e-01	5.5784e+01	5.0462e+00		3.4228e-03	2.7502e+02
2021-04-07_13.00.00	2.1187e-01	5.4173e+01	4.8353e+00		1.5380e-03	2.7798e+02
2021-04-07_14.00.00	2.0607e-01	5.3030e+01	4.6674e+00		2.0248e-03	2.7826e+02
2021-04-07_15.00.00	2.0574e-01	5.3006e+01	4.6320e+00		3.7391e-04	2.7636e+02
2021-04-07_16.00.00	2.0475e-01	5.2798e+01	4.6119e+00		6.4220e-04	2.7771e+02
2021-04-07_17.00.00	2.3108e-01	5.8383e+01	5.0634e+00	1.3451e-03	4.7037e-04	2.7775e+02
2021-04-07_18.00.00	3.6961e-01	8.5403e+01	5.8240e+00	4.4852e-02	7.0062e-03	2.7862e+02
2021-04-07_19.00.00	1.1739e+00	1.8576e+02	7.0852e+00	3.7042e-01	3.3051e-01	2.8056e+02
2021-04-07_20.00.00	1.1439e+00	1.8182e+02	7.8273e+00	3.4919e-01	1.6707e+00	2.7605e+02
2021-04-07_21.00.00	5.0225e-01	1.0722e+02	7.7400e+00	5.5679e-02	1.2064e+00	2.7436e+02
2021-04-07_22.00.00	3.0500e-01	7.3031e+01	6.5426e+00	3.2845e-03	3.2607e-01	2.7465e+02
2021-04-07_23.00.00	5.0764e-01	1.0814e+02	7.5447e+00	6.9844e-02	4.0706e-01	2.7199e+02
2021-04-08_00.00.00	3.5302e-01	8.2233e+01	6.5498e+00	2.5195e-02	2.7431e-01	2.7369e+02
2021-04-08_01.00.00	3.2428e-01	7.6767e+01	6.7951e+00	6.0964e-03	3.1002e-01	2.7534e+02
2021-04-08_02.00.00	3.0354e-01	7.3006e+01	6.6089e+00	2.8380e-05	7.8375e-02	2.7576e+02
2021-04-08_03.00.00	2.7188e-01	6.7175e+01	5.7653e+00		2.4388e-02	2.7616e+02
2021-04-08_04.00.00	2.2453e-01	5.7663e+01	4.7599e+00		4.4587e-04	2.7814e+02
2021-04-08_05.00.00	1.8155e-01	4.8554e+01	3.8592e+00			2.7901e+02
2021-04-08_06.00.00	1.3852e-01	3.8896e+01	2.9641e+00			2.7809e+02
2021-04-08_07.00.00	1.1171e-01	3.2581e+01	2.3873e+00			2.7456e+02
2021-04-08_08.00.00	1.0101e-01	3.0025e+01	2.1442e+00			2.7215e+02
2021-04-08_09.00.00	8.6887e-02	2.6595e+01	1.8329e+00			2.7112e+02
2021-04-08_10.00.00	7.8722e-02	2.4567e+01	1.6524e+00			2.7054e+02
2021-04-08_11.00.00	7.1941e-02	2.2874e+01	1.4988e+00			2.6997e+02
2021-04-08_12.00.00	6.7737e-02	2.1821e+01	1.4038e+00			2.6823e+02
2021-04-08_13.00.00	8.3162e-02	2.5653e+01	1.7643e+00			2.6691e+02
2021-04-08_14.00.00	1.1476e-01	3.3303e+01	2.4613e+00			2.6824e+02
2021-04-08_15.00.00	1.2434e-01	3.5542e+01	2.6820e+00			2.6644e+02
2021-04-08_16.00.00	1.2605e-01	3.5909e+01	2.7349e+00			2.6611e+02
2021-04-08_17.00.00	1.4231e-01	3.9657e+01	3.0719e+00			2.6865e+02
2021-04-08_18.00.00	1.8043e-01	4.8194e+01	3.8704e+00		5.6740e-06	2.6947e+02
2021-04-08_19.00.00	2.1037e-01	5.4686e+01	4.5011e+00	1.4896e-04	1.5531e-03	2.6886e+02
2021-04-08_20.00.00	3.2309e-01	7.7112e+01	5.6020e+00	2.7258e-02	7.0795e-02	2.7052e+02
2021-04-08_21.00.00	3.8824e-01	8.9168e+01	6.5306e+00	3.4358e-02	1.8801e-01	2.7228e+02
2021-04-08_22.00.00	3.1617e-01	7.5842e+01	6.4775e+00	5.7217e-03	7.9931e-02	2.7403e+02
2021-04-08_23.00.00	2.6720e-01	6.6434e+01	5.7129e+00	1.9381e-04	1.3318e-02	2.7476e+02
2021-04-09_00.00.00	2.7308e-01	6.7643e+01	5.5732e+00	5.9147e-03	4.0398e-02	2.7354e+02
2021-04-09_01.00.00	2.9204e-01	7.1370e+01	6.2345e+00	3.8842e-04	2.8946e-02	2.7400e+02
