date	tau	Tb	pwv	lwp	iwp	o3	RHs	Ts
2021-06-03_09.00.00	0.3121542	75.87251	6.660343434947797	0.002522800131630119	0.00021080001196637448	271.9724579425339	89.43093412167397	1.28653391676022
2021-06-03_12.00.00	0.2638361	66.4891	5.721087743440931	6.685999341849402e-05	5.037589373859455e-05	273.1400550841149	86.66563363468347	1.4508623415168813
2021-06-03_15.00.00	0.2547029	64.55597	5.612615550303646		2.9328599635025577e-05	274.0975509900253	79.33148684557447	1.9392957498493502
2021-06-03_18.00.00	0.776389	148.7427	7.8264456876177935	0.17579301163729918	0.0002750113979716995	272.33043025160043	93.20511766170728	1.916737685935857
2021-06-03_21.00.00	1.172198	187.5819	10.399931193346696	0.3024698596942591	0.06603823256648816	268.4608456156022	94.8777859285677	2.009717347264939
2021-06-04_00.00.00	1.422782	206.6851	11.33660214796422	0.3833299428605618	0.16175286445089299	271.45217358940005	97.13925400371565	1.7717052419282027
2021-06-04_03.00.00	0.9802872	170.5215	11.044523887875071	0.20502001376133064	0.10618218805157507	271.5877251749293	94.29148036144997	1.7951184128461932
2021-06-04_06.00.00	1.107438	182.2901	11.533712268525443	0.25001253477727586	0.13628040207018277	270.9422361173143	92.73797158615629	1.5415178834181802
2021-06-04_09.00.00	0.7803964	148.3047	11.091174798815329	0.12028001316301193	0.03895449786101056	268.5343531338395	90.82012928391718	2.0218518096842217
2021-06-04_12.00.00	0.5101296	110.2933	10.229018458132646	0.02721999880336255	0.0029371451222065994	268.22059699270505	88.68158332279214	2.065975475734888
2021-06-04_15.00.00	0.4970398	108.1142	10.163661112274507	0.022092000478654977	0.0027388231070691357	270.4139124609201	90.66281720840225	1.8877168739433046
2021-06-04_18.00.00	0.4887214	106.86	10.374918479073802	0.014689999102521913	0.0024515870404164296	270.7590814351645	89.7015463770094	2.365758231244513
2021-06-04_21.00.00	0.7621557	146.4953	11.283357764681245	0.10961710593233015	0.001152220959104915	267.9200163763585	95.48708803183256	2.5157331898679445
2021-06-05_00.00.00	0.5611392	118.4116	10.765791126933317	0.038468992132108776	0.001316300894486493	269.13417448265596	89.69134935975619	2.6148708191778383
2021-06-05_03.00.00	1.111492	183.1001	11.53263230322793	0.25234929847129567	0.3328249618571813	267.8625130266488	95.5196915480133	2.6717042805174174
2021-06-05_06.00.00	0.4554325	100.5226	10.435845274777874	0.00048625901217578605	0.5438738145810272	269.21445585827007	81.52090182710067	2.187938255295819
2021-06-05_09.00.00	0.48327	105.3172	11.022359170730248	0.0006484901426990157	0.35472402548837767	267.3672770582105	80.20005824958903	2.213186619014948
2021-06-05_12.00.00	0.457457	101.4396	10.599473479522542		0.04029063332036976	267.93855143665326	84.15686436909868	1.9322958463080795
2021-06-05_15.00.00	0.4307453	96.91714	10.101564603464265		0.00033671642684057794	268.37021735894	66.81477742545552	3.098899299861614
2021-06-05_18.00.00	0.4970775	108.2534	10.479531516438806	0.018080001196637448	0.006646519280820893	267.1034688104809	79.76887199375224	2.773913214761933
2021-06-05_21.00.00	0.895167	161.8989	11.85345379483651	0.15522900649175816	0.014302210787686601	264.95943129373234	94.81264865882412	2.675688503981519
2021-06-06_00.00.00	0.4628812	102.5933	10.355081221766834	0.007966000538486851	0.008882768420737727	265.7405463748697	80.36844373775313	3.021800054856385
2021-06-06_03.00.00	1.094465	181.3677	11.796804978011785	0.24180850809226076	0.08136317946570137	267.07890427274083	92.7633034590745	2.710585357471871
2021-06-06_06.00.00	0.7222198	140.6601	12.447838573608161	0.06678762676877972	0.5983166302689443	268.22420723537294	90.60767187156468	2.395403518931687
