date	tau	Tb	pwv	lwp	iwp	o3
2021-04-06_06.00.00	6.1500e-02	1.9920e+01	9.3131e-01	8.0630e-05	2.7210e-06	3.6002e+02
2021-04-06_07.00.00	5.6082e-02	1.8580e+01	8.2658e-01		1.9730e-07	3.5643e+02
2021-04-06_08.00.00	5.5695e-02	1.8498e+01	8.1332e-01			3.5077e+02
2021-04-06_09.00.00	5.3930e-02	1.8078e+01	7.6332e-01	2.3040e-05	3.0390e-06	3.4966e+02
2021-04-06_10.00.00	5.4598e-02	1.8237e+01	7.7431e-01		9.7570e-08	3.5275e+02
2021-04-06_11.00.00	5.6808e-02	1.8786e+01	8.1208e-01			3.5124e+02
2021-04-06_12.00.00	5.7668e-02	1.9004e+01	8.1524e-01			3.5653e+02
2021-04-06_13.00.00	5.4071e-02	1.8137e+01	7.2121e-01		4.5090e-07	3.4535e+02
2021-04-06_14.00.00	5.5460e-02	1.8479e+01	7.3056e-01		8.6420e-08	3.4363e+02
2021-04-06_15.00.00	5.8243e-02	1.9159e+01	7.6171e-01			3.4473e+02
2021-04-06_16.00.00	5.8469e-02	1.9209e+01	7.5823e-01		2.5030e-05	3.4655e+02
2021-04-06_17.00.00	5.6160e-02	1.8642e+01	7.0956e-01		7.5890e-06	3.4933e+02
2021-04-06_18.00.00	5.3838e-02	1.8060e+01	6.6321e-01		8.3610e-06	3.5148e+02
2021-04-06_19.00.00	5.2270e-02	1.7656e+01	6.3373e-01		3.0560e-05	3.5409e+02
2021-04-06_20.00.00	5.1837e-02	1.7527e+01	6.2762e-01		3.7440e-05	3.4090e+02
2021-04-06_21.00.00	4.8923e-02	1.6782e+01	5.7440e-01	2.5650e-06	4.1510e-05	3.3647e+02
2021-04-06_22.00.00	4.5184e-02	1.5833e+01	5.0443e-01	2.6240e-07	1.7340e-05	3.3691e+02
2021-04-06_23.00.00	4.5202e-02	1.5818e+01	5.0270e-01		1.2280e-05	3.3916e+02
2021-04-07_00.00.00	4.8499e-02	1.6608e+01	5.5962e-01	5.3120e-07	4.1440e-06	3.4350e+02
2021-04-07_01.00.00	5.3713e-02	1.7850e+01	6.4764e-01			3.4824e+02
2021-04-07_02.00.00	6.3945e-02	2.0282e+01	8.1500e-01		2.6037e-04	3.5373e+02
2021-04-07_03.00.00	7.0496e-02	2.1808e+01	9.1397e-01		1.7428e-03	3.6119e+02
2021-04-07_04.00.00	6.8033e-02	2.1208e+01	8.6692e-01		2.9947e-04	3.6293e+02
2021-04-07_05.00.00	6.4697e-02	2.0404e+01	8.0630e-01	2.9790e-07	9.9765e-05	3.6504e+02
