date	tau	Tb	pwv	lwp	iwp	o3
2021-04-02_06.00.00	2.2069e-01	5.6913e+01	3.9762e+00			3.3619e+02
2021-04-02_07.00.00	1.9596e-01	5.1634e+01	3.5171e+00			3.3860e+02
2021-04-02_08.00.00	1.7887e-01	4.7901e+01	3.1925e+00			3.3611e+02
2021-04-02_09.00.00	1.6597e-01	4.5027e+01	2.9470e+00			3.3656e+02
2021-04-02_10.00.00	1.6455e-01	4.4725e+01	2.9105e+00			3.3695e+02
2021-04-02_11.00.00	1.8659e-01	4.9693e+01	3.2807e+00			3.3605e+02
2021-04-02_12.00.00	2.4325e-01	6.1901e+01	4.2356e+00			3.3601e+02
2021-04-02_13.00.00	2.9954e-01	7.3218e+01	5.1748e+00	1.7548e-03	2.4122e-04	3.3479e+02
2021-04-02_14.00.00	3.7943e-01	8.8130e+01	6.0509e+00	1.5500e-02	2.8285e-03	3.3354e+02
2021-04-02_15.00.00	4.1737e-01	9.4789e+01	6.5745e+00	1.9776e-02	6.3722e-03	3.3443e+02
2021-04-02_16.00.00	3.9529e-01	9.0822e+01	6.6778e+00	9.3980e-03	7.3983e-03	3.3750e+02
2021-04-02_17.00.00	3.8457e-01	8.8927e+01	6.3366e+00	1.3895e-02	2.4994e-03	3.4145e+02
2021-04-02_18.00.00	3.2849e-01	7.8553e+01	5.8877e+00	8.7980e-04	1.3566e-04	3.4350e+02
2021-04-02_19.00.00	3.1609e-01	7.6093e+01	5.7295e+00	2.7783e-04	8.6030e-06	3.4742e+02
2021-04-02_20.00.00	3.0443e-01	7.3773e+01	5.5525e+00			3.5135e+02
2021-04-02_21.00.00	2.7617e-01	6.8284e+01	5.0059e+00			3.5484e+02
2021-04-02_22.00.00	2.4503e-01	6.2056e+01	4.3994e+00			3.6282e+02
2021-04-02_23.00.00	2.1390e-01	5.5575e+01	3.7975e+00	6.4700e-06		3.7234e+02
2021-04-03_00.00.00	1.8250e-01	4.8738e+01	3.2235e+00		2.7460e-06	3.8304e+02
2021-04-03_01.00.00	1.5561e-01	4.2706e+01	2.7258e+00		7.5000e-06	3.8035e+02
2021-04-03_02.00.00	1.3639e-01	3.8329e+01	2.3559e+00		2.3780e-06	3.6840e+02
2021-04-03_03.00.00	1.2128e-01	3.4804e+01	2.0708e+00			3.6149e+02
2021-04-03_04.00.00	9.8319e-02	2.9416e+01	1.6151e+00			3.6541e+02
2021-04-03_05.00.00	7.4116e-02	2.3537e+01	1.1327e+00			3.6005e+02
2021-04-03_06.00.00	6.9172e-02	2.2192e+01	1.0598e+00			3.5202e+02
2021-04-03_07.00.00	7.2043e-02	2.2793e+01	1.1408e+00			3.5434e+02
2021-04-03_08.00.00	7.5480e-02	2.3581e+01	1.2218e+00			3.5988e+02
2021-04-03_09.00.00	8.3955e-02	2.5569e+01	1.4080e+00			3.6382e+02
2021-04-03_10.00.00	9.5075e-02	2.8246e+01	1.6275e+00			3.6661e+02
2021-04-03_11.00.00	1.0805e-01	3.1360e+01	1.8668e+00			3.6949e+02
2021-04-03_12.00.00	1.3131e-01	3.6849e+01	2.2895e+00			3.8010e+02
2021-04-03_13.00.00	1.5825e-01	4.3029e+01	2.7683e+00	3.3170e-06	2.2120e-07	3.9236e+02
2021-04-03_14.00.00	1.7870e-01	4.7627e+01	3.1305e+00		1.1886e-05	3.9933e+02
2021-04-03_15.00.00	1.9375e-01	5.0999e+01	3.3902e+00		4.3360e-05	3.9996e+02
2021-04-03_16.00.00	2.2766e-01	5.8134e+01	4.0193e+00		5.1451e-03	3.9305e+02
2021-04-03_17.00.00	2.6723e-01	6.6238e+01	4.6403e+00	1.1369e-03	1.6696e-03	3.8418e+02
2021-04-03_18.00.00	2.8690e-01	7.0263e+01	4.7562e+00	4.3140e-03	2.9288e-03	3.7738e+02
2021-04-03_19.00.00	2.6405e-01	6.5751e+01	4.4645e+00	1.0792e-03	5.3220e-05	3.7445e+02
2021-04-03_20.00.00	2.4094e-01	6.0979e+01	4.1635e+00		2.8920e-06	3.7399e+02
