date	tau	Tb	pwv	lwp	iwp	o3
2021-04-03_18.00.00	2.2970e-01	5.8243e+01	3.9586e+00	2.1050e-03	3.4114e-02	3.9875e+02
2021-04-03_19.00.00	2.9107e-01	7.0877e+01	4.1894e+00	2.0935e-02	6.7936e-03	3.9307e+02
2021-04-03_20.00.00	2.9709e-01	7.2169e+01	4.1460e+00	2.2943e-02	1.4571e-03	3.8285e+02
2021-04-03_21.00.00	2.0744e-01	5.3792e+01	3.5211e+00	4.5250e-04	1.7450e-06	3.7624e+02
2021-04-03_22.00.00	1.8821e-01	4.9600e+01	3.2495e+00			3.7386e+02
2021-04-03_23.00.00	2.0275e-01	5.2666e+01	3.5270e+00			3.7124e+02
2021-04-04_00.00.00	2.0915e-01	5.4018e+01	3.6325e+00			3.6911e+02
2021-04-04_01.00.00	2.1515e-01	5.5263e+01	3.7274e+00			3.6825e+02
2021-04-04_02.00.00	2.2225e-01	5.6705e+01	3.8397e+00			3.6752e+02
2021-04-04_03.00.00	2.4069e-01	6.0450e+01	4.1442e+00		9.9520e-06	3.6758e+02
2021-04-04_04.00.00	2.6075e-01	6.4452e+01	4.4437e+00	1.1215e-03	6.2543e-04	3.6729e+02
2021-04-04_05.00.00	3.0692e-01	7.3496e+01	4.6099e+00	1.7327e-02	4.8915e-03	3.6824e+02
2021-04-04_06.00.00	2.8778e-01	6.9714e+01	4.6208e+00	9.1732e-03	8.4347e-03	3.7022e+02
2021-04-04_07.00.00	3.3337e-01	7.8503e+01	4.6254e+00	2.9100e-02	1.0373e-02	3.6963e+02
2021-04-04_08.00.00	3.2111e-01	7.6207e+01	4.5183e+00	2.6677e-02	9.5168e-03	3.6757e+02
2021-04-04_09.00.00	2.8989e-01	7.0247e+01	4.3108e+00	1.8498e-02	2.4314e-03	3.6416e+02
2021-04-04_10.00.00	2.9798e-01	7.1866e+01	4.2138e+00	2.4473e-02	9.7488e-04	3.6213e+02
2021-04-04_11.00.00	3.1637e-01	7.5466e+01	4.1979e+00	3.2800e-02	5.0959e-04	3.6266e+02
2021-04-04_12.00.00	3.9309e-01	8.9642e+01	4.3005e+00	6.3212e-02	4.1681e-03	3.6485e+02
2021-04-04_13.00.00	4.1804e-01	9.4018e+01	4.3160e+00	7.3740e-02	1.2564e-02	3.6650e+02
2021-04-04_14.00.00	3.1913e-01	7.6069e+01	4.3755e+00	2.8600e-02	8.4170e-03	3.6864e+02
2021-04-04_15.00.00	2.8296e-01	6.9110e+01	4.2854e+00	1.4851e-02	2.6664e-03	3.6908e+02
2021-04-04_16.00.00	3.1191e-01	7.4811e+01	4.2565e+00	2.7670e-02	4.5680e-03	3.6591e+02
2021-04-04_17.00.00	3.1566e-01	7.5563e+01	4.1873e+00	3.0654e-02	8.0417e-03	3.6164e+02
2021-04-04_18.00.00	2.9280e-01	7.1178e+01	3.9850e+00	2.5751e-02	5.4023e-03	3.6151e+02
2021-04-04_19.00.00	2.3824e-01	6.0200e+01	3.7159e+00	9.0330e-03	5.3630e-04	3.6450e+02
2021-04-04_20.00.00	2.1226e-01	5.4755e+01	3.4982e+00	2.8378e-03	1.3844e-04	3.7003e+02
2021-04-04_21.00.00	2.1971e-01	5.6343e+01	3.3626e+00	9.1300e-03	2.2052e-04	3.7336e+02
2021-04-04_22.00.00	2.3305e-01	5.9117e+01	3.3368e+00	1.5465e-02	3.4450e-04	3.7462e+02
2021-04-04_23.00.00	2.7755e-01	6.8223e+01	3.2120e+00	3.7300e-02	4.7570e-04	3.7236e+02
2021-04-05_00.00.00	2.8982e-01	7.0667e+01	3.0821e+00	4.5430e-02	7.8970e-04	3.7457e+02
2021-04-05_01.00.00	2.8764e-01	7.0246e+01	2.9161e+00	4.8470e-02	5.8620e-04	3.7793e+02
2021-04-05_02.00.00	2.9742e-01	7.2167e+01	2.8350e+00	5.4980e-02	4.3680e-04	3.7722e+02
2021-04-05_03.00.00	2.0514e-01	5.3268e+01	2.6739e+00	1.9613e-02	4.0200e-04	3.7204e+02
2021-04-05_04.00.00	1.4159e-01	3.9226e+01	2.3523e+00	3.1330e-04	1.6986e-05	3.6412e+02
2021-04-05_05.00.00	1.2558e-01	3.5558e+01	2.0933e+00		2.1040e-07	3.5779e+02
2021-04-05_06.00.00	1.1633e-01	3.3416e+01	1.9341e+00			3.5461e+02
2021-04-05_07.00.00	1.1422e-01	3.2876e+01	1.9340e+00		2.4560e-04	3.5830e+02
2021-04-05_08.00.00	1.1544e-01	3.3071e+01	1.9934e+00		9.6378e-04	3.6141e+02
2021-04-05_09.00.00	1.2000e-01	3.4038e+01	2.1255e+00		2.5303e-04	3.6447e+02
2021-04-05_10.00.00	1.3171e-01	3.6652e+01	2.3825e+00		1.2309e-03	3.6687e+02
2021-04-05_11.00.00	1.4248e-01	3.9030e+01	2.6184e+00		4.3148e-03	3.6627e+02
2021-04-05_12.00.00	1.4589e-01	3.9681e+01	2.7247e+00		1.3690e-02	3.6378e+02
2021-04-05_13.00.00	1.5774e-01	4.2154e+01	3.0126e+00		2.1515e-02	3.5829e+02
2021-04-05_14.00.00	1.4701e-01	3.9607e+01	2.8491e+00		8.1766e-03	3.5302e+02
2021-04-05_15.00.00	1.4627e-01	3.9347e+01	2.8588e+00		6.0490e-03	3.5481e+02
2021-04-05_16.00.00	1.4709e-01	3.9632e+01	2.8512e+00		2.8146e-03	3.5903e+02
2021-04-05_17.00.00	1.5168e-01	4.0815e+01	2.9024e+00		1.0681e-03	3.5320e+02
2021-04-05_18.00.00	1.9880e-01	5.1138e+01	3.8035e+00		1.3938e-04	3.4678e+02
2021-04-05_19.00.00	2.3418e-01	5.8601e+01	4.4440e+00		2.9720e-06	3.4524e+02
2021-04-05_20.00.00	2.7316e-01	6.6506e+01	5.1087e+00		5.9860e-05	3.4781e+02
2021-04-05_21.00.00	2.8176e-01	6.8311e+01	5.1451e+00		4.2086e-05	3.5065e+02
2021-04-05_22.00.00	2.3579e-01	5.9217e+01	4.2571e+00		2.8720e-05	3.5234e+02
2021-04-05_23.00.00	1.7067e-01	4.5375e+01	3.0589e+00		4.3640e-07	3.5519e+02
2021-04-06_00.00.00	1.4491e-01	3.9598e+01	2.5825e+00		2.1820e-07	3.5483e+02
2021-04-06_01.00.00	1.2559e-01	3.5176e+01	2.2249e+00	9.3530e-06	3.7630e-06	3.5438e+02
2021-04-06_02.00.00	1.0297e-01	2.9969e+01	1.7230e+00	8.9420e-04	2.2970e-06	3.5372e+02
2021-04-06_03.00.00	8.4979e-02	2.5705e+01	1.3622e+00	6.4630e-04	2.9860e-06	3.5346e+02
2021-04-06_04.00.00	7.3011e-02	2.2798e+01	1.1376e+00	2.2640e-04	3.1900e-06	3.5041e+02
2021-04-06_05.00.00	6.6566e-02	2.1219e+01	1.0180e+00			3.4479e+02
2021-04-06_06.00.00	6.3873e-02	2.0572e+01	9.5864e-01			3.4568e+02
2021-04-06_07.00.00	6.0885e-02	1.9858e+01	8.8924e-01			3.4748e+02
2021-04-06_08.00.00	5.7987e-02	1.9152e+01	8.2729e-01			3.4538e+02
2021-04-06_09.00.00	5.5348e-02	1.8511e+01	7.6544e-01		5.6330e-07	3.4240e+02
2021-04-06_10.00.00	5.4627e-02	1.8325e+01	7.4687e-01		5.5740e-07	3.3916e+02
2021-04-06_11.00.00	5.4939e-02	1.8394e+01	7.4772e-01			3.3523e+02
2021-04-06_12.00.00	5.4029e-02	1.8164e+01	7.2033e-01			3.3135e+02
2021-04-06_13.00.00	5.4136e-02	1.8184e+01	7.0905e-01			3.3108e+02
2021-04-06_14.00.00	5.6996e-02	1.8879e+01	7.4946e-01			3.3463e+02
2021-04-06_15.00.00	5.7300e-02	1.8946e+01	7.4746e-01		1.1749e-06	3.3076e+02
2021-04-06_16.00.00	5.5856e-02	1.8591e+01	7.1652e-01		4.4750e-06	3.2741e+02
2021-04-06_17.00.00	5.4618e-02	1.8275e+01	6.9728e-01	4.1550e-07	6.3300e-05	3.2668e+02
2021-04-06_18.00.00	4.9836e-02	1.7072e+01	6.1524e-01		1.2230e-05	3.2362e+02
2021-04-06_19.00.00	4.8606e-02	1.6737e+01	5.9820e-01	6.2660e-07	3.6780e-05	3.2097e+02
2021-04-06_20.00.00	4.5131e-02	1.5848e+01	5.3573e-01	2.7740e-07	2.6310e-05	3.2338e+02
2021-04-06_21.00.00	4.3767e-02	1.5487e+01	5.0842e-01		1.4070e-05	3.2624e+02
2021-04-06_22.00.00	4.3217e-02	1.5334e+01	4.9510e-01		9.5420e-06	3.3004e+02
2021-04-06_23.00.00	4.3907e-02	1.5486e+01	5.0496e-01			3.3587e+02
2021-04-07_00.00.00	4.3929e-02	1.5479e+01	4.9886e-01			3.4195e+02
2021-04-07_01.00.00	4.3567e-02	1.5379e+01	4.8348e-01			3.4531e+02
2021-04-07_02.00.00	4.4922e-02	1.5710e+01	4.9659e-01			3.4603e+02
2021-04-07_03.00.00	4.8093e-02	1.6479e+01	5.4438e-01			3.5008e+02
2021-04-07_04.00.00	4.9750e-02	1.6863e+01	5.6382e-01		6.5850e-08	3.5575e+02
2021-04-07_05.00.00	4.8718e-02	1.6581e+01	5.4091e-01			3.5801e+02
2021-04-07_06.00.00	4.4813e-02	1.5617e+01	4.6879e-01			3.6475e+02
2021-04-07_07.00.00	4.0204e-02	1.4480e+01	3.8923e-01			3.6864e+02
2021-04-07_08.00.00	3.6405e-02	1.3532e+01	3.2965e-01			3.6676e+02
2021-04-07_09.00.00	3.8398e-02	1.4044e+01	3.6638e-01		1.2410e-06	3.6289e+02
2021-04-07_10.00.00	4.3263e-02	1.5275e+01	4.5807e-01			3.6417e+02
2021-04-07_11.00.00	4.7854e-02	1.6422e+01	5.4480e-01			3.6941e+02
2021-04-07_12.00.00	5.3721e-02	1.7881e+01	6.5261e-01			3.7543e+02
2021-04-07_13.00.00	5.8466e-02	1.9062e+01	7.4010e-01			3.7788e+02
2021-04-07_14.00.00	6.2914e-02	2.0164e+01	8.2487e-01			3.7685e+02
2021-04-07_15.00.00	6.0839e-02	1.9664e+01	7.9604e-01			3.6971e+02
2021-04-07_16.00.00	5.6880e-02	1.8687e+01	7.3384e-01			3.6711e+02
2021-04-07_17.00.00	5.2848e-02	1.7663e+01	6.7435e-01			3.6819e+02
2021-04-07_18.00.00	5.3825e-02	1.7873e+01	7.1066e-01			3.6871e+02
2021-04-07_19.00.00	5.6469e-02	1.8521e+01	7.7502e-01			3.6673e+02
2021-04-07_20.00.00	6.0152e-02	1.9438e+01	8.5430e-01			3.6650e+02
2021-04-07_21.00.00	6.4884e-02	2.0602e+01	9.5559e-01			3.6785e+02
2021-04-07_22.00.00	7.1368e-02	2.2164e+01	1.0957e+00			3.6748e+02
2021-04-07_23.00.00	7.8930e-02	2.3969e+01	1.2552e+00			3.6596e+02
2021-04-08_00.00.00	8.7701e-02	2.6037e+01	1.4382e+00			3.6205e+02
2021-04-08_01.00.00	9.1490e-02	2.6979e+01	1.5098e+00			3.5714e+02
2021-04-08_02.00.00	9.5869e-02	2.8051e+01	1.5951e+00			3.5167e+02
2021-04-08_03.00.00	1.0818e-01	3.0904e+01	1.8475e+00			3.4380e+02
2021-04-08_04.00.00	1.1459e-01	3.2426e+01	1.9689e+00			3.3820e+02
2021-04-08_05.00.00	1.1742e-01	3.3135e+01	2.0180e+00			3.3798e+02
2021-04-08_06.00.00	1.1570e-01	3.2785e+01	1.9813e+00			3.4221e+02
2021-04-08_07.00.00	1.1268e-01	3.2134e+01	1.9173e+00			3.4134e+02
2021-04-08_08.00.00	1.1197e-01	3.1995e+01	1.9019e+00			3.3692e+02
2021-04-08_09.00.00	1.1126e-01	3.1846e+01	1.8893e+00			3.3402e+02
2021-04-08_10.00.00	1.0830e-01	3.1170e+01	1.8348e+00			3.3502e+02
2021-04-08_11.00.00	1.0641e-01	3.0731e+01	1.7996e+00			3.3967e+02
2021-04-08_12.00.00	1.0810e-01	3.1131e+01	1.8316e+00			3.4141e+02
2021-04-08_13.00.00	1.1195e-01	3.2034e+01	1.9051e+00			3.4180e+02
2021-04-08_14.00.00	1.1686e-01	3.3164e+01	2.0038e+00			3.4510e+02
2021-04-08_15.00.00	1.2336e-01	3.4639e+01	2.1390e+00		4.0660e-06	3.4620e+02
2021-04-08_16.00.00	1.3029e-01	3.6196e+01	2.2930e+00			3.5046e+02
2021-04-08_17.00.00	1.3805e-01	3.7923e+01	2.4754e+00		3.6687e-05	3.5317e+02
2021-04-08_18.00.00	1.5032e-01	4.0626e+01	2.7511e+00		7.2978e-04	3.5333e+02
2021-04-08_21.00.00	2.1392e-01	5.4292e+01	4.0391e+00		6.5938e-03	3.5803e+02
