date	tau	Tb	pwv	lwp	iwp	o3
2021-04-03_06.00.00	7.0698e-02	2.2660e+01	1.0668e+00			3.5063e+02
2021-04-03_07.00.00	7.1070e-02	2.2587e+01	1.1098e+00			3.5684e+02
2021-04-03_08.00.00	7.3515e-02	2.3076e+01	1.1816e+00			3.5633e+02
2021-04-03_09.00.00	8.0677e-02	2.4760e+01	1.3405e+00			3.5938e+02
2021-04-03_10.00.00	7.9588e-02	2.4631e+01	1.2846e+00			3.6653e+02
2021-04-03_11.00.00	8.5522e-02	2.6101e+01	1.3959e+00			3.6939e+02
2021-04-03_12.00.00	9.2479e-02	2.7884e+01	1.4989e+00	3.0340e-05		3.7838e+02
2021-04-03_13.00.00	1.0634e-01	3.1201e+01	1.7567e+00	2.1780e-06	2.1780e-07	3.8583e+02
2021-04-03_14.00.00	1.2404e-01	3.5361e+01	2.0787e+00			3.9358e+02
2021-04-03_15.00.00	1.5000e-01	4.1289e+01	2.5577e+00			4.0012e+02
2021-04-03_16.00.00	1.6131e-01	4.3798e+01	2.7805e+00			4.0479e+02
2021-04-03_17.00.00	1.7939e-01	4.7683e+01	3.1368e+00	4.3080e-05	3.9074e-04	4.1216e+02
2021-04-03_18.00.00	1.9826e-01	5.1716e+01	3.4934e+00		2.3732e-03	4.0881e+02
2021-04-03_19.00.00	2.3968e-01	6.0440e+01	4.1036e+00	2.2836e-03	4.3926e-03	4.0119e+02
2021-04-03_20.00.00	2.6425e-01	6.5577e+01	4.3039e+00	6.1792e-03	3.5392e-04	3.9333e+02
2021-04-03_21.00.00	2.4313e-01	6.1244e+01	4.1719e+00	7.5180e-04	7.6523e-06	3.8887e+02
2021-04-03_22.00.00	2.5289e-01	6.3085e+01	4.4484e+00		4.0250e-07	3.8489e+02
2021-04-03_23.00.00	2.5558e-01	6.3619e+01	4.4896e+00		1.2932e-06	3.8095e+02
2021-04-04_00.00.00	2.4836e-01	6.2208e+01	4.3209e+00		1.1420e-06	3.7729e+02
2021-04-04_01.00.00	2.4083e-01	6.0674e+01	4.1662e+00			3.7409e+02
2021-04-04_02.00.00	2.3961e-01	6.0391e+01	4.1243e+00		1.5205e-06	3.7160e+02
2021-04-04_03.00.00	2.5232e-01	6.2954e+01	4.2338e+00	2.1215e-03	1.0901e-04	3.7265e+02
2021-04-04_04.00.00	3.6065e-01	8.3921e+01	4.2652e+00	4.7770e-02	1.3527e-03	3.7260e+02
2021-04-04_05.00.00	5.7800e-01	1.1972e+02	4.3437e+00	1.4015e-01	4.4775e-03	3.7353e+02
2021-04-04_06.00.00	6.1124e-01	1.2444e+02	4.3997e+00	1.5368e-01	9.6571e-03	3.7365e+02
2021-04-04_07.00.00	3.9463e-01	8.9872e+01	4.3492e+00	6.0923e-02	1.4248e-02	3.7270e+02
2021-04-04_08.00.00	2.9312e-01	7.0977e+01	4.2229e+00	2.0118e-02	8.9816e-03	3.7125e+02
2021-04-04_09.00.00	2.4409e-01	6.1189e+01	3.9871e+00	5.3082e-03	2.7774e-03	3.7194e+02
2021-04-04_10.00.00	2.2149e-01	5.6531e+01	3.7631e+00	1.4259e-03	5.6000e-04	3.7480e+02
