date	tau	Tb	pwv	lwp	iwp	o3
2021-04-06_00.00.00	1.9017e-01	4.9587e+01	3.3898e+00		1.8857e-04	3.6201e+02
2021-04-06_01.00.00	1.7562e-01	4.6390e+01	3.0965e+00		9.3200e-05	3.6743e+02
2021-04-06_02.00.00	1.5113e-01	4.0970e+01	2.6225e+00	1.8860e-04	7.9050e-05	3.6281e+02
2021-04-06_03.00.00	1.0928e-01	3.1419e+01	1.8269e+00	6.1040e-04	4.5480e-06	3.5904e+02
2021-04-06_04.00.00	8.3839e-02	2.5380e+01	1.3148e+00	1.2680e-03	5.1960e-06	3.5623e+02
2021-04-06_05.00.00	6.9494e-02	2.1895e+01	1.0593e+00	7.1000e-04	6.1320e-06	3.5461e+02
2021-04-06_06.00.00	5.9819e-02	1.9512e+01	8.9455e-01	1.0090e-04	3.2650e-06	3.5975e+02
2021-04-06_07.00.00	5.4686e-02	1.8245e+01	7.9500e-01		3.8610e-07	3.5362e+02
2021-04-06_08.00.00	5.3900e-02	1.8066e+01	7.7127e-01			3.4771e+02
2021-04-06_09.00.00	5.2273e-02	1.7673e+01	7.2331e-01	1.3000e-05	3.6590e-06	3.4843e+02
2021-04-06_10.00.00	5.3585e-02	1.7990e+01	7.4723e-01		9.6230e-08	3.5046e+02
2021-04-06_11.00.00	5.5996e-02	1.8584e+01	7.8937e-01			3.4887e+02
2021-04-06_12.00.00	5.5499e-02	1.8471e+01	7.6164e-01			3.5528e+02
2021-04-06_13.00.00	5.3382e-02	1.7958e+01	7.0216e-01			3.4564e+02
2021-04-06_14.00.00	5.5636e-02	1.8508e+01	7.2964e-01			3.4523e+02
2021-04-06_15.00.00	5.8324e-02	1.9169e+01	7.5992e-01			3.4381e+02
2021-04-06_16.00.00	5.8156e-02	1.9122e+01	7.4958e-01		1.3819e-05	3.4572e+02
2021-04-06_17.00.00	5.7418e-02	1.8943e+01	7.2974e-01		1.4014e-05	3.4657e+02
2021-04-06_18.00.00	5.4320e-02	1.8168e+01	6.7005e-01		9.9030e-06	3.4765e+02
2021-04-06_19.00.00	5.2921e-02	1.7805e+01	6.4458e-01		3.7440e-05	3.4908e+02
2021-04-06_20.00.00	5.1027e-02	1.7313e+01	6.1244e-01		2.9770e-05	3.4813e+02
2021-04-06_21.00.00	4.9049e-02	1.6801e+01	5.7512e-01	4.6600e-06	3.9640e-05	3.4032e+02
2021-04-06_22.00.00	4.6395e-02	1.6124e+01	5.2466e-01	3.9670e-06	1.6820e-05	3.3930e+02
2021-04-06_23.00.00	4.6865e-02	1.6221e+01	5.3170e-01	2.6640e-07	6.6690e-06	3.4149e+02
2021-04-07_00.00.00	5.1192e-02	1.7261e+01	6.0650e-01		1.7000e-06	3.4385e+02
2021-04-07_01.00.00	5.6786e-02	1.8584e+01	6.9861e-01			3.4612e+02
2021-04-07_02.00.00	6.7983e-02	2.1223e+01	8.7587e-01		1.4319e-03	3.5476e+02
2021-04-07_03.00.00	7.3134e-02	2.2414e+01	9.5283e-01		1.7678e-03	3.6043e+02
2021-04-07_04.00.00	6.5178e-02	2.0518e+01	8.1346e-01		2.0161e-04	3.6467e+02
2021-04-07_05.00.00	6.0134e-02	1.9308e+01	7.2408e-01		8.3863e-05	3.6877e+02
