date	tau	Tb	pwv	lwp	iwp	o3
2021-04-06_00.00.00	4.9821e-02	1.7121e+01	9.4479e-01			2.9593e+02
2021-04-06_01.00.00	5.1339e-02	1.7427e+01	1.0055e+00		4.2022e-05	2.9350e+02
2021-04-06_02.00.00	5.2784e-02	1.7760e+01	1.0537e+00			2.9151e+02
2021-04-06_03.00.00	4.9601e-02	1.6973e+01	9.7225e-01	1.2220e-06		2.9003e+02
2021-04-06_04.00.00	4.6505e-02	1.6218e+01	8.8957e-01			2.8773e+02
2021-04-06_05.00.00	4.5520e-02	1.5979e+01	8.6504e-01			2.8724e+02
2021-04-06_06.00.00	4.4422e-02	1.5703e+01	8.3792e-01			2.8835e+02
2021-04-06_07.00.00	4.2909e-02	1.5305e+01	8.0509e-01			2.8909e+02
2021-04-06_08.00.00	4.2927e-02	1.5337e+01	8.0240e-01			2.9083e+02
2021-04-06_09.00.00	4.1260e-02	1.4946e+01	7.5164e-01			2.9041e+02
2021-04-06_10.00.00	4.2060e-02	1.5145e+01	7.7336e-01			2.9164e+02
2021-04-06_11.00.00	4.3481e-02	1.5498e+01	8.1458e-01			2.9131e+02
2021-04-06_12.00.00	4.4650e-02	1.5810e+01	8.4435e-01			2.8920e+02
2021-04-06_13.00.00	4.6023e-02	1.6146e+01	8.8299e-01			2.8666e+02
2021-04-06_14.00.00	4.7325e-02	1.6457e+01	9.1891e-01			2.8614e+02
2021-04-06_15.00.00	4.8444e-02	1.6753e+01	9.4536e-01			2.8805e+02
2021-04-06_16.00.00	4.8309e-02	1.6760e+01	9.3778e-01			2.8893e+02
2021-04-06_17.00.00	4.8008e-02	1.6664e+01	9.3314e-01		5.2500e-06	2.8918e+02
2021-04-06_18.00.00	5.0785e-02	1.7358e+01	1.0075e+00			2.8957e+02
2021-04-06_19.00.00	5.2963e-02	1.7909e+01	1.0648e+00			2.8926e+02
2021-04-06_20.00.00	5.3677e-02	1.8108e+01	1.0802e+00			2.9026e+02
2021-04-06_21.00.00	5.5649e-02	1.8606e+01	1.1299e+00			2.9211e+02
2021-04-06_22.00.00	6.1008e-02	1.9911e+01	1.2740e+00			2.9256e+02
2021-04-06_23.00.00	7.0175e-02	2.2118e+01	1.5170e+00		1.5788e-05	2.9091e+02
2021-04-07_00.00.00	7.4599e-02	2.3215e+01	1.6272e+00		5.4160e-05	2.8999e+02
2021-04-07_01.00.00	7.8094e-02	2.4066e+01	1.7143e+00		6.4661e-05	2.8931e+02
2021-04-07_02.00.00	8.5181e-02	2.5765e+01	1.8985e+00		2.8340e-04	2.8756e+02
2021-04-07_03.00.00	9.2697e-02	2.7538e+01	2.0905e+00		4.8180e-04	2.8883e+02
2021-04-07_04.00.00	8.6801e-02	2.6216e+01	1.9259e+00		8.5680e-04	2.8987e+02
2021-04-07_05.00.00	8.7720e-02	2.6439e+01	1.9493e+00		8.1219e-04	2.9184e+02
2021-04-07_06.00.00	8.6229e-02	2.6042e+01	1.9120e+00		2.0201e-03	2.9293e+02
2021-04-07_07.00.00	8.1814e-02	2.5025e+01	1.7928e+00		1.5192e-03	2.9522e+02
2021-04-07_08.00.00	8.4143e-02	2.5611e+01	1.8479e+00		1.8164e-03	2.9553e+02
2021-04-07_09.00.00	8.7633e-02	2.6442e+01	1.9324e+00		1.4513e-03	2.9534e+02
2021-04-07_10.00.00	8.9073e-02	2.6776e+01	1.9671e+00		7.4875e-04	2.9607e+02
2021-04-07_11.00.00	9.5705e-02	2.8384e+01	2.1291e+00		2.6837e-03	2.9675e+02
2021-04-07_12.00.00	1.0174e-01	2.9824e+01	2.2774e+00		2.3207e-03	2.9769e+02
2021-04-07_13.00.00	1.0592e-01	3.0835e+01	2.3710e+00		6.2217e-04	2.9854e+02
2021-04-07_14.00.00	1.0868e-01	3.1508e+01	2.4238e+00		3.5121e-04	3.0017e+02
2021-04-07_15.00.00	1.1355e-01	3.2647e+01	2.5319e+00		1.8714e-04	3.0166e+02
2021-04-07_16.00.00	1.1891e-01	3.3929e+01	2.6494e+00		1.6244e-04	3.0406e+02
2021-04-07_17.00.00	1.2218e-01	3.4714e+01	2.7181e+00		2.3879e-05	3.0389e+02
2021-04-07_18.00.00	1.2819e-01	3.6141e+01	2.8527e+00		5.5760e-07	3.0261e+02
2021-04-07_19.00.00	1.3267e-01	3.7202e+01	2.9325e+00			3.0059e+02
2021-04-07_20.00.00	1.5300e-01	4.1812e+01	3.3957e+00			3.0056e+02
2021-04-07_21.00.00	1.6484e-01	4.4431e+01	3.6701e+00			3.0162e+02
2021-04-07_22.00.00	1.5828e-01	4.2898e+01	3.5502e+00		3.1840e-04	3.0035e+02
2021-04-07_23.00.00	1.5910e-01	4.2971e+01	3.5921e+00			2.9860e+02
2021-04-08_00.00.00	1.6100e-01	4.3370e+01	3.6268e+00		6.5980e-06	2.9854e+02
2021-04-08_01.00.00	1.7575e-01	4.6577e+01	3.9684e+00		2.4480e-05	2.9794e+02
2021-04-08_02.00.00	1.4988e-01	4.0724e+01	3.4103e+00			2.9853e+02
2021-04-08_03.00.00	1.2207e-01	3.4301e+01	2.7772e+00		2.6357e-05	2.9947e+02
2021-04-08_04.00.00	1.0122e-01	2.9352e+01	2.2959e+00		1.2504e-04	3.0058e+02
2021-04-08_05.00.00	8.8336e-02	2.6160e+01	2.0153e+00		2.6909e-03	3.0601e+02
2021-04-08_06.00.00	8.6478e-02	2.5580e+01	1.9947e+00		5.6632e-03	3.1019e+02
2021-04-08_07.00.00	6.4376e-02	2.0350e+01	1.4079e+00		3.9475e-03	3.1198e+02
2021-04-08_08.00.00	5.1154e-02	1.7214e+01	1.0369e+00		2.1084e-05	3.1542e+02
2021-04-08_09.00.00	3.9523e-02	1.4375e+01	7.1251e-01			3.1520e+02
2021-04-08_10.00.00	3.5245e-02	1.3320e+01	5.8893e-01			3.1127e+02
2021-04-08_11.00.00	2.9918e-02	1.2016e+01	4.2997e-01			3.0728e+02
2021-04-08_12.00.00	2.8184e-02	1.1602e+01	3.7377e-01			3.0630e+02
2021-04-08_13.00.00	2.9034e-02	1.1839e+01	3.9233e-01			3.0753e+02
2021-04-08_14.00.00	3.1323e-02	1.2459e+01	4.4577e-01			3.0752e+02
2021-04-08_15.00.00	3.4071e-02	1.3193e+01	5.1137e-01			3.0615e+02
2021-04-08_16.00.00	3.6709e-02	1.3897e+01	5.7521e-01			3.0478e+02
2021-04-08_17.00.00	3.9107e-02	1.4522e+01	6.3597e-01			3.0789e+02
2021-04-08_18.00.00	4.0435e-02	1.4868e+01	6.6943e-01			3.0718e+02
2021-04-08_19.00.00	4.1576e-02	1.5175e+01	6.9334e-01			3.0722e+02
2021-04-08_20.00.00	4.3094e-02	1.5570e+01	7.3015e-01			3.0617e+02
2021-04-08_21.00.00	4.2942e-02	1.5540e+01	7.2829e-01			3.0545e+02
2021-04-08_22.00.00	4.1005e-02	1.5067e+01	6.7367e-01			3.0252e+02
2021-04-08_23.00.00	3.9708e-02	1.4742e+01	6.4161e-01			2.9973e+02
2021-04-09_00.00.00	3.9109e-02	1.4578e+01	6.3155e-01			2.9601e+02
2021-04-09_01.00.00	3.8199e-02	1.4320e+01	6.1922e-01			2.9316e+02
2021-04-09_02.00.00	3.8100e-02	1.4262e+01	6.3092e-01			2.9071e+02
2021-04-09_03.00.00	3.9534e-02	1.4596e+01	6.7960e-01			2.9024e+02
2021-04-09_04.00.00	4.0538e-02	1.4835e+01	7.1426e-01			2.8975e+02
2021-04-09_05.00.00	4.0539e-02	1.4799e+01	7.2740e-01			2.8949e+02
2021-04-09_06.00.00	4.0091e-02	1.4686e+01	7.1897e-01			2.8949e+02
2021-04-09_07.00.00	4.1690e-02	1.5087e+01	7.6390e-01			2.9039e+02
2021-04-09_08.00.00	4.4297e-02	1.5741e+01	8.3750e-01			2.8916e+02
2021-04-09_09.00.00	4.3660e-02	1.5604e+01	8.1678e-01			2.8635e+02
2021-04-09_10.00.00	4.4702e-02	1.5891e+01	8.4217e-01			2.8554e+02
2021-04-09_11.00.00	4.4740e-02	1.5902e+01	8.4283e-01			2.8684e+02
2021-04-09_12.00.00	4.4923e-02	1.5949e+01	8.4853e-01			2.8591e+02
2021-04-09_13.00.00	4.4719e-02	1.5886e+01	8.4502e-01			2.8460e+02
2021-04-09_14.00.00	4.7733e-02	1.6645e+01	9.2555e-01			2.8450e+02
2021-04-09_15.00.00	4.9811e-02	1.7169e+01	9.8079e-01			2.8612e+02
2021-04-09_16.00.00	5.0880e-02	1.7427e+01	1.0085e+00			2.8721e+02
2021-04-09_17.00.00	5.2939e-02	1.7919e+01	1.0670e+00			2.8580e+02
2021-04-09_18.00.00	5.6016e-02	1.8673e+01	1.1490e+00			2.8206e+02
2021-04-09_19.00.00	5.9254e-02	1.9478e+01	1.2331e+00			2.8101e+02
2021-04-09_20.00.00	6.1959e-02	2.0126e+01	1.3064e+00			2.8110e+02
2021-04-09_21.00.00	6.4956e-02	2.0895e+01	1.3812e+00			2.7984e+02
2021-04-09_22.00.00	6.5599e-02	2.1086e+01	1.3941e+00			2.7899e+02
2021-04-09_23.00.00	6.6402e-02	2.1287e+01	1.4136e+00			2.7806e+02
2021-04-10_00.00.00	6.7169e-02	2.1456e+01	1.4357e+00			2.7868e+02
2021-04-10_01.00.00	6.8109e-02	2.1671e+01	1.4630e+00			2.7874e+02
2021-04-10_02.00.00	7.2431e-02	2.2720e+01	1.5741e+00		4.6640e-05	2.7818e+02
2021-04-10_03.00.00	7.4591e-02	2.3246e+01	1.6288e+00		1.3940e-06	2.7863e+02
2021-04-10_04.00.00	7.6387e-02	2.3724e+01	1.6640e+00		3.2820e-05	2.7939e+02
2021-04-10_05.00.00	7.8193e-02	2.4176e+01	1.7054e+00		1.8766e-04	2.7998e+02
2021-04-10_06.00.00	7.8839e-02	2.4308e+01	1.7263e+00		1.5302e-03	2.8025e+02
2021-04-10_07.00.00	7.8436e-02	2.4210e+01	1.7131e+00		2.4026e-03	2.7974e+02
2021-04-10_08.00.00	7.9280e-02	2.4424e+01	1.7295e+00		2.4298e-03	2.7985e+02
2021-04-10_09.00.00	8.3603e-02	2.5449e+01	1.8379e+00		1.4266e-03	2.7999e+02
2021-04-10_10.00.00	8.9582e-02	2.6851e+01	1.9889e+00		2.0355e-03	2.8037e+02
2021-04-10_11.00.00	9.6701e-02	2.8529e+01	2.1616e+00		3.1794e-03	2.8069e+02
2021-04-10_12.00.00	1.0394e-01	3.0245e+01	2.3313e+00		5.0653e-03	2.8135e+02
2021-04-10_13.00.00	1.0863e-01	3.1383e+01	2.4359e+00		9.0921e-03	2.8108e+02
2021-04-10_14.00.00	1.1217e-01	3.2228e+01	2.5177e+00		7.2483e-03	2.8117e+02
2021-04-10_15.00.00	1.1603e-01	3.3188e+01	2.6024e+00		7.2887e-03	2.8186e+02
2021-04-10_16.00.00	1.2470e-01	3.5226e+01	2.7991e+00		6.0310e-03	2.8244e+02
2021-04-10_17.00.00	1.3486e-01	3.7579e+01	3.0279e+00		6.8087e-03	2.8222e+02
2021-04-10_18.00.00	1.4190e-01	3.9164e+01	3.1898e+00		5.7688e-03	2.8114e+02
2021-04-10_19.00.00	1.4375e-01	3.9635e+01	3.2361e+00		4.9560e-03	2.8172e+02
2021-04-10_20.00.00	1.4628e-01	4.0184e+01	3.3079e+00		4.5301e-03	2.8286e+02
2021-04-10_21.00.00	1.5340e-01	4.1804e+01	3.4771e+00		4.4126e-03	2.8344e+02
2021-04-10_22.00.00	1.6098e-01	4.3501e+01	3.6439e+00		2.9335e-03	2.8457e+02
