date	tau	Tb	pwv	lwp	iwp	o3
2021-04-04_18.00.00	2.7371e-01	6.6516e+01	5.8931e+00		7.3317e-03	3.0620e+02
2021-04-04_19.00.00	2.6268e-01	6.4307e+01	5.6919e+00		5.8532e-03	3.0670e+02
2021-04-04_20.00.00	2.5042e-01	6.1797e+01	5.4557e+00		4.2150e-03	3.0370e+02
2021-04-04_21.00.00	2.4249e-01	6.0113e+01	5.2930e+00		1.1369e-02	3.0307e+02
2021-04-04_22.00.00	2.4201e-01	6.0134e+01	5.2609e+00	2.5170e-05	2.3103e-03	3.0324e+02
2021-04-04_23.00.00	2.5492e-01	6.2810e+01	5.5103e+00	2.1810e-04	2.5198e-03	3.0361e+02
2021-04-05_00.00.00	2.7032e-01	6.5965e+01	5.8016e+00	3.0050e-04	1.4821e-03	3.0310e+02
2021-04-05_01.00.00	3.1874e-01	7.5359e+01	6.6993e+00	1.0896e-03	3.4524e-02	3.0135e+02
2021-04-05_02.00.00	2.9519e-01	7.0898e+01	6.2662e+00		5.6981e-02	3.0019e+02
2021-04-05_03.00.00	2.3565e-01	5.9115e+01	5.0581e+00		1.2216e-02	3.0125e+02
2021-04-05_04.00.00	2.1705e-01	5.5390e+01	4.6483e+00		7.1374e-05	3.0130e+02
2021-04-05_05.00.00	1.9959e-01	5.1821e+01	4.2257e+00			3.0216e+02
2021-04-05_06.00.00	1.8830e-01	4.9574e+01	3.9194e+00			3.0603e+02
2021-04-05_07.00.00	1.8152e-01	4.8214e+01	3.7410e+00			3.0763e+02
2021-04-05_08.00.00	1.8051e-01	4.8017e+01	3.7060e+00			3.0683e+02
2021-04-05_09.00.00	1.8578e-01	4.9159e+01	3.7962e+00			3.0704e+02
2021-04-05_10.00.00	1.8497e-01	4.8995e+01	3.7644e+00			3.0710e+02
2021-04-05_11.00.00	1.8276e-01	4.8505e+01	3.7092e+00			3.0500e+02
2021-04-05_12.00.00	1.7788e-01	4.7490e+01	3.5986e+00			3.0521e+02
2021-04-05_13.00.00	1.7583e-01	4.7036e+01	3.5500e+00			3.0341e+02
2021-04-05_14.00.00	1.5619e-01	4.2738e+01	3.1465e+00			3.0348e+02
2021-04-05_15.00.00	1.4684e-01	4.0647e+01	2.9429e+00			3.0485e+02
2021-04-05_16.00.00	1.3721e-01	3.8466e+01	2.7424e+00			3.0247e+02
2021-04-05_17.00.00	1.2141e-01	3.4829e+01	2.4202e+00			3.0238e+02
2021-04-05_18.00.00	1.0625e-01	3.1284e+01	2.0961e+00			3.0197e+02
2021-04-05_19.00.00	9.7840e-02	2.9263e+01	1.9178e+00			3.0345e+02
2021-04-05_20.00.00	8.4227e-02	2.5949e+01	1.6319e+00			3.0500e+02
2021-04-05_21.00.00	7.1444e-02	2.2753e+01	1.3672e+00			3.0536e+02
2021-04-05_22.00.00	6.1082e-02	2.0100e+01	1.1590e+00	2.7750e-07		3.0301e+02
2021-04-05_23.00.00	5.5683e-02	1.8664e+01	1.0598e+00	6.0660e-06		3.0215e+02
2021-04-06_00.00.00	5.2405e-02	1.7822e+01	9.8873e-01	7.9910e-06		3.0170e+02
2021-04-06_01.00.00	5.2296e-02	1.7721e+01	1.0103e+00			2.9817e+02
2021-04-06_02.00.00	5.2436e-02	1.7737e+01	1.0224e+00	2.3390e-07		2.9728e+02
2021-04-06_03.00.00	4.6975e-02	1.6387e+01	8.8234e-01			2.9691e+02
2021-04-06_04.00.00	4.3045e-02	1.5374e+01	7.8878e-01			2.9647e+02
2021-04-06_05.00.00	3.8833e-02	1.4318e+01	6.7839e-01			2.9584e+02
2021-04-06_06.00.00	3.8301e-02	1.4168e+01	6.7062e-01			2.9672e+02
2021-04-06_07.00.00	3.8938e-02	1.4311e+01	6.9220e-01			2.9581e+02
2021-04-06_08.00.00	4.1910e-02	1.5037e+01	7.7948e-01			2.9402e+02
2021-04-06_09.00.00	4.0145e-02	1.4620e+01	7.2710e-01			2.9408e+02
2021-04-06_10.00.00	4.1970e-02	1.5070e+01	7.7932e-01			2.9507e+02
2021-04-06_11.00.00	4.2934e-02	1.5322e+01	8.0288e-01			2.9543e+02
2021-04-06_12.00.00	4.2721e-02	1.5296e+01	7.9348e-01			2.9623e+02
2021-04-06_13.00.00	4.4597e-02	1.5772e+01	8.4399e-01			2.9371e+02
2021-04-06_14.00.00	4.5179e-02	1.5936e+01	8.5661e-01			2.9233e+02
2021-04-06_15.00.00	4.5982e-02	1.6142e+01	8.7844e-01			2.9116e+02
2021-04-06_16.00.00	5.1336e-02	1.7458e+01	1.0236e+00			2.9091e+02
2021-04-06_17.00.00	5.5734e-02	1.8557e+01	1.1354e+00			2.9379e+02
2021-04-06_18.00.00	5.6868e-02	1.8855e+01	1.1656e+00			2.9472e+02
2021-04-06_19.00.00	5.9210e-02	1.9448e+01	1.2266e+00			2.9448e+02
2021-04-06_20.00.00	6.5355e-02	2.0949e+01	1.3912e+00			2.9452e+02
2021-04-06_21.00.00	6.5643e-02	2.0985e+01	1.4052e+00			2.9422e+02
2021-04-06_22.00.00	6.4451e-02	2.0705e+01	1.3747e+00			2.9342e+02
2021-04-06_23.00.00	6.3346e-02	2.0448e+01	1.3426e+00			2.9404e+02
2021-04-07_00.00.00	6.7469e-02	2.1451e+01	1.4497e+00			2.9343e+02
2021-04-07_01.00.00	7.3141e-02	2.2847e+01	1.5911e+00			2.9276e+02
2021-04-07_02.00.00	7.4402e-02	2.3203e+01	1.6103e+00			2.9292e+02
2021-04-07_03.00.00	8.0419e-02	2.4667e+01	1.7634e+00			2.9415e+02
2021-04-07_04.00.00	8.1762e-02	2.5002e+01	1.7957e+00		6.2880e-06	2.9438e+02
2021-04-07_05.00.00	8.8225e-02	2.6532e+01	1.9607e+00		7.4580e-04	2.9580e+02
2021-04-07_06.00.00	9.4950e-02	2.8112e+01	2.1354e+00		1.4778e-03	2.9678e+02
2021-04-07_07.00.00	1.0067e-01	2.9487e+01	2.2753e+00		2.5140e-03	2.9791e+02
2021-04-07_08.00.00	1.0471e-01	3.0478e+01	2.3704e+00		2.7140e-03	2.9797e+02
2021-04-07_09.00.00	1.1053e-01	3.1833e+01	2.5105e+00		2.4160e-03	2.9894e+02
2021-04-07_10.00.00	1.1403e-01	3.2641e+01	2.6063e+00		1.1714e-03	3.0028e+02
2021-04-07_11.00.00	1.2221e-01	3.4511e+01	2.8133e+00		1.0705e-03	3.0147e+02
2021-04-07_12.00.00	1.1747e-01	3.3523e+01	2.6629e+00		1.5222e-04	2.9889e+02
2021-04-07_13.00.00	1.1397e-01	3.2829e+01	2.5488e+00		1.3940e-06	2.9727e+02
2021-04-07_14.00.00	1.1962e-01	3.4150e+01	2.6730e+00			2.9732e+02
2021-04-07_15.00.00	1.2609e-01	3.5644e+01	2.8238e+00		1.2608e-06	2.9808e+02
2021-04-07_16.00.00	1.2630e-01	3.5705e+01	2.8203e+00			2.9854e+02
2021-04-07_17.00.00	1.3775e-01	3.8292e+01	3.0901e+00			2.9986e+02
2021-04-07_18.00.00	1.4064e-01	3.8987e+01	3.1385e+00			3.0273e+02
2021-04-07_19.00.00	1.5073e-01	4.1222e+01	3.3767e+00		3.9380e-05	3.0553e+02
2021-04-07_20.00.00	1.4829e-01	4.0596e+01	3.3156e+00			3.0851e+02
2021-04-07_21.00.00	1.5084e-01	4.1136e+01	3.3939e+00			3.0619e+02
2021-04-07_22.00.00	1.3798e-01	3.8275e+01	3.0645e+00			3.0358e+02
2021-04-07_23.00.00	1.4554e-01	4.0058e+01	3.2137e+00			3.0283e+02
2021-04-08_00.00.00	1.5423e-01	4.1998e+01	3.4268e+00			3.0172e+02
2021-04-08_01.00.00	1.4293e-01	3.9364e+01	3.2076e+00		1.3550e-05	3.0224e+02
2021-04-08_02.00.00	1.1536e-01	3.2891e+01	2.6017e+00		3.1844e-05	3.0135e+02
2021-04-08_03.00.00	9.5763e-02	2.8036e+01	2.1902e+00		1.0540e-02	3.0266e+02
2021-04-08_04.00.00	8.2135e-02	2.4673e+01	1.8724e+00		7.0917e-03	3.0759e+02
2021-04-08_05.00.00	7.2759e-02	2.2408e+01	1.6359e+00		5.8546e-03	3.1232e+02
2021-04-08_06.00.00	6.8171e-02	2.1291e+01	1.5176e+00		1.6698e-03	3.1286e+02
2021-04-08_07.00.00	5.9128e-02	1.9189e+01	1.2572e+00			3.0627e+02
2021-04-08_08.00.00	5.1480e-02	1.7349e+01	1.0447e+00			3.0433e+02
