date	tau	Tb	pwv	lwp	iwp	o3
2021-04-03_12.00.00	1.7187e-01	4.5244e+01	3.9034e+00		3.2378e-05	2.9864e+02
2021-04-03_13.00.00	1.7856e-01	4.6708e+01	4.0535e+00		8.4010e-05	2.9878e+02
2021-04-03_14.00.00	1.8740e-01	4.8580e+01	4.2511e+00		3.7388e-04	2.9956e+02
2021-04-03_15.00.00	1.9712e-01	5.0637e+01	4.4643e+00		1.2714e-03	3.0306e+02
2021-04-03_16.00.00	2.0541e-01	5.2400e+01	4.6397e+00		3.9434e-03	3.0045e+02
2021-04-03_17.00.00	2.1182e-01	5.3779e+01	4.7622e+00		7.4963e-03	3.0150e+02
2021-04-03_18.00.00	2.1665e-01	5.4819e+01	4.8601e+00		3.9862e-03	2.9995e+02
2021-04-03_19.00.00	2.1344e-01	5.4190e+01	4.7860e+00		6.2449e-04	2.9690e+02
2021-04-03_20.00.00	2.0777e-01	5.3023e+01	4.6508e+00		1.6291e-03	2.9540e+02
2021-04-03_21.00.00	2.0226e-01	5.1864e+01	4.5316e+00		7.4390e-04	2.9466e+02
2021-04-03_22.00.00	2.0550e-01	5.2530e+01	4.6153e+00		1.7382e-03	2.9206e+02
2021-04-03_23.00.00	2.0746e-01	5.2975e+01	4.6464e+00	9.5080e-05	3.0322e-03	2.9110e+02
2021-04-04_00.00.00	2.1853e-01	5.5249e+01	4.8802e+00	4.6620e-04	8.5349e-03	2.9209e+02
2021-04-04_01.00.00	2.4170e-01	6.0024e+01	5.3807e+00	6.9360e-05	7.6565e-02	2.9228e+02
2021-04-04_02.00.00	2.2985e-01	5.7699e+01	5.1181e+00		4.4069e-02	2.9549e+02
2021-04-04_03.00.00	2.1612e-01	5.4785e+01	4.8478e+00		8.9397e-03	2.9691e+02
2021-04-04_04.00.00	2.0478e-01	5.2514e+01	4.5661e+00		2.7054e-03	2.9744e+02
2021-04-04_05.00.00	1.9901e-01	5.1357e+01	4.4195e+00		2.3372e-03	2.9859e+02
2021-04-04_06.00.00	2.0110e-01	5.1778e+01	4.4764e+00	1.3580e-06	5.2780e-04	2.9861e+02
2021-04-04_07.00.00	2.0698e-01	5.2938e+01	4.6090e+00		2.2196e-03	2.9907e+02
2021-04-04_08.00.00	2.1363e-01	5.4326e+01	4.7518e+00		2.9954e-03	2.9731e+02
2021-04-04_09.00.00	2.2061e-01	5.5803e+01	4.8908e+00	3.6430e-06	5.3427e-03	2.9734e+02
2021-04-04_10.00.00	2.2975e-01	5.7715e+01	5.0740e+00		5.4361e-03	3.0084e+02
2021-04-04_11.00.00	2.3194e-01	5.8219e+01	5.1094e+00		2.5640e-03	3.0244e+02
2021-04-04_12.00.00	2.3027e-01	5.7946e+01	5.0531e+00		1.2262e-03	3.0207e+02
2021-04-04_13.00.00	2.3153e-01	5.8244e+01	5.0581e+00		3.7616e-04	3.0236e+02
2021-04-04_14.00.00	2.4985e-01	6.1949e+01	5.4181e+00		3.7596e-04	3.0677e+02
2021-04-04_15.00.00	2.6139e-01	6.4247e+01	5.6474e+00		2.0942e-03	3.0818e+02
2021-04-04_16.00.00	2.6870e-01	6.5695e+01	5.7854e+00		7.2127e-03	3.0824e+02
2021-04-04_17.00.00	2.7249e-01	6.6409e+01	5.8547e+00		1.0192e-02	3.0811e+02
2021-04-04_18.00.00	2.7621e-01	6.7145e+01	5.9398e+00		9.7362e-03	3.0811e+02
2021-04-04_19.00.00	2.8232e-01	6.8320e+01	6.0423e+00		1.2144e-02	3.0753e+02
2021-04-04_20.00.00	2.6383e-01	6.4908e+01	5.6415e+00		1.1456e-04	3.0748e+02
2021-04-04_21.00.00	2.6211e-01	6.4466e+01	5.6395e+00		1.5344e-03	3.0884e+02
2021-04-04_22.00.00	2.4487e-01	6.1055e+01	5.2695e+00	1.8100e-05	1.0800e-04	3.0905e+02
2021-04-04_23.00.00	2.3329e-01	5.8835e+01	4.9625e+00	5.7030e-04		3.0906e+02
2021-04-05_00.00.00	2.3897e-01	6.0047e+01	5.0672e+00	3.7120e-04	2.9953e-05	3.0565e+02
2021-04-05_01.00.00	2.5851e-01	6.4060e+01	5.4347e+00	1.9950e-04	4.3674e-05	3.0592e+02
2021-04-05_02.00.00	2.3819e-01	6.0094e+01	4.9604e+00	9.8870e-05	6.9700e-07	3.0458e+02
2021-04-05_03.00.00	2.1829e-01	5.6054e+01	4.5315e+00	2.0710e-05		3.0403e+02
2021-04-05_04.00.00	2.0496e-01	5.3340e+01	4.2451e+00			3.0377e+02
2021-04-05_05.00.00	1.8814e-01	4.9847e+01	3.8649e+00			3.0418e+02
2021-04-05_06.00.00	1.8257e-01	4.8665e+01	3.7290e+00	1.8820e-06	2.3740e-05	3.0141e+02
2021-04-05_07.00.00	1.7939e-01	4.7969e+01	3.6487e+00	3.2480e-07	6.5640e-05	3.0206e+02
2021-04-05_08.00.00	1.8188e-01	4.8504e+01	3.6961e+00		8.1040e-05	3.0148e+02
2021-04-05_09.00.00	1.7801e-01	4.7661e+01	3.6058e+00			3.0035e+02
2021-04-05_10.00.00	1.7768e-01	4.7565e+01	3.5877e+00			2.9956e+02
2021-04-05_11.00.00	1.7629e-01	4.7222e+01	3.5639e+00			2.9815e+02
2021-04-05_12.00.00	1.6535e-01	4.4826e+01	3.3448e+00			2.9596e+02
2021-04-05_13.00.00	1.6238e-01	4.4156e+01	3.2878e+00	9.2580e-07		2.9580e+02
2021-04-05_14.00.00	1.5686e-01	4.2912e+01	3.1759e+00	7.1110e-06		2.9633e+02
2021-04-05_15.00.00	1.4702e-01	4.0682e+01	2.9858e+00	7.9730e-07		2.9705e+02
2021-04-05_16.00.00	1.3940e-01	3.8953e+01	2.8267e+00			2.9480e+02
2021-04-05_17.00.00	1.2819e-01	3.6359e+01	2.6067e+00			2.9396e+02
2021-04-05_18.00.00	1.1518e-01	3.3317e+01	2.3424e+00			2.9429e+02
2021-04-05_19.00.00	1.0250e-01	3.0272e+01	2.0904e+00	8.6690e-05		2.9627e+02
2021-04-05_20.00.00	9.5723e-02	2.8631e+01	1.9470e+00	2.1810e-04		2.9468e+02
2021-04-05_21.00.00	8.6367e-02	2.6333e+01	1.7568e+00	1.1090e-04		2.9166e+02
2021-04-05_22.00.00	7.7939e-02	2.4217e+01	1.5931e+00	1.9580e-05		2.9054e+02
2021-04-05_23.00.00	7.2464e-02	2.2857e+01	1.4678e+00	1.2140e-04		2.9004e+02
2021-04-06_00.00.00	6.8481e-02	2.1822e+01	1.3954e+00	1.2160e-04		2.8995e+02
2021-04-06_01.00.00	6.5906e-02	2.1127e+01	1.3592e+00			2.9213e+02
2021-04-06_02.00.00	6.4005e-02	2.0625e+01	1.3288e+00		4.2280e-06	2.9213e+02
2021-04-06_03.00.00	6.3804e-02	2.0571e+01	1.3282e+00	4.7730e-07	7.7700e-05	2.9353e+02
2021-04-06_04.00.00	6.0527e-02	1.9765e+01	1.2475e+00			2.9487e+02
2021-04-06_05.00.00	5.9289e-02	1.9441e+01	1.2221e+00			2.9401e+02
2021-04-06_06.00.00	5.6655e-02	1.8813e+01	1.1484e+00			2.9123e+02
2021-04-06_07.00.00	5.3861e-02	1.8130e+01	1.0769e+00			2.8853e+02
2021-04-06_08.00.00	5.0791e-02	1.7380e+01	9.9711e-01			2.8733e+02
2021-04-06_09.00.00	4.8063e-02	1.6687e+01	9.2841e-01			2.8680e+02
2021-04-06_10.00.00	4.5070e-02	1.5928e+01	8.5246e-01	7.4920e-07	3.3520e-06	2.8726e+02
2021-04-06_11.00.00	4.3263e-02	1.5464e+01	8.0877e-01			2.8843e+02
2021-04-06_12.00.00	4.4255e-02	1.5718e+01	8.3727e-01		4.6925e-05	2.8997e+02
2021-04-06_13.00.00	4.4581e-02	1.5812e+01	8.4696e-01		1.0753e-04	2.9140e+02
2021-04-06_14.00.00	4.2441e-02	1.5273e+01	7.8946e-01		1.3940e-06	2.9079e+02
2021-04-06_15.00.00	4.3028e-02	1.5430e+01	8.0439e-01		1.0680e-03	2.8938e+02
2021-04-06_16.00.00	4.1246e-02	1.5012e+01	7.4919e-01		2.0141e-03	2.8844e+02
2021-04-06_17.00.00	4.0966e-02	1.4942e+01	7.4006e-01		1.4118e-03	2.8864e+02
2021-04-06_18.00.00	4.0445e-02	1.4819e+01	7.2408e-01		2.0780e-03	2.8927e+02
2021-04-06_19.00.00	4.1485e-02	1.5068e+01	7.5603e-01		3.6780e-04	2.9020e+02
2021-04-06_20.00.00	4.2223e-02	1.5262e+01	7.7475e-01		5.9100e-04	2.9202e+02
2021-04-06_21.00.00	4.2537e-02	1.5350e+01	7.8306e-01		2.0360e-04	2.9241e+02
2021-04-06_22.00.00	4.3310e-02	1.5530e+01	8.0592e-01		5.6797e-04	2.9288e+02
2021-04-06_23.00.00	4.5943e-02	1.6203e+01	8.7573e-01		5.3120e-04	2.9232e+02
2021-04-07_00.00.00	4.9372e-02	1.7065e+01	9.6491e-01		7.0503e-04	2.9375e+02
2021-04-07_01.00.00	5.5587e-02	1.8647e+01	1.1247e+00		5.3360e-05	2.9325e+02
2021-04-07_02.00.00	5.5422e-02	1.8628e+01	1.1159e+00		1.7458e-05	2.9290e+02
2021-04-07_03.00.00	5.8700e-02	1.9419e+01	1.2049e+00		7.2600e-06	2.9450e+02
2021-04-07_04.00.00	6.3255e-02	2.0540e+01	1.3287e+00			2.9579e+02
2021-04-07_05.00.00	6.7483e-02	2.1614e+01	1.4319e+00			2.9840e+02
2021-04-07_06.00.00	6.8220e-02	2.1789e+01	1.4518e+00			3.0007e+02
2021-04-07_07.00.00	7.0421e-02	2.2344e+01	1.5012e+00		1.0642e-04	2.9976e+02
2021-04-07_08.00.00	7.3037e-02	2.3052e+01	1.5531e+00		1.9578e-06	3.0083e+02
2021-04-07_09.00.00	7.2310e-02	2.2886e+01	1.5295e+00		1.3126e-05	3.0123e+02
2021-04-07_10.00.00	7.5734e-02	2.3721e+01	1.6141e+00		1.9802e-04	3.0111e+02
2021-04-07_11.00.00	7.9352e-02	2.4604e+01	1.7007e+00		2.9040e-05	3.0078e+02
2021-04-07_12.00.00	8.5003e-02	2.6015e+01	1.8329e+00			3.0277e+02
2021-04-07_13.00.00	8.7711e-02	2.6648e+01	1.8977e+00			3.0250e+02
2021-04-07_14.00.00	8.8427e-02	2.6837e+01	1.9140e+00			3.0260e+02
2021-04-07_15.00.00	9.1003e-02	2.7475e+01	1.9713e+00			3.0297e+02
2021-04-07_16.00.00	9.7666e-02	2.9050e+01	2.1287e+00			3.0399e+02
2021-04-07_17.00.00	1.1006e-01	3.1933e+01	2.4223e+00			3.0511e+02
2021-04-07_18.00.00	1.1258e-01	3.2537e+01	2.4777e+00			3.0440e+02
2021-04-07_19.00.00	1.1272e-01	3.2616e+01	2.4745e+00			3.0440e+02
2021-04-07_20.00.00	1.2125e-01	3.4602e+01	2.6809e+00			3.0634e+02
2021-04-07_21.00.00	1.2546e-01	3.5573e+01	2.7707e+00			3.0853e+02
2021-04-07_22.00.00	1.3529e-01	3.7811e+01	2.9999e+00			3.1030e+02
2021-04-07_23.00.00	1.3477e-01	3.7699e+01	2.9918e+00			3.1077e+02
2021-04-08_00.00.00	1.4279e-01	3.9489e+01	3.1819e+00			3.0848e+02
2021-04-08_01.00.00	1.5510e-01	4.2265e+01	3.4669e+00			3.0633e+02
