date	tau	Tb	pwv	lwp	iwp	o3
2021-04-02_18.00.00	1.1243e-01	3.2135e+01	2.4828e+00		1.0124e-03	2.8949e+02
2021-04-02_19.00.00	1.1645e-01	3.3035e+01	2.5905e+00		2.9898e-03	2.9210e+02
2021-04-02_20.00.00	1.1979e-01	3.3740e+01	2.6813e+00		7.1080e-03	2.9360e+02
2021-04-02_21.00.00	1.1920e-01	3.3537e+01	2.6814e+00		9.0537e-03	2.9339e+02
2021-04-02_22.00.00	1.2463e-01	3.4658e+01	2.8332e+00		1.2263e-02	2.9296e+02
2021-04-02_23.00.00	1.3122e-01	3.6040e+01	3.0075e+00		2.6232e-02	2.9404e+02
2021-04-03_00.00.00	1.3849e-01	3.7568e+01	3.1668e+00		9.4162e-02	2.9418e+02
2021-04-03_01.00.00	1.4452e-01	3.8833e+01	3.3035e+00		1.1132e-01	2.9471e+02
2021-04-03_02.00.00	1.4897e-01	3.9831e+01	3.4173e+00		8.6193e-02	2.9393e+02
2021-04-03_03.00.00	1.4839e-01	3.9785e+01	3.4163e+00		1.6950e-02	2.9269e+02
2021-04-03_04.00.00	1.4863e-01	3.9920e+01	3.4058e+00		3.9176e-03	2.9264e+02
2021-04-03_05.00.00	1.4315e-01	3.8692e+01	3.2784e+00		1.5769e-03	2.9286e+02
2021-04-03_06.00.00	1.3752e-01	3.7450e+01	3.1463e+00		1.1131e-03	2.9208e+02
2021-04-03_07.00.00	1.4063e-01	3.8154e+01	3.2226e+00		2.3044e-03	2.9375e+02
2021-04-03_08.00.00	1.4728e-01	3.9667e+01	3.3740e+00		3.8285e-03	2.9450e+02
2021-04-03_09.00.00	1.5129e-01	4.0619e+01	3.4503e+00		3.8089e-03	2.9470e+02
2021-04-03_10.00.00	1.5618e-01	4.1737e+01	3.5537e+00		1.7121e-03	2.9370e+02
2021-04-03_11.00.00	1.6151e-01	4.2935e+01	3.6701e+00		5.7213e-04	2.9716e+02
2021-04-03_12.00.00	1.6489e-01	4.3731e+01	3.7362e+00		3.8680e-04	2.9625e+02
2021-04-03_13.00.00	1.6891e-01	4.4649e+01	3.8154e+00		4.5382e-04	2.9817e+02
2021-04-03_14.00.00	1.7506e-01	4.5984e+01	3.9506e+00		8.7586e-04	3.0058e+02
2021-04-03_15.00.00	1.7725e-01	4.6479e+01	3.9955e+00		6.0821e-04	3.0065e+02
2021-04-03_16.00.00	1.7853e-01	4.6776e+01	4.0191e+00		7.8783e-04	2.9873e+02
2021-04-03_17.00.00	1.7972e-01	4.7011e+01	4.0472e+00		8.1516e-04	2.9581e+02
2021-04-03_18.00.00	1.8165e-01	4.7405e+01	4.0995e+00		2.2404e-03	2.9109e+02
2021-04-03_19.00.00	1.7943e-01	4.6896e+01	4.0540e+00		2.7047e-03	2.9220e+02
2021-04-03_20.00.00	1.7903e-01	4.6812e+01	4.0457e+00		2.2225e-03	2.9331e+02
2021-04-03_21.00.00	1.8158e-01	4.7360e+01	4.1030e+00		1.2438e-03	2.9193e+02
2021-04-03_22.00.00	1.8916e-01	4.8960e+01	4.2825e+00		4.0509e-03	2.9023e+02
2021-04-03_23.00.00	2.0729e-01	5.2756e+01	4.6991e+00		9.1554e-03	2.9129e+02
2021-04-04_00.00.00	2.1148e-01	5.3608e+01	4.7895e+00	1.1740e-04	1.5126e-02	2.9155e+02
2021-04-04_01.00.00	2.1218e-01	5.3852e+01	4.7668e+00	5.0550e-04	1.8054e-02	2.9098e+02
2021-04-04_02.00.00	2.1120e-01	5.3691e+01	4.7394e+00	5.3460e-04	1.0105e-02	2.9133e+02
2021-04-04_03.00.00	2.0688e-01	5.2755e+01	4.6821e+00	1.1880e-05	7.5788e-03	2.9151e+02
2021-04-04_04.00.00	2.0566e-01	5.2476e+01	4.6331e+00	5.6820e-04	1.5498e-02	2.9204e+02
2021-04-04_05.00.00	2.0396e-01	5.2082e+01	4.6290e+00	4.4880e-06	1.1237e-02	2.9312e+02
2021-04-04_06.00.00	2.0418e-01	5.2128e+01	4.6255e+00		5.8327e-03	2.9368e+02
2021-04-04_07.00.00	2.0483e-01	5.2300e+01	4.6172e+00		4.1318e-03	2.9469e+02
2021-04-04_08.00.00	2.0605e-01	5.2571e+01	4.6320e+00		3.4813e-03	2.9464e+02
2021-04-04_09.00.00	2.0992e-01	5.3361e+01	4.7049e+00		6.8579e-03	2.9526e+02
2021-04-04_10.00.00	2.1251e-01	5.3942e+01	4.7389e+00		8.2573e-03	2.9476e+02
2021-04-04_11.00.00	2.2030e-01	5.5529e+01	4.9124e+00		1.0695e-02	2.9497e+02
2021-04-04_12.00.00	2.2385e-01	5.6253e+01	4.9781e+00		1.0423e-02	2.9811e+02
2021-04-04_13.00.00	2.2403e-01	5.6337e+01	4.9736e+00		5.8156e-03	3.0205e+02
2021-04-04_14.00.00	2.2645e-01	5.6838e+01	5.0066e+00		8.1076e-03	3.0202e+02
2021-04-04_15.00.00	2.3014e-01	5.7595e+01	5.0681e+00		6.3230e-03	3.0150e+02
2021-04-04_16.00.00	2.3276e-01	5.8133e+01	5.1133e+00		1.0000e-02	3.0207e+02
2021-04-04_17.00.00	2.3271e-01	5.8119e+01	5.1102e+00		9.1132e-03	3.0242e+02
2021-04-04_18.00.00	2.2588e-01	5.6684e+01	4.9564e+00		2.2515e-02	3.0559e+02
2021-04-04_19.00.00	2.1372e-01	5.4197e+01	4.6953e+00		2.9035e-03	3.0635e+02
2021-04-04_20.00.00	2.1726e-01	5.5028e+01	4.7580e+00		9.9208e-05	3.0524e+02
2021-04-04_21.00.00	2.3373e-01	5.8544e+01	5.0965e+00	5.3950e-05	1.3308e-04	3.0709e+02
2021-04-04_22.00.00	2.4174e-01	6.0210e+01	5.2577e+00	4.2860e-05	7.0386e-05	3.0845e+02
2021-04-04_23.00.00	2.4625e-01	6.1106e+01	5.3444e+00	1.9180e-04	3.8256e-04	3.0934e+02
2021-04-05_00.00.00	2.4751e-01	6.1425e+01	5.3503e+00	1.0200e-04	1.8388e-04	3.0766e+02
2021-04-05_01.00.00	2.4482e-01	6.1032e+01	5.2539e+00	1.8050e-04	4.2683e-06	3.0580e+02
2021-04-05_02.00.00	2.3288e-01	5.8636e+01	4.9703e+00	2.7810e-04	1.2163e-04	3.0669e+02
2021-04-05_03.00.00	2.0783e-01	5.3619e+01	4.4089e+00	1.4450e-04		3.0585e+02
2021-04-05_04.00.00	1.9086e-01	5.0100e+01	4.0407e+00	2.5540e-07		3.0510e+02
2021-04-05_05.00.00	1.7966e-01	4.7707e+01	3.7904e+00			3.0593e+02
2021-04-05_06.00.00	1.7086e-01	4.5819e+01	3.5899e+00			3.0583e+02
2021-04-05_07.00.00	1.7298e-01	4.6315e+01	3.6249e+00		2.6540e-06	3.0497e+02
2021-04-05_08.00.00	1.7550e-01	4.6950e+01	3.6690e+00		2.4299e-03	3.0366e+02
2021-04-05_09.00.00	1.8476e-01	4.8998e+01	3.8532e+00		2.7979e-03	3.0508e+02
2021-04-05_10.00.00	1.9209e-01	5.0597e+01	3.9839e+00		6.9700e-07	3.0533e+02
2021-04-05_11.00.00	1.8843e-01	4.9835e+01	3.8978e+00			3.0208e+02
2021-04-05_12.00.00	1.7749e-01	4.7470e+01	3.6616e+00			2.9940e+02
2021-04-05_13.00.00	1.7123e-01	4.6099e+01	3.5196e+00			2.9818e+02
2021-04-05_14.00.00	1.6850e-01	4.5495e+01	3.4581e+00			2.9550e+02
2021-04-05_15.00.00	1.5688e-01	4.2914e+01	3.2298e+00			2.9315e+02
2021-04-05_16.00.00	1.4909e-01	4.1143e+01	3.0750e+00	6.5060e-06		2.9283e+02
2021-04-05_17.00.00	1.4254e-01	3.9645e+01	2.9534e+00			2.9141e+02
2021-04-05_18.00.00	1.3254e-01	3.7346e+01	2.7599e+00			2.9235e+02
2021-04-05_19.00.00	1.2367e-01	3.5278e+01	2.5816e+00			2.9248e+02
2021-04-05_20.00.00	1.2120e-01	3.4696e+01	2.5329e+00	5.3930e-06		2.9240e+02
2021-04-05_21.00.00	1.1556e-01	3.3333e+01	2.4330e+00	4.1510e-06		2.9166e+02
2021-04-05_22.00.00	1.1100e-01	3.2225e+01	2.3503e+00			2.9068e+02
2021-04-05_23.00.00	1.0586e-01	3.1003e+01	2.2447e+00	1.0700e-06		2.8849e+02
2021-04-06_00.00.00	1.0037e-01	2.9696e+01	2.1317e+00	1.0160e-06		2.8849e+02
2021-04-06_01.00.00	9.7321e-02	2.8950e+01	2.0733e+00	1.7090e-05		2.8760e+02
2021-04-06_02.00.00	8.8844e-02	2.6853e+01	1.9031e+00			2.8463e+02
2021-04-06_03.00.00	8.1677e-02	2.5143e+01	1.7253e+00			2.8388e+02
2021-04-06_04.00.00	7.6615e-02	2.3928e+01	1.6002e+00			2.8545e+02
2021-04-06_05.00.00	7.2206e-02	2.2834e+01	1.4979e+00			2.8459e+02
2021-04-06_06.00.00	7.1250e-02	2.2578e+01	1.4868e+00			2.8205e+02
2021-04-06_07.00.00	7.1147e-02	2.2563e+01	1.4872e+00			2.8255e+02
2021-04-06_08.00.00	6.8978e-02	2.2058e+01	1.4290e+00			2.8325e+02
2021-04-06_09.00.00	6.6690e-02	2.1475e+01	1.3814e+00			2.8332e+02
2021-04-06_10.00.00	6.2512e-02	2.0425e+01	1.2847e+00			2.8264e+02
2021-04-06_11.00.00	5.5226e-02	1.8615e+01	1.0988e+00			2.8297e+02
2021-04-06_12.00.00	5.1156e-02	1.7583e+01	9.9672e-01			2.8593e+02
