date	tau	Tb	pwv	lwp	iwp	o3
2021-04-06_06.00.00	4.6063e-02	1.6129e+01	8.7923e-01			2.8859e+02
2021-04-06_07.00.00	4.5079e-02	1.5871e+01	8.5832e-01			2.8975e+02
2021-04-06_08.00.00	4.5415e-02	1.5978e+01	8.6524e-01			2.9195e+02
2021-04-06_09.00.00	4.3810e-02	1.5611e+01	8.1444e-01			2.9144e+02
2021-04-06_10.00.00	4.5013e-02	1.5915e+01	8.4722e-01			2.9201e+02
2021-04-06_11.00.00	4.5312e-02	1.5984e+01	8.5915e-01			2.9144e+02
2021-04-06_12.00.00	4.6083e-02	1.6191e+01	8.7886e-01			2.8957e+02
2021-04-06_13.00.00	4.6904e-02	1.6388e+01	9.0269e-01			2.8646e+02
2021-04-06_14.00.00	4.8549e-02	1.6787e+01	9.4678e-01			2.8513e+02
2021-04-06_15.00.00	4.9029e-02	1.6927e+01	9.5703e-01			2.8676e+02
2021-04-06_16.00.00	5.0698e-02	1.7351e+01	1.0019e+00			2.8849e+02
2021-04-06_17.00.00	5.3328e-02	1.7966e+01	1.0794e+00			2.8892e+02
2021-04-06_18.00.00	5.5350e-02	1.8493e+01	1.1280e+00			2.8926e+02
2021-04-06_19.00.00	5.8110e-02	1.9188e+01	1.1983e+00			2.8869e+02
2021-04-06_20.00.00	5.8210e-02	1.9232e+01	1.1973e+00			2.9118e+02
2021-04-06_21.00.00	6.1721e-02	2.0090e+01	1.2895e+00			2.9291e+02
2021-04-06_22.00.00	6.7910e-02	2.1579e+01	1.4566e+00		1.6492e-05	2.9277e+02
2021-04-06_23.00.00	7.5203e-02	2.3351e+01	1.6425e+00			2.9176e+02
2021-04-07_00.00.00	7.9034e-02	2.4296e+01	1.7333e+00		3.3520e-06	2.9039e+02
2021-04-07_01.00.00	8.4479e-02	2.5595e+01	1.8738e+00		2.2080e-05	2.8959e+02
2021-04-07_02.00.00	9.0932e-02	2.7140e+01	2.0382e+00		4.8640e-05	2.8857e+02
2021-04-07_03.00.00	9.3590e-02	2.7753e+01	2.1063e+00		6.5013e-05	2.8662e+02
2021-04-07_04.00.00	9.2012e-02	2.7446e+01	2.0524e+00		6.0767e-05	2.8856e+02
2021-04-07_05.00.00	9.4012e-02	2.7945e+01	2.1018e+00		2.4782e-04	2.9198e+02
2021-04-07_06.00.00	9.0796e-02	2.7151e+01	2.0208e+00		1.8412e-03	2.9388e+02
2021-04-07_07.00.00	8.7498e-02	2.6395e+01	1.9329e+00		2.5980e-03	2.9590e+02
2021-04-07_08.00.00	9.1728e-02	2.7389e+01	2.0412e+00		3.0079e-03	2.9502e+02
2021-04-07_09.00.00	9.1561e-02	2.7357e+01	2.0338e+00		3.7898e-03	2.9536e+02
2021-04-07_10.00.00	9.7498e-02	2.8757e+01	2.1847e+00		3.2374e-03	2.9653e+02
2021-04-07_11.00.00	1.0212e-01	2.9860e+01	2.2968e+00		2.6952e-03	2.9520e+02
2021-04-07_12.00.00	1.0373e-01	3.0261e+01	2.3364e+00		3.3346e-03	2.9255e+02
2021-04-07_13.00.00	1.0959e-01	3.1710e+01	2.4618e+00		2.3911e-03	2.9432e+02
2021-04-07_14.00.00	1.1345e-01	3.2625e+01	2.5363e+00		1.3772e-03	2.9792e+02
2021-04-07_15.00.00	1.1757e-01	3.3609e+01	2.6303e+00		3.7544e-04	3.0065e+02
2021-04-07_16.00.00	1.1978e-01	3.4178e+01	2.6608e+00		6.9520e-05	3.0238e+02
2021-04-07_17.00.00	1.1857e-01	3.3951e+01	2.6116e+00		1.0321e-05	3.0279e+02
2021-04-07_18.00.00	1.3343e-01	3.7351e+01	2.9603e+00		4.8780e-06	3.0193e+02
2021-04-07_19.00.00	1.3705e-01	3.8256e+01	3.0270e+00			3.0091e+02
2021-04-07_20.00.00	1.4725e-01	4.0567e+01	3.2617e+00			3.0069e+02
2021-04-07_21.00.00	1.5858e-01	4.3038e+01	3.5291e+00			3.0100e+02
