date	tau	Tb	pwv	lwp	iwp	o3
2021-04-04_18.00.00	2.0729e-01	5.6601e+01	3.8575e+00			2.9532e+02
2021-04-04_19.00.00	2.1999e-01	5.9383e+01	4.1484e+00			2.9393e+02
2021-04-04_20.00.00	2.3678e-01	6.3059e+01	4.5056e+00			2.9282e+02
2021-04-04_21.00.00	2.4440e-01	6.4715e+01	4.6863e+00			2.9147e+02
2021-04-04_22.00.00	2.5197e-01	6.6306e+01	4.8728e+00			2.9044e+02
2021-04-04_23.00.00	2.5906e-01	6.7744e+01	5.0523e+00			2.8987e+02
2021-04-05_00.00.00	2.6772e-01	6.9429e+01	5.2869e+00		1.7011e-04	2.8824e+02
2021-04-05_01.00.00	2.6539e-01	6.8841e+01	5.2805e+00		4.8714e-04	2.8722e+02
2021-04-05_02.00.00	2.7028e-01	6.9770e+01	5.4005e+00		2.2261e-04	2.8776e+02
2021-04-05_03.00.00	2.7898e-01	7.1469e+01	5.5967e+00		3.4206e-03	2.8955e+02
2021-04-05_04.00.00	2.8003e-01	7.1510e+01	5.6453e+00		1.4738e-02	2.9192e+02
2021-04-05_05.00.00	2.8849e-01	7.3050e+01	5.8573e+00		1.3028e-02	2.9277e+02
2021-04-05_06.00.00	2.7046e-01	6.9214e+01	5.5234e+00		4.0353e-03	2.9105e+02
2021-04-05_07.00.00	2.7343e-01	6.9844e+01	5.5889e+00		3.3010e-03	2.9011e+02
2021-04-05_08.00.00	2.7046e-01	6.9251e+01	5.5185e+00		3.5963e-03	2.9169e+02
2021-04-05_09.00.00	2.6888e-01	6.8979e+01	5.4627e+00		5.5128e-04	2.9066e+02
2021-04-05_10.00.00	2.6076e-01	6.7300e+01	5.2788e+00		1.6020e-03	2.9228e+02
2021-04-05_11.00.00	2.5509e-01	6.6005e+01	5.1819e+00		7.6680e-04	2.9383e+02
2021-04-05_12.00.00	2.4768e-01	6.4244e+01	5.0691e+00		7.9238e-04	2.9417e+02
2021-04-05_13.00.00	2.3632e-01	6.1690e+01	4.8448e+00		1.3254e-03	2.9559e+02
2021-04-05_14.00.00	2.2094e-01	5.8215e+01	4.5462e+00		2.1399e-05	2.9710e+02
2021-04-05_15.00.00	2.0293e-01	5.4147e+01	4.1682e+00		2.4600e-04	2.9895e+02
2021-04-05_16.00.00	1.8628e-01	5.0396e+01	3.7902e+00		7.5280e-06	2.9878e+02
2021-04-05_17.00.00	1.8844e-01	5.0845e+01	3.8291e+00		6.1240e-04	2.9916e+02
2021-04-05_18.00.00	1.9638e-01	5.2527e+01	4.0214e+00			2.9990e+02
2021-04-05_19.00.00	2.1238e-01	5.5989e+01	4.3814e+00		1.1166e-03	2.9978e+02
2021-04-05_20.00.00	2.2644e-01	5.9057e+01	4.6911e+00		3.0833e-04	3.0071e+02
2021-04-05_21.00.00	2.5192e-01	6.4698e+01	5.2150e+00		1.0804e-03	3.0173e+02
2021-04-05_22.00.00	2.7850e-01	7.0388e+01	5.7682e+00		2.3042e-03	3.0191e+02
2021-04-05_23.00.00	2.9962e-01	7.4725e+01	6.2178e+00		3.3687e-03	3.0133e+02
2021-04-06_00.00.00	3.1073e-01	7.7113e+01	6.4159e+00		8.4760e-03	2.9939e+02
2021-04-06_01.00.00	3.6380e-01	8.7450e+01	7.4946e+00		7.0235e-03	2.9815e+02
2021-04-06_02.00.00	4.1588e-01	9.7187e+01	8.5151e+00		6.0364e-03	2.9854e+02
2021-04-06_03.00.00	4.4992e-01	1.0352e+02	9.1275e+00		1.9217e-03	2.9976e+02
2021-04-06_04.00.00	4.2544e-01	9.9167e+01	8.6528e+00		9.5862e-05	3.0101e+02
2021-04-06_05.00.00	4.0194e-01	9.4665e+01	8.2412e+00		3.3169e-03	2.9959e+02
2021-04-06_06.00.00	3.9250e-01	9.2662e+01	8.1016e+00		7.2275e-03	2.9905e+02
2021-04-06_07.00.00	3.8404e-01	9.0647e+01	8.0261e+00		1.5706e-02	2.9926e+02
2021-04-06_08.00.00	3.6191e-01	8.6287e+01	7.6070e+00		2.6876e-03	2.9939e+02
2021-04-06_09.00.00	3.1864e-01	7.7806e+01	6.7139e+00		1.2288e-04	3.0044e+02
2021-04-06_10.00.00	2.6289e-01	6.6102e+01	5.5842e+00			2.9950e+02
2021-04-06_11.00.00	2.1768e-01	5.6019e+01	4.6823e+00		1.9814e-06	2.9693e+02
2021-04-06_12.00.00	2.0198e-01	5.2457e+01	4.3771e+00		2.4222e-03	2.9565e+02
