date	tau	Tb	pwv	lwp	iwp	o3
2021-04-06_18.00.00	2.1909e-01	5.6656e+01	4.6049e+00		5.4863e-04	2.9529e+02
2021-04-06_19.00.00	3.0676e-01	7.4757e+01	6.4362e+00		4.1581e-03	2.9564e+02
2021-04-06_20.00.00	2.8645e-01	7.0920e+01	6.0096e+00		1.5011e-02	2.9394e+02
2021-04-06_21.00.00	3.0112e-01	7.4077e+01	6.3048e+00		2.2201e-02	2.9211e+02
2021-04-06_22.00.00	3.2337e-01	7.8476e+01	6.7954e+00		3.4121e-03	2.9225e+02
2021-04-06_23.00.00	3.2167e-01	7.8339e+01	6.7069e+00		1.7711e-03	2.9175e+02
2021-04-07_00.00.00	3.2962e-01	8.0162e+01	6.7885e+00		3.1829e-03	2.9096e+02
2021-04-07_01.00.00	3.1191e-01	7.6885e+01	6.3631e+00		5.6031e-03	2.9077e+02
2021-04-07_02.00.00	3.0648e-01	7.5941e+01	6.2016e+00		7.3084e-03	2.9156e+02
2021-04-07_03.00.00	3.0061e-01	7.4905e+01	6.0369e+00		1.0731e-02	2.9287e+02
2021-04-07_04.00.00	2.9103e-01	7.3038e+01	5.8268e+00		1.0319e-02	2.9423e+02
2021-04-07_05.00.00	2.6888e-01	6.8384e+01	5.4041e+00		6.7462e-03	2.9503e+02
2021-04-07_06.00.00	2.6173e-01	6.6885e+01	5.2565e+00		3.0665e-03	2.9514e+02
2021-04-07_07.00.00	2.4854e-01	6.4016e+01	5.0076e+00		4.6034e-03	2.9590e+02
2021-04-07_08.00.00	2.3639e-01	6.1187e+01	4.8193e+00		4.1708e-03	2.9542e+02
2021-04-07_09.00.00	2.4563e-01	6.3002e+01	5.0453e+00		2.8325e-03	2.9554e+02
2021-04-07_10.00.00	2.5674e-01	6.5115e+01	5.3337e+00		1.3816e-03	2.9458e+02
2021-04-07_11.00.00	2.7487e-01	6.8788e+01	5.7349e+00		4.5218e-04	2.9347e+02
2021-04-07_12.00.00	2.9297e-01	7.2389e+01	6.1279e+00		2.7553e-03	2.9268e+02
2021-04-07_13.00.00	3.2106e-01	7.7969e+01	6.7199e+00		2.9604e-03	2.9388e+02
2021-04-07_14.00.00	3.6458e-01	8.6320e+01	7.5860e+00		1.4738e-04	2.9452e+02
2021-04-07_15.00.00	3.8742e-01	9.0734e+01	8.0012e+00		9.1380e-05	2.9408e+02
