date	tau	Tb	pwv	lwp	iwp	o3
2021-04-05_06.00.00	2.8756e-01	7.2707e+01	5.8982e+00		1.0278e-02	2.9362e+02
2021-04-05_07.00.00	2.8670e-01	7.2560e+01	5.8760e+00		6.3646e-03	2.9173e+02
2021-04-05_08.00.00	2.8300e-01	7.1812e+01	5.7925e+00		5.2854e-03	2.9342e+02
2021-04-05_09.00.00	2.7717e-01	7.0629e+01	5.6576e+00		2.4817e-03	2.9284e+02
2021-04-05_10.00.00	2.5436e-01	6.5782e+01	5.1892e+00		1.5724e-03	2.9404e+02
2021-04-05_11.00.00	2.2904e-01	6.0101e+01	4.7024e+00		3.6701e-04	2.9585e+02
2021-04-05_12.00.00	2.1133e-01	5.5993e+01	4.3693e+00		5.3929e-04	2.9533e+02
2021-04-05_13.00.00	2.0458e-01	5.4391e+01	4.2345e+00		1.4481e-04	2.9618e+02
2021-04-05_14.00.00	1.9525e-01	5.2355e+01	4.0250e+00		3.9608e-04	2.9722e+02
2021-04-05_15.00.00	1.9774e-01	5.2915e+01	4.0690e+00		2.0472e-03	2.9947e+02
2021-04-05_16.00.00	1.8162e-01	4.9441e+01	3.6667e+00		1.0235e-03	3.0030e+02
2021-04-05_17.00.00	1.7979e-01	4.8984e+01	3.6103e+00		1.4519e-03	2.9887e+02
2021-04-05_18.00.00	2.1433e-01	5.6365e+01	4.4214e+00		4.1100e-04	2.9795e+02
2021-04-05_19.00.00	2.2740e-01	5.9524e+01	4.6519e+00			2.9703e+02
2021-04-05_20.00.00	2.4070e-01	6.2484e+01	4.9313e+00		2.7480e-04	2.9816e+02
2021-04-05_21.00.00	2.8204e-01	7.1100e+01	5.8291e+00		9.6620e-05	2.9841e+02
2021-04-05_22.00.00	2.6931e-01	6.8612e+01	5.5313e+00		6.0900e-04	3.0068e+02
2021-04-05_23.00.00	2.6385e-01	6.7454e+01	5.4269e+00		1.9073e-03	3.0034e+02
2021-04-06_00.00.00	2.5380e-01	6.5476e+01	5.1819e+00		4.1341e-03	2.9829e+02
2021-04-06_01.00.00	2.7655e-01	7.0316e+01	5.6473e+00		1.1036e-02	2.9777e+02
2021-04-06_02.00.00	3.4258e-01	8.3719e+01	6.9700e+00		4.8602e-03	2.9750e+02
2021-04-06_03.00.00	3.8691e-01	9.2301e+01	7.8028e+00		4.5441e-04	2.9898e+02
2021-04-06_04.00.00	3.7445e-01	8.9776e+01	7.5944e+00		3.4080e-04	2.9751e+02
2021-04-06_05.00.00	3.6172e-01	8.7041e+01	7.4405e+00		1.7366e-03	2.9519e+02
2021-04-06_06.00.00	3.6003e-01	8.6475e+01	7.4415e+00		2.2476e-02	2.9591e+02
2021-04-06_07.00.00	3.4862e-01	8.3879e+01	7.2947e+00		1.1614e-02	2.9873e+02
2021-04-06_08.00.00	3.2274e-01	7.8349e+01	6.8438e+00		2.2667e-03	2.9962e+02
2021-04-06_09.00.00	2.7009e-01	6.7442e+01	5.7462e+00			2.9893e+02
2021-04-06_10.00.00	2.5883e-01	6.4728e+01	5.5662e+00		3.0440e-04	2.9698e+02
2021-04-06_11.00.00	2.5019e-01	6.2759e+01	5.4061e+00		5.8500e-04	2.9562e+02
2021-04-06_12.00.00	2.4042e-01	6.0748e+01	5.1915e+00			2.9816e+02
2021-04-06_13.00.00	2.4406e-01	6.1597e+01	5.2672e+00		5.3884e-04	2.9785e+02
2021-04-06_14.00.00	2.5444e-01	6.3721e+01	5.4876e+00		1.7899e-03	2.9724e+02
2021-04-06_15.00.00	2.8770e-01	7.0453e+01	6.1883e+00		1.3994e-03	2.9780e+02
2021-04-06_16.00.00	2.9818e-01	7.2762e+01	6.3884e+00		1.1654e-03	2.9595e+02
2021-04-06_17.00.00	2.7671e-01	6.8572e+01	5.9265e+00		3.3972e-04	2.9550e+02
2021-04-06_18.00.00	3.5483e-01	8.3833e+01	7.4788e+00		3.9554e-03	2.9334e+02
2021-04-06_19.00.00	2.6487e-01	6.6063e+01	5.6959e+00		1.5628e-02	2.9351e+02
2021-04-06_20.00.00	3.3497e-01	8.0226e+01	7.1476e+00		5.7795e-03	2.9394e+02
2021-04-06_21.00.00	3.3777e-01	8.1028e+01	7.1838e+00		7.9400e-03	2.9378e+02
2021-04-06_22.00.00	4.6745e-01	1.0470e+02	9.7232e+00		1.3897e-02	2.9272e+02
2021-04-06_23.00.00	5.0755e-01	1.1122e+02	1.0529e+01		1.0556e-01	2.9290e+02
2021-04-07_00.00.00	5.2353e-01	1.1388e+02	1.0846e+01		1.6096e-01	2.9182e+02
2021-04-07_01.00.00	4.2133e-01	9.7023e+01	8.7896e+00		2.1989e-02	2.9170e+02
2021-04-07_02.00.00	3.7454e-01	8.8423e+01	7.8597e+00		2.3987e-02	2.9086e+02
2021-04-07_03.00.00	3.5912e-01	8.5382e+01	7.5641e+00		2.0680e-02	2.9131e+02
2021-04-07_04.00.00	3.5348e-01	8.4238e+01	7.4564e+00		2.0439e-02	2.9239e+02
2021-04-07_05.00.00	3.3465e-01	8.0679e+01	7.0557e+00		5.1910e-03	2.9353e+02
2021-04-07_06.00.00	3.1632e-01	7.7244e+01	6.6484e+00		5.5943e-03	2.9415e+02
2021-04-07_07.00.00	3.1462e-01	7.6993e+01	6.5856e+00		6.4078e-03	2.9376e+02
2021-04-07_08.00.00	3.1919e-01	7.8060e+01	6.6410e+00		1.0926e-03	2.9434e+02
2021-04-07_09.00.00	3.2905e-01	8.0125e+01	6.7924e+00		5.6399e-03	2.9459e+02
2021-04-07_10.00.00	3.4172e-01	8.2684e+01	7.0226e+00		3.7613e-03	2.9557e+02
2021-04-07_11.00.00	3.4858e-01	8.4058e+01	7.1298e+00		1.4589e-03	2.9600e+02
2021-04-07_12.00.00	3.4075e-01	8.2696e+01	6.9226e+00		1.6544e-03	2.9574e+02
2021-04-07_13.00.00	3.2032e-01	7.8911e+01	6.4497e+00		4.9080e-05	2.9542e+02
2021-04-07_14.00.00	2.9836e-01	7.4543e+01	6.0033e+00		4.4000e-05	2.9599e+02
2021-04-07_15.00.00	2.7810e-01	7.0389e+01	5.6079e+00		2.5940e-05	2.9629e+02
2021-04-07_16.00.00	2.6850e-01	6.8416e+01	5.4120e+00		3.4440e-04	2.9567e+02
2021-04-07_17.00.00	2.6951e-01	6.8693e+01	5.4086e+00		8.7080e-05	2.9596e+02
2021-04-07_18.00.00	2.7712e-01	7.0326e+01	5.5472e+00		3.1160e-05	2.9567e+02
2021-04-07_19.00.00	2.8344e-01	7.1575e+01	5.7069e+00		3.5900e-06	2.9619e+02
2021-04-07_20.00.00	2.9475e-01	7.3941e+01	5.9313e+00		7.1382e-05	2.9845e+02
2021-04-07_21.00.00	3.0343e-01	7.5652e+01	6.1437e+00		9.3070e-04	2.9714e+02
2021-04-07_22.00.00	3.0649e-01	7.6394e+01	6.2060e+00		8.6540e-04	2.9582e+02
2021-04-07_23.00.00	3.2388e-01	7.9876e+01	6.5718e+00		5.7460e-04	2.9389e+02
2021-04-08_00.00.00	3.5508e-01	8.5860e+01	7.2239e+00		2.2316e-03	2.9439e+02
2021-04-08_01.00.00	3.8029e-01	9.0594e+01	7.7270e+00		8.4366e-03	2.9207e+02
2021-04-08_02.00.00	4.1126e-01	9.6138e+01	8.3689e+00		4.0692e-03	2.9249e+02
2021-04-08_03.00.00	4.1687e-01	9.7097e+01	8.4917e+00		2.8276e-03	2.9364e+02
2021-04-08_04.00.00	4.1450e-01	9.6759e+01	8.4326e+00		4.1233e-03	2.9408e+02
2021-04-08_05.00.00	4.0853e-01	9.5660e+01	8.3382e+00		1.0957e-02	2.9273e+02
2021-04-08_06.00.00	3.9163e-01	9.2598e+01	7.9783e+00		2.3892e-03	2.9375e+02
2021-04-08_07.00.00	3.7866e-01	9.0246e+01	7.6933e+00		3.6379e-03	2.9314e+02
2021-04-08_08.00.00	3.6089e-01	8.7051e+01	7.3041e+00		2.2300e-03	2.9278e+02
2021-04-08_09.00.00	3.4277e-01	8.3672e+01	6.8954e+00		1.5710e-03	2.9120e+02
2021-04-08_10.00.00	3.3933e-01	8.2942e+01	6.8136e+00		1.7732e-03	2.8943e+02
2021-04-08_11.00.00	3.1117e-01	7.7637e+01	6.1883e+00		1.1638e-04	2.8995e+02
2021-04-08_12.00.00	3.0933e-01	7.7263e+01	6.1329e+00		5.8560e-05	2.9014e+02
2021-04-08_13.00.00	3.1180e-01	7.7689e+01	6.1770e+00			2.9007e+02
2021-04-08_14.00.00	2.9655e-01	7.4611e+01	5.8760e+00			2.9196e+02
2021-04-08_15.00.00	2.8679e-01	7.2594e+01	5.6842e+00			2.9228e+02
2021-04-08_16.00.00	3.0045e-01	7.5218e+01	5.9811e+00			2.9023e+02
2021-04-08_17.00.00	3.0977e-01	7.7201e+01	6.1266e+00			2.8892e+02
2021-04-08_18.00.00	3.0097e-01	7.5577e+01	5.9409e+00			2.9047e+02
2021-04-08_19.00.00	3.0314e-01	7.6089e+01	5.9742e+00			2.9039e+02
2021-04-08_20.00.00	3.0093e-01	7.5810e+01	5.9060e+00			2.9077e+02
2021-04-08_21.00.00	2.9718e-01	7.5345e+01	5.7576e+00			2.8909e+02
2021-04-08_22.00.00	2.8831e-01	7.3697e+01	5.5456e+00			2.8687e+02
2021-04-08_23.00.00	2.8250e-01	7.2465e+01	5.4515e+00			2.8750e+02
2021-04-09_00.00.00	2.7777e-01	7.1309e+01	5.4099e+00		8.0400e-06	2.8852e+02
2021-04-09_01.00.00	2.7996e-01	7.1627e+01	5.4905e+00		3.0744e-04	2.8822e+02
2021-04-09_02.00.00	2.6417e-01	6.8491e+01	5.1177e+00		3.8883e-05	2.8787e+02
2021-04-09_03.00.00	2.5679e-01	6.7049e+01	4.9090e+00			2.8783e+02
2021-04-09_04.00.00	2.5177e-01	6.5981e+01	4.8025e+00			2.8751e+02
2021-04-09_05.00.00	2.6299e-01	6.8182e+01	5.0688e+00		1.6080e-06	2.8798e+02
2021-04-09_06.00.00	2.6814e-01	6.9323e+01	5.1346e+00			2.8860e+02
2021-04-09_07.00.00	2.6008e-01	6.7553e+01	4.9972e+00			2.8761e+02
2021-04-09_08.00.00	2.4544e-01	6.4361e+01	4.7344e+00			2.8630e+02
2021-04-09_09.00.00	2.5069e-01	6.5398e+01	4.8728e+00		5.1421e-04	2.8648e+02
2021-04-09_10.00.00	2.5255e-01	6.5813e+01	4.8886e+00		1.4994e-04	2.8646e+02
2021-04-09_11.00.00	2.5118e-01	6.5415e+01	4.8787e+00		1.6097e-04	2.8545e+02
2021-04-09_12.00.00	2.5175e-01	6.5365e+01	4.9147e+00		3.5900e-06	2.8735e+02
2021-04-09_13.00.00	2.5202e-01	6.5286e+01	4.9457e+00		1.5670e-04	2.8843e+02
2021-04-09_14.00.00	2.5940e-01	6.6642e+01	5.1534e+00		5.3863e-04	2.8988e+02
2021-04-09_15.00.00	2.6872e-01	6.8436e+01	5.3862e+00		1.4310e-03	2.9157e+02
2021-04-09_16.00.00	2.6965e-01	6.8641e+01	5.4088e+00		2.5748e-03	2.9279e+02
2021-04-09_17.00.00	2.6578e-01	6.7978e+01	5.3036e+00		1.0766e-03	2.9229e+02
2021-04-09_18.00.00	2.7144e-01	6.9294e+01	5.3979e+00		3.7699e-03	2.9059e+02
2021-04-09_19.00.00	2.8676e-01	7.2602e+01	5.6860e+00		1.5408e-03	2.8737e+02
2021-04-09_20.00.00	2.9617e-01	7.4597e+01	5.8880e+00		1.8214e-03	2.8663e+02
2021-04-09_21.00.00	2.9968e-01	7.5406e+01	5.9620e+00		1.6878e-03	2.8660e+02
2021-04-09_22.00.00	3.0391e-01	7.6348e+01	6.0291e+00		2.4440e-03	2.8814e+02
2021-04-09_23.00.00	3.1427e-01	7.8541e+01	6.2065e+00		2.9240e-03	2.8941e+02
2021-04-10_00.00.00	3.2721e-01	8.1099e+01	6.4798e+00		2.3860e-03	2.9027e+02
2021-04-10_01.00.00	3.3317e-01	8.2461e+01	6.5155e+00		2.3480e-03	2.9240e+02
