date	tau	Tb	pwv	lwp	iwp	o3
2021-04-05_00.00.00	2.7026e-01	6.9926e+01	5.3517e+00		1.8216e-04	2.8863e+02
2021-04-05_01.00.00	2.6761e-01	6.9257e+01	5.3422e+00		5.2855e-04	2.8825e+02
2021-04-05_02.00.00	2.7082e-01	6.9816e+01	5.4285e+00		4.0199e-04	2.8927e+02
2021-04-05_03.00.00	2.7781e-01	7.1134e+01	5.5954e+00		4.1331e-03	2.9172e+02
2021-04-05_04.00.00	2.8432e-01	7.2314e+01	5.7534e+00		1.5752e-02	2.9394e+02
2021-04-05_05.00.00	2.9255e-01	7.3806e+01	5.9538e+00		2.0942e-02	2.9532e+02
2021-04-05_06.00.00	2.8392e-01	7.1982e+01	5.8073e+00		7.6850e-03	2.9490e+02
2021-04-05_07.00.00	2.8531e-01	7.2276e+01	5.8391e+00		5.8285e-03	2.9300e+02
2021-04-05_08.00.00	2.8333e-01	7.1889e+01	5.7887e+00		4.8817e-03	2.9462e+02
2021-04-05_09.00.00	2.8160e-01	7.1556e+01	5.7366e+00		1.9283e-03	2.9369e+02
2021-04-05_10.00.00	2.6493e-01	6.8080e+01	5.3843e+00		1.1568e-03	2.9398e+02
2021-04-05_11.00.00	2.4615e-01	6.3904e+01	5.0307e+00		3.3001e-04	2.9561e+02
2021-04-05_12.00.00	2.2902e-01	5.9968e+01	4.7216e+00		1.0526e-03	2.9521e+02
2021-04-05_13.00.00	2.1885e-01	5.7605e+01	4.5236e+00		3.2459e-05	2.9691e+02
2021-04-05_14.00.00	2.0345e-01	5.4236e+01	4.1913e+00		5.8594e-04	2.9821e+02
2021-04-05_15.00.00	1.9084e-01	5.1427e+01	3.9018e+00		3.3641e-04	2.9920e+02
2021-04-05_16.00.00	1.6670e-01	4.6004e+01	3.3390e+00		1.7948e-06	2.9864e+02
2021-04-05_17.00.00	1.6712e-01	4.5984e+01	3.3513e+00		4.4900e-05	2.9771e+02
2021-04-05_18.00.00	1.9559e-01	5.2259e+01	4.0029e+00		1.3914e-05	2.9703e+02
2021-04-05_19.00.00	2.2134e-01	5.8089e+01	4.5329e+00		6.0444e-04	2.9677e+02
2021-04-05_20.00.00	2.3774e-01	6.1828e+01	4.8679e+00		8.9160e-06	2.9723e+02
