date	tau	Tb	pwv	lwp	iwp	o3
2021-04-07_18.00.00	2.1167e-01	5.5669e+01	4.3263e+00			2.9882e+02
2021-04-07_19.00.00	2.3735e-01	6.1329e+01	4.8462e+00			2.9588e+02
2021-04-07_20.00.00	2.5375e-01	6.4815e+01	5.1820e+00		3.5900e-06	2.9323e+02
2021-04-07_21.00.00	2.8479e-01	7.1202e+01	5.8399e+00		5.1980e-06	2.9313e+02
2021-04-07_22.00.00	3.1700e-01	7.7748e+01	6.4790e+00			2.9261e+02
2021-04-07_23.00.00	3.6062e-01	8.6208e+01	7.3639e+00			2.9110e+02
2021-04-08_00.00.00	3.7753e-01	8.9602e+01	7.6727e+00			2.9022e+02
2021-04-08_01.00.00	3.9115e-01	9.2421e+01	7.8846e+00			2.8939e+02
2021-04-08_02.00.00	4.0494e-01	9.4868e+01	8.1897e+00			2.8934e+02
2021-04-08_03.00.00	3.9113e-01	9.2344e+01	7.9282e+00		4.0040e-05	2.8978e+02
2021-04-08_04.00.00	3.7913e-01	9.0215e+01	7.6904e+00			2.8940e+02
2021-04-08_05.00.00	3.8241e-01	9.0793e+01	7.7674e+00			2.9023e+02
2021-04-08_06.00.00	3.8087e-01	9.0430e+01	7.7273e+00		8.0400e-07	2.9227e+02
2021-04-08_07.00.00	3.8872e-01	9.1843e+01	7.8896e+00			2.9416e+02
2021-04-08_08.00.00	3.8762e-01	9.1598e+01	7.8499e+00		5.1120e-05	2.9244e+02
2021-04-08_09.00.00	3.6453e-01	8.7035e+01	7.4386e+00		4.1401e-05	2.8819e+02
2021-04-08_10.00.00	3.5291e-01	8.4943e+01	7.1804e+00		1.1709e-03	2.8837e+02
2021-04-08_11.00.00	3.5704e-01	8.5795e+01	7.2449e+00		3.5570e-03	2.8755e+02
2021-04-08_12.00.00	3.5385e-01	8.5239e+01	7.1567e+00		2.7319e-04	2.8689e+02
2021-04-08_13.00.00	3.5789e-01	8.5881e+01	7.2400e+00		5.5707e-06	2.8922e+02
2021-04-08_14.00.00	3.2181e-01	7.8763e+01	6.5208e+00			2.9139e+02
2021-04-08_15.00.00	3.0620e-01	7.5804e+01	6.1704e+00		2.6825e-03	2.9361e+02
2021-04-08_16.00.00	3.9338e-01	9.3081e+01	7.7611e+00		1.7941e-03	2.9514e+02
2021-04-08_17.00.00	3.7008e-01	8.8852e+01	7.2710e+00		5.1980e-06	2.9826e+02
2021-04-08_18.00.00	3.4596e-01	8.4230e+01	6.8160e+00			2.9776e+02
2021-04-08_19.00.00	3.3727e-01	8.2761e+01	6.6076e+00		5.7625e-04	2.9446e+02
2021-04-08_20.00.00	3.3689e-01	8.2572e+01	6.6382e+00		1.8930e-03	2.9499e+02
2021-04-08_21.00.00	3.1838e-01	7.9336e+01	6.1883e+00		2.8355e-05	2.9146e+02
2021-04-08_22.00.00	2.9735e-01	7.5101e+01	5.7935e+00			2.8905e+02
2021-04-08_23.00.00	3.0465e-01	7.6492e+01	5.9765e+00			2.8927e+02
2021-04-09_00.00.00	3.0587e-01	7.6837e+01	5.9557e+00			2.9247e+02
2021-04-09_01.00.00	3.0525e-01	7.6749e+01	5.9176e+00			2.9325e+02
2021-04-09_02.00.00	3.0603e-01	7.6829e+01	5.9476e+00			2.9447e+02
2021-04-09_03.00.00	3.1569e-01	7.8781e+01	6.1148e+00		9.1360e-06	2.9435e+02
2021-04-09_04.00.00	3.2753e-01	8.1050e+01	6.3533e+00		1.6080e-06	2.9492e+02
2021-04-09_05.00.00	3.1975e-01	7.9574e+01	6.1744e+00			2.9827e+02
2021-04-09_06.00.00	3.1595e-01	7.8853e+01	6.0845e+00			2.9950e+02
2021-04-09_07.00.00	3.0393e-01	7.6486e+01	5.8338e+00			2.9973e+02
2021-04-09_08.00.00	2.9188e-01	7.4050e+01	5.5855e+00			2.9946e+02
2021-04-09_09.00.00	2.9561e-01	7.4723e+01	5.6596e+00			3.0005e+02
