date	tau	Tb	pwv	lwp	iwp	o3
2021-04-07_00.00.00	3.0932e-01	7.6228e+01	6.3481e+00		1.0415e-03	2.9174e+02
2021-04-07_01.00.00	2.8807e-01	7.2145e+01	5.8552e+00		2.2964e-03	2.9187e+02
2021-04-07_02.00.00	2.7798e-01	7.0206e+01	5.6010e+00		2.9302e-03	2.9278e+02
2021-04-07_03.00.00	2.7625e-01	6.9929e+01	5.5408e+00		4.7411e-03	2.9396e+02
2021-04-07_04.00.00	2.7305e-01	6.9342e+01	5.4566e+00		1.0853e-02	2.9555e+02
2021-04-07_05.00.00	2.5437e-01	6.5407e+01	5.0868e+00		8.9848e-03	2.9587e+02
2021-04-07_06.00.00	2.4154e-01	6.2679e+01	4.8239e+00		3.5657e-03	2.9530e+02
2021-04-07_07.00.00	2.2281e-01	5.8630e+01	4.4349e+00		3.6303e-03	2.9588e+02
2021-04-07_08.00.00	2.0522e-01	5.4515e+01	4.1397e+00		4.9629e-04	2.9617e+02
2021-04-07_09.00.00	1.8946e-01	5.0814e+01	3.8530e+00		1.8110e-03	2.9688e+02
2021-04-07_10.00.00	1.8685e-01	5.0054e+01	3.8400e+00		1.6332e-04	2.9485e+02
2021-04-07_11.00.00	1.9495e-01	5.1800e+01	4.0350e+00		2.6803e-03	2.9245e+02
2021-04-07_12.00.00	2.0704e-01	5.4408e+01	4.3066e+00		2.8452e-03	2.9258e+02
2021-04-07_13.00.00	2.2301e-01	5.7942e+01	4.6350e+00		2.3025e-03	2.9439e+02
2021-04-07_14.00.00	2.5748e-01	6.5281e+01	5.3538e+00		3.9210e-04	2.9570e+02
2021-04-07_15.00.00	2.8983e-01	7.1872e+01	6.0382e+00		1.0854e-04	2.9534e+02
2021-04-07_16.00.00	3.0048e-01	7.4125e+01	6.2344e+00			2.9616e+02
2021-04-07_17.00.00	3.0051e-01	7.4201e+01	6.1959e+00			2.9439e+02
2021-04-07_18.00.00	2.9902e-01	7.3971e+01	6.1332e+00			2.9323e+02
2021-04-07_19.00.00	2.9681e-01	7.3600e+01	6.0832e+00			2.9306e+02
2021-04-07_20.00.00	2.9879e-01	7.4215e+01	6.0734e+00		1.0518e-04	2.9354e+02
2021-04-07_21.00.00	3.0782e-01	7.6074e+01	6.2547e+00		1.6526e-03	2.9323e+02
2021-04-07_22.00.00	3.2170e-01	7.8962e+01	6.5022e+00		2.2438e-04	2.9349e+02
