date	tau	Tb	pwv	lwp	iwp	o3
2021-04-05_00.00.00	2.6307e-02	1.0536e+01	1.3371e-01			3.7482e+02
2021-04-05_01.00.00	2.6256e-02	1.0532e+01	1.3695e-01			3.7353e+02
2021-04-05_02.00.00	2.6271e-02	1.0538e+01	1.3983e-01			3.7526e+02
2021-04-05_03.00.00	2.6495e-02	1.0602e+01	1.4582e-01			3.7743e+02
2021-04-05_04.00.00	2.6537e-02	1.0616e+01	1.4830e-01			3.7807e+02
2021-04-05_05.00.00	2.6711e-02	1.0662e+01	1.5280e-01			3.7403e+02
2021-04-05_06.00.00	2.7693e-02	1.0914e+01	1.7058e-01			3.7162e+02
2021-04-05_07.00.00	3.1675e-02	1.1905e+01	2.3783e-01		2.7143e-05	3.7503e+02
2021-04-05_08.00.00	3.5684e-02	1.2888e+01	3.0405e-01		5.4400e-04	3.8235e+02
2021-04-05_09.00.00	3.8475e-02	1.3572e+01	3.5072e-01		9.3270e-04	3.8477e+02
2021-04-05_10.00.00	3.9994e-02	1.3941e+01	3.7663e-01		7.7000e-04	3.8220e+02
2021-04-05_11.00.00	4.1210e-02	1.4233e+01	3.9781e-01		6.9670e-04	3.7412e+02
2021-04-05_12.00.00	4.2713e-02	1.4595e+01	4.2609e-01		6.0790e-04	3.6627e+02
2021-04-05_13.00.00	4.4285e-02	1.4971e+01	4.5629e-01		4.7590e-04	3.6506e+02
2021-04-05_14.00.00	4.2771e-02	1.4612e+01	4.3456e-01			3.6786e+02
2021-04-05_15.00.00	4.0751e-02	1.4116e+01	4.0468e-01		1.9801e-05	3.7292e+02
2021-04-05_16.00.00	3.9144e-02	1.3710e+01	3.8351e-01		3.2220e-06	3.7502e+02
2021-04-05_17.00.00	3.8288e-02	1.3493e+01	3.7395e-01			3.7463e+02
2021-04-05_18.00.00	3.9466e-02	1.3762e+01	4.0277e-01			3.7080e+02
2021-04-05_19.00.00	4.0582e-02	1.4019e+01	4.2798e-01		5.5800e-06	3.6420e+02
2021-04-05_20.00.00	4.1645e-02	1.4278e+01	4.5218e-01		8.1580e-06	3.5921e+02
2021-04-05_21.00.00	4.5123e-02	1.5091e+01	5.2335e-01		1.3923e-04	3.5718e+02
2021-04-05_22.00.00	4.8267e-02	1.5815e+01	5.8767e-01		4.4333e-03	3.5421e+02
2021-04-05_23.00.00	5.8705e-02	1.8261e+01	7.8379e-01		2.1368e-02	3.5376e+02
