date	tau	Tb	pwv	lwp	iwp	o3
2021-04-07_12.00.00	5.1970e-02	1.6500e+01	5.7756e-01		8.6802e-03	3.8699e+02
2021-04-07_13.00.00	5.2169e-02	1.6549e+01	5.8285e-01		4.7376e-03	3.9430e+02
2021-04-07_14.00.00	5.2058e-02	1.6528e+01	5.8271e-01		1.4886e-03	4.0010e+02
2021-04-07_15.00.00	5.2075e-02	1.6533e+01	5.8349e-01		3.2367e-04	4.0278e+02
2021-04-07_16.00.00	5.2353e-02	1.6595e+01	5.8803e-01		4.5298e-04	4.0844e+02
2021-04-07_17.00.00	5.2719e-02	1.6678e+01	5.9337e-01		1.8622e-03	4.0726e+02
2021-04-07_18.00.00	5.2773e-02	1.6693e+01	5.9373e-01		1.5865e-03	4.0714e+02
2021-04-07_19.00.00	5.2619e-02	1.6664e+01	5.9129e-01		4.6156e-04	4.0967e+02
2021-04-07_20.00.00	5.2428e-02	1.6624e+01	5.8828e-01		3.8403e-04	4.1394e+02
2021-04-07_21.00.00	5.2026e-02	1.6539e+01	5.8197e-01		1.2543e-04	4.1364e+02
2021-04-07_22.00.00	5.3699e-02	1.6926e+01	6.1139e-01		3.1497e-05	4.0666e+02
2021-04-07_23.00.00	5.2319e-02	1.6618e+01	5.8759e-01		2.3668e-05	4.0060e+02
2021-04-08_00.00.00	4.9555e-02	1.5995e+01	5.4019e-01		1.6551e-05	4.0121e+02
2021-04-08_01.00.00	4.6432e-02	1.5278e+01	4.8554e-01		8.4068e-06	4.0456e+02
2021-04-08_02.00.00	4.3655e-02	1.4638e+01	4.3762e-01			4.0102e+02
2021-04-08_03.00.00	4.0375e-02	1.3869e+01	3.8307e-01			3.9960e+02
2021-04-08_04.00.00	3.8592e-02	1.3447e+01	3.5349e-01			4.0112e+02
2021-04-08_05.00.00	3.8084e-02	1.3333e+01	3.4560e-01			4.0425e+02
2021-04-08_06.00.00	3.8131e-02	1.3348e+01	3.4711e-01			4.0151e+02
2021-04-08_07.00.00	3.8079e-02	1.3339e+01	3.4659e-01			4.0199e+02
2021-04-08_08.00.00	3.7907e-02	1.3307e+01	3.4422e-01			4.0191e+02
2021-04-08_09.00.00	3.7763e-02	1.3281e+01	3.4196e-01			4.0228e+02
2021-04-08_10.00.00	3.7451e-02	1.3219e+01	3.3762e-01			4.0312e+02
2021-04-08_11.00.00	3.7049e-02	1.3135e+01	3.3100e-01			4.0067e+02
2021-04-08_12.00.00	3.6615e-02	1.3041e+01	3.2406e-01			3.9952e+02
2021-04-08_13.00.00	3.6606e-02	1.3051e+01	3.2424e-01			4.0228e+02
2021-04-08_14.00.00	3.7625e-02	1.3305e+01	3.4112e-01			4.0078e+02
2021-04-08_15.00.00	3.8903e-02	1.3629e+01	3.6301e-01			3.9562e+02
2021-04-08_16.00.00	3.9816e-02	1.3857e+01	3.8059e-01			3.9373e+02
2021-04-08_17.00.00	3.8544e-02	1.3559e+01	3.6044e-01			3.8957e+02
2021-04-08_18.00.00	3.6711e-02	1.3120e+01	3.3166e-01			3.8150e+02
2021-04-08_19.00.00	3.5543e-02	1.2842e+01	3.1492e-01			3.8136e+02
2021-04-08_20.00.00	3.5462e-02	1.2829e+01	3.1969e-01			3.7642e+02
2021-04-08_21.00.00	3.6475e-02	1.3072e+01	3.4428e-01		1.2666e-05	3.7190e+02
2021-04-08_22.00.00	3.9012e-02	1.3674e+01	4.0241e-01		6.4400e-05	3.6964e+02
2021-04-08_23.00.00	4.0946e-02	1.4134e+01	4.4688e-01		9.5427e-05	3.7179e+02
2021-04-09_00.00.00	4.4669e-02	1.5019e+01	5.2328e-01		1.4404e-03	3.7345e+02
2021-04-09_01.00.00	5.4329e-02	1.7302e+01	7.0632e-01		3.7377e-03	3.7211e+02
2021-04-09_02.00.00	6.7001e-02	2.0250e+01	9.4775e-01		4.7987e-03	3.6766e+02
2021-04-09_03.00.00	8.7412e-02	2.4902e+01	1.3272e+00		1.3353e-02	3.6776e+02
2021-04-09_04.00.00	1.0737e-01	2.9362e+01	1.6860e+00		2.6556e-02	3.6802e+02
2021-04-09_05.00.00	1.1273e-01	3.0558e+01	1.7811e+00		3.6305e-02	3.7203e+02
2021-04-09_06.00.00	1.1401e-01	3.0850e+01	1.7994e+00		5.1085e-02	3.7536e+02
2021-04-09_07.00.00	1.1525e-01	3.1140e+01	1.8267e+00		4.3055e-02	3.7505e+02
2021-04-09_08.00.00	1.1578e-01	3.1274e+01	1.8419e+00		2.6960e-02	3.7389e+02
2021-04-09_09.00.00	1.1585e-01	3.1302e+01	1.8422e+00		2.1457e-02	3.7970e+02
2021-04-09_10.00.00	1.1628e-01	3.1403e+01	1.8478e+00		2.2115e-02	3.8412e+02
2021-04-09_11.00.00	1.1716e-01	3.1615e+01	1.8641e+00		2.2637e-02	3.8572e+02
2021-04-09_12.00.00	1.1771e-01	3.1745e+01	1.8721e+00		2.2094e-02	3.8939e+02
2021-04-09_13.00.00	1.1759e-01	3.1724e+01	1.8663e+00		2.5704e-02	3.8878e+02
2021-04-09_14.00.00	1.1918e-01	3.2080e+01	1.8880e+00		4.4966e-02	3.9362e+02
2021-04-09_15.00.00	1.1989e-01	3.2245e+01	1.8909e+00		6.5845e-02	3.9890e+02
2021-04-09_16.00.00	1.1937e-01	3.2138e+01	1.8752e+00		6.8821e-02	4.0367e+02
