date	tau	Tb	pwv	lwp	iwp	o3
2021-04-05_18.00.00	4.0125e-02	1.3925e+01	4.1103e-01			3.7558e+02
2021-04-05_19.00.00	4.1725e-02	1.4291e+01	4.4800e-01		5.5800e-06	3.6818e+02
2021-04-05_20.00.00	4.3674e-02	1.4751e+01	4.8947e-01		2.7492e-05	3.6193e+02
2021-04-05_21.00.00	4.7238e-02	1.5580e+01	5.6342e-01		4.0346e-04	3.5950e+02
2021-04-05_22.00.00	4.8918e-02	1.5962e+01	6.0206e-01		4.1734e-03	3.5680e+02
2021-04-05_23.00.00	5.2526e-02	1.6804e+01	6.7186e-01		1.6015e-02	3.5202e+02
2021-04-06_00.00.00	7.2746e-02	2.1492e+01	1.0309e+00		5.0931e-02	3.5270e+02
2021-04-06_01.00.00	9.9467e-02	2.7511e+01	1.4833e+00		9.2179e-02	3.5551e+02
2021-04-06_02.00.00	1.0222e-01	2.8126e+01	1.5183e+00		1.2587e-01	3.5826e+02
2021-04-06_03.00.00	1.0248e-01	2.8194e+01	1.5201e+00		1.3556e-01	3.5861e+02
2021-04-06_04.00.00	1.0105e-01	2.7881e+01	1.5002e+00		1.1480e-01	3.5946e+02
2021-04-06_05.00.00	9.9669e-02	2.7584e+01	1.4725e+00		1.0504e-01	3.6326e+02
2021-04-06_06.00.00	9.6499e-02	2.6888e+01	1.4125e+00		8.2600e-02	3.6654e+02
2021-04-06_07.00.00	9.2306e-02	2.5966e+01	1.3340e+00		5.7617e-02	3.6066e+02
2021-04-06_08.00.00	8.8470e-02	2.5094e+01	1.2654e+00		3.7601e-02	3.5426e+02
2021-04-06_09.00.00	8.6328e-02	2.4605e+01	1.2310e+00		2.3222e-02	3.5218e+02
2021-04-06_10.00.00	8.3764e-02	2.4023e+01	1.1834e+00		1.5723e-02	3.5193e+02
2021-04-06_11.00.00	8.0652e-02	2.3313e+01	1.1246e+00		1.4603e-02	3.5049e+02
2021-04-06_12.00.00	7.7841e-02	2.2666e+01	1.0750e+00		1.1107e-02	3.5057e+02
2021-04-06_13.00.00	7.5195e-02	2.2069e+01	1.0279e+00		7.8416e-03	3.5211e+02
2021-04-06_14.00.00	7.4203e-02	2.1847e+01	1.0097e+00		5.1680e-03	3.4844e+02
2021-04-06_15.00.00	7.3652e-02	2.1711e+01	1.0017e+00		6.4114e-03	3.3684e+02
2021-04-06_16.00.00	7.3495e-02	2.1656e+01	1.0021e+00		7.5873e-03	3.3182e+02
2021-04-06_17.00.00	7.4401e-02	2.1833e+01	1.0183e+00		9.9021e-03	3.3170e+02
2021-04-06_18.00.00	7.5961e-02	2.2156e+01	1.0443e+00		1.4250e-02	3.3710e+02
2021-04-06_19.00.00	7.3463e-02	2.1586e+01	9.8994e-01		2.1212e-02	3.4501e+02
2021-04-06_20.00.00	7.2622e-02	2.1378e+01	9.6532e-01		3.5221e-02	3.4641e+02
2021-04-06_21.00.00	7.1011e-02	2.1001e+01	9.3604e-01		2.6609e-02	3.5398e+02
2021-04-06_22.00.00	6.9528e-02	2.0651e+01	9.0869e-01		2.1380e-02	3.5887e+02
2021-04-06_23.00.00	6.7795e-02	2.0240e+01	8.7585e-01		1.9396e-02	3.6052e+02
2021-04-07_00.00.00	6.6658e-02	1.9970e+01	8.5618e-01		1.3871e-02	3.5792e+02
2021-04-07_01.00.00	6.5194e-02	1.9620e+01	8.2918e-01		1.2538e-02	3.5328e+02
