date	tau	Tb	pwv	lwp	iwp	o3
2021-04-02_06.00.00	9.8484e-02	2.7467e+01	1.4841e+00		3.5743e-02	3.9593e+02
2021-04-02_07.00.00	9.8823e-02	2.7505e+01	1.4785e+00		7.5934e-02	4.0152e+02
2021-04-02_08.00.00	9.6388e-02	2.6959e+01	1.4336e+00		6.7553e-02	3.9251e+02
2021-04-02_09.00.00	9.7679e-02	2.7213e+01	1.4244e+00		1.6170e-01	4.0084e+02
2021-04-02_10.00.00	9.7215e-02	2.7113e+01	1.3901e+00		2.1818e-01	4.0669e+02
2021-04-02_11.00.00	8.6561e-02	2.4709e+01	1.2025e+00		1.6443e-01	4.0366e+02
2021-04-02_12.00.00	7.8538e-02	2.2853e+01	1.0721e+00		9.7962e-02	4.0901e+02
2021-04-02_13.00.00	6.6617e-02	2.0123e+01	8.5564e-01		4.2517e-02	4.1984e+02
2021-04-02_14.00.00	5.1882e-02	1.6722e+01	5.8624e-01		8.7015e-03	4.2116e+02
2021-04-02_15.00.00	4.3984e-02	1.4851e+01	4.4138e-01		4.5035e-03	4.2467e+02
2021-04-02_16.00.00	4.1905e-02	1.4329e+01	4.0181e-01		2.9642e-03	4.2837e+02
2021-04-02_17.00.00	4.0247e-02	1.3914e+01	3.7201e-01		1.7554e-03	4.2526e+02
2021-04-02_18.00.00	3.8523e-02	1.3487e+01	3.4079e-01		1.5049e-03	4.2257e+02
2021-04-02_19.00.00	3.4296e-02	1.2468e+01	2.7046e-01		1.1768e-03	4.1353e+02
2021-04-02_20.00.00	3.3743e-02	1.2317e+01	2.5970e-01		1.1248e-03	4.0969e+02
2021-04-02_21.00.00	3.3734e-02	1.2291e+01	2.5730e-01		1.2479e-03	4.1602e+02
2021-04-02_22.00.00	3.2669e-02	1.2021e+01	2.3974e-01		1.1989e-03	4.1932e+02
2021-04-02_23.00.00	3.2242e-02	1.1907e+01	2.3181e-01		1.1608e-03	4.1700e+02
2021-04-03_00.00.00	3.1467e-02	1.1716e+01	2.1867e-01		8.8100e-04	4.1563e+02
2021-04-03_01.00.00	3.1107e-02	1.1620e+01	2.1198e-01		8.0420e-04	4.1334e+02
2021-04-03_02.00.00	3.0719e-02	1.1519e+01	2.0456e-01		7.6359e-04	4.1007e+02
2021-04-03_03.00.00	3.0302e-02	1.1414e+01	1.9670e-01		7.2161e-04	4.1522e+02
2021-04-03_04.00.00	3.0486e-02	1.1453e+01	1.9995e-01		6.0565e-04	4.1490e+02
2021-04-03_05.00.00	3.0668e-02	1.1487e+01	2.0306e-01		5.8703e-04	4.2028e+02
2021-04-03_06.00.00	3.0940e-02	1.1542e+01	2.0688e-01		6.6551e-04	4.2727e+02
2021-04-03_07.00.00	3.1647e-02	1.1695e+01	2.1846e-01		1.6568e-03	4.2580e+02
2021-04-03_08.00.00	3.2179e-02	1.1803e+01	2.2632e-01		4.0287e-03	4.2979e+02
2021-04-03_09.00.00	3.0812e-02	1.1474e+01	2.0023e-01		3.5236e-03	4.3314e+02
2021-04-03_10.00.00	2.8940e-02	1.1024e+01	1.6665e-01		2.6304e-03	4.3945e+02
2021-04-03_11.00.00	2.9074e-02	1.1046e+01	1.6826e-01		1.5558e-03	4.4202e+02
2021-04-03_12.00.00	2.9240e-02	1.1075e+01	1.6996e-01		1.2120e-03	4.4354e+02
2021-04-03_13.00.00	2.8398e-02	1.0871e+01	1.5378e-01		1.8968e-03	4.4309e+02
2021-04-03_14.00.00	2.7831e-02	1.0731e+01	1.4319e-01		1.9161e-03	4.4207e+02
2021-04-03_15.00.00	2.7528e-02	1.0657e+01	1.3769e-01		1.7303e-03	4.4423e+02
2021-04-03_16.00.00	2.7249e-02	1.0585e+01	1.3248e-01		1.2412e-03	4.4247e+02
2021-04-03_17.00.00	2.6803e-02	1.0475e+01	1.2432e-01		8.2022e-04	4.4139e+02
2021-04-03_18.00.00	2.6560e-02	1.0414e+01	1.1952e-01		5.8464e-04	4.4263e+02
2021-04-03_19.00.00	2.6355e-02	1.0359e+01	1.1467e-01		5.4930e-04	4.4121e+02
2021-04-03_20.00.00	2.5984e-02	1.0267e+01	1.0737e-01		1.5643e-04	4.3630e+02
2021-04-03_21.00.00	2.5909e-02	1.0246e+01	1.0536e-01		1.4839e-05	4.2954e+02
2021-04-03_22.00.00	2.6037e-02	1.0276e+01	1.0632e-01		5.7715e-06	4.2617e+02
2021-04-03_23.00.00	2.6177e-02	1.0312e+01	1.0804e-01		5.1077e-06	4.2962e+02
2021-04-04_00.00.00	2.6719e-02	1.0441e+01	1.1599e-01		1.0307e-05	4.3524e+02
2021-04-04_01.00.00	2.7283e-02	1.0578e+01	1.2533e-01		1.3863e-05	4.3590e+02
2021-04-04_02.00.00	2.7659e-02	1.0675e+01	1.3246e-01		9.3722e-06	4.3504e+02
2021-04-04_03.00.00	2.8035e-02	1.0768e+01	1.3886e-01		6.7748e-06	4.3289e+02
2021-04-04_04.00.00	2.8273e-02	1.0831e+01	1.4325e-01		8.0540e-06	4.2943e+02
2021-04-04_05.00.00	2.8544e-02	1.0902e+01	1.4774e-01		8.1370e-06	4.2453e+02
2021-04-04_06.00.00	2.8949e-02	1.1003e+01	1.5361e-01		8.2550e-06	4.2121e+02
