date	tau	Tb	pwv	lwp	iwp	o3
2021-04-04_00.00.00	2.8502e-02	1.0865e+01	1.4786e-01		5.6616e-04	4.4772e+02
2021-04-04_01.00.00	2.7967e-02	1.0743e+01	1.3850e-01		5.7496e-05	4.4245e+02
2021-04-04_02.00.00	2.7756e-02	1.0698e+01	1.3509e-01		6.7850e-06	4.3672e+02
2021-04-04_03.00.00	2.8005e-02	1.0760e+01	1.4022e-01		2.6120e-06	4.3419e+02
2021-04-04_04.00.00	2.8458e-02	1.0870e+01	1.4888e-01		5.3010e-06	4.3089e+02
2021-04-04_05.00.00	2.8996e-02	1.1000e+01	1.5801e-01		6.3245e-06	4.2936e+02
2021-04-04_06.00.00	2.9407e-02	1.1105e+01	1.6471e-01		8.0270e-06	4.2953e+02
2021-04-04_07.00.00	2.9706e-02	1.1182e+01	1.6885e-01		9.1410e-06	4.3011e+02
2021-04-04_08.00.00	2.9991e-02	1.1256e+01	1.7341e-01		8.2200e-06	4.2736e+02
2021-04-04_09.00.00	3.0068e-02	1.1286e+01	1.7577e-01		6.1732e-06	4.2297e+02
2021-04-04_10.00.00	3.0152e-02	1.1318e+01	1.7836e-01		5.7550e-06	4.1748e+02
2021-04-04_11.00.00	3.0212e-02	1.1346e+01	1.8041e-01		5.8060e-06	4.1462e+02
2021-04-04_12.00.00	3.0104e-02	1.1337e+01	1.8036e-01		5.8310e-06	4.0937e+02
2021-04-04_13.00.00	2.9875e-02	1.1299e+01	1.7846e-01		1.8490e-06	4.0324e+02
2021-04-04_14.00.00	2.9546e-02	1.1234e+01	1.7437e-01			3.9580e+02
2021-04-04_15.00.00	2.9006e-02	1.1119e+01	1.6728e-01			3.8580e+02
2021-04-04_16.00.00	2.8542e-02	1.1020e+01	1.6054e-01			3.8449e+02
2021-04-04_17.00.00	2.8275e-02	1.0964e+01	1.5694e-01			3.8459e+02
2021-04-04_18.00.00	2.7976e-02	1.0896e+01	1.5241e-01			3.8471e+02
2021-04-04_19.00.00	2.7685e-02	1.0834e+01	1.4904e-01			3.8156e+02
2021-04-04_20.00.00	2.7945e-02	1.0911e+01	1.5531e-01			3.7982e+02
2021-04-04_21.00.00	2.7039e-02	1.0698e+01	1.4198e-01			3.7892e+02
2021-04-04_22.00.00	2.6738e-02	1.0635e+01	1.4001e-01			3.7740e+02
2021-04-04_23.00.00	2.6123e-02	1.0494e+01	1.3297e-01			3.7528e+02
2021-04-05_00.00.00	2.6135e-02	1.0502e+01	1.3624e-01			3.7617e+02
2021-04-05_01.00.00	2.6454e-02	1.0585e+01	1.4387e-01			3.7563e+02
2021-04-05_02.00.00	2.6265e-02	1.0541e+01	1.4304e-01			3.7641e+02
2021-04-05_03.00.00	2.6035e-02	1.0490e+01	1.4118e-01			3.7883e+02
2021-04-05_04.00.00	2.6303e-02	1.0558e+01	1.4668e-01			3.7846e+02
2021-04-05_05.00.00	3.0925e-02	1.1718e+01	2.2801e-01		9.7540e-06	3.7478e+02
2021-04-05_06.00.00	4.3371e-02	1.4748e+01	4.4184e-01		2.6567e-03	3.7336e+02
2021-04-05_07.00.00	4.7916e-02	1.5842e+01	5.1820e-01		3.7523e-03	3.7582e+02
2021-04-05_08.00.00	4.4730e-02	1.5094e+01	4.5998e-01		3.0511e-03	3.8032e+02
2021-04-05_09.00.00	4.1532e-02	1.4328e+01	4.0161e-01		2.3578e-03	3.8252e+02
2021-04-05_10.00.00	4.0957e-02	1.4181e+01	3.9003e-01		1.7335e-03	3.8529e+02
2021-04-05_11.00.00	4.1105e-02	1.4211e+01	3.9247e-01		1.1898e-03	3.8266e+02
2021-04-05_12.00.00	4.1581e-02	1.4321e+01	4.0286e-01		8.2350e-04	3.7763e+02
2021-04-05_13.00.00	4.2585e-02	1.4560e+01	4.2308e-01		6.0870e-04	3.7094e+02
2021-04-05_14.00.00	4.1673e-02	1.4337e+01	4.1074e-01		5.8290e-06	3.6547e+02
2021-04-05_15.00.00	3.7550e-02	1.3331e+01	3.4641e-01			3.6859e+02
2021-04-05_16.00.00	3.5187e-02	1.2740e+01	3.1086e-01		3.2220e-06	3.7337e+02
2021-04-05_17.00.00	3.5774e-02	1.2869e+01	3.2655e-01		3.2220e-06	3.7309e+02
2021-04-05_18.00.00	3.6862e-02	1.3122e+01	3.5014e-01			3.6947e+02
2021-04-05_19.00.00	3.8140e-02	1.3420e+01	3.7818e-01		5.5800e-06	3.6795e+02
2021-04-05_20.00.00	3.8849e-02	1.3584e+01	3.9434e-01		2.5232e-05	3.6436e+02
2021-04-05_21.00.00	4.0358e-02	1.3938e+01	4.2463e-01		3.1376e-04	3.6161e+02
2021-04-05_22.00.00	4.3444e-02	1.4660e+01	4.8811e-01		7.0120e-04	3.6193e+02
2021-04-05_23.00.00	4.7172e-02	1.5532e+01	5.6317e-01		3.3112e-03	3.6496e+02
2021-04-06_00.00.00	5.1032e-02	1.6455e+01	6.3357e-01		7.8179e-03	3.6725e+02
2021-04-06_01.00.00	7.0774e-02	2.1047e+01	9.8989e-01		2.3566e-02	3.7183e+02
2021-04-06_02.00.00	9.6858e-02	2.6932e+01	1.4431e+00		5.4599e-02	3.6670e+02
2021-04-06_03.00.00	9.9977e-02	2.7629e+01	1.4950e+00		6.8917e-02	3.6408e+02
2021-04-06_04.00.00	1.0034e-01	2.7713e+01	1.4950e+00		8.9821e-02	3.6739e+02
2021-04-06_05.00.00	9.9954e-02	2.7631e+01	1.4836e+00		9.9563e-02	3.7046e+02
2021-04-06_06.00.00	9.8862e-02	2.7388e+01	1.4651e+00		9.3189e-02	3.7109e+02
2021-04-06_07.00.00	9.7172e-02	2.7009e+01	1.4303e+00		9.1793e-02	3.7168e+02
2021-04-06_08.00.00	9.4917e-02	2.6507e+01	1.3867e+00		8.3763e-02	3.6788e+02
2021-04-06_09.00.00	9.2499e-02	2.5963e+01	1.3378e+00		7.9512e-02	3.6236e+02
2021-04-06_10.00.00	9.0082e-02	2.5418e+01	1.2985e+00		5.3307e-02	3.6038e+02
2021-04-06_11.00.00	8.7248e-02	2.4784e+01	1.2503e+00		3.1397e-02	3.5675e+02
2021-04-06_12.00.00	8.4130e-02	2.4085e+01	1.1931e+00		1.9930e-02	3.5555e+02
2021-04-06_13.00.00	8.1324e-02	2.3455e+01	1.1406e+00		1.3940e-02	3.5296e+02
2021-04-06_14.00.00	7.9466e-02	2.3030e+01	1.1068e+00		1.1804e-02	3.5038e+02
2021-04-06_15.00.00	7.8162e-02	2.2718e+01	1.0850e+00		8.5694e-03	3.4830e+02
2021-04-06_16.00.00	7.6561e-02	2.2346e+01	1.0555e+00		7.4712e-03	3.4870e+02
