date	tau	Tb	pwv	lwp	iwp	o3
2021-04-05_12.00.00	4.1092e-02	1.4203e+01	3.9637e-01		4.6860e-04	3.7166e+02
2021-04-05_13.00.00	4.2535e-02	1.4551e+01	4.2382e-01		3.9100e-04	3.6753e+02
2021-04-05_14.00.00	4.2246e-02	1.4487e+01	4.2241e-01		2.5206e-06	3.6812e+02
2021-04-05_15.00.00	4.0856e-02	1.4150e+01	4.0243e-01			3.7372e+02
2021-04-05_16.00.00	3.9619e-02	1.3841e+01	3.8547e-01			3.7894e+02
2021-04-05_17.00.00	3.8865e-02	1.3643e+01	3.7859e-01			3.7986e+02
2021-04-05_18.00.00	3.8962e-02	1.3656e+01	3.8658e-01			3.7926e+02
2021-04-05_19.00.00	4.0941e-02	1.4108e+01	4.3130e-01			3.7106e+02
2021-04-05_20.00.00	4.1893e-02	1.4335e+01	4.5235e-01		2.1099e-05	3.6376e+02
2021-04-05_21.00.00	4.4347e-02	1.4914e+01	5.0397e-01		8.1070e-05	3.6017e+02
2021-04-05_22.00.00	4.7312e-02	1.5595e+01	5.6822e-01		1.4425e-03	3.5845e+02
2021-04-05_23.00.00	4.7330e-02	1.5586e+01	5.7309e-01		9.0067e-03	3.5687e+02
2021-04-06_00.00.00	6.0154e-02	1.8598e+01	8.0828e-01		3.0820e-02	3.5390e+02
2021-04-06_01.00.00	9.1933e-02	2.5839e+01	1.3629e+00		6.6744e-02	3.5795e+02
2021-04-06_02.00.00	1.0259e-01	2.8209e+01	1.5309e+00		1.1946e-01	3.5645e+02
2021-04-06_03.00.00	1.0267e-01	2.8248e+01	1.5375e+00		1.0457e-01	3.5731e+02
2021-04-06_04.00.00	1.0172e-01	2.8032e+01	1.5081e+00		1.2739e-01	3.5878e+02
2021-04-06_05.00.00	1.0006e-01	2.7681e+01	1.4898e+00		8.4252e-02	3.6393e+02
2021-04-06_06.00.00	9.6533e-02	2.6893e+01	1.4114e+00		8.5491e-02	3.6667e+02
2021-04-06_07.00.00	9.2573e-02	2.6028e+01	1.3445e+00		4.3053e-02	3.6450e+02
2021-04-06_08.00.00	8.9750e-02	2.5380e+01	1.2915e+00		3.9974e-02	3.5593e+02
2021-04-06_09.00.00	8.7869e-02	2.4948e+01	1.2628e+00		2.3489e-02	3.5440e+02
2021-04-06_10.00.00	8.5522e-02	2.4418e+01	1.2183e+00		2.0865e-02	3.5292e+02
2021-04-06_11.00.00	8.2698e-02	2.3781e+01	1.1664e+00		1.5045e-02	3.5363e+02
2021-04-06_12.00.00	8.0844e-02	2.3344e+01	1.1353e+00		1.0844e-02	3.5145e+02
2021-04-06_13.00.00	7.7290e-02	2.2544e+01	1.0696e+00		9.3967e-03	3.4931e+02
2021-04-06_14.00.00	7.6234e-02	2.2302e+01	1.0503e+00		8.7767e-03	3.4952e+02
2021-04-06_15.00.00	7.5605e-02	2.2155e+01	1.0394e+00		8.5209e-03	3.4475e+02
2021-04-06_16.00.00	7.6167e-02	2.2258e+01	1.0517e+00		1.0725e-02	3.3264e+02
2021-04-06_17.00.00	7.7532e-02	2.2535e+01	1.0779e+00		1.3361e-02	3.2539e+02
2021-04-06_18.00.00	7.5591e-02	2.2077e+01	1.0378e+00		1.9627e-02	3.2638e+02
2021-04-06_19.00.00	7.4636e-02	2.1844e+01	1.0120e+00		2.8880e-02	3.3957e+02
2021-04-06_20.00.00	7.2747e-02	2.1407e+01	9.7173e-01		2.8052e-02	3.4461e+02
2021-04-06_21.00.00	7.0906e-02	2.0977e+01	9.3354e-01		2.6491e-02	3.4825e+02
2021-04-06_22.00.00	6.9260e-02	2.0589e+01	9.0206e-01		2.1962e-02	3.5534e+02
2021-04-06_23.00.00	6.7663e-02	2.0208e+01	8.7269e-01		1.7268e-02	3.6501e+02
2021-04-07_00.00.00	6.6406e-02	1.9909e+01	8.5036e-01		1.2732e-02	3.6924e+02
2021-04-07_01.00.00	6.4968e-02	1.9566e+01	8.2439e-01		1.0136e-02	3.6647e+02
2021-04-07_02.00.00	6.3259e-02	1.9161e+01	7.9282e-01		7.1596e-03	3.6577e+02
2021-04-07_03.00.00	6.1979e-02	1.8851e+01	7.6854e-01		6.9455e-03	3.6185e+02
2021-04-07_04.00.00	6.0416e-02	1.8476e+01	7.3584e-01		1.2020e-02	3.6810e+02
