date	tau	Tb	pwv	lwp	iwp	o3
2021-04-01_18.00.00	1.4412e-01	3.7524e+01	2.4453e+00		1.3115e-01	3.6829e+02
2021-04-01_19.00.00	1.4564e-01	3.7855e+01	2.4893e+00		1.1681e-01	3.6064e+02
2021-04-01_20.00.00	1.4596e-01	3.7957e+01	2.5243e+00		5.5299e-02	3.5402e+02
2021-04-01_21.00.00	1.4350e-01	3.7474e+01	2.4668e+00		4.3013e-02	3.5859e+02
2021-04-01_22.00.00	1.4445e-01	3.7720e+01	2.4739e+00		4.1341e-02	3.5712e+02
2021-04-01_23.00.00	1.4443e-01	3.7777e+01	2.4502e+00		7.0301e-02	3.6208e+02
2021-04-02_00.00.00	1.3975e-01	3.6768e+01	2.3026e+00		1.4271e-01	3.7150e+02
2021-04-02_01.00.00	1.2989e-01	3.4513e+01	2.0944e+00		1.5657e-01	3.8237e+02
2021-04-02_02.00.00	1.2100e-01	3.2539e+01	1.9195e+00		1.2840e-01	3.9020e+02
2021-04-02_03.00.00	1.1174e-01	3.0483e+01	1.7478e+00		5.3429e-02	3.9575e+02
2021-04-02_04.00.00	9.9693e-02	2.7802e+01	1.5171e+00		2.0408e-02	3.9569e+02
2021-04-02_05.00.00	9.9171e-02	2.7692e+01	1.4900e+00		3.2075e-02	4.0358e+02
2021-04-02_06.00.00	9.8002e-02	2.7368e+01	1.4782e+00		2.5879e-02	3.9552e+02
2021-04-02_07.00.00	9.8180e-02	2.7381e+01	1.4767e+00		4.3953e-02	4.0199e+02
2021-04-02_08.00.00	9.6800e-02	2.7050e+01	1.4478e+00		5.3822e-02	3.9559e+02
2021-04-02_09.00.00	9.7973e-02	2.7275e+01	1.4436e+00		1.3463e-01	3.9879e+02
2021-04-02_10.00.00	9.7469e-02	2.7177e+01	1.4050e+00		1.9352e-01	4.0501e+02
2021-04-02_11.00.00	9.2453e-02	2.5997e+01	1.3178e+00		1.7953e-01	4.0300e+02
2021-04-02_12.00.00	8.2943e-02	2.3841e+01	1.1667e+00		1.0262e-01	4.0584e+02
2021-04-02_13.00.00	7.5854e-02	2.2226e+01	1.0449e+00		5.0837e-02	4.1185e+02
2021-04-02_14.00.00	6.6494e-02	2.0091e+01	8.6205e-01		3.4542e-02	4.1578e+02
2021-04-02_15.00.00	5.4200e-02	1.7271e+01	6.2816e-01		1.5833e-02	4.1722e+02
2021-04-02_16.00.00	4.5465e-02	1.5211e+01	4.6856e-01		9.9442e-03	4.2157e+02
2021-04-02_17.00.00	4.2933e-02	1.4587e+01	4.2285e-01		3.9010e-03	4.1850e+02
2021-04-02_18.00.00	4.0960e-02	1.4093e+01	3.8584e-01		2.9198e-03	4.1704e+02
2021-04-02_19.00.00	3.8428e-02	1.3476e+01	3.4153e-01		1.5615e-03	4.0833e+02
2021-04-02_20.00.00	3.3831e-02	1.2362e+01	2.6352e-01		1.1753e-03	4.0865e+02
2021-04-02_21.00.00	3.3127e-02	1.2170e+01	2.4927e-01		9.9170e-04	4.1487e+02
2021-04-02_22.00.00	3.2219e-02	1.1931e+01	2.3391e-01		1.0796e-03	4.2019e+02
2021-04-02_23.00.00	3.2077e-02	1.1879e+01	2.3074e-01		1.0800e-03	4.1812e+02
2021-04-03_00.00.00	3.1378e-02	1.1701e+01	2.1811e-01		8.6340e-04	4.1582e+02
2021-04-03_01.00.00	3.0887e-02	1.1573e+01	2.0895e-01		7.4160e-04	4.1695e+02
2021-04-03_02.00.00	3.0688e-02	1.1517e+01	2.0490e-01		6.2429e-04	4.1222e+02
2021-04-03_03.00.00	3.0355e-02	1.1431e+01	1.9792e-01		6.4690e-04	4.1823e+02
2021-04-03_04.00.00	3.0817e-02	1.1533e+01	2.0532e-01		7.0974e-04	4.1814e+02
2021-04-03_05.00.00	3.0900e-02	1.1544e+01	2.0688e-01		7.4477e-04	4.1740e+02
2021-04-03_06.00.00	3.1427e-02	1.1657e+01	2.1636e-01		1.0252e-03	4.1918e+02
2021-04-03_07.00.00	3.2298e-02	1.1845e+01	2.3011e-01		3.0021e-03	4.1327e+02
2021-04-03_08.00.00	3.0845e-02	1.1493e+01	2.0263e-01		3.5530e-03	4.1623e+02
2021-04-03_09.00.00	2.8987e-02	1.1047e+01	1.6945e-01		2.9224e-03	4.2140e+02
2021-04-03_10.00.00	2.8334e-02	1.0880e+01	1.5652e-01		2.3165e-03	4.3882e+02
2021-04-03_11.00.00	2.7820e-02	1.0750e+01	1.4686e-01		1.4912e-03	4.4524e+02
2021-04-03_12.00.00	2.7649e-02	1.0702e+01	1.4351e-01		8.1257e-04	4.4779e+02
2021-04-03_13.00.00	2.7342e-02	1.0622e+01	1.3672e-01		7.6586e-04	4.4770e+02
2021-04-03_14.00.00	2.7075e-02	1.0553e+01	1.3053e-01		7.5673e-04	4.4754e+02
2021-04-03_15.00.00	2.6690e-02	1.0456e+01	1.2243e-01		7.2239e-04	4.4877e+02
2021-04-03_16.00.00	2.6397e-02	1.0379e+01	1.1597e-01		7.3816e-04	4.4516e+02
2021-04-03_17.00.00	2.6100e-02	1.0303e+01	1.0998e-01		5.6648e-04	4.4457e+02
2021-04-03_18.00.00	2.5824e-02	1.0235e+01	1.0481e-01		4.9903e-04	4.4076e+02
2021-04-03_19.00.00	2.5608e-02	1.0181e+01	1.0038e-01		1.7040e-04	4.3723e+02
2021-04-03_20.00.00	2.5765e-02	1.0218e+01	1.0253e-01		5.4549e-05	4.3311e+02
2021-04-03_21.00.00	2.6231e-02	1.0325e+01	1.0870e-01		3.0041e-05	4.3323e+02
2021-04-03_22.00.00	2.6658e-02	1.0426e+01	1.1498e-01		1.6113e-05	4.3251e+02
2021-04-03_23.00.00	2.6993e-02	1.0509e+01	1.2036e-01		1.6795e-05	4.3354e+02
2021-04-04_00.00.00	2.7525e-02	1.0635e+01	1.2832e-01		1.6318e-05	4.3385e+02
2021-04-04_01.00.00	2.7832e-02	1.0714e+01	1.3395e-01		1.6096e-05	4.3165e+02
2021-04-04_02.00.00	2.7990e-02	1.0762e+01	1.3772e-01		6.6130e-06	4.3241e+02
2021-04-04_03.00.00	2.8121e-02	1.0799e+01	1.3997e-01		6.0262e-06	4.3130e+02
2021-04-04_04.00.00	2.8237e-02	1.0835e+01	1.4231e-01		2.8247e-06	4.2534e+02
2021-04-04_05.00.00	2.8258e-02	1.0848e+01	1.4296e-01		2.8644e-06	4.2061e+02
2021-04-04_06.00.00	2.8224e-02	1.0850e+01	1.4291e-01		2.9107e-06	4.1637e+02
2021-04-04_07.00.00	2.8167e-02	1.0844e+01	1.4282e-01		5.9070e-06	4.1080e+02
2021-04-04_08.00.00	2.8047e-02	1.0830e+01	1.4226e-01		2.6424e-06	4.1138e+02
2021-04-04_09.00.00	2.7903e-02	1.0811e+01	1.4082e-01		1.9065e-06	4.1325e+02
2021-04-04_10.00.00	2.7611e-02	1.0757e+01	1.3730e-01			4.0957e+02
2021-04-04_11.00.00	2.7386e-02	1.0720e+01	1.3536e-01			4.0047e+02
2021-04-04_12.00.00	2.7236e-02	1.0697e+01	1.3455e-01			3.9340e+02
2021-04-04_13.00.00	2.7009e-02	1.0660e+01	1.3377e-01			3.8574e+02
2021-04-04_14.00.00	2.6918e-02	1.0650e+01	1.3398e-01			3.8723e+02
2021-04-04_15.00.00	2.6723e-02	1.0616e+01	1.3440e-01			3.9062e+02
2021-04-04_16.00.00	2.8385e-02	1.1033e+01	1.6803e-01			3.8684e+02
2021-04-04_17.00.00	2.9211e-02	1.1241e+01	1.9042e-01			3.8133e+02
2021-04-04_18.00.00	3.0043e-02	1.1460e+01	2.1787e-01		4.7660e-04	3.7761e+02
2021-04-04_19.00.00	3.2430e-02	1.2047e+01	2.7283e-01		2.4921e-03	3.7560e+02
2021-04-04_20.00.00	3.4662e-02	1.2576e+01	3.2371e-01		1.7036e-02	3.7015e+02
2021-04-04_21.00.00	3.6967e-02	1.3128e+01	3.6755e-01		3.8139e-02	3.6846e+02
2021-04-04_22.00.00	4.1018e-02	1.4104e+01	4.5904e-01		5.0336e-02	3.6413e+02
2021-04-04_23.00.00	4.7482e-02	1.5633e+01	5.9364e-01		6.3261e-02	3.6145e+02
2021-04-05_00.00.00	5.8779e-02	1.8281e+01	8.1279e-01		8.7785e-02	3.6116e+02
2021-04-05_01.00.00	8.5058e-02	2.4336e+01	1.3016e+00		1.2963e-01	3.5773e+02
2021-04-05_02.00.00	1.2125e-01	3.2412e+01	1.8748e+00		3.0973e-01	3.5694e+02
2021-04-05_03.00.00	1.3103e-01	3.4536e+01	2.0135e+00		3.9130e-01	3.5757e+02
2021-04-05_04.00.00	1.2982e-01	3.4265e+01	2.0136e+00		3.5522e-01	3.5653e+02
2021-04-05_05.00.00	1.2626e-01	3.3469e+01	1.9503e+00		3.3111e-01	3.4938e+02
2021-04-05_06.00.00	1.2489e-01	3.3199e+01	1.9440e+00		2.6785e-01	3.5032e+02
2021-04-05_07.00.00	1.2396e-01	3.3023e+01	1.9253e+00		2.4240e-01	3.4970e+02
2021-04-05_08.00.00	1.1976e-01	3.2108e+01	1.8562e+00		1.8926e-01	3.5127e+02
2021-04-05_09.00.00	1.1026e-01	3.0086e+01	1.6807e+00		1.0889e-01	3.5672e+02
2021-04-05_10.00.00	1.0244e-01	2.8374e+01	1.5294e+00		7.0266e-02	3.5865e+02
2021-04-05_11.00.00	9.6713e-02	2.7118e+01	1.4218e+00		4.4941e-02	3.6323e+02
2021-04-05_12.00.00	9.2416e-02	2.6168e+01	1.3434e+00		4.3252e-02	3.6213e+02
2021-04-05_13.00.00	8.7220e-02	2.4974e+01	1.2620e+00		2.3010e-02	3.6511e+02
