date	tau	Tb	pwv	lwp	iwp	o3
2021-04-07_00.00.00	6.7261e-02	2.0109e+01	8.6450e-01		1.7300e-02	3.5512e+02
2021-04-07_01.00.00	6.5840e-02	1.9773e+01	8.3846e-01		1.4059e-02	3.5866e+02
2021-04-07_02.00.00	6.4440e-02	1.9442e+01	8.1175e-01		1.3477e-02	3.6137e+02
2021-04-07_03.00.00	6.2753e-02	1.9044e+01	7.7956e-01		1.1549e-02	3.6478e+02
2021-04-07_04.00.00	6.1151e-02	1.8656e+01	7.4804e-01		1.2238e-02	3.6436e+02
2021-04-07_05.00.00	5.7009e-02	1.7696e+01	6.7458e-01		1.1616e-02	3.6854e+02
2021-04-07_06.00.00	5.5832e-02	1.7411e+01	6.5257e-01		1.0976e-02	3.7184e+02
2021-04-07_07.00.00	5.5055e-02	1.7225e+01	6.3835e-01		9.1727e-03	3.7407e+02
2021-04-07_08.00.00	5.4162e-02	1.7016e+01	6.2063e-01		8.2465e-03	3.7897e+02
2021-04-07_09.00.00	5.3375e-02	1.6836e+01	6.0503e-01		8.9695e-03	3.7618e+02
2021-04-07_10.00.00	5.2887e-02	1.6723e+01	5.9482e-01		9.9219e-03	3.8099e+02
2021-04-07_11.00.00	5.2141e-02	1.6544e+01	5.8056e-01		8.8646e-03	3.8520e+02
2021-04-07_12.00.00	5.2160e-02	1.6547e+01	5.8009e-01		8.7666e-03	3.9318e+02
2021-04-07_13.00.00	5.2419e-02	1.6612e+01	5.8696e-01		4.2833e-03	3.9951e+02
2021-04-07_14.00.00	5.2672e-02	1.6675e+01	5.9320e-01		1.7768e-03	4.0535e+02
2021-04-07_15.00.00	5.2897e-02	1.6727e+01	5.9757e-01		3.8709e-04	4.0826e+02
2021-04-07_16.00.00	5.3111e-02	1.6775e+01	6.0065e-01		1.6364e-03	4.1401e+02
2021-04-07_17.00.00	5.3316e-02	1.6822e+01	6.0231e-01		4.2640e-03	4.1150e+02
2021-04-07_18.00.00	5.3402e-02	1.6845e+01	6.0351e-01		3.4512e-03	4.1335e+02
2021-04-07_19.00.00	5.3170e-02	1.6798e+01	6.0017e-01		1.0034e-03	4.1549e+02
2021-04-07_20.00.00	5.2751e-02	1.6702e+01	5.9288e-01		3.0535e-04	4.2213e+02
2021-04-07_21.00.00	5.2240e-02	1.6588e+01	5.8442e-01		1.5793e-04	4.2153e+02
2021-04-07_22.00.00	5.1669e-02	1.6461e+01	5.7480e-01		2.7418e-05	4.1626e+02
2021-04-07_23.00.00	5.3862e-02	1.6962e+01	6.1349e-01		3.1836e-05	4.1225e+02
2021-04-08_00.00.00	5.3296e-02	1.6841e+01	6.0425e-01		1.9130e-05	4.1074e+02
2021-04-08_01.00.00	5.2054e-02	1.6560e+01	5.8260e-01		2.3699e-05	4.0741e+02
2021-04-08_02.00.00	5.0383e-02	1.6181e+01	5.5299e-01		1.9156e-05	4.1106e+02
2021-04-08_03.00.00	4.7608e-02	1.5545e+01	5.0545e-01		7.9020e-06	4.1250e+02
2021-04-08_04.00.00	4.3871e-02	1.4675e+01	4.4339e-01		4.5540e-06	4.1059e+02
2021-04-08_05.00.00	4.1093e-02	1.4029e+01	3.9697e-01			4.0821e+02
2021-04-08_06.00.00	3.9745e-02	1.3717e+01	3.7428e-01			4.0953e+02
2021-04-08_07.00.00	3.9101e-02	1.3569e+01	3.6387e-01			4.0804e+02
2021-04-08_08.00.00	3.8581e-02	1.3453e+01	3.5516e-01			4.0685e+02
2021-04-08_09.00.00	3.8301e-02	1.3395e+01	3.5039e-01			4.0706e+02
2021-04-08_10.00.00	3.7922e-02	1.3319e+01	3.4387e-01			4.0843e+02
2021-04-08_11.00.00	3.7739e-02	1.3286e+01	3.4137e-01			4.0796e+02
2021-04-08_12.00.00	3.7675e-02	1.3283e+01	3.3989e-01			4.0744e+02
2021-04-08_13.00.00	3.7884e-02	1.3347e+01	3.4376e-01			4.0269e+02
2021-04-08_14.00.00	3.8320e-02	1.3463e+01	3.5169e-01			3.9496e+02
2021-04-08_15.00.00	3.8962e-02	1.3631e+01	3.6286e-01			3.9009e+02
2021-04-08_16.00.00	3.9399e-02	1.3749e+01	3.6916e-01			3.9137e+02
2021-04-08_17.00.00	3.9672e-02	1.3820e+01	3.7556e-01			3.8994e+02
2021-04-08_18.00.00	3.9268e-02	1.3729e+01	3.7231e-01			3.8338e+02
2021-04-08_19.00.00	3.7398e-02	1.3288e+01	3.4188e-01			3.7691e+02
2021-04-08_20.00.00	3.5479e-02	1.2830e+01	3.1153e-01			3.7355e+02
2021-04-08_21.00.00	3.4241e-02	1.2533e+01	2.9415e-01			3.7069e+02
2021-04-08_22.00.00	3.4526e-02	1.2598e+01	3.0605e-01			3.7229e+02
2021-04-08_23.00.00	3.6171e-02	1.2990e+01	3.4601e-01		2.0984e-05	3.7339e+02
2021-04-09_00.00.00	3.8175e-02	1.3470e+01	3.9328e-01		1.7866e-04	3.7419e+02
2021-04-09_01.00.00	4.1117e-02	1.4171e+01	4.5775e-01		3.1068e-04	3.7333e+02
2021-04-09_02.00.00	4.4732e-02	1.5027e+01	5.3572e-01		1.8289e-03	3.7316e+02
2021-04-09_03.00.00	5.1102e-02	1.6531e+01	6.6411e-01		2.7253e-03	3.7074e+02
2021-04-09_04.00.00	7.4968e-02	2.2082e+01	1.1058e+00		6.4407e-03	3.7044e+02
2021-04-09_05.00.00	1.0654e-01	2.9185e+01	1.6731e+00		2.3971e-02	3.7005e+02
2021-04-09_06.00.00	1.1300e-01	3.0622e+01	1.7846e+00		4.1175e-02	3.7061e+02
2021-04-09_07.00.00	1.1449e-01	3.0968e+01	1.8150e+00		3.7131e-02	3.7214e+02
2021-04-09_08.00.00	1.1629e-01	3.1391e+01	1.8486e+00		3.2993e-02	3.7226e+02
2021-04-09_09.00.00	1.1687e-01	3.1540e+01	1.8599e+00		2.5481e-02	3.7466e+02
2021-04-09_10.00.00	1.1704e-01	3.1587e+01	1.8531e+00		4.1000e-02	3.7802e+02
2021-04-09_11.00.00	1.1630e-01	3.1426e+01	1.8357e+00		4.2599e-02	3.8219e+02
2021-04-09_12.00.00	1.1358e-01	3.0862e+01	1.7815e+00		3.4532e-02	3.9123e+02
2021-04-09_13.00.00	1.1361e-01	3.0871e+01	1.7801e+00		3.3666e-02	3.9628e+02
2021-04-09_14.00.00	1.1431e-01	3.1035e+01	1.7885e+00		4.1302e-02	3.9761e+02
2021-04-09_15.00.00	1.1490e-01	3.1176e+01	1.7905e+00		5.6838e-02	3.9926e+02
2021-04-09_16.00.00	1.1417e-01	3.1015e+01	1.7733e+00		6.0238e-02	3.9647e+02
2021-04-09_17.00.00	1.1301e-01	3.0751e+01	1.7475e+00		6.3263e-02	3.9062e+02
2021-04-09_18.00.00	1.1170e-01	3.0449e+01	1.7208e+00		5.9587e-02	3.8891e+02
2021-04-09_19.00.00	1.0993e-01	3.0054e+01	1.6930e+00		3.6835e-02	3.8776e+02
2021-04-09_20.00.00	1.0797e-01	2.9613e+01	1.6626e+00		1.4667e-02	3.8835e+02
2021-04-09_21.00.00	1.0609e-01	2.9182e+01	1.6299e+00		5.0940e-03	3.9007e+02
2021-04-09_22.00.00	1.0439e-01	2.8775e+01	1.5957e+00		8.6095e-03	3.9696e+02
2021-04-09_23.00.00	1.0286e-01	2.8406e+01	1.5649e+00		8.3175e-03	3.9758e+02
2021-04-10_00.00.00	1.0092e-01	2.7949e+01	1.5230e+00		1.4563e-02	3.9470e+02
2021-04-10_01.00.00	9.8557e-02	2.7410e+01	1.4731e+00		1.7533e-02	3.9475e+02
2021-04-10_02.00.00	9.5480e-02	2.6714e+01	1.4122e+00		1.2806e-02	3.9378e+02
2021-04-10_03.00.00	9.2299e-02	2.6004e+01	1.3487e+00		9.0238e-03	3.9524e+02
2021-04-10_04.00.00	8.9243e-02	2.5316e+01	1.2884e+00		5.4762e-03	3.8671e+02
