date	tau	Tb	pwv	lwp	iwp	o3
2021-04-04_06.00.00	1.5534e-01	4.1870e+01	3.7143e+00		2.2621e-02	2.5578e+02
2021-04-04_07.00.00	1.7275e-01	4.5555e+01	4.1450e+00		1.5369e-02	2.5579e+02
2021-04-04_08.00.00	1.7161e-01	4.5295e+01	4.0906e+00		4.0726e-02	2.5608e+02
2021-04-04_09.00.00	1.5316e-01	4.1336e+01	3.6571e+00		2.1490e-02	2.5595e+02
2021-04-04_10.00.00	1.4304e-01	3.9089e+01	3.4013e+00		2.9295e-02	2.5578e+02
2021-04-04_11.00.00	1.4042e-01	3.8497e+01	3.3360e+00		6.6499e-03	2.5597e+02
2021-04-04_12.00.00	1.3564e-01	3.7472e+01	3.1983e+00		8.9886e-03	2.5669e+02
2021-04-04_13.00.00	1.3328e-01	3.6917e+01	3.1351e+00		4.2996e-02	2.5760e+02
2021-04-04_14.00.00	1.3061e-01	3.6326e+01	3.0744e+00		4.4404e-02	2.5701e+02
2021-04-04_15.00.00	1.4049e-01	3.8505e+01	3.3139e+00		5.2174e-02	2.5761e+02
2021-04-04_16.00.00	1.4870e-01	4.0220e+01	3.5042e+00		1.3481e-01	2.5784e+02
2021-04-04_17.00.00	1.3739e-01	3.7842e+01	3.2493e+00		2.5340e-02	2.5858e+02
2021-04-04_18.00.00	1.4238e-01	3.8913e+01	3.3555e+00		6.6821e-02	2.5900e+02
2021-04-04_19.00.00	1.5418e-01	4.1411e+01	3.5975e+00		2.0385e-01	2.5861e+02
2021-04-04_20.00.00	1.5887e-01	4.2495e+01	3.7340e+00		8.5439e-02	2.5601e+02
2021-04-04_21.00.00	1.4806e-01	4.0103e+01	3.5009e+00		5.6036e-02	2.5557e+02
2021-04-04_22.00.00	1.4616e-01	3.9699e+01	3.4561e+00		1.1458e-02	2.5408e+02
2021-04-04_23.00.00	1.5659e-01	4.1884e+01	3.6737e+00		1.0125e-01	2.5517e+02
2021-04-05_00.00.00	1.4245e-01	3.8819e+01	3.3613e+00		3.1861e-02	2.5498e+02
2021-04-05_01.00.00	1.3712e-01	3.7619e+01	3.2302e+00		9.5321e-02	2.5572e+02
2021-04-05_02.00.00	1.4165e-01	3.8597e+01	3.3613e+00		9.3161e-02	2.5675e+02
2021-04-05_03.00.00	1.3150e-01	3.6401e+01	3.1106e+00		4.0497e-02	2.5748e+02
2021-04-05_04.00.00	1.2870e-01	3.5775e+01	3.0445e+00		8.1648e-03	2.5687e+02
