date	tau	Tb	pwv	lwp	iwp	o3
2021-04-03_18.00.00	5.7762e-02	1.9247e+01	1.2550e+00			2.6187e+02
2021-04-03_19.00.00	6.3038e-02	2.0557e+01	1.3956e+00			2.6003e+02
2021-04-03_20.00.00	7.1429e-02	2.2637e+01	1.6078e+00			2.5898e+02
2021-04-03_21.00.00	7.7726e-02	2.4192e+01	1.7616e+00		7.1100e-05	2.5794e+02
2021-04-03_22.00.00	9.2551e-02	2.7650e+01	2.1530e+00		6.5160e-03	2.5843e+02
2021-04-03_23.00.00	1.0208e-01	2.9884e+01	2.3964e+00		1.4576e-02	2.5808e+02
2021-04-04_00.00.00	1.0572e-01	3.0721e+01	2.5063e+00		2.8597e-02	2.5603e+02
2021-04-04_01.00.00	1.0697e-01	3.0945e+01	2.5724e+00		1.5544e-02	2.5402e+02
2021-04-04_02.00.00	1.2407e-01	3.4670e+01	3.0394e+00		1.8428e-02	2.5425e+02
2021-04-04_03.00.00	1.2549e-01	3.4988e+01	3.0664e+00		2.0047e-02	2.5419e+02
2021-04-04_04.00.00	1.3231e-01	3.6492e+01	3.2190e+00		5.8511e-02	2.5556e+02
2021-04-04_05.00.00	1.3447e-01	3.7069e+01	3.2763e+00		2.4883e-02	2.5534e+02
2021-04-04_06.00.00	1.5480e-01	4.1539e+01	3.7109e+00		1.2966e-01	2.5431e+02
2021-04-04_07.00.00	1.6775e-01	4.4306e+01	4.0186e+00		1.3452e-01	2.5487e+02
2021-04-04_08.00.00	1.6223e-01	4.3219e+01	3.9080e+00		1.7757e-02	2.5542e+02
2021-04-04_09.00.00	1.5789e-01	4.2166e+01	3.8029e+00		6.8686e-02	2.5491e+02
2021-04-04_10.00.00	1.4047e-01	3.8445e+01	3.3767e+00		3.0379e-03	2.5533e+02
2021-04-04_11.00.00	1.4067e-01	3.8399e+01	3.3668e+00		6.4334e-02	2.5616e+02
2021-04-04_12.00.00	1.3520e-01	3.7219e+01	3.2451e+00		1.8711e-02	2.5695e+02
2021-04-04_13.00.00	1.3431e-01	3.7090e+01	3.2067e+00		4.8988e-03	2.5774e+02
2021-04-04_14.00.00	1.3856e-01	3.8002e+01	3.3018e+00		4.6322e-02	2.5661e+02
2021-04-04_15.00.00	1.3815e-01	3.7971e+01	3.2829e+00		1.5004e-02	2.5746e+02
2021-04-04_16.00.00	1.4466e-01	3.9317e+01	3.3816e+00		1.8727e-01	2.5843e+02
2021-04-04_17.00.00	1.3552e-01	3.7426e+01	3.1914e+00		2.5463e-02	2.5768e+02
2021-04-04_18.00.00	1.4405e-01	3.9255e+01	3.3857e+00		7.9141e-02	2.5851e+02
2021-04-04_19.00.00	1.3318e-01	3.6838e+01	3.1098e+00		9.6006e-02	2.5811e+02
2021-04-04_20.00.00	1.4031e-01	3.8359e+01	3.3044e+00		6.6103e-02	2.5680e+02
2021-04-04_21.00.00	1.3553e-01	3.7270e+01	3.1967e+00		8.6177e-02	2.5785e+02
2021-04-04_22.00.00	1.4055e-01	3.8411e+01	3.2952e+00		8.2048e-02	2.5744e+02
2021-04-04_23.00.00	1.4710e-01	3.9883e+01	3.4625e+00		4.9780e-03	2.5628e+02
2021-04-05_00.00.00	1.2577e-01	3.5198e+01	2.9373e+00		1.3878e-03	2.5545e+02
2021-04-05_01.00.00	1.2627e-01	3.5200e+01	2.9694e+00		5.6666e-02	2.5531e+02
2021-04-05_02.00.00	1.3040e-01	3.6093e+01	3.0755e+00		8.8750e-02	2.5762e+02
2021-04-05_03.00.00	1.2108e-01	3.4061e+01	2.8665e+00		1.3834e-02	2.5905e+02
2021-04-05_04.00.00	1.1345e-01	3.2366e+01	2.6625e+00		7.8122e-03	2.5927e+02
2021-04-05_05.00.00	1.0851e-01	3.1187e+01	2.5355e+00		1.2006e-02	2.5852e+02
2021-04-05_06.00.00	9.7047e-02	2.8601e+01	2.2241e+00		8.9050e-03	2.5892e+02
2021-04-05_07.00.00	9.4917e-02	2.8126e+01	2.1596e+00		1.9584e-03	2.5857e+02
2021-04-05_08.00.00	9.0342e-02	2.7067e+01	2.0334e+00		2.4271e-03	2.5856e+02
2021-04-05_09.00.00	8.5525e-02	2.5932e+01	1.9127e+00		1.8074e-03	2.5809e+02
2021-04-05_10.00.00	8.3506e-02	2.5436e+01	1.8671e+00		1.6644e-04	2.5662e+02
2021-04-05_11.00.00	8.1071e-02	2.4862e+01	1.8007e+00		1.4780e-03	2.5581e+02
2021-04-05_12.00.00	8.3111e-02	2.5350e+01	1.8444e+00		2.9181e-04	2.5507e+02
2021-04-05_13.00.00	7.4616e-02	2.3317e+01	1.6369e+00		2.5324e-03	2.5555e+02
2021-04-05_14.00.00	7.8675e-02	2.4236e+01	1.7583e+00		2.5841e-03	2.5538e+02
2021-04-05_15.00.00	7.8784e-02	2.4319e+01	1.7487e+00		7.8420e-04	2.5552e+02
2021-04-05_16.00.00	8.0010e-02	2.4659e+01	1.7724e+00		3.2284e-04	2.5777e+02
2021-04-05_17.00.00	9.4629e-02	2.8033e+01	2.1657e+00		3.3480e-03	2.5769e+02
2021-04-05_18.00.00	9.6157e-02	2.8457e+01	2.1899e+00		9.5880e-04	2.5730e+02
2021-04-05_19.00.00	9.5425e-02	2.8435e+01	2.1223e+00			2.5689e+02
2021-04-05_20.00.00	1.0289e-01	3.0211e+01	2.2820e+00			2.5702e+02
2021-04-05_21.00.00	1.0994e-01	3.1853e+01	2.4353e+00			2.5700e+02
2021-04-05_22.00.00	1.1497e-01	3.2957e+01	2.5585e+00			2.5614e+02
2021-04-05_23.00.00	1.1293e-01	3.2389e+01	2.5306e+00			2.5620e+02
2021-04-06_00.00.00	1.2292e-01	3.4638e+01	2.7680e+00		5.7960e-05	2.5841e+02
2021-04-06_01.00.00	1.3073e-01	3.6288e+01	2.9169e+00	2.0040e-03	1.5846e-03	2.5909e+02
2021-04-06_02.00.00	1.2817e-01	3.5590e+01	2.8722e+00	1.7076e-03	2.6222e-02	2.5996e+02
2021-04-06_03.00.00	1.1956e-01	3.3556e+01	2.7540e+00		3.2383e-02	2.5964e+02
2021-04-06_04.00.00	1.1751e-01	3.3053e+01	2.7193e+00		1.7244e-02	2.5954e+02
2021-04-06_05.00.00	1.1225e-01	3.1935e+01	2.5820e+00		4.3059e-03	2.5988e+02
2021-04-06_06.00.00	1.0907e-01	3.1293e+01	2.4941e+00		2.6783e-04	2.5922e+02
2021-04-06_07.00.00	1.2470e-01	3.4865e+01	2.8788e+00		4.4260e-03	2.5751e+02
2021-04-06_08.00.00	1.3460e-01	3.7110e+01	3.1197e+00		8.3880e-03	2.5830e+02
2021-04-06_09.00.00	1.3265e-01	3.6716e+01	3.0785e+00		1.1861e-03	2.5891e+02
2021-04-06_10.00.00	1.2181e-01	3.4384e+01	2.7907e+00			2.5960e+02
2021-04-06_11.00.00	1.1334e-01	3.2575e+01	2.5690e+00			2.6093e+02
2021-04-06_12.00.00	1.0265e-01	3.0199e+01	2.2825e+00			2.5927e+02
2021-04-06_13.00.00	9.8689e-02	2.9318e+01	2.1775e+00			2.5719e+02
2021-04-06_14.00.00	1.0020e-01	2.9697e+01	2.2237e+00			2.5705e+02
2021-04-06_15.00.00	1.1420e-01	3.2946e+01	2.5806e+00			2.5587e+02
2021-04-06_16.00.00	1.2297e-01	3.4991e+01	2.8030e+00			2.5393e+02
2021-04-06_17.00.00	1.2599e-01	3.5737e+01	2.8888e+00			2.5314e+02
2021-04-06_18.00.00	1.2654e-01	3.5881e+01	2.9269e+00			2.5243e+02
2021-04-06_19.00.00	1.3646e-01	3.8119e+01	3.1830e+00			2.5138e+02
2021-04-06_20.00.00	1.4307e-01	3.9587e+01	3.3513e+00			2.5018e+02
2021-04-06_21.00.00	1.3851e-01	3.8606e+01	3.2263e+00			2.4883e+02
2021-04-06_22.00.00	1.3433e-01	3.7680e+01	3.1057e+00			2.4872e+02
2021-04-06_23.00.00	1.2550e-01	3.5703e+01	2.8671e+00			2.4934e+02
2021-04-07_00.00.00	1.1932e-01	3.4278e+01	2.7157e+00			2.4988e+02
2021-04-07_01.00.00	1.0789e-01	3.1619e+01	2.4428e+00			2.4949e+02
2021-04-07_02.00.00	1.0242e-01	3.0323e+01	2.3378e+00		2.5598e-05	2.4905e+02
2021-04-07_03.00.00	9.3108e-02	2.8151e+01	2.1212e+00			2.4979e+02
2021-04-07_04.00.00	8.7129e-02	2.6718e+01	1.9779e+00		1.4530e-05	2.4913e+02
2021-04-07_05.00.00	9.0253e-02	2.7467e+01	2.0611e+00		4.4540e-05	2.4980e+02
2021-04-07_06.00.00	9.0918e-02	2.7631e+01	2.0770e+00		2.3865e-04	2.5019e+02
2021-04-07_07.00.00	9.0211e-02	2.7459e+01	2.0596e+00		5.4184e-05	2.4994e+02
2021-04-07_08.00.00	8.7484e-02	2.6768e+01	2.0010e+00		5.8424e-05	2.4892e+02
2021-04-07_09.00.00	8.6253e-02	2.6444e+01	1.9812e+00		9.7914e-05	2.4806e+02
2021-04-07_10.00.00	8.0667e-02	2.5103e+01	1.8430e+00		1.4422e-07	2.4742e+02
2021-04-07_11.00.00	7.7725e-02	2.4393e+01	1.7644e+00			2.4776e+02
2021-04-07_12.00.00	7.7930e-02	2.4440e+01	1.7669e+00			2.4684e+02
2021-04-07_13.00.00	7.9311e-02	2.4752e+01	1.8057e+00			2.4708e+02
2021-04-07_14.00.00	7.7387e-02	2.4290e+01	1.7629e+00			2.4754e+02
2021-04-07_15.00.00	8.4416e-02	2.6030e+01	1.9374e+00			2.4778e+02
2021-04-07_16.00.00	8.6752e-02	2.6627e+01	1.9969e+00		7.0280e-05	2.4811e+02
2021-04-07_17.00.00	8.5859e-02	2.6418e+01	1.9754e+00		2.7412e-03	2.4792e+02
2021-04-07_18.00.00	8.5317e-02	2.6296e+01	1.9564e+00		6.2234e-04	2.4745e+02
2021-04-07_19.00.00	8.1925e-02	2.5446e+01	1.8745e+00		4.6620e-05	2.4637e+02
2021-04-07_20.00.00	8.1502e-02	2.5311e+01	1.8795e+00		2.9040e-05	2.4485e+02
2021-04-07_21.00.00	8.6435e-02	2.6499e+01	2.0113e+00			2.4451e+02
2021-04-07_22.00.00	9.6853e-02	2.9005e+01	2.2775e+00			2.4496e+02
2021-04-07_23.00.00	1.0911e-01	3.1936e+01	2.5672e+00			2.4513e+02
2021-04-08_00.00.00	1.1255e-01	3.2774e+01	2.6582e+00			2.4560e+02
2021-04-08_01.00.00	1.0678e-01	3.1470e+01	2.5260e+00		6.5700e-05	2.4513e+02
2021-04-08_02.00.00	1.1285e-01	3.2871e+01	2.7021e+00		2.0787e-04	2.4515e+02
2021-04-08_03.00.00	1.0728e-01	3.1602e+01	2.5543e+00		6.1440e-04	2.4617e+02
2021-04-08_04.00.00	1.0439e-01	3.0888e+01	2.4814e+00		3.2138e-03	2.4574e+02
2021-04-08_05.00.00	1.0031e-01	2.9920e+01	2.3749e+00		4.9317e-03	2.4555e+02
2021-04-08_06.00.00	1.0020e-01	2.9878e+01	2.3691e+00		3.8925e-03	2.4582e+02
2021-04-08_07.00.00	9.9501e-02	2.9697e+01	2.3463e+00		7.0506e-04	2.4622e+02
2021-04-08_08.00.00	9.6692e-02	2.9014e+01	2.2694e+00		3.8257e-04	2.4730e+02
2021-04-08_09.00.00	9.1398e-02	2.7704e+01	2.1400e+00		1.3139e-04	2.4886e+02
2021-04-08_10.00.00	8.3353e-02	2.5737e+01	1.9407e+00		4.4095e-04	2.5004e+02
2021-04-08_11.00.00	7.2228e-02	2.2976e+01	1.6636e+00		6.3529e-04	2.5048e+02
2021-04-08_12.00.00	6.2817e-02	2.0596e+01	1.4307e+00		3.1504e-03	2.5020e+02
2021-04-08_13.00.00	5.7459e-02	1.9204e+01	1.2973e+00		8.4660e-03	2.4962e+02
2021-04-08_14.00.00	5.6655e-02	1.8992e+01	1.2781e+00		9.9140e-03	2.4896e+02
2021-04-08_15.00.00	5.4707e-02	1.8501e+01	1.2340e+00		6.6582e-03	2.4894e+02
2021-04-08_16.00.00	6.1728e-02	2.0311e+01	1.4125e+00		2.7687e-03	2.4889e+02
2021-04-08_17.00.00	6.9151e-02	2.2183e+01	1.6007e+00		5.0707e-03	2.4912e+02
2021-04-08_18.00.00	7.2499e-02	2.3018e+01	1.6755e+00		1.9335e-02	2.4963e+02
2021-04-08_21.00.00	7.5621e-02	2.3788e+01	1.7529e+00		1.4195e-02	2.5123e+02
2021-04-09_00.00.00	7.7089e-02	2.4259e+01	1.7824e+00		2.3600e-03	2.5284e+02
2021-04-09_03.00.00	8.0094e-02	2.4936e+01	1.8861e+00		2.6659e-03	2.5340e+02
2021-04-09_06.00.00	7.3851e-02	2.3356e+01	1.7113e+00		8.3145e-03	2.5322e+02
2021-04-09_09.00.00	6.3112e-02	2.0731e+01	1.4237e+00			2.5425e+02
2021-04-09_12.00.00	5.4137e-02	1.8451e+01	1.2031e+00			2.5344e+02
2021-04-09_15.00.00	6.1163e-02	2.0230e+01	1.3969e+00		2.0440e-05	2.5362e+02
2021-04-09_18.00.00	8.0014e-02	2.4987e+01	1.8682e+00		3.6060e-07	2.5175e+02
2021-04-09_21.00.00	9.6953e-02	2.9003e+01	2.3072e+00		3.6719e-03	2.5070e+02
2021-04-10_00.00.00	1.0557e-01	3.1082e+01	2.5518e+00		5.6803e-03	2.5116e+02
2021-04-10_03.00.00	1.1532e-01	3.3371e+01	2.7725e+00		6.8381e-04	2.5204e+02
2021-04-10_06.00.00	1.1694e-01	3.3732e+01	2.7894e+00		1.2834e-03	2.5474e+02
2021-04-10_09.00.00	9.8967e-02	2.9496e+01	2.3317e+00		1.1604e-03	2.5446e+02
2021-04-10_12.00.00	8.0521e-02	2.5034e+01	1.8675e+00		1.8028e-07	2.5298e+02
2021-04-10_15.00.00	7.4933e-02	2.3535e+01	1.7616e+00		4.3414e-03	2.5284e+02
2021-04-10_18.00.00	7.9666e-02	2.4614e+01	1.9052e+00		5.4198e-03	2.5180e+02
2021-04-10_21.00.00	8.5914e-02	2.5871e+01	2.1134e+00		3.1633e-02	2.5213e+02
2021-04-11_00.00.00	8.9174e-02	2.6726e+01	2.2034e+00		3.1546e-03	2.5603e+02
2021-04-11_03.00.00	8.4761e-02	2.5755e+01	2.0802e+00			2.5467e+02
2021-04-11_06.00.00	1.0488e-01	3.0469e+01	2.6161e+00		5.7260e-06	2.5323e+02
2021-04-11_09.00.00	1.0892e-01	3.1344e+01	2.7352e+00			2.5068e+02
2021-04-11_12.00.00	1.1256e-01	3.2204e+01	2.8310e+00		2.4402e-03	2.4803e+02
2021-04-11_15.00.00	1.2018e-01	3.4052e+01	3.0274e+00		4.8842e-03	2.4759e+02
2021-04-11_18.00.00	1.3401e-01	3.7228e+01	3.3691e+00		3.6252e-02	2.4818e+02
2021-04-11_21.00.00	1.4622e-01	3.9936e+01	3.6796e+00		1.1776e-02	2.4768e+02
2021-04-12_00.00.00	1.5623e-01	4.2327e+01	3.9093e+00		1.7108e-02	2.4777e+02
2021-04-12_03.00.00	1.3886e-01	3.8381e+01	3.4708e+00		2.3840e-03	2.4947e+02
2021-04-12_06.00.00	1.1634e-01	3.3240e+01	2.8759e+00		4.8740e-06	2.4983e+02
2021-04-12_09.00.00	9.5508e-02	2.8287e+01	2.3462e+00		3.7320e-04	2.4952e+02
2021-04-12_12.00.00	8.9217e-02	2.6801e+01	2.1789e+00		3.5840e-05	2.5017e+02
2021-04-12_15.00.00	8.6327e-02	2.6174e+01	2.0968e+00		9.7880e-05	2.4989e+02
2021-04-12_18.00.00	8.9729e-02	2.7017e+01	2.1831e+00		3.4979e-04	2.4959e+02
2021-04-12_21.00.00	8.3165e-02	2.5428e+01	2.0111e+00		9.7559e-04	2.4931e+02
2021-04-13_00.00.00	7.8907e-02	2.4374e+01	1.9102e+00		1.3614e-02	2.4819e+02
2021-04-13_03.00.00	7.8859e-02	2.4383e+01	1.9144e+00		7.0502e-04	2.4893e+02
2021-04-13_06.00.00	7.4463e-02	2.3291e+01	1.7879e+00		5.5120e-06	2.4942e+02
2021-04-13_09.00.00	7.7020e-02	2.3951e+01	1.8495e+00			2.5059e+02
2021-04-13_12.00.00	9.6206e-02	2.8750e+01	2.2978e+00		1.4340e-04	2.5070e+02
2021-04-13_15.00.00	1.2323e-01	3.5260e+01	2.9513e+00			2.5041e+02
2021-04-13_18.00.00	1.6100e-01	4.3714e+01	3.9615e+00		2.4126e-04	2.4860e+02
2021-04-13_21.00.00	1.8329e-01	4.8502e+01	4.5245e+00		2.6848e-03	2.4814e+02
2021-04-14_00.00.00	1.8227e-01	4.8255e+01	4.4995e+00		2.5132e-03	2.4932e+02
2021-04-14_03.00.00	1.7327e-01	4.6356e+01	4.2323e+00		8.8340e-06	2.5097e+02
2021-04-14_06.00.00	1.6550e-01	4.4583e+01	4.0139e+00		5.4160e-05	2.5244e+02
2021-04-14_09.00.00	1.2910e-01	3.6388e+01	3.1266e+00		1.7668e-05	2.5053e+02
2021-04-14_12.00.00	1.0675e-01	3.1227e+01	2.5540e+00			2.5208e+02
2021-04-14_15.00.00	8.6689e-02	2.6453e+01	2.0425e+00			2.5195e+02
2021-04-14_18.00.00	7.6739e-02	2.3974e+01	1.7921e+00			2.5272e+02
2021-04-14_21.00.00	6.5911e-02	2.1255e+01	1.5154e+00			2.5208e+02
2021-04-15_00.00.00	6.9617e-02	2.2309e+01	1.5747e+00			2.5186e+02
2021-04-15_03.00.00	6.8146e-02	2.2011e+01	1.5044e+00			2.5063e+02
2021-04-15_06.00.00	6.8593e-02	2.2070e+01	1.5103e+00			2.5209e+02
2021-04-15_09.00.00	5.3239e-02	1.8190e+01	1.1166e+00			2.4939e+02
2021-04-15_12.00.00	4.2594e-02	1.5466e+01	8.4127e-01			2.5036e+02
2021-04-15_15.00.00	3.9883e-02	1.4763e+01	7.7657e-01			2.5215e+02
2021-04-15_18.00.00	4.1031e-02	1.5069e+01	8.1125e-01			2.5001e+02
2021-04-15_21.00.00	4.5148e-02	1.6114e+01	9.2816e-01			2.4919e+02
2021-04-16_00.00.00	6.1287e-02	2.0227e+01	1.3319e+00			2.4948e+02
2021-04-16_03.00.00	5.1491e-02	1.7724e+01	1.1012e+00			2.4791e+02
2021-04-16_06.00.00	4.8395e-02	1.6862e+01	1.0450e+00			2.4923e+02
2021-04-16_09.00.00	4.2832e-02	1.5400e+01	9.0633e-01			2.4840e+02
2021-04-16_12.00.00	4.7920e-02	1.6683e+01	1.0475e+00			2.4820e+02
