date	tau	Tb	pwv	lwp	iwp	o3
2021-04-01_06.00.00	4.2200e-02	1.5301e+01	8.3390e-01			2.4728e+02
2021-04-01_07.00.00	4.0357e-02	1.4797e+01	7.9187e-01			2.4680e+02
2021-04-01_08.00.00	3.9805e-02	1.4627e+01	7.8331e-01			2.4747e+02
2021-04-01_09.00.00	3.9146e-02	1.4441e+01	7.6763e-01			2.4710e+02
2021-04-01_10.00.00	3.8341e-02	1.4218e+01	7.4650e-01			2.4749e+02
2021-04-01_11.00.00	3.7162e-02	1.3905e+01	7.1621e-01			2.5073e+02
2021-04-01_12.00.00	3.6980e-02	1.3845e+01	7.1222e-01			2.5310e+02
2021-04-01_13.00.00	3.7702e-02	1.4044e+01	7.2671e-01			2.5293e+02
2021-04-01_14.00.00	3.6632e-02	1.3778e+01	6.9683e-01			2.5135e+02
2021-04-01_15.00.00	3.7666e-02	1.4073e+01	7.1854e-01			2.5186e+02
2021-04-01_16.00.00	4.3505e-02	1.5604e+01	8.6406e-01			2.5249e+02
2021-04-01_17.00.00	4.6169e-02	1.6306e+01	9.2759e-01			2.5174e+02
2021-04-01_18.00.00	4.8578e-02	1.6938e+01	9.8411e-01			2.5062e+02
2021-04-01_19.00.00	5.6627e-02	1.8984e+01	1.1801e+00			2.5013e+02
2021-04-01_20.00.00	6.6849e-02	2.1534e+01	1.4294e+00			2.4969e+02
2021-04-01_21.00.00	7.1327e-02	2.2643e+01	1.5327e+00			2.4941e+02
2021-04-01_22.00.00	7.3160e-02	2.3108e+01	1.5671e+00			2.4831e+02
2021-04-01_23.00.00	7.6542e-02	2.3937e+01	1.6330e+00			2.4839e+02
2021-04-02_00.00.00	6.6201e-02	2.1424e+01	1.3786e+00			2.5009e+02
2021-04-02_01.00.00	5.2418e-02	1.7991e+01	1.0493e+00			2.5066e+02
2021-04-02_02.00.00	4.3657e-02	1.5748e+01	8.4406e-01			2.5184e+02
2021-04-02_03.00.00	3.7175e-02	1.4042e+01	6.9325e-01			2.5306e+02
2021-04-02_04.00.00	3.4889e-02	1.3420e+01	6.3998e-01			2.5676e+02
2021-04-02_05.00.00	3.3988e-02	1.3161e+01	6.2257e-01			2.5721e+02
2021-04-02_06.00.00	3.3221e-02	1.2935e+01	6.0941e-01			2.5623e+02
2021-04-02_07.00.00	3.2100e-02	1.2627e+01	5.8102e-01			2.5613e+02
2021-04-02_08.00.00	3.2333e-02	1.2672e+01	5.9004e-01			2.5645e+02
2021-04-02_09.00.00	3.3750e-02	1.3024e+01	6.3181e-01			2.5431e+02
2021-04-02_10.00.00	3.5050e-02	1.3347e+01	6.7014e-01			2.5242e+02
2021-04-02_11.00.00	3.5848e-02	1.3538e+01	6.9619e-01			2.5219e+02
2021-04-02_12.00.00	3.6374e-02	1.3664e+01	7.1130e-01			2.5318e+02
2021-04-02_13.00.00	3.7122e-02	1.3861e+01	7.3178e-01			2.5403e+02
2021-04-02_14.00.00	3.8468e-02	1.4217e+01	7.6846e-01			2.5397e+02
2021-04-02_15.00.00	3.9941e-02	1.4600e+01	8.0890e-01			2.5422e+02
2021-04-02_16.00.00	4.3765e-02	1.5598e+01	9.0845e-01			2.5465e+02
2021-04-02_17.00.00	4.8789e-02	1.6919e+01	1.0342e+00			2.5601e+02
2021-04-02_18.00.00	5.1234e-02	1.7561e+01	1.0937e+00			2.5720e+02
2021-04-02_19.00.00	5.7863e-02	1.9221e+01	1.2633e+00		2.2320e-03	2.5822e+02
2021-04-02_20.00.00	6.2743e-02	2.0447e+01	1.3791e+00		6.8820e-03	2.5893e+02
2021-04-02_21.00.00	6.1634e-02	2.0197e+01	1.3484e+00		3.5560e-03	2.5934e+02
2021-04-02_22.00.00	6.7461e-02	2.1673e+01	1.4794e+00		1.4408e-04	2.5848e+02
2021-04-02_23.00.00	7.0379e-02	2.2375e+01	1.5475e+00		5.8367e-03	2.5833e+02
2021-04-03_00.00.00	6.0831e-02	2.0003e+01	1.3182e+00		3.6145e-03	2.5637e+02
2021-04-03_01.00.00	5.1718e-02	1.7713e+01	1.0976e+00		1.2699e-03	2.5684e+02
2021-04-03_02.00.00	4.4872e-02	1.5963e+01	9.2751e-01			2.5688e+02
2021-04-03_03.00.00	4.2905e-02	1.5449e+01	8.7464e-01			2.5523e+02
2021-04-03_04.00.00	4.1490e-02	1.5082e+01	8.3606e-01			2.5423e+02
2021-04-03_05.00.00	4.0570e-02	1.4832e+01	8.1188e-01			2.5310e+02
2021-04-03_06.00.00	3.8920e-02	1.4400e+01	7.6867e-01			2.5332e+02
2021-04-03_07.00.00	3.9233e-02	1.4452e+01	7.8220e-01		3.4500e-04	2.5307e+02
2021-04-03_08.00.00	3.9011e-02	1.4366e+01	7.8102e-01		2.5820e-03	2.5332e+02
2021-04-03_09.00.00	3.7558e-02	1.4006e+01	7.4057e-01			2.5133e+02
2021-04-03_10.00.00	3.7185e-02	1.3919e+01	7.2815e-01			2.5156e+02
2021-04-03_11.00.00	3.6625e-02	1.3776e+01	7.1356e-01			2.5207e+02
2021-04-03_12.00.00	3.5731e-02	1.3554e+01	6.8828e-01			2.5196e+02
2021-04-03_13.00.00	3.7080e-02	1.3918e+01	7.2158e-01			2.5240e+02
2021-04-03_14.00.00	3.8588e-02	1.4327e+01	7.5976e-01			2.5284e+02
2021-04-03_15.00.00	4.1908e-02	1.5201e+01	8.4441e-01			2.5335e+02
2021-04-03_16.00.00	4.6003e-02	1.6264e+01	9.5178e-01			2.5271e+02
2021-04-03_17.00.00	4.9096e-02	1.7088e+01	1.0286e+00			2.5466e+02
2021-04-03_18.00.00	5.3748e-02	1.8288e+01	1.1454e+00			2.5700e+02
2021-04-03_19.00.00	5.9162e-02	1.9645e+01	1.2875e+00		1.1950e-03	2.5694e+02
2021-04-03_20.00.00	6.9198e-02	2.2149e+01	1.5355e+00		4.4045e-03	2.5648e+02
