date	tau	Tb	pwv	lwp	iwp	o3
2021-04-06_12.00.00	8.3901e-02	2.5822e+01	1.8284e+00			2.5140e+02
2021-04-06_13.00.00	9.1440e-02	2.7673e+01	1.9975e+00			2.5090e+02
2021-04-06_14.00.00	9.0057e-02	2.7389e+01	1.9598e+00			2.5163e+02
2021-04-06_15.00.00	9.5311e-02	2.8677e+01	2.1039e+00			2.5280e+02
2021-04-06_16.00.00	1.0837e-01	3.1759e+01	2.4476e+00			2.5137e+02
2021-04-06_17.00.00	1.1749e-01	3.3915e+01	2.6775e+00			2.5033e+02
2021-04-06_18.00.00	1.2379e-01	3.5392e+01	2.8279e+00			2.4976e+02
2021-04-06_19.00.00	1.2920e-01	3.6618e+01	2.9607e+00			2.4822e+02
2021-04-06_20.00.00	1.3311e-01	3.7472e+01	3.0617e+00			2.4732e+02
2021-04-06_21.00.00	1.3756e-01	3.8449e+01	3.1789e+00			2.4960e+02
2021-04-06_22.00.00	1.3646e-01	3.8204e+01	3.1316e+00			2.4892e+02
2021-04-06_23.00.00	1.3557e-01	3.7987e+01	3.1060e+00			2.4892e+02
2021-04-07_00.00.00	1.2897e-01	3.6500e+01	2.9511e+00			2.5084e+02
2021-04-07_01.00.00	1.2352e-01	3.5285e+01	2.8460e+00			2.5129e+02
2021-04-07_02.00.00	1.2531e-01	3.5705e+01	2.8981e+00			2.5059e+02
2021-04-07_03.00.00	1.1600e-01	3.3601e+01	2.6664e+00			2.5050e+02
2021-04-07_04.00.00	1.0735e-01	3.1611e+01	2.4491e+00			2.5008e+02
2021-04-07_05.00.00	1.1154e-01	3.2611e+01	2.5534e+00			2.5017e+02
2021-04-07_06.00.00	1.1837e-01	3.4176e+01	2.7173e+00			2.4929e+02
2021-04-07_07.00.00	1.1065e-01	3.2384e+01	2.5193e+00			2.4917e+02
2021-04-07_08.00.00	1.0656e-01	3.1407e+01	2.4112e+00			2.4817e+02
2021-04-07_09.00.00	1.0483e-01	3.0987e+01	2.3662e+00			2.5008e+02
2021-04-07_10.00.00	1.0237e-01	3.0375e+01	2.3081e+00		1.3470e-05	2.5239e+02
