date	tau	Tb	pwv	lwp	iwp	o3
2021-04-05_12.00.00	1.1943e-01	3.3805e+01	2.7482e+00		6.9040e-04	2.5463e+02
2021-04-05_13.00.00	1.1414e-01	3.2610e+01	2.6153e+00		1.2064e-04	2.5216e+02
2021-04-05_14.00.00	1.1365e-01	3.2599e+01	2.5620e+00		5.3000e-05	2.4960e+02
2021-04-05_15.00.00	1.1465e-01	3.2868e+01	2.5708e+00			2.5334e+02
2021-04-05_16.00.00	1.1654e-01	3.3341e+01	2.6046e+00		5.3000e-05	2.5758e+02
2021-04-05_17.00.00	1.2256e-01	3.4735e+01	2.7446e+00		1.9434e-04	2.5913e+02
2021-04-05_18.00.00	1.2785e-01	3.5961e+01	2.8588e+00			2.5728e+02
2021-04-05_19.00.00	1.1977e-01	3.4178e+01	2.6513e+00			2.5717e+02
2021-04-05_20.00.00	1.1659e-01	3.3413e+01	2.5839e+00			2.5689e+02
2021-04-05_21.00.00	1.1891e-01	3.3918e+01	2.6326e+00			2.5835e+02
2021-04-05_22.00.00	1.2324e-01	3.4880e+01	2.7244e+00		2.6623e-04	2.5751e+02
2021-04-05_23.00.00	1.4686e-01	4.0180e+01	3.2301e+00		5.2557e-04	2.5640e+02
2021-04-06_00.00.00	1.3482e-01	3.7540e+01	2.9469e+00		7.2818e-08	2.5555e+02
2021-04-06_01.00.00	1.0928e-01	3.1725e+01	2.3627e+00			2.5612e+02
2021-04-06_02.00.00	9.4022e-02	2.8120e+01	2.0229e+00			2.5647e+02
2021-04-06_03.00.00	9.3007e-02	2.7874e+01	2.0076e+00			2.5575e+02
2021-04-06_04.00.00	9.1442e-02	2.7453e+01	1.9992e+00			2.5535e+02
2021-04-06_05.00.00	8.7496e-02	2.6523e+01	1.9156e+00			2.5530e+02
2021-04-06_06.00.00	8.5136e-02	2.5985e+01	1.8533e+00			2.5553e+02
2021-04-06_07.00.00	9.7259e-02	2.8842e+01	2.1531e+00			2.5470e+02
2021-04-06_08.00.00	1.0374e-01	3.0393e+01	2.3064e+00			2.5270e+02
2021-04-06_09.00.00	1.0344e-01	3.0366e+01	2.2990e+00			2.5304e+02
2021-04-06_10.00.00	1.0632e-01	3.1064e+01	2.3600e+00			2.5443e+02
2021-04-06_11.00.00	1.0511e-01	3.0823e+01	2.3245e+00			2.5329e+02
2021-04-06_12.00.00	9.9678e-02	2.9590e+01	2.1895e+00			2.5220e+02
2021-04-06_13.00.00	9.3641e-02	2.8201e+01	2.0384e+00			2.5322e+02
2021-04-06_14.00.00	9.5125e-02	2.8631e+01	2.0651e+00			2.5391e+02
2021-04-06_15.00.00	1.0051e-01	2.9960e+01	2.1976e+00			2.5310e+02
2021-04-06_16.00.00	1.2999e-01	3.6759e+01	2.9419e+00			2.5234e+02
2021-04-06_17.00.00	1.3736e-01	3.8464e+01	3.1316e+00			2.4954e+02
2021-04-06_18.00.00	1.4442e-01	4.0070e+01	3.3024e+00			2.4923e+02
2021-04-06_19.00.00	1.4831e-01	4.0925e+01	3.4006e+00			2.4743e+02
2021-04-06_20.00.00	1.4773e-01	4.0764e+01	3.4033e+00			2.4695e+02
2021-04-06_21.00.00	1.4822e-01	4.0856e+01	3.4123e+00			2.4803e+02
2021-04-06_22.00.00	1.4551e-01	4.0246e+01	3.3358e+00			2.5105e+02
2021-04-06_23.00.00	1.4272e-01	3.9602e+01	3.2634e+00			2.5297e+02
2021-04-07_00.00.00	1.2754e-01	3.6176e+01	2.9082e+00		7.2120e-07	2.5280e+02
2021-04-07_01.00.00	1.2111e-01	3.4676e+01	2.7871e+00		2.1200e-03	2.5372e+02
2021-04-07_02.00.00	1.2367e-01	3.5256e+01	2.8674e+00		2.4398e-03	2.5311e+02
2021-04-07_03.00.00	1.1492e-01	3.3277e+01	2.6570e+00		8.9960e-05	2.5197e+02
2021-04-07_04.00.00	1.1303e-01	3.2863e+01	2.6027e+00			2.5255e+02
2021-04-07_05.00.00	1.1994e-01	3.4510e+01	2.7644e+00		2.8840e-07	2.5312e+02
2021-04-07_06.00.00	1.2407e-01	3.5466e+01	2.8598e+00			2.5249e+02
2021-04-07_07.00.00	1.2007e-01	3.4555e+01	2.7553e+00			2.5221e+02
2021-04-07_08.00.00	1.1325e-01	3.2975e+01	2.5749e+00			2.5118e+02
2021-04-07_09.00.00	1.0840e-01	3.1845e+01	2.4448e+00			2.5030e+02
2021-04-07_10.00.00	9.8594e-02	2.9499e+01	2.2120e+00		1.8926e-08	2.5018e+02
2021-04-07_11.00.00	8.2726e-02	2.5663e+01	1.8366e+00			2.4886e+02
2021-04-07_12.00.00	7.4576e-02	2.3654e+01	1.6375e+00		1.6598e-05	2.4890e+02
2021-04-07_13.00.00	6.7561e-02	2.1907e+01	1.4683e+00		3.1340e-05	2.4864e+02
2021-04-07_14.00.00	6.4133e-02	2.1029e+01	1.3929e+00		4.3420e-05	2.4802e+02
2021-04-07_15.00.00	6.5262e-02	2.1316e+01	1.4295e+00		7.0340e-05	2.4734e+02
2021-04-07_16.00.00	6.4494e-02	2.1135e+01	1.4088e+00		4.8400e-05	2.4744e+02
2021-04-07_17.00.00	6.3210e-02	2.0788e+01	1.3813e+00		1.1176e-03	2.4725e+02
2021-04-07_18.00.00	6.8007e-02	2.1982e+01	1.5033e+00		2.4163e-03	2.4654e+02
2021-04-07_19.00.00	7.9231e-02	2.4795e+01	1.7717e+00		1.3348e-04	2.4456e+02
2021-04-07_20.00.00	8.2975e-02	2.5678e+01	1.8675e+00		2.4169e-03	2.4309e+02
2021-04-07_21.00.00	7.8834e-02	2.4629e+01	1.7752e+00		1.1779e-03	2.4442e+02
2021-04-07_22.00.00	8.3146e-02	2.5673e+01	1.8821e+00		3.0325e-04	2.4523e+02
2021-04-07_23.00.00	8.5746e-02	2.6257e+01	1.9596e+00		4.6125e-04	2.4558e+02
2021-04-08_00.00.00	7.6062e-02	2.3860e+01	1.7423e+00		2.7090e-04	2.4593e+02
2021-04-08_01.00.00	6.6768e-02	2.1534e+01	1.5221e+00		1.6824e-04	2.4561e+02
2021-04-08_02.00.00	6.2029e-02	2.0342e+01	1.4123e+00		5.3906e-05	2.4448e+02
2021-04-08_03.00.00	6.0535e-02	1.9990e+01	1.3644e+00		8.1818e-06	2.4451e+02
2021-04-08_04.00.00	5.8309e-02	1.9400e+01	1.3152e+00		3.5540e-05	2.4481e+02
2021-04-08_05.00.00	5.5844e-02	1.8759e+01	1.2561e+00		2.3340e-04	2.4532e+02
2021-04-08_06.00.00	5.4363e-02	1.8382e+01	1.2195e+00		2.1842e-05	2.4593e+02
2021-04-08_07.00.00	5.4014e-02	1.8267e+01	1.2175e+00		5.5016e-04	2.4762e+02
2021-04-08_08.00.00	5.2895e-02	1.7996e+01	1.1821e+00		5.1929e-04	2.4889e+02
2021-04-08_09.00.00	4.9875e-02	1.7228e+01	1.1049e+00		1.3667e-03	2.4942e+02
2021-04-08_10.00.00	4.6062e-02	1.6276e+01	9.9832e-01		1.7328e-03	2.4953e+02
2021-04-08_11.00.00	4.4222e-02	1.5794e+01	9.5268e-01		4.1013e-04	2.5010e+02
2021-04-08_12.00.00	4.2830e-02	1.5421e+01	9.1645e-01		1.0009e-03	2.5027e+02
2021-04-08_13.00.00	4.2032e-02	1.5207e+01	8.9429e-01		6.5876e-03	2.4982e+02
2021-04-08_14.00.00	4.5804e-02	1.6201e+01	9.9074e-01		1.0173e-02	2.4971e+02
2021-04-08_15.00.00	4.6533e-02	1.6396e+01	1.0130e+00		7.6061e-03	2.4950e+02
2021-04-08_16.00.00	4.9112e-02	1.7084e+01	1.0791e+00		5.2926e-03	2.4934e+02
2021-04-08_17.00.00	5.6369e-02	1.8968e+01	1.2599e+00		8.6316e-03	2.4941e+02
2021-04-08_18.00.00	6.0704e-02	2.0045e+01	1.3611e+00		3.2180e-02	2.4934e+02
2021-04-08_19.00.00	5.8825e-02	1.9522e+01	1.3111e+00		4.8942e-02	2.4872e+02
2021-04-08_20.00.00	5.9730e-02	1.9737e+01	1.3433e+00		3.4522e-02	2.4790e+02
2021-04-08_21.00.00	6.1205e-02	2.0087e+01	1.3910e+00		2.9645e-02	2.4870e+02
2021-04-08_22.00.00	7.1843e-02	2.2528e+01	1.6069e+00		2.0897e-01	2.4972e+02
2021-04-08_23.00.00	7.4475e-02	2.3345e+01	1.7343e+00		4.5088e-02	2.4971e+02
2021-04-09_00.00.00	7.3340e-02	2.3168e+01	1.7132e+00		1.2812e-02	2.4900e+02
2021-04-09_01.00.00	7.7480e-02	2.4104e+01	1.8374e+00		3.7813e-02	2.4842e+02
2021-04-09_02.00.00	7.7433e-02	2.4124e+01	1.8250e+00		5.1256e-02	2.4885e+02
2021-04-09_03.00.00	8.4822e-02	2.5820e+01	2.0283e+00		7.3776e-02	2.4905e+02
2021-04-09_04.00.00	8.2145e-02	2.5314e+01	1.9620e+00		5.3979e-03	2.4938e+02
2021-04-09_05.00.00	8.3443e-02	2.5619e+01	1.9943e+00		3.1979e-03	2.4825e+02
2021-04-09_06.00.00	8.2675e-02	2.5392e+01	1.9855e+00		3.0806e-03	2.4769e+02
2021-04-09_07.00.00	7.9252e-02	2.4552e+01	1.8964e+00		3.9623e-04	2.4811e+02
2021-04-09_08.00.00	7.4255e-02	2.3254e+01	1.7782e+00		1.0304e-02	2.4842e+02
2021-04-09_09.00.00	7.2698e-02	2.2804e+01	1.7287e+00		4.9198e-02	2.4952e+02
2021-04-09_10.00.00	7.0713e-02	2.2345e+01	1.6970e+00		6.0400e-03	2.4963e+02
2021-04-09_11.00.00	6.8498e-02	2.1811e+01	1.6396e+00		5.1326e-03	2.5030e+02
2021-04-09_12.00.00	6.8012e-02	2.1720e+01	1.6211e+00		1.4525e-03	2.5107e+02
2021-04-09_13.00.00	7.0380e-02	2.2246e+01	1.6873e+00		2.0391e-02	2.5230e+02
2021-04-09_14.00.00	8.2145e-02	2.5028e+01	1.9937e+00		6.5477e-02	2.5256e+02
2021-04-09_15.00.00	7.5180e-02	2.3508e+01	1.8093e+00		1.9402e-03	2.5207e+02
2021-04-09_16.00.00	7.8675e-02	2.4381e+01	1.8896e+00		1.3133e-02	2.5271e+02
2021-04-09_17.00.00	8.0584e-02	2.4876e+01	1.9393e+00		2.1981e-03	2.5232e+02
2021-04-09_18.00.00	7.9008e-02	2.4439e+01	1.8974e+00		1.4992e-02	2.5231e+02
2021-04-09_19.00.00	7.5708e-02	2.3627e+01	1.8129e+00		2.7538e-03	2.5272e+02
2021-04-09_20.00.00	7.7346e-02	2.3893e+01	1.8589e+00		4.7033e-02	2.5151e+02
2021-04-09_21.00.00	9.7929e-02	2.8585e+01	2.3998e+00		1.3911e-01	2.5131e+02
2021-04-09_22.00.00	1.0085e-01	2.9434e+01	2.5060e+00		5.0279e-02	2.5183e+02
2021-04-09_23.00.00	1.0763e-01	3.1068e+01	2.6684e+00		8.9629e-02	2.5253e+02
2021-04-10_00.00.00	1.1220e-01	3.2149e+01	2.8020e+00		7.3394e-02	2.5331e+02
2021-04-10_01.00.00	1.1805e-01	3.3460e+01	2.9902e+00	1.4420e-06	1.5333e-02	2.5356e+02
2021-04-10_02.00.00	1.1915e-01	3.3703e+01	3.0157e+00		2.4445e-02	2.5297e+02
2021-04-10_03.00.00	1.1164e-01	3.2086e+01	2.8024e+00		7.3630e-05	2.5243e+02
2021-04-10_04.00.00	1.0939e-01	3.1593e+01	2.7305e+00		3.2660e-05	2.5219e+02
2021-04-10_05.00.00	1.1302e-01	3.2400e+01	2.8320e+00		9.0460e-07	2.5179e+02
2021-04-10_06.00.00	1.1280e-01	3.2341e+01	2.8324e+00		1.3566e-06	2.5162e+02
2021-04-10_07.00.00	1.1527e-01	3.2900e+01	2.9088e+00		5.3220e-06	2.5271e+02
2021-04-10_08.00.00	1.1608e-01	3.3098e+01	2.9293e+00		4.5907e-04	2.5324e+02
2021-04-10_09.00.00	1.1553e-01	3.2978e+01	2.9200e+00		2.4882e-03	2.5372e+02
2021-04-10_10.00.00	1.1505e-01	3.2845e+01	2.9107e+00		1.8873e-03	2.5588e+02
2021-04-10_11.00.00	1.1447e-01	3.2729e+01	2.8906e+00		2.0780e-03	2.5653e+02
2021-04-10_12.00.00	1.1433e-01	3.2694e+01	2.8868e+00		2.2920e-03	2.5683e+02
2021-04-10_15.00.00	1.2064e-01	3.4256e+01	3.0385e+00		1.0603e-03	2.5497e+02
2021-04-10_18.00.00	1.2681e-01	3.5726e+01	3.1794e+00		3.7400e-04	2.5112e+02
2021-04-10_21.00.00	1.2702e-01	3.5501e+01	3.2385e+00		1.4274e-02	2.4873e+02
2021-04-11_00.00.00	1.3702e-01	3.7988e+01	3.4592e+00		6.8905e-04	2.4998e+02
2021-04-11_03.00.00	1.3649e-01	3.7702e+01	3.4380e+00		7.0980e-08	2.5162e+02
2021-04-11_06.00.00	1.4710e-01	4.0111e+01	3.7051e+00			2.4863e+02
2021-04-11_09.00.00	1.5741e-01	4.2488e+01	3.9531e+00			2.4784e+02
2021-04-11_12.00.00	1.3936e-01	3.8336e+01	3.5255e+00		8.3295e-04	2.4967e+02
2021-04-11_15.00.00	1.2037e-01	3.3947e+01	3.0479e+00		1.4164e-03	2.4740e+02
2021-04-11_18.00.00	1.1263e-01	3.2156e+01	2.8420e+00		1.1200e-02	2.4749e+02
2021-04-11_21.00.00	1.1450e-01	3.2579e+01	2.9062e+00		9.8085e-03	2.5023e+02
2021-04-12_00.00.00	1.1506e-01	3.2707e+01	2.9290e+00		2.0915e-03	2.4836e+02
2021-04-12_03.00.00	1.2807e-01	3.5684e+01	3.2527e+00		2.2433e-04	2.4972e+02
2021-04-12_06.00.00	1.2085e-01	3.4052e+01	3.0506e+00		3.6005e-05	2.4931e+02
2021-04-12_09.00.00	1.1989e-01	3.3784e+01	3.0426e+00		1.1648e-03	2.5031e+02
2021-04-12_12.00.00	1.1858e-01	3.3520e+01	2.9976e+00		1.1642e-03	2.4809e+02
2021-04-12_15.00.00	1.1315e-01	3.2387e+01	2.8351e+00			2.4806e+02
2021-04-12_18.00.00	1.1942e-01	3.3787e+01	3.0170e+00			2.4688e+02
2021-04-12_21.00.00	1.1679e-01	3.3156e+01	2.9565e+00			2.4570e+02
2021-04-13_00.00.00	1.1482e-01	3.2787e+01	2.8880e+00		9.4620e-08	2.4675e+02
2021-04-13_03.00.00	1.1220e-01	3.2245e+01	2.7975e+00			2.4735e+02
2021-04-13_06.00.00	9.8997e-02	2.9223e+01	2.4237e+00		4.4860e-06	2.4654e+02
2021-04-13_09.00.00	9.0131e-02	2.7155e+01	2.1629e+00		4.0340e-03	2.4769e+02
2021-04-13_12.00.00	8.4514e-02	2.5863e+01	2.0039e+00			2.4909e+02
2021-04-13_15.00.00	8.1602e-02	2.5217e+01	1.9244e+00		4.6840e-06	2.5083e+02
2021-04-13_18.00.00	8.9498e-02	2.7134e+01	2.1368e+00			2.4904e+02
2021-04-13_21.00.00	8.2474e-02	2.5426e+01	1.9607e+00		6.3860e-05	2.4918e+02
2021-04-14_00.00.00	7.0338e-02	2.2506e+01	1.6274e+00			2.4956e+02
2021-04-14_03.00.00	7.8814e-02	2.4507e+01	1.8579e+00		4.7060e-04	2.4846e+02
2021-04-14_06.00.00	8.0602e-02	2.4897e+01	1.8973e+00		4.1060e-06	2.4926e+02
2021-04-14_09.00.00	7.0219e-02	2.2396e+01	1.6044e+00			2.5295e+02
2021-04-14_12.00.00	6.5748e-02	2.1309e+01	1.4809e+00			2.5306e+02
2021-04-14_15.00.00	6.1435e-02	2.0246e+01	1.3708e+00			2.5251e+02
2021-04-14_18.00.00	7.2346e-02	2.2967e+01	1.6499e+00			2.5080e+02
2021-04-14_21.00.00	6.7807e-02	2.1805e+01	1.5400e+00			2.5121e+02
2021-04-15_00.00.00	6.6025e-02	2.1421e+01	1.4699e+00		1.7668e-05	2.5127e+02
2021-04-15_03.00.00	6.3136e-02	2.0679e+01	1.4011e+00			2.5170e+02
2021-04-15_06.00.00	5.9047e-02	1.9631e+01	1.2944e+00			2.5144e+02
2021-04-15_09.00.00	5.5675e-02	1.8728e+01	1.2119e+00		1.8044e-03	2.5172e+02
2021-04-15_12.00.00	5.7405e-02	1.9195e+01	1.2406e+00			2.5148e+02
2021-04-15_15.00.00	6.3286e-02	2.0674e+01	1.3927e+00			2.5336e+02
2021-04-15_18.00.00	6.8891e-02	2.2057e+01	1.5465e+00			2.5268e+02
2021-04-15_21.00.00	5.7847e-02	1.9316e+01	1.2613e+00			2.5105e+02
2021-04-16_00.00.00	6.4581e-02	2.1016e+01	1.4266e+00			2.5141e+02
2021-04-16_03.00.00	5.6157e-02	1.8925e+01	1.2043e+00			2.5224e+02
2021-04-16_06.00.00	4.9325e-02	1.7175e+01	1.0246e+00			2.5376e+02
2021-04-16_09.00.00	5.0358e-02	1.7433e+01	1.0472e+00			2.5454e+02
2021-04-16_12.00.00	4.5270e-02	1.6155e+01	9.0410e-01			2.5743e+02
