date	tau	Tb	pwv	lwp	iwp	o3
2021-04-02_12.00.00	4.6812e-02	1.5344e+01	5.3190e-01		3.1000e-04	2.6693e+02
2021-04-02_13.00.00	4.3218e-02	1.4509e+01	4.6708e-01		3.5894e-04	2.6606e+02
2021-04-02_14.00.00	4.2070e-02	1.4243e+01	4.4560e-01		8.9738e-05	2.6507e+02
2021-04-02_15.00.00	4.0629e-02	1.3910e+01	4.1895e-01		1.0606e-04	2.6272e+02
2021-04-02_16.00.00	4.0405e-02	1.3865e+01	4.1360e-01		1.6316e-05	2.6096e+02
2021-04-02_17.00.00	3.7569e-02	1.3199e+01	3.6080e-01		8.1580e-06	2.5925e+02
2021-04-02_18.00.00	3.5126e-02	1.2621e+01	3.1315e-01		4.8069e-06	2.6027e+02
2021-04-02_19.00.00	3.4453e-02	1.2466e+01	2.9695e-01		2.3933e-06	2.6214e+02
2021-04-02_20.00.00	3.5400e-02	1.2694e+01	3.1181e-01			2.6300e+02
2021-04-02_21.00.00	3.5781e-02	1.2777e+01	3.1909e-01			2.6254e+02
2021-04-02_22.00.00	3.6572e-02	1.2955e+01	3.3370e-01		4.7635e-05	2.6300e+02
2021-04-02_23.00.00	3.5388e-02	1.2673e+01	3.1081e-01		2.9785e-04	2.6371e+02
2021-04-03_00.00.00	3.7048e-02	1.3064e+01	3.3771e-01		6.4620e-04	2.6414e+02
2021-04-03_01.00.00	4.1447e-02	1.4082e+01	4.1739e-01		2.7344e-03	2.6437e+02
2021-04-03_02.00.00	4.2704e-02	1.4363e+01	4.4029e-01		4.9241e-03	2.6474e+02
2021-04-03_03.00.00	4.2386e-02	1.4285e+01	4.3407e-01		4.1075e-03	2.6444e+02
2021-04-03_04.00.00	4.2097e-02	1.4211e+01	4.2772e-01		3.3698e-03	2.6405e+02
2021-04-03_05.00.00	4.1260e-02	1.4014e+01	4.1102e-01		1.7255e-03	2.6377e+02
2021-04-03_06.00.00	4.0218e-02	1.3764e+01	3.9022e-01		1.0859e-03	2.6440e+02
2021-04-03_07.00.00	3.9521e-02	1.3590e+01	3.7656e-01		8.5827e-04	2.6542e+02
2021-04-03_08.00.00	3.9013e-02	1.3458e+01	3.6696e-01		8.3157e-04	2.6612e+02
2021-04-03_09.00.00	3.8333e-02	1.3289e+01	3.5406e-01		8.5798e-04	2.6594e+02
2021-04-03_10.00.00	3.7735e-02	1.3139e+01	3.4237e-01		8.5399e-04	2.6534e+02
2021-04-03_11.00.00	3.7140e-02	1.2994e+01	3.3053e-01		1.3176e-03	2.6526e+02
2021-04-03_12.00.00	3.6492e-02	1.2837e+01	3.1792e-01		2.0149e-03	2.6512e+02
2021-04-03_13.00.00	3.6033e-02	1.2723e+01	3.0875e-01		2.5875e-03	2.6602e+02
2021-04-03_14.00.00	3.5837e-02	1.2670e+01	3.0402e-01		3.1773e-03	2.6715e+02
2021-04-03_15.00.00	3.5693e-02	1.2634e+01	3.0094e-01		3.6603e-03	2.6899e+02
2021-04-03_16.00.00	3.5582e-02	1.2604e+01	2.9868e-01		4.0028e-03	2.7178e+02
2021-04-03_17.00.00	3.5632e-02	1.2614e+01	2.9940e-01		4.2388e-03	2.7340e+02
2021-04-03_18.00.00	3.5728e-02	1.2635e+01	3.0098e-01		4.5017e-03	2.7373e+02
2021-04-03_19.00.00	3.5907e-02	1.2677e+01	3.0462e-01		4.1764e-03	2.7364e+02
2021-04-03_20.00.00	3.6002e-02	1.2698e+01	3.0613e-01		4.2999e-03	2.7353e+02
2021-04-03_21.00.00	3.6050e-02	1.2706e+01	3.0609e-01		5.1473e-03	2.7287e+02
2021-04-03_22.00.00	3.6064e-02	1.2709e+01	3.0638e-01		5.0828e-03	2.7297e+02
2021-04-03_23.00.00	3.6143e-02	1.2726e+01	3.0816e-01		5.6829e-03	2.7268e+02
2021-04-04_00.00.00	3.6239e-02	1.2745e+01	3.0992e-01		6.6184e-03	2.7314e+02
2021-04-04_01.00.00	3.6418e-02	1.2790e+01	3.1345e-01		7.0570e-03	2.7416e+02
2021-04-04_02.00.00	3.6288e-02	1.2762e+01	3.1131e-01		5.6365e-03	2.7506e+02
2021-04-04_03.00.00	3.5808e-02	1.2652e+01	3.0174e-01		4.4650e-03	2.7656e+02
2021-04-04_04.00.00	3.5354e-02	1.2550e+01	2.9322e-01		2.9133e-03	2.7718e+02
2021-04-04_05.00.00	3.5859e-02	1.2669e+01	3.0317e-01		2.7285e-03	2.7654e+02
2021-04-04_06.00.00	3.7196e-02	1.2977e+01	3.2724e-01		7.7464e-03	2.7546e+02
2021-04-04_07.00.00	3.7754e-02	1.3108e+01	3.3646e-01		1.0937e-02	2.7432e+02
2021-04-04_08.00.00	3.8024e-02	1.3173e+01	3.4165e-01		1.0650e-02	2.7286e+02
2021-04-04_09.00.00	3.8218e-02	1.3219e+01	3.4542e-01		9.9200e-03	2.7109e+02
2021-04-04_10.00.00	3.8422e-02	1.3267e+01	3.4964e-01		8.5205e-03	2.6914e+02
2021-04-04_11.00.00	3.8478e-02	1.3280e+01	3.5109e-01		6.3132e-03	2.6821e+02
2021-04-04_12.00.00	3.8432e-02	1.3268e+01	3.4949e-01		7.0969e-03	2.6769e+02
2021-04-04_13.00.00	3.8437e-02	1.3271e+01	3.4966e-01		5.3574e-03	2.6742e+02
2021-04-04_14.00.00	3.8264e-02	1.3234e+01	3.4681e-01		3.1642e-03	2.6724e+02
2021-04-04_15.00.00	3.7745e-02	1.3117e+01	3.3632e-01		2.8478e-03	2.6658e+02
2021-04-04_16.00.00	3.7165e-02	1.2984e+01	3.2445e-01		2.9846e-03	2.6603e+02
2021-04-04_17.00.00	3.7123e-02	1.2977e+01	3.2317e-01		2.5164e-03	2.6632e+02
2021-04-04_18.00.00	3.7267e-02	1.3012e+01	3.2536e-01		2.4686e-03	2.6687e+02
2021-04-04_19.00.00	3.7490e-02	1.3064e+01	3.2912e-01		2.3617e-03	2.6611e+02
2021-04-04_20.00.00	3.7744e-02	1.3125e+01	3.3344e-01		2.3765e-03	2.6527e+02
2021-04-04_21.00.00	3.8079e-02	1.3207e+01	3.3893e-01		2.2314e-03	2.6446e+02
2021-04-04_22.00.00	3.8274e-02	1.3259e+01	3.4307e-01		1.4503e-03	2.6427e+02
2021-04-04_23.00.00	3.8436e-02	1.3302e+01	3.4607e-01		1.4660e-03	2.6515e+02
2021-04-05_00.00.00	3.8519e-02	1.3323e+01	3.4668e-01		2.0184e-03	2.6959e+02
2021-04-05_01.00.00	3.8296e-02	1.3274e+01	3.4155e-01		1.9908e-03	2.7347e+02
2021-04-05_02.00.00	3.8106e-02	1.3232e+01	3.3704e-01		1.9887e-03	2.7243e+02
