date	tau	Tb	pwv	lwp	iwp	o3
2021-04-01_00.00.00	5.3886e-02	1.6938e+01	6.2693e-01		2.5809e-02	2.5960e+02
2021-04-01_01.00.00	5.4348e-02	1.7048e+01	6.3466e-01		3.2036e-02	2.6236e+02
2021-04-01_02.00.00	5.4622e-02	1.7109e+01	6.3925e-01		3.8517e-02	2.6577e+02
2021-04-01_03.00.00	5.4745e-02	1.7139e+01	6.4162e-01		4.0687e-02	2.6538e+02
2021-04-01_04.00.00	5.5084e-02	1.7226e+01	6.5024e-01		3.8274e-02	2.6368e+02
2021-04-01_05.00.00	5.4917e-02	1.7187e+01	6.4888e-01		3.6046e-02	2.6332e+02
2021-04-01_06.00.00	5.2093e-02	1.6540e+01	5.9809e-01		4.2373e-02	2.6167e+02
2021-04-01_07.00.00	5.2149e-02	1.6554e+01	6.0376e-01		3.3276e-02	2.5860e+02
2021-04-01_08.00.00	5.2316e-02	1.6592e+01	6.0739e-01		3.6368e-02	2.5745e+02
2021-04-01_09.00.00	5.2446e-02	1.6619e+01	6.0904e-01		4.4090e-02	2.5710e+02
2021-04-01_10.00.00	5.2956e-02	1.6739e+01	6.1851e-01		4.9058e-02	2.5594e+02
2021-04-01_11.00.00	5.3034e-02	1.6756e+01	6.2122e-01		4.9844e-02	2.5566e+02
2021-04-01_12.00.00	5.3266e-02	1.6811e+01	6.2643e-01		4.9295e-02	2.5484e+02
2021-04-01_13.00.00	5.6227e-02	1.7487e+01	6.7958e-01		5.0192e-02	2.5308e+02
2021-04-01_14.00.00	5.6325e-02	1.7510e+01	6.8265e-01		5.0788e-02	2.5185e+02
2021-04-01_15.00.00	5.6302e-02	1.7505e+01	6.8487e-01		4.6785e-02	2.5209e+02
2021-04-01_16.00.00	5.5938e-02	1.7420e+01	6.8019e-01		4.3291e-02	2.5412e+02
2021-04-01_17.00.00	5.5668e-02	1.7357e+01	6.7467e-01		4.3287e-02	2.5683e+02
2021-04-01_18.00.00	5.5556e-02	1.7331e+01	6.7146e-01		4.7095e-02	2.5969e+02
2021-04-01_19.00.00	5.5383e-02	1.7291e+01	6.6842e-01		4.5390e-02	2.6429e+02
2021-04-01_20.00.00	5.5022e-02	1.7206e+01	6.6172e-01		4.3207e-02	2.6818e+02
2021-04-01_21.00.00	5.4809e-02	1.7159e+01	6.5649e-01		4.5142e-02	2.6969e+02
2021-04-01_22.00.00	5.4426e-02	1.7074e+01	6.4959e-01		4.1851e-02	2.6978e+02
2021-04-01_23.00.00	5.1060e-02	1.6308e+01	5.9194e-01		3.5380e-02	2.7102e+02
2021-04-02_00.00.00	5.0579e-02	1.6198e+01	5.8506e-01		3.0064e-02	2.7086e+02
2021-04-02_01.00.00	5.0432e-02	1.6162e+01	5.8463e-01		2.5907e-02	2.6952e+02
