date	tau	Tb	pwv	lwp	iwp	o3
2021-04-04_00.00.00	3.7684e-02	1.3107e+01	3.4095e-01		2.6736e-03	2.6485e+02
2021-04-04_01.00.00	3.6881e-02	1.2921e+01	3.2527e-01		2.2003e-03	2.6506e+02
2021-04-04_02.00.00	3.6119e-02	1.2750e+01	3.0941e-01		2.0028e-03	2.6501e+02
2021-04-04_03.00.00	3.5969e-02	1.2719e+01	3.0425e-01		3.4577e-03	2.6580e+02
2021-04-04_04.00.00	3.6050e-02	1.2741e+01	3.0342e-01		7.3534e-03	2.6580e+02
2021-04-04_05.00.00	3.6445e-02	1.2834e+01	3.1048e-01		8.2874e-03	2.6603e+02
2021-04-04_06.00.00	3.7369e-02	1.3047e+01	3.2861e-01		7.3762e-03	2.6629e+02
2021-04-04_07.00.00	3.8157e-02	1.3224e+01	3.4292e-01		8.6209e-03	2.6544e+02
2021-04-04_08.00.00	3.8649e-02	1.3338e+01	3.5203e-01		8.6814e-03	2.6472e+02
2021-04-04_09.00.00	3.8797e-02	1.3373e+01	3.5521e-01		7.0048e-03	2.6448e+02
2021-04-04_10.00.00	3.8707e-02	1.3351e+01	3.5357e-01		5.6472e-03	2.6428e+02
2021-04-04_11.00.00	3.8580e-02	1.3321e+01	3.5107e-01		4.6312e-03	2.6537e+02
2021-04-04_12.00.00	3.8452e-02	1.3291e+01	3.4884e-01		3.4304e-03	2.6680e+02
2021-04-04_13.00.00	3.7607e-02	1.3098e+01	3.3274e-01		2.7285e-03	2.6750e+02
2021-04-04_14.00.00	3.7054e-02	1.2972e+01	3.2214e-01		2.3622e-03	2.6737e+02
2021-04-04_15.00.00	3.7189e-02	1.3004e+01	3.2436e-01		2.2200e-03	2.6510e+02
2021-04-04_16.00.00	3.7592e-02	1.3096e+01	3.3143e-01		2.4515e-03	2.6275e+02
2021-04-04_17.00.00	3.7961e-02	1.3179e+01	3.3727e-01		3.5237e-03	2.6335e+02
2021-04-04_18.00.00	3.8229e-02	1.3241e+01	3.4139e-01		4.2039e-03	2.6497e+02
2021-04-04_19.00.00	3.8318e-02	1.3265e+01	3.4324e-01		3.3086e-03	2.6628e+02
2021-04-04_20.00.00	3.8311e-02	1.3262e+01	3.4319e-01		2.9801e-03	2.6733e+02
2021-04-04_21.00.00	3.8476e-02	1.3303e+01	3.4675e-01		2.3039e-03	2.6488e+02
2021-04-04_22.00.00	3.8473e-02	1.3303e+01	3.4691e-01		2.0796e-03	2.6209e+02
2021-04-04_23.00.00	3.8514e-02	1.3313e+01	3.4753e-01		1.9609e-03	2.6254e+02
2021-04-05_00.00.00	3.8536e-02	1.3315e+01	3.4726e-01		2.3854e-03	2.6443e+02
2021-04-05_01.00.00	3.8426e-02	1.3288e+01	3.4501e-01		2.3600e-03	2.6745e+02
2021-04-05_02.00.00	3.8495e-02	1.3302e+01	3.4621e-01		2.4040e-03	2.6966e+02
2021-04-05_03.00.00	3.8385e-02	1.3276e+01	3.4400e-01		2.2917e-03	2.7017e+02
2021-04-05_04.00.00	3.8379e-02	1.3276e+01	3.4411e-01		2.1638e-03	2.7148e+02
2021-04-05_05.00.00	3.8426e-02	1.3286e+01	3.4479e-01		2.0453e-03	2.7060e+02
2021-04-05_06.00.00	3.8420e-02	1.3284e+01	3.4466e-01		2.1533e-03	2.6659e+02
2021-04-05_07.00.00	3.8365e-02	1.3271e+01	3.4366e-01		2.0869e-03	2.6121e+02
2021-04-05_08.00.00	3.8336e-02	1.3265e+01	3.4299e-01		1.9464e-03	2.5900e+02
2021-04-05_09.00.00	3.8213e-02	1.3235e+01	3.4015e-01		2.3318e-03	2.5826e+02
2021-04-05_10.00.00	3.8125e-02	1.3213e+01	3.3822e-01		2.3972e-03	2.5787e+02
2021-04-05_11.00.00	3.8088e-02	1.3203e+01	3.3730e-01		2.0915e-03	2.5767e+02
2021-04-05_12.00.00	3.7963e-02	1.3175e+01	3.3485e-01		2.1130e-03	2.5765e+02
2021-04-05_13.00.00	3.7963e-02	1.3176e+01	3.3469e-01		2.0658e-03	2.5712e+02
2021-04-05_14.00.00	3.7864e-02	1.3151e+01	3.3264e-01		2.0120e-03	2.5623e+02
2021-04-05_15.00.00	3.7838e-02	1.3142e+01	3.3196e-01		1.7239e-03	2.5599e+02
