date	tau	Tb	pwv	lwp	iwp	o3
2021-04-02_18.00.00	2.2413e-01	5.8486e+01	4.1221e+00			3.0273e+02
2021-04-02_19.00.00	2.3787e-01	6.1296e+01	4.4083e+00			3.0113e+02
2021-04-02_20.00.00	2.9095e-01	7.1952e+01	5.4370e+00	1.7638e-04	1.6844e-04	3.0133e+02
2021-04-02_21.00.00	3.1505e-01	7.6517e+01	5.9709e+00	6.3369e-04	2.8716e-03	3.0218e+02
2021-04-02_22.00.00	3.0816e-01	7.5175e+01	5.9181e+00	4.4903e-04	4.6708e-03	3.0318e+02
2021-04-02_23.00.00	3.0505e-01	7.4567e+01	5.9113e+00	7.2480e-05	9.3547e-03	3.0270e+02
2021-04-03_00.00.00	3.1265e-01	7.6099e+01	5.9601e+00	1.7926e-03	2.7407e-02	3.0178e+02
2021-04-03_01.00.00	3.0608e-01	7.5004e+01	5.8369e+00		7.6399e-03	2.9977e+02
2021-04-03_02.00.00	2.8502e-01	7.0881e+01	5.4286e+00		3.7180e-06	2.9938e+02
2021-04-03_03.00.00	2.6413e-01	6.6672e+01	5.0319e+00			2.9881e+02
2021-04-03_04.00.00	2.4101e-01	6.1949e+01	4.6008e+00			2.9896e+02
2021-04-03_05.00.00	2.2161e-01	5.7882e+01	4.2434e+00			2.9813e+02
2021-04-03_06.00.00	2.2683e-01	5.8948e+01	4.3454e+00			2.9794e+02
2021-04-03_07.00.00	2.3681e-01	6.1042e+01	4.5210e+00			2.9922e+02
2021-04-03_08.00.00	2.3326e-01	6.0284e+01	4.4536e+00			2.9880e+02
2021-04-03_09.00.00	2.2230e-01	5.8007e+01	4.2326e+00			2.9632e+02
2021-04-03_10.00.00	2.1847e-01	5.7186e+01	4.1608e+00			2.9528e+02
2021-04-03_11.00.00	2.0396e-01	5.4104e+01	3.8770e+00			2.9556e+02
2021-04-03_12.00.00	1.9335e-01	5.1843e+01	3.6582e+00			2.9745e+02
2021-04-03_13.00.00	1.9587e-01	5.2415e+01	3.7023e+00			2.9851e+02
2021-04-03_14.00.00	2.0635e-01	5.4712e+01	3.8982e+00			2.9761e+02
2021-04-03_15.00.00	2.1278e-01	5.6156e+01	4.0100e+00			2.9677e+02
2021-04-03_16.00.00	2.1208e-01	5.6070e+01	3.9893e+00			2.9559e+02
2021-04-03_17.00.00	2.0797e-01	5.5194e+01	3.9231e+00			2.9639e+02
2021-04-03_18.00.00	2.0989e-01	5.5603e+01	3.9647e+00			2.9679e+02
2021-04-03_19.00.00	2.1465e-01	5.6621e+01	4.0805e+00			2.9640e+02
2021-04-03_20.00.00	2.3507e-01	6.0900e+01	4.5357e+00			2.9549e+02
2021-04-03_21.00.00	2.5637e-01	6.5374e+01	4.9684e+00			2.9478e+02
2021-04-03_22.00.00	2.7328e-01	6.8902e+01	5.3263e+00			2.9443e+02
2021-04-03_23.00.00	2.8440e-01	7.1158e+01	5.5798e+00			2.9491e+02
2021-04-04_00.00.00	2.9655e-01	7.3596e+01	5.8123e+00			2.9409e+02
2021-04-04_01.00.00	2.9281e-01	7.2865e+01	5.7521e+00			2.9338e+02
2021-04-04_02.00.00	2.9735e-01	7.3751e+01	5.8704e+00		1.1042e-06	2.9273e+02
2021-04-04_03.00.00	3.1219e-01	7.6658e+01	6.1719e+00		8.4440e-05	2.9264e+02
2021-04-04_04.00.00	3.2560e-01	7.9299e+01	6.3872e+00			2.9341e+02
2021-04-04_05.00.00	3.3404e-01	8.0906e+01	6.5084e+00			2.9278e+02
2021-04-04_06.00.00	3.2330e-01	7.8900e+01	6.2743e+00			2.9231e+02
2021-04-04_07.00.00	3.2258e-01	7.8752e+01	6.2573e+00			2.9333e+02
