date	tau	Tb	pwv	lwp	iwp	o3
2021-04-01_12.00.00	2.9929e-01	7.2887e+01	6.3328e+00		3.5930e-04	3.0785e+02
2021-04-01_13.00.00	2.9255e-01	7.1535e+01	6.1981e+00		1.9120e-03	3.0740e+02
2021-04-01_14.00.00	2.9514e-01	7.2002e+01	6.2772e+00		1.2796e-03	3.0641e+02
2021-04-01_15.00.00	2.9791e-01	7.2599e+01	6.3440e+00		2.1045e-03	3.0540e+02
2021-04-01_16.00.00	3.0757e-01	7.4516e+01	6.5386e+00		1.7621e-03	3.0531e+02
2021-04-01_17.00.00	3.0408e-01	7.3978e+01	6.4412e+00		1.5097e-03	3.0532e+02
2021-04-01_18.00.00	3.1275e-01	7.5760e+01	6.5935e+00		6.8543e-03	3.0594e+02
2021-04-01_19.00.00	3.2580e-01	7.8404e+01	6.8262e+00		7.1308e-03	3.0614e+02
2021-04-01_20.00.00	3.3253e-01	7.9751e+01	6.9479e+00		7.6882e-03	3.0551e+02
2021-04-01_21.00.00	3.2836e-01	7.8906e+01	6.8734e+00		1.6522e-02	3.0539e+02
2021-04-01_22.00.00	3.1750e-01	7.6669e+01	6.7032e+00		8.8039e-03	3.0626e+02
2021-04-01_23.00.00	2.9385e-01	7.2021e+01	6.2168e+00		7.7149e-03	3.0458e+02
2021-04-02_00.00.00	2.6372e-01	6.6109e+01	5.5414e+00		5.1477e-03	3.0372e+02
2021-04-02_01.00.00	2.5093e-01	6.3504e+01	5.2413e+00		2.8060e-03	3.0379e+02
2021-04-02_02.00.00	2.5071e-01	6.3427e+01	5.2147e+00		1.1724e-03	3.0201e+02
2021-04-02_03.00.00	2.5833e-01	6.5043e+01	5.3448e+00		1.1562e-04	3.0179e+02
2021-04-02_04.00.00	2.7333e-01	6.8266e+01	5.5455e+00			3.0319e+02
2021-04-02_05.00.00	2.7711e-01	6.9048e+01	5.5606e+00			3.0390e+02
2021-04-02_06.00.00	2.5666e-01	6.4871e+01	5.1434e+00			3.0432e+02
2021-04-02_07.00.00	2.4004e-01	6.1387e+01	4.7992e+00			3.0475e+02
2021-04-02_08.00.00	2.4472e-01	6.2293e+01	4.8914e+00			3.0625e+02
2021-04-02_09.00.00	2.6542e-01	6.6557e+01	5.2776e+00		2.6020e-05	3.0614e+02
2021-04-02_10.00.00	2.7550e-01	6.8692e+01	5.4020e+00			3.0598e+02
2021-04-02_11.00.00	2.8392e-01	7.0462e+01	5.4963e+00			3.0284e+02
