date	tau	Tb	pwv	lwp	iwp	o3
2021-04-02_12.00.00	3.6028e-01	8.5310e+01	6.0654e+00	1.7178e-02	4.9987e-03	3.0551e+02
2021-04-02_13.00.00	3.3836e-01	8.1335e+01	6.0804e+00	5.7362e-03	2.6533e-03	3.0772e+02
2021-04-02_14.00.00	3.0714e-01	7.5378e+01	5.7089e+00	2.3660e-05	1.3935e-04	3.0923e+02
2021-04-02_15.00.00	2.8481e-01	7.0997e+01	5.2829e+00		1.1336e-05	3.0960e+02
2021-04-02_16.00.00	2.5491e-01	6.4906e+01	4.7315e+00			3.0769e+02
2021-04-02_17.00.00	2.3971e-01	6.1739e+01	4.4418e+00			3.0523e+02
2021-04-02_18.00.00	2.2485e-01	5.8623e+01	4.1422e+00			3.0315e+02
2021-04-02_19.00.00	2.3406e-01	6.0490e+01	4.3410e+00			3.0096e+02
2021-04-02_20.00.00	2.8262e-01	7.0321e+01	5.2835e+00	9.2940e-06	1.2318e-04	3.0048e+02
2021-04-02_21.00.00	3.2562e-01	7.8541e+01	6.1034e+00	1.6549e-03	3.8328e-03	3.0065e+02
2021-04-02_22.00.00	3.2016e-01	7.7539e+01	6.1199e+00	4.8160e-05	1.1908e-02	3.0155e+02
2021-04-02_23.00.00	3.1881e-01	7.7285e+01	6.1130e+00	6.2860e-04	9.7889e-03	3.0235e+02
2021-04-03_00.00.00	3.1939e-01	7.7429e+01	6.1450e+00	4.8177e-05	1.8011e-02	3.0124e+02
2021-04-03_01.00.00	3.1990e-01	7.7637e+01	6.1029e+00		1.9476e-02	2.9864e+02
2021-04-03_02.00.00	3.1744e-01	7.7216e+01	6.0207e+00		2.2219e-03	2.9801e+02
2021-04-03_03.00.00	3.1221e-01	7.6154e+01	5.9215e+00		1.0968e-03	2.9716e+02
2021-04-03_04.00.00	2.8894e-01	7.1660e+01	5.5001e+00			2.9703e+02
2021-04-03_05.00.00	2.6802e-01	6.7522e+01	5.1247e+00			2.9714e+02
2021-04-03_06.00.00	2.7960e-01	6.9818e+01	5.3396e+00			2.9757e+02
2021-04-03_07.00.00	2.8723e-01	7.1360e+01	5.4630e+00			2.9765e+02
2021-04-03_08.00.00	2.8238e-01	7.0395e+01	5.3761e+00			2.9671e+02
2021-04-03_09.00.00	2.7037e-01	6.7993e+01	5.1536e+00			2.9602e+02
2021-04-03_10.00.00	2.6307e-01	6.6535e+01	5.0100e+00			2.9680e+02
2021-04-03_11.00.00	2.4931e-01	6.3737e+01	4.7448e+00			2.9821e+02
2021-04-03_12.00.00	2.3130e-01	6.0029e+01	4.4030e+00			2.9890e+02
2021-04-03_13.00.00	2.3089e-01	5.9940e+01	4.3905e+00			2.9864e+02
2021-04-03_14.00.00	2.2946e-01	5.9670e+01	4.3524e+00			2.9852e+02
2021-04-03_15.00.00	2.2997e-01	5.9810e+01	4.3553e+00			2.9690e+02
2021-04-03_16.00.00	2.2591e-01	5.8998e+01	4.2683e+00			2.9638e+02
2021-04-03_17.00.00	2.2360e-01	5.8537e+01	4.2281e+00			2.9662e+02
2021-04-03_18.00.00	2.2478e-01	5.8815e+01	4.2486e+00			2.9753e+02
2021-04-03_19.00.00	2.2625e-01	5.9171e+01	4.2827e+00			2.9693e+02
2021-04-03_20.00.00	2.4135e-01	6.2352e+01	4.6055e+00			2.9631e+02
2021-04-03_21.00.00	2.6313e-01	6.6864e+01	5.0589e+00			2.9462e+02
2021-04-03_22.00.00	2.8074e-01	7.0497e+01	5.4282e+00			2.9381e+02
2021-04-03_23.00.00	2.8967e-01	7.2331e+01	5.6204e+00		7.4360e-06	2.9389e+02
2021-04-04_00.00.00	2.8492e-01	7.1372e+01	5.5692e+00			2.9299e+02
2021-04-04_01.00.00	2.7861e-01	7.0098e+01	5.4592e+00		4.6460e-06	2.9269e+02
