date	tau	Tb	pwv	lwp	iwp	o3
2021-04-03_18.00.00	1.9178e-01	5.1680e+01	3.5861e+00			2.9717e+02
2021-04-03_19.00.00	2.0012e-01	5.3529e+01	3.7657e+00			2.9703e+02
2021-04-03_20.00.00	2.1756e-01	5.7244e+01	4.1691e+00			2.9623e+02
2021-04-03_21.00.00	2.3672e-01	6.1356e+01	4.5700e+00			2.9538e+02
2021-04-03_22.00.00	2.3904e-01	6.1934e+01	4.6329e+00			2.9384e+02
2021-04-03_23.00.00	2.4336e-01	6.2892e+01	4.7375e+00			2.9255e+02
2021-04-04_00.00.00	2.5359e-01	6.5043e+01	4.9375e+00			2.9248e+02
2021-04-04_01.00.00	2.4575e-01	6.3415e+01	4.7910e+00			2.9293e+02
2021-04-04_02.00.00	2.4832e-01	6.3871e+01	4.9044e+00			2.9344e+02
2021-04-04_03.00.00	2.7605e-01	6.9438e+01	5.4956e+00			2.9282e+02
2021-04-04_04.00.00	2.9074e-01	7.2394e+01	5.7764e+00		1.1042e-06	2.9290e+02
2021-04-04_05.00.00	3.0253e-01	7.4819e+01	5.9452e+00			2.9407e+02
2021-04-04_06.00.00	3.1658e-01	7.7570e+01	6.1848e+00			2.9394e+02
2021-04-04_07.00.00	3.1971e-01	7.8181e+01	6.2284e+00			2.9353e+02
2021-04-04_08.00.00	3.2065e-01	7.8347e+01	6.2323e+00			2.9460e+02
2021-04-04_09.00.00	3.0976e-01	7.6231e+01	6.0029e+00			2.9467e+02
2021-04-04_10.00.00	2.9542e-01	7.3454e+01	5.6977e+00			2.9472e+02
2021-04-04_11.00.00	2.8683e-01	7.1750e+01	5.5144e+00			2.9357e+02
2021-04-04_12.00.00	2.6779e-01	6.7904e+01	5.1506e+00			2.9293e+02
2021-04-04_13.00.00	2.4979e-01	6.4186e+01	4.7985e+00			2.9370e+02
2021-04-04_14.00.00	2.3321e-01	6.0764e+01	4.4632e+00			2.9269e+02
2021-04-04_15.00.00	2.1415e-01	5.6681e+01	4.1029e+00			2.9063e+02
2021-04-04_16.00.00	1.9841e-01	5.3274e+01	3.7916e+00			2.9052e+02
2021-04-04_17.00.00	1.9373e-01	5.2264e+01	3.6904e+00			2.9097e+02
2021-04-04_18.00.00	2.0578e-01	5.4901e+01	3.9196e+00			2.8765e+02
2021-04-04_19.00.00	2.2116e-01	5.8236e+01	4.2233e+00			2.8471e+02
2021-04-04_20.00.00	2.3497e-01	6.1236e+01	4.4919e+00			2.8588e+02
2021-04-04_21.00.00	2.6653e-01	6.7806e+01	5.1488e+00			2.8719e+02
2021-04-04_22.00.00	2.8148e-01	7.0780e+01	5.5191e+00			2.8721e+02
2021-04-04_23.00.00	2.7536e-01	6.9516e+01	5.4530e+00			2.8486e+02
2021-04-05_00.00.00	2.6169e-01	6.6596e+01	5.2436e+00			2.8313e+02
2021-04-05_01.00.00	2.3707e-01	6.1286e+01	4.8357e+00			2.8179e+02
2021-04-05_02.00.00	2.1608e-01	5.6624e+01	4.4752e+00			2.8161e+02
2021-04-05_03.00.00	1.9985e-01	5.2919e+01	4.1910e+00		2.9322e-04	2.8399e+02
2021-04-05_04.00.00	1.8665e-01	4.9880e+01	3.9448e+00		1.7192e-03	2.8796e+02
2021-04-05_05.00.00	1.7781e-01	4.7775e+01	3.7861e+00		2.7590e-03	2.8910e+02
2021-04-05_06.00.00	1.7114e-01	4.6151e+01	3.6653e+00		7.8516e-04	2.9077e+02
2021-04-05_07.00.00	1.6361e-01	4.4330e+01	3.5199e+00		3.0677e-04	2.9319e+02
2021-04-05_08.00.00	1.6058e-01	4.3618e+01	3.4550e+00		1.4370e-05	2.9293e+02
2021-04-05_09.00.00	1.5251e-01	4.1873e+01	3.2531e+00		9.0520e-05	2.9498e+02
2021-04-05_10.00.00	1.4429e-01	3.9938e+01	3.0800e+00		1.8670e-04	2.9638e+02
2021-04-05_11.00.00	1.4713e-01	4.0569e+01	3.1436e+00		1.9736e-04	2.9599e+02
2021-04-05_12.00.00	1.4613e-01	4.0350e+01	3.1286e+00		1.6708e-03	2.9509e+02
2021-04-05_13.00.00	1.4138e-01	3.9315e+01	3.0110e+00		1.2691e-03	2.9586e+02
2021-04-05_14.00.00	1.3989e-01	3.8936e+01	2.9833e+00		2.0275e-03	2.9539e+02
2021-04-05_15.00.00	1.4741e-01	4.0572e+01	3.1599e+00		1.8038e-03	2.9539e+02
2021-04-05_16.00.00	1.5077e-01	4.1328e+01	3.2260e+00		8.1005e-03	2.9563e+02
2021-04-05_17.00.00	1.4752e-01	4.0537e+01	3.1634e+00		1.1990e-02	2.9682e+02
2021-04-05_18.00.00	1.4774e-01	4.0672e+01	3.1554e+00		9.4745e-03	2.9802e+02
2021-04-05_19.00.00	1.8197e-01	4.8303e+01	3.8594e+00		1.2534e-01	3.0067e+02
2021-04-05_20.00.00	1.8004e-01	4.7987e+01	3.8417e+00		3.3371e-02	3.0287e+02
2021-04-05_21.00.00	1.6500e-01	4.4800e+01	3.4890e+00			3.0489e+02
2021-04-05_22.00.00	1.5261e-01	4.1983e+01	3.2117e+00		6.8807e-04	3.0439e+02
2021-04-05_23.00.00	1.6023e-01	4.3417e+01	3.4455e+00		4.1555e-03	3.0413e+02
2021-04-06_00.00.00	1.7209e-01	4.6048e+01	3.7236e+00		9.4100e-03	3.0066e+02
2021-04-06_01.00.00	1.8327e-01	4.8696e+01	3.9449e+00		9.6235e-03	3.0071e+02
2021-04-06_02.00.00	1.9120e-01	5.0566e+01	4.0955e+00		1.5812e-02	3.0005e+02
2021-04-06_03.00.00	1.8579e-01	4.9263e+01	3.9923e+00		2.3801e-02	3.0030e+02
2021-04-06_04.00.00	2.0094e-01	5.2445e+01	4.3591e+00		2.8170e-02	3.0109e+02
2021-04-06_05.00.00	2.1701e-01	5.5900e+01	4.7270e+00		1.4850e-02	3.0036e+02
2021-04-06_06.00.00	2.5187e-01	6.3146e+01	5.4858e+00		4.7320e-03	3.0003e+02
2021-04-06_07.00.00	2.6663e-01	6.6305e+01	5.7676e+00		1.7477e-03	2.9885e+02
2021-04-06_08.00.00	2.5710e-01	6.4433e+01	5.5448e+00		2.4719e-05	2.9865e+02
2021-04-06_09.00.00	2.0896e-01	5.4222e+01	4.5456e+00		1.3940e-05	2.9530e+02
2021-04-06_10.00.00	1.8760e-01	4.9439e+01	4.1072e+00		8.3550e-05	2.9631e+02
2021-04-06_11.00.00	1.4672e-01	4.0076e+01	3.2294e+00			2.9658e+02
2021-04-06_12.00.00	1.2968e-01	3.6097e+01	2.8451e+00			2.9633e+02
2021-04-06_13.00.00	1.2537e-01	3.5031e+01	2.7434e+00			2.9782e+02
2021-04-06_14.00.00	1.2028e-01	3.3872e+01	2.6073e+00			2.9787e+02
2021-04-06_15.00.00	1.2079e-01	3.4060e+01	2.6078e+00			2.9956e+02
2021-04-06_16.00.00	1.3278e-01	3.6885e+01	2.8649e+00		1.7072e-06	3.0016e+02
2021-04-06_17.00.00	1.4946e-01	4.0700e+01	3.2386e+00			3.0131e+02
2021-04-06_18.00.00	1.5152e-01	4.1221e+01	3.2778e+00			3.0055e+02
2021-04-06_19.00.00	1.4347e-01	3.9450e+01	3.0949e+00			3.0116e+02
2021-04-06_20.00.00	1.5354e-01	4.1680e+01	3.3546e+00		4.2960e-04	3.0005e+02
2021-04-06_21.00.00	1.5580e-01	4.2152e+01	3.4188e+00		4.6460e-06	2.9915e+02
2021-04-06_22.00.00	1.6252e-01	4.3587e+01	3.5979e+00		2.8783e-03	2.9747e+02
2021-04-06_23.00.00	1.7869e-01	4.7053e+01	3.9981e+00		8.6363e-03	2.9682e+02
2021-04-07_00.00.00	1.8084e-01	4.7409e+01	4.0650e+00		2.7456e-02	2.9769e+02
2021-04-07_01.00.00	1.5612e-01	4.2100e+01	3.4650e+00		1.8400e-02	2.9678e+02
2021-04-07_02.00.00	1.3996e-01	3.8409e+01	3.1054e+00		2.0425e-02	2.9459e+02
2021-04-07_03.00.00	1.3966e-01	3.8367e+01	3.0986e+00		2.0059e-03	2.9492e+02
2021-04-07_04.00.00	1.4606e-01	3.9927e+01	3.2221e+00		4.4019e-04	2.9310e+02
2021-04-07_05.00.00	1.5196e-01	4.1295e+01	3.3458e+00		4.6932e-04	2.9245e+02
2021-04-07_06.00.00	1.5290e-01	4.1449e+01	3.3739e+00		2.0926e-04	2.9136e+02
2021-04-07_07.00.00	1.5364e-01	4.1564e+01	3.3921e+00		5.5075e-03	2.9106e+02
2021-04-07_08.00.00	1.5107e-01	4.0962e+01	3.3407e+00		4.9128e-03	2.9039e+02
2021-04-07_09.00.00	1.5049e-01	4.0799e+01	3.3367e+00		8.0120e-03	2.8995e+02
2021-04-07_10.00.00	1.5258e-01	4.1308e+01	3.3669e+00		5.9543e-03	2.9068e+02
2021-04-07_11.00.00	1.4910e-01	4.0568e+01	3.2749e+00		5.8579e-03	2.9101e+02
2021-04-07_12.00.00	1.4419e-01	3.9566e+01	3.1363e+00		4.0851e-03	2.9081e+02
2021-04-07_13.00.00	1.4204e-01	3.9162e+01	3.0623e+00		6.1169e-04	2.9155e+02
2021-04-07_14.00.00	1.4274e-01	3.9370e+01	3.0811e+00		1.1042e-04	2.9156e+02
2021-04-07_15.00.00	1.4115e-01	3.9058e+01	3.0292e+00		1.7786e-03	2.9303e+02
2021-04-07_16.00.00	1.4364e-01	3.9754e+01	3.0521e+00		1.4230e-03	2.9359e+02
2021-04-07_17.00.00	1.4587e-01	4.0344e+01	3.0771e+00		5.0960e-04	2.9621e+02
2021-04-07_18.00.00	1.4772e-01	4.0855e+01	3.0857e+00			2.9839e+02
2021-04-07_19.00.00	1.5145e-01	4.1746e+01	3.1442e+00			2.9860e+02
2021-04-07_20.00.00	1.5310e-01	4.2126e+01	3.1795e+00		2.2080e-06	2.9968e+02
2021-04-07_21.00.00	1.5185e-01	4.1874e+01	3.1424e+00			2.9812e+02
2021-04-07_22.00.00	1.4932e-01	4.1327e+01	3.0759e+00			2.9736e+02
2021-04-07_23.00.00	1.4045e-01	3.9270e+01	2.8908e+00			2.9604e+02
2021-04-08_00.00.00	1.3337e-01	3.7601e+01	2.7392e+00			2.9366e+02
2021-04-08_01.00.00	1.2843e-01	3.6457e+01	2.6251e+00			2.9384e+02
2021-04-08_02.00.00	1.2250e-01	3.5036e+01	2.5031e+00			2.9235e+02
2021-04-08_03.00.00	1.2657e-01	3.5968e+01	2.6038e+00			2.9336e+02
