date	tau	Tb	pwv	lwp	iwp	o3
2021-04-04_00.00.00	2.5228e-01	6.4785e+01	4.9061e+00			2.9246e+02
2021-04-04_01.00.00	2.4231e-01	6.2722e+01	4.7058e+00			2.9325e+02
2021-04-04_02.00.00	2.3108e-01	6.0325e+01	4.5204e+00			2.9441e+02
2021-04-04_03.00.00	2.5229e-01	6.4680e+01	4.9876e+00			2.9437e+02
2021-04-04_04.00.00	2.7540e-01	6.9424e+01	5.4466e+00			2.9382e+02
2021-04-04_05.00.00	2.9714e-01	7.3824e+01	5.8275e+00			2.9434e+02
2021-04-04_06.00.00	3.1621e-01	7.7546e+01	6.1659e+00			2.9378e+02
2021-04-04_07.00.00	3.1493e-01	7.7302e+01	6.1205e+00			2.9331e+02
2021-04-04_08.00.00	3.1159e-01	7.6614e+01	6.0424e+00			2.9454e+02
2021-04-04_09.00.00	2.9981e-01	7.4292e+01	5.8066e+00			2.9513e+02
2021-04-04_10.00.00	2.8562e-01	7.1475e+01	5.5144e+00			2.9419e+02
2021-04-04_11.00.00	2.7661e-01	6.9657e+01	5.3342e+00			2.9338e+02
2021-04-04_12.00.00	2.5718e-01	6.5690e+01	4.9498e+00			2.9355e+02
2021-04-04_13.00.00	2.3384e-01	6.0820e+01	4.4991e+00			2.9346e+02
2021-04-04_14.00.00	2.1680e-01	5.7214e+01	4.1641e+00			2.9291e+02
2021-04-04_15.00.00	1.9418e-01	5.2291e+01	3.7285e+00			2.9271e+02
2021-04-04_16.00.00	1.8832e-01	5.1006e+01	3.6073e+00			2.9359e+02
2021-04-04_17.00.00	1.8543e-01	5.0376e+01	3.5370e+00			2.9222e+02
2021-04-04_18.00.00	1.9393e-01	5.2287e+01	3.6868e+00			2.8614e+02
2021-04-04_19.00.00	2.1531e-01	5.6945e+01	4.1143e+00			2.8326e+02
2021-04-04_20.00.00	2.2998e-01	6.0134e+01	4.4164e+00			2.8455e+02
2021-04-04_21.00.00	2.5146e-01	6.4682e+01	4.8645e+00			2.8631e+02
2021-04-04_22.00.00	2.6361e-01	6.7124e+01	5.1747e+00			2.8721e+02
2021-04-04_23.00.00	2.5370e-01	6.5031e+01	5.0360e+00			2.8389e+02
2021-04-05_00.00.00	2.3864e-01	6.1754e+01	4.7927e+00			2.8196e+02
2021-04-05_01.00.00	2.1929e-01	5.7440e+01	4.4879e+00			2.8081e+02
2021-04-05_02.00.00	2.0076e-01	5.3232e+01	4.1728e+00			2.8084e+02
2021-04-05_03.00.00	1.8331e-01	4.9224e+01	3.8475e+00			2.8245e+02
2021-04-05_04.00.00	1.7185e-01	4.6510e+01	3.6380e+00		9.5662e-05	2.8580e+02
2021-04-05_05.00.00	1.7010e-01	4.6020e+01	3.6208e+00		1.1479e-04	2.8821e+02
2021-04-05_06.00.00	1.6709e-01	4.5277e+01	3.5633e+00		5.0920e-05	2.8878e+02
2021-04-05_07.00.00	1.6370e-01	4.4468e+01	3.4943e+00		3.5920e-06	2.8984e+02
2021-04-05_08.00.00	1.6245e-01	4.4148e+01	3.4705e+00			2.9327e+02
2021-04-05_09.00.00	1.5285e-01	4.1965e+01	3.2545e+00		9.1125e-05	2.9498e+02
2021-04-05_10.00.00	1.4534e-01	4.0182e+01	3.0988e+00		1.7582e-05	2.9570e+02
2021-04-05_11.00.00	1.3952e-01	3.8831e+01	2.9690e+00		2.2900e-04	2.9638e+02
2021-04-05_12.00.00	1.3453e-01	3.7720e+01	2.8537e+00		9.2744e-04	2.9470e+02
2021-04-05_13.00.00	1.3206e-01	3.7188e+01	2.7901e+00		1.1588e-03	2.9364e+02
2021-04-05_14.00.00	1.3877e-01	3.8688e+01	2.9525e+00		3.1816e-03	2.9381e+02
2021-04-05_15.00.00	1.4905e-01	4.0987e+01	3.1897e+00		4.4879e-03	2.9410e+02
2021-04-05_16.00.00	1.5226e-01	4.1650e+01	3.2653e+00		9.1724e-03	2.9436e+02
2021-04-05_17.00.00	1.5283e-01	4.1652e+01	3.2986e+00		9.8358e-03	2.9616e+02
2021-04-05_18.00.00	1.4458e-01	3.9887e+01	3.0901e+00		3.3310e-03	2.9831e+02
2021-04-05_19.00.00	1.5546e-01	4.2509e+01	3.3049e+00		7.4711e-04	2.9943e+02
2021-04-05_20.00.00	1.5280e-01	4.1918e+01	3.2320e+00		2.5615e-03	3.0287e+02
2021-04-05_21.00.00	1.4719e-01	4.0643e+01	3.1062e+00			3.0359e+02
2021-04-05_22.00.00	1.5795e-01	4.2952e+01	3.3755e+00		6.3990e-05	3.0541e+02
2021-04-05_23.00.00	1.7212e-01	4.6179e+01	3.6945e+00		2.5116e-04	3.0438e+02
2021-04-06_00.00.00	1.8634e-01	4.9609e+01	3.9547e+00		1.4793e-03	3.0246e+02
2021-04-06_01.00.00	1.7955e-01	4.8152e+01	3.7986e+00		5.3812e-03	3.0078e+02
2021-04-06_02.00.00	1.9125e-01	5.0699e+01	4.0632e+00		1.0860e-02	2.9961e+02
2021-04-06_03.00.00	2.1137e-01	5.5061e+01	4.5086e+00		1.2590e-02	3.0087e+02
2021-04-06_04.00.00	2.1631e-01	5.6099e+01	4.6180e+00		1.3458e-02	3.0030e+02
2021-04-06_05.00.00	2.2891e-01	5.8721e+01	4.8912e+00		6.4904e-03	3.0015e+02
2021-04-06_06.00.00	2.3468e-01	5.9933e+01	5.0183e+00		2.1081e-03	3.0057e+02
2021-04-06_07.00.00	2.2728e-01	5.8346e+01	4.8591e+00		2.9354e-03	2.9938e+02
2021-04-06_08.00.00	2.1686e-01	5.6027e+01	4.6761e+00		4.1749e-04	2.9783e+02
2021-04-06_09.00.00	1.8647e-01	4.9286e+01	4.0648e+00			2.9721e+02
2021-04-06_10.00.00	1.5472e-01	4.2100e+01	3.3659e+00			2.9593e+02
2021-04-06_11.00.00	1.2737e-01	3.5656e+01	2.7676e+00			2.9716e+02
2021-04-06_12.00.00	1.0939e-01	3.1407e+01	2.3501e+00			2.9763e+02
