date	tau	Tb	pwv	lwp	iwp	o3
2021-04-06_18.00.00	9.9036e-02	2.8968e+01	2.0685e+00		7.0950e-04	3.0032e+02
2021-04-06_19.00.00	1.1097e-01	3.1779e+01	2.3457e+00		3.7020e-03	2.9889e+02
2021-04-06_20.00.00	1.4785e-01	4.0320e+01	3.1779e+00		7.5777e-03	2.9757e+02
2021-04-06_21.00.00	1.6734e-01	4.4737e+01	3.6213e+00		2.2777e-03	2.9621e+02
2021-04-06_22.00.00	1.7881e-01	4.7240e+01	3.8990e+00		9.2860e-04	2.9352e+02
2021-04-06_23.00.00	1.7214e-01	4.5845e+01	3.7302e+00		1.7642e-03	2.9357e+02
2021-04-07_00.00.00	1.5197e-01	4.1352e+01	3.2785e+00		3.3030e-03	2.9554e+02
2021-04-07_01.00.00	1.3764e-01	3.8123e+01	2.9537e+00		4.5178e-03	2.9497e+02
2021-04-07_02.00.00	1.2963e-01	3.6458e+01	2.7302e+00		3.1152e-03	2.9142e+02
2021-04-07_03.00.00	1.3971e-01	3.8823e+01	2.9457e+00		1.7064e-03	2.9081e+02
2021-04-07_04.00.00	1.2988e-01	3.6641e+01	2.6909e+00		1.8402e-03	2.9223e+02
2021-04-07_05.00.00	1.2023e-01	3.4341e+01	2.4876e+00		2.9900e-03	2.9322e+02
2021-04-07_06.00.00	1.0908e-01	3.1721e+01	2.2362e+00		1.1448e-03	2.9447e+02
2021-04-07_07.00.00	9.2107e-02	2.7725e+01	1.8336e+00		1.6806e-04	2.9491e+02
2021-04-07_08.00.00	7.7658e-02	2.4206e+01	1.4990e+00		4.3029e-04	2.9516e+02
2021-04-07_09.00.00	7.8578e-02	2.4296e+01	1.5534e+00		1.1346e-03	2.9498e+02
2021-04-07_10.00.00	8.3067e-02	2.5351e+01	1.6700e+00		1.1684e-03	2.9409e+02
2021-04-07_11.00.00	8.5391e-02	2.5902e+01	1.7304e+00		1.9615e-03	2.9462e+02
2021-04-07_12.00.00	8.8813e-02	2.6720e+01	1.8144e+00		2.3051e-03	2.9402e+02
2021-04-07_13.00.00	9.8941e-02	2.9101e+01	2.0665e+00		2.0146e-03	2.9363e+02
2021-04-07_14.00.00	1.1004e-01	3.1681e+01	2.3339e+00		1.5696e-03	2.9382e+02
2021-04-07_15.00.00	1.1987e-01	3.4010e+01	2.5578e+00		3.8861e-04	2.9397e+02
2021-04-07_16.00.00	1.2767e-01	3.5947e+01	2.7079e+00			2.9359e+02
2021-04-07_17.00.00	1.3088e-01	3.6765e+01	2.7608e+00			2.9362e+02
2021-04-07_18.00.00	1.3706e-01	3.8200e+01	2.8932e+00			2.9413e+02
2021-04-07_19.00.00	1.4657e-01	4.0408e+01	3.0965e+00			2.9466e+02
2021-04-07_20.00.00	1.5566e-01	4.2507e+01	3.2904e+00			2.9489e+02
2021-04-07_21.00.00	1.6436e-01	4.4498e+01	3.4801e+00		7.3300e-06	2.9372e+02
2021-04-07_22.00.00	1.7416e-01	4.6693e+01	3.6977e+00		2.8420e-05	2.9451e+02
2021-04-07_23.00.00	1.8245e-01	4.8551e+01	3.8840e+00			2.9355e+02
2021-04-08_00.00.00	1.8419e-01	4.8984e+01	3.9139e+00			2.9032e+02
2021-04-08_01.00.00	1.8656e-01	4.9523e+01	3.9463e+00			2.8885e+02
2021-04-08_02.00.00	1.9476e-01	5.1271e+01	4.1282e+00			2.8859e+02
2021-04-08_03.00.00	2.0485e-01	5.3444e+01	4.3444e+00			2.8966e+02
2021-04-08_04.00.00	2.1899e-01	5.6533e+01	4.6189e+00			2.9091e+02
2021-04-08_05.00.00	2.2750e-01	5.8445e+01	4.7482e+00			2.9279e+02
2021-04-08_06.00.00	2.4275e-01	6.1727e+01	5.0341e+00			2.9385e+02
2021-04-08_07.00.00	2.6367e-01	6.6094e+01	5.4468e+00			2.9168e+02
