date	tau	Tb	pwv	lwp	iwp	o3
2021-04-03_12.00.00	1.7143e-01	4.5144e+01	3.8942e+00		3.1801e-05	2.9862e+02
2021-04-03_13.00.00	1.7807e-01	4.6598e+01	4.0432e+00		8.2442e-05	2.9877e+02
2021-04-03_14.00.00	1.8686e-01	4.8461e+01	4.2400e+00		3.7448e-04	2.9956e+02
2021-04-03_15.00.00	1.9657e-01	5.0514e+01	4.4526e+00		1.2597e-03	3.0304e+02
2021-04-03_16.00.00	2.0482e-01	5.2270e+01	4.6274e+00		3.9344e-03	3.0042e+02
2021-04-03_17.00.00	2.1114e-01	5.3630e+01	4.7481e+00		7.4798e-03	3.0147e+02
2021-04-03_18.00.00	2.1599e-01	5.4674e+01	4.8464e+00		3.9877e-03	2.9993e+02
2021-04-03_19.00.00	2.1281e-01	5.4052e+01	4.7730e+00		6.1988e-04	2.9690e+02
2021-04-03_20.00.00	2.0710e-01	5.2875e+01	4.6370e+00		1.6285e-03	2.9537e+02
2021-04-03_21.00.00	2.0167e-01	5.1734e+01	4.5196e+00		7.3642e-04	2.9463e+02
2021-04-03_22.00.00	2.0478e-01	5.2372e+01	4.6005e+00		1.7239e-03	2.9203e+02
2021-04-03_23.00.00	2.0655e-01	5.2774e+01	4.6280e+00	8.4550e-05	2.9574e-03	2.9107e+02
2021-04-04_00.00.00	2.1740e-01	5.5004e+01	4.8595e+00	4.1360e-04	8.3288e-03	2.9206e+02
2021-04-04_01.00.00	2.4075e-01	5.9823e+01	5.3617e+00	6.1440e-05	7.6095e-02	2.9226e+02
2021-04-04_02.00.00	2.2885e-01	5.7484e+01	5.0977e+00		4.3487e-02	2.9548e+02
2021-04-04_03.00.00	2.1529e-01	5.4603e+01	4.8306e+00		8.7978e-03	2.9687e+02
2021-04-04_04.00.00	2.0416e-01	5.2378e+01	4.5533e+00		2.6749e-03	2.9740e+02
2021-04-04_05.00.00	1.9840e-01	5.1223e+01	4.4070e+00		2.3113e-03	2.9858e+02
2021-04-04_06.00.00	2.0032e-01	5.1606e+01	4.4601e+00	1.2240e-06	5.1601e-04	2.9858e+02
2021-04-04_07.00.00	2.0628e-01	5.2785e+01	4.5945e+00		2.1694e-03	2.9905e+02
2021-04-04_08.00.00	2.1300e-01	5.4186e+01	4.7387e+00		2.9220e-03	2.9731e+02
2021-04-04_09.00.00	2.1983e-01	5.5633e+01	4.8747e+00	3.2580e-06	5.1798e-03	2.9731e+02
2021-04-04_10.00.00	2.2893e-01	5.7538e+01	5.0571e+00		5.2617e-03	3.0079e+02
2021-04-04_11.00.00	2.3106e-01	5.8030e+01	5.0913e+00		2.4777e-03	3.0240e+02
2021-04-04_12.00.00	2.2952e-01	5.7785e+01	5.0389e+00		1.1701e-03	3.0203e+02
2021-04-04_13.00.00	2.3036e-01	5.7993e+01	5.0342e+00		3.6970e-04	3.0235e+02
2021-04-04_14.00.00	2.4860e-01	6.1688e+01	5.3929e+00		3.6794e-04	3.0674e+02
2021-04-04_15.00.00	2.6021e-01	6.4004e+01	5.6238e+00		2.0526e-03	3.0816e+02
2021-04-04_16.00.00	2.6741e-01	6.5430e+01	5.7598e+00		7.1477e-03	3.0822e+02
2021-04-04_17.00.00	2.7120e-01	6.6145e+01	5.8293e+00		1.0134e-02	3.0809e+02
2021-04-04_18.00.00	2.7493e-01	6.6886e+01	5.9146e+00		9.6597e-03	3.0809e+02
2021-04-04_19.00.00	2.8102e-01	6.8055e+01	6.0165e+00		1.2083e-02	3.0750e+02
2021-04-04_20.00.00	2.6259e-01	6.4652e+01	5.6165e+00		1.1294e-04	3.0745e+02
2021-04-04_21.00.00	2.6119e-01	6.4275e+01	5.6207e+00		1.5298e-03	3.0881e+02
