date	tau	Tb	pwv	lwp	iwp	o3
2021-04-06_00.00.00	4.9361e-02	1.7000e+01	9.3524e-01			2.9590e+02
2021-04-06_01.00.00	5.0917e-02	1.7316e+01	9.9694e-01		4.1601e-05	2.9346e+02
2021-04-06_02.00.00	5.2370e-02	1.7652e+01	1.0451e+00			2.9147e+02
2021-04-06_03.00.00	4.9381e-02	1.6915e+01	9.6783e-01	1.0930e-06		2.9002e+02
2021-04-06_04.00.00	4.6317e-02	1.6168e+01	8.8589e-01			2.8769e+02
2021-04-06_05.00.00	4.5391e-02	1.5944e+01	8.6262e-01			2.8720e+02
2021-04-06_06.00.00	4.4311e-02	1.5674e+01	8.3602e-01			2.8831e+02
2021-04-06_07.00.00	4.2805e-02	1.5276e+01	8.0329e-01			2.8906e+02
2021-04-06_08.00.00	4.2787e-02	1.5300e+01	7.9985e-01			2.9079e+02
2021-04-06_09.00.00	4.1125e-02	1.4909e+01	7.4919e-01			2.9037e+02
2021-04-06_10.00.00	4.1958e-02	1.5117e+01	7.7173e-01			2.9161e+02
2021-04-06_11.00.00	4.3385e-02	1.5472e+01	8.1302e-01			2.9128e+02
2021-04-06_12.00.00	4.4548e-02	1.5783e+01	8.4266e-01			2.8916e+02
2021-04-06_13.00.00	4.5899e-02	1.6114e+01	8.8034e-01			2.8660e+02
2021-04-06_14.00.00	4.7238e-02	1.6433e+01	9.1760e-01			2.8607e+02
2021-04-06_15.00.00	4.8371e-02	1.6733e+01	9.4436e-01			2.8800e+02
2021-04-06_16.00.00	4.8223e-02	1.6737e+01	9.3634e-01			2.8891e+02
2021-04-06_17.00.00	4.7942e-02	1.6646e+01	9.3231e-01		5.2440e-06	2.8914e+02
2021-04-06_18.00.00	5.0720e-02	1.7341e+01	1.0066e+00			2.8953e+02
2021-04-06_19.00.00	5.2896e-02	1.7891e+01	1.0640e+00			2.8922e+02
2021-04-06_20.00.00	5.3623e-02	1.8093e+01	1.0796e+00			2.9022e+02
2021-04-06_21.00.00	5.5602e-02	1.8593e+01	1.1294e+00			2.9207e+02
2021-04-06_22.00.00	6.0959e-02	1.9897e+01	1.2735e+00			2.9252e+02
2021-04-06_23.00.00	7.0133e-02	2.2107e+01	1.5168e+00		1.5878e-05	2.9086e+02
2021-04-07_00.00.00	7.4532e-02	2.3197e+01	1.6263e+00		5.4520e-05	2.8995e+02
2021-04-07_01.00.00	7.8027e-02	2.4049e+01	1.7134e+00		6.4523e-05	2.8928e+02
2021-04-07_02.00.00	8.5079e-02	2.5739e+01	1.8969e+00		2.8248e-04	2.8752e+02
2021-04-07_03.00.00	9.2628e-02	2.7520e+01	2.0895e+00		4.8060e-04	2.8877e+02
2021-04-07_04.00.00	8.6693e-02	2.6189e+01	1.9240e+00		8.5460e-04	2.8983e+02
2021-04-07_05.00.00	8.7587e-02	2.6405e+01	1.9470e+00		8.1155e-04	2.9180e+02
2021-04-07_06.00.00	8.6117e-02	2.6013e+01	1.9101e+00		2.0160e-03	2.9290e+02
2021-04-07_07.00.00	8.1712e-02	2.4999e+01	1.7910e+00		1.5160e-03	2.9517e+02
2021-04-07_08.00.00	8.4067e-02	2.5592e+01	1.8469e+00		1.8146e-03	2.9548e+02
2021-04-07_09.00.00	8.7540e-02	2.6418e+01	1.9308e+00		1.4486e-03	2.9533e+02
2021-04-07_10.00.00	8.9005e-02	2.6758e+01	1.9662e+00		7.4863e-04	2.9605e+02
2021-04-07_11.00.00	9.5631e-02	2.8365e+01	2.1280e+00		2.6839e-03	2.9672e+02
2021-04-07_12.00.00	1.0170e-01	2.9811e+01	2.2770e+00		2.3134e-03	2.9764e+02
2021-04-07_13.00.00	1.0586e-01	3.0821e+01	2.3704e+00		6.1964e-04	2.9851e+02
2021-04-07_14.00.00	1.0859e-01	3.1485e+01	2.4224e+00		3.5037e-04	3.0013e+02
2021-04-07_15.00.00	1.1341e-01	3.2612e+01	2.5293e+00		1.8696e-04	3.0162e+02
2021-04-07_16.00.00	1.1882e-01	3.3907e+01	2.6481e+00		1.6254e-04	3.0401e+02
2021-04-07_17.00.00	1.2208e-01	3.4691e+01	2.7167e+00		2.3801e-05	3.0385e+02
2021-04-07_18.00.00	1.2804e-01	3.6105e+01	2.8501e+00		5.3140e-07	3.0257e+02
