date	tau	Tb	pwv	lwp	iwp	o3
2021-04-02_06.00.00	8.0959e-02	2.4858e+01	1.7060e+00			2.9039e+02
2021-04-02_07.00.00	8.0514e-02	2.4707e+01	1.7074e+00			2.8988e+02
2021-04-02_08.00.00	8.6166e-02	2.6030e+01	1.8588e+00			2.9058e+02
2021-04-02_09.00.00	9.3572e-02	2.7783e+01	2.0453e+00			2.9148e+02
2021-04-02_10.00.00	9.6886e-02	2.8592e+01	2.1187e+00			2.8981e+02
2021-04-02_11.00.00	9.6590e-02	2.8526e+01	2.1074e+00		2.7400e-07	2.8864e+02
2021-04-02_12.00.00	9.6428e-02	2.8440e+01	2.1139e+00			2.8840e+02
2021-04-02_13.00.00	9.6598e-02	2.8474e+01	2.1132e+00			2.8765e+02
2021-04-02_14.00.00	9.4399e-02	2.7926e+01	2.0673e+00		3.9340e-05	2.8526e+02
2021-04-02_15.00.00	9.5874e-02	2.8284e+01	2.1006e+00		4.3080e-04	2.8790e+02
2021-04-02_16.00.00	9.8228e-02	2.8829e+01	2.1514e+00		2.9780e-04	2.8760e+02
2021-04-02_17.00.00	9.8726e-02	2.8946e+01	2.1566e+00		1.3508e-03	2.8854e+02
2021-04-02_18.00.00	1.0335e-01	3.0007e+01	2.2710e+00		1.5724e-03	2.8816e+02
2021-04-02_19.00.00	1.0663e-01	3.0743e+01	2.3572e+00		2.8123e-03	2.9204e+02
2021-04-02_20.00.00	1.1041e-01	3.1568e+01	2.4572e+00		7.5260e-03	2.9323e+02
2021-04-02_21.00.00	1.1013e-01	3.1470e+01	2.4639e+00		9.2182e-03	2.9229e+02
2021-04-02_22.00.00	1.1655e-01	3.2838e+01	2.6325e+00		1.4827e-02	2.9142e+02
2021-04-02_23.00.00	1.2092e-01	3.3817e+01	2.7458e+00		2.1898e-02	2.9187e+02
2021-04-03_00.00.00	1.2575e-01	3.4863e+01	2.8723e+00		2.1706e-02	2.9320e+02
2021-04-03_01.00.00	1.3521e-01	3.6926e+01	3.0856e+00		6.6149e-02	2.9357e+02
2021-04-03_02.00.00	1.4242e-01	3.8488e+01	3.2649e+00		6.5580e-02	2.9322e+02
2021-04-03_03.00.00	1.4983e-01	4.0094e+01	3.4381e+00		6.9967e-02	2.9154e+02
2021-04-03_04.00.00	1.5161e-01	4.0504e+01	3.4922e+00		2.2246e-02	2.9259e+02
2021-04-03_05.00.00	1.5356e-01	4.0955e+01	3.5296e+00		1.5060e-02	2.9185e+02
2021-04-03_06.00.00	1.4826e-01	3.9821e+01	3.4025e+00		7.1254e-03	2.9243e+02
2021-04-03_07.00.00	1.4232e-01	3.8517e+01	3.2611e+00		1.1274e-02	2.9492e+02
2021-04-03_08.00.00	1.4365e-01	3.8842e+01	3.2910e+00		1.7788e-02	2.9413e+02
2021-04-03_09.00.00	1.4773e-01	3.9759e+01	3.3805e+00		1.9746e-02	2.9626e+02
2021-04-03_10.00.00	1.5449e-01	4.1268e+01	3.5377e+00		1.3591e-02	2.9803e+02
2021-04-03_11.00.00	1.5635e-01	4.1739e+01	3.5779e+00		3.9860e-03	2.9745e+02
2021-04-03_12.00.00	1.6363e-01	4.3362e+01	3.7400e+00		2.6004e-03	2.9586e+02
2021-04-03_13.00.00	1.6736e-01	4.4209e+01	3.8160e+00	7.3510e-07	1.0256e-03	2.9553e+02
2021-04-03_14.00.00	1.6941e-01	4.4708e+01	3.8432e+00		1.2069e-03	2.9573e+02
2021-04-03_15.00.00	1.7386e-01	4.5700e+01	3.9388e+00		1.0265e-03	2.9544e+02
2021-04-03_16.00.00	1.7556e-01	4.6109e+01	3.9681e+00		3.2684e-04	2.9206e+02
2021-04-03_17.00.00	1.7752e-01	4.6558e+01	4.0113e+00		1.9594e-04	2.8864e+02
2021-04-03_18.00.00	1.7537e-01	4.6102e+01	3.9602e+00		1.4030e-04	2.8980e+02
2021-04-03_19.00.00	1.7370e-01	4.5754e+01	3.9149e+00		8.6004e-05	2.8834e+02
2021-04-03_20.00.00	1.7374e-01	4.5760e+01	3.9171e+00		2.6796e-04	2.8834e+02
2021-04-03_21.00.00	1.7609e-01	4.6264e+01	3.9711e+00		9.4179e-04	2.8716e+02
2021-04-03_22.00.00	1.8075e-01	4.7255e+01	4.0810e+00		3.2961e-04	2.8576e+02
2021-04-03_23.00.00	1.8933e-01	4.9078e+01	4.2847e+00	2.1380e-05	2.3782e-03	2.8519e+02
2021-04-04_00.00.00	1.9568e-01	5.0465e+01	4.4147e+00	2.3010e-04	5.2134e-03	2.8463e+02
2021-04-04_01.00.00	2.0548e-01	5.2554e+01	4.6382e+00	1.9290e-04	6.3042e-03	2.8351e+02
2021-04-04_02.00.00	2.1239e-01	5.3998e+01	4.8030e+00	1.1770e-04	7.7483e-03	2.8299e+02
2021-04-04_03.00.00	2.1785e-01	5.5099e+01	4.9417e+00		9.1775e-03	2.8294e+02
2021-04-04_04.00.00	2.2107e-01	5.5742e+01	5.0114e+00	4.9390e-06	1.4621e-02	2.8481e+02
2021-04-04_05.00.00	2.2087e-01	5.5653e+01	5.0120e+00		2.5931e-02	2.8575e+02
2021-04-04_06.00.00	2.1752e-01	5.4928e+01	4.9404e+00		1.9915e-02	2.8686e+02
2021-04-04_07.00.00	2.1875e-01	5.5158e+01	4.9669e+00		2.9644e-02	2.8867e+02
2021-04-04_08.00.00	2.2242e-01	5.5905e+01	5.0375e+00	1.1330e-06	4.1211e-02	2.8921e+02
2021-04-04_09.00.00	2.3041e-01	5.7567e+01	5.1851e+00		5.6194e-02	2.9113e+02
2021-04-04_10.00.00	2.4704e-01	6.0983e+01	5.5088e+00		9.6192e-02	2.9164e+02
2021-04-04_11.00.00	2.4618e-01	6.0839e+01	5.4920e+00		5.4582e-02	2.9288e+02
2021-04-04_12.00.00	2.3086e-01	5.7720e+01	5.1847e+00		2.5093e-02	2.9558e+02
2021-04-04_13.00.00	2.3074e-01	5.7628e+01	5.1424e+00		6.0837e-02	2.9863e+02
2021-04-04_14.00.00	2.2938e-01	5.7413e+01	5.0942e+00		3.7480e-02	3.0017e+02
2021-04-04_15.00.00	2.2687e-01	5.6881e+01	5.0358e+00	3.9470e-07	2.2477e-02	3.0331e+02
2021-04-04_16.00.00	2.1511e-01	5.4480e+01	4.7764e+00		5.1368e-03	3.0459e+02
2021-04-04_17.00.00	2.0559e-01	5.2528e+01	4.5475e+00		5.6850e-04	3.0288e+02
2021-04-04_18.00.00	2.0612e-01	5.2697e+01	4.5297e+00		9.9622e-04	3.0486e+02
2021-04-04_19.00.00	2.1694e-01	5.4961e+01	4.7703e+00		4.9557e-04	3.0307e+02
2021-04-04_20.00.00	2.2230e-01	5.6114e+01	4.8957e+00		2.0678e-03	3.0321e+02
2021-04-04_21.00.00	2.3189e-01	5.8092e+01	5.0689e+00	2.1130e-04	1.1131e-02	3.0207e+02
2021-04-04_22.00.00	2.3066e-01	5.7814e+01	5.0841e+00	8.0340e-05	1.0473e-02	3.0021e+02
2021-04-04_23.00.00	2.3874e-01	5.9380e+01	5.2586e+00	3.0320e-05	2.3509e-02	2.9895e+02
2021-04-05_00.00.00	2.5291e-01	6.2194e+01	5.5405e+00	6.8070e-05	4.7070e-02	2.9910e+02
2021-04-05_01.00.00	2.7894e-01	6.7435e+01	6.0214e+00	6.5180e-05	9.1229e-02	2.9969e+02
2021-04-05_02.00.00	2.6882e-01	6.5599e+01	5.8163e+00		1.4869e-02	2.9995e+02
2021-04-05_03.00.00	2.6780e-01	6.5384e+01	5.8247e+00		2.0518e-02	3.0094e+02
2021-04-05_04.00.00	2.5895e-01	6.3618e+01	5.6386e+00		1.6931e-02	3.0201e+02
2021-04-05_05.00.00	2.5751e-01	6.3483e+01	5.5704e+00		2.3128e-03	3.0258e+02
2021-04-05_06.00.00	2.4744e-01	6.1735e+01	5.2849e+00	2.4860e-07	1.1491e-04	3.0299e+02
2021-04-05_07.00.00	2.4435e-01	6.1261e+01	5.1491e+00		6.2830e-06	3.0264e+02
2021-04-05_08.00.00	2.3768e-01	5.9974e+01	4.9862e+00		1.5010e-06	3.0438e+02
2021-04-05_09.00.00	2.3013e-01	5.8507e+01	4.8126e+00			3.0250e+02
2021-04-05_10.00.00	2.2160e-01	5.6772e+01	4.6303e+00			2.9989e+02
2021-04-05_11.00.00	2.1076e-01	5.4524e+01	4.4048e+00			2.9583e+02
2021-04-05_12.00.00	2.0136e-01	5.2563e+01	4.2075e+00		2.7400e-07	2.9389e+02
2021-04-05_13.00.00	1.9871e-01	5.1996e+01	4.1552e+00			2.9374e+02
2021-04-05_14.00.00	2.0769e-01	5.3822e+01	4.3691e+00			2.9396e+02
2021-04-05_15.00.00	2.0412e-01	5.3040e+01	4.3202e+00			2.9168e+02
2021-04-05_16.00.00	2.0064e-01	5.2283e+01	4.2658e+00			2.9030e+02
2021-04-05_17.00.00	2.0073e-01	5.2319e+01	4.2599e+00			2.9007e+02
2021-04-05_18.00.00	2.0499e-01	5.3242e+01	4.3334e+00			2.9128e+02
2021-04-05_19.00.00	2.0161e-01	5.2553e+01	4.2642e+00			2.9146e+02
2021-04-05_20.00.00	1.9568e-01	5.1264e+01	4.1725e+00			2.9063e+02
2021-04-05_21.00.00	1.9726e-01	5.1607e+01	4.2070e+00			2.8973e+02
2021-04-05_22.00.00	1.9014e-01	5.0071e+01	4.0923e+00			2.8781e+02
2021-04-05_23.00.00	1.8386e-01	4.8729e+01	3.9712e+00			2.8717e+02
2021-04-06_00.00.00	1.8622e-01	4.9285e+01	4.0028e+00	1.4820e-04		2.8399e+02
2021-04-06_01.00.00	1.8575e-01	4.9200e+01	4.0112e+00	8.7040e-07		2.8274e+02
2021-04-06_02.00.00	1.8108e-01	4.8232e+01	3.9204e+00			2.8305e+02
2021-04-06_03.00.00	1.7754e-01	4.7480e+01	3.8544e+00			2.8251e+02
2021-04-06_04.00.00	1.6957e-01	4.5750e+01	3.6811e+00			2.8283e+02
2021-04-06_05.00.00	1.6668e-01	4.5100e+01	3.6293e+00			2.8199e+02
2021-04-06_06.00.00	1.5235e-01	4.1909e+01	3.3121e+00			2.8234e+02
2021-04-06_07.00.00	1.3013e-01	3.6844e+01	2.8184e+00			2.8173e+02
2021-04-06_08.00.00	1.1195e-01	3.2525e+01	2.4383e+00			2.8111e+02
2021-04-06_09.00.00	9.9423e-02	2.9493e+01	2.1628e+00			2.8050e+02
2021-04-06_10.00.00	9.2225e-02	2.7720e+01	2.0067e+00		3.5782e-04	2.8230e+02
2021-04-06_11.00.00	9.1237e-02	2.7413e+01	2.0044e+00		2.2100e-03	2.8327e+02
