date	tau	Tb	pwv	lwp	iwp	o3
2021-04-01_06.00.00	5.5893e-02	1.8737e+01	1.0707e+00		1.6814e-02	2.7690e+02
2021-04-01_07.00.00	5.3982e-02	1.8292e+01	1.0089e+00		2.6858e-02	2.7682e+02
2021-04-01_08.00.00	4.9242e-02	1.7159e+01	8.8636e-01		1.0970e-02	2.7828e+02
2021-04-01_09.00.00	4.6580e-02	1.6503e+01	8.1889e-01		5.4220e-03	2.8037e+02
2021-04-01_10.00.00	4.6719e-02	1.6551e+01	8.1948e-01		3.2436e-04	2.8045e+02
2021-04-01_11.00.00	4.3736e-02	1.5775e+01	7.4934e-01		6.4358e-04	2.7995e+02
2021-04-01_12.00.00	4.0068e-02	1.4784e+01	6.6615e-01		6.6861e-03	2.7934e+02
2021-04-01_13.00.00	3.8481e-02	1.4412e+01	6.2079e-01		6.5546e-04	2.8015e+02
2021-04-01_14.00.00	3.7990e-02	1.4320e+01	6.0076e-01			2.8080e+02
2021-04-01_15.00.00	3.7950e-02	1.4307e+01	5.9891e-01			2.8041e+02
2021-04-01_16.00.00	4.0554e-02	1.4978e+01	6.6434e-01			2.7838e+02
2021-04-01_17.00.00	4.5243e-02	1.6199e+01	7.7797e-01			2.7986e+02
2021-04-01_18.00.00	4.7110e-02	1.6682e+01	8.2282e-01			2.8058e+02
2021-04-01_19.00.00	4.9420e-02	1.7264e+01	8.7978e-01			2.8178e+02
2021-04-01_20.00.00	5.0411e-02	1.7510e+01	9.0661e-01			2.8417e+02
2021-04-01_21.00.00	5.3428e-02	1.8286e+01	9.7385e-01			2.8575e+02
2021-04-01_22.00.00	5.9525e-02	1.9838e+01	1.1048e+00	1.5120e-04	6.5570e-07	2.8492e+02
2021-04-01_23.00.00	6.4821e-02	2.1185e+01	1.1725e+00	1.1290e-03	6.1010e-07	2.8524e+02
2021-04-02_00.00.00	7.4058e-02	2.3491e+01	1.2975e+00	2.8600e-03	2.1000e-05	2.8622e+02
2021-04-02_01.00.00	8.2352e-02	2.5543e+01	1.4851e+00	2.8170e-03		2.8636e+02
2021-04-02_02.00.00	8.7777e-02	2.6876e+01	1.7385e+00			2.8716e+02
2021-04-02_03.00.00	7.3436e-02	2.3297e+01	1.4363e+00	2.1090e-04		2.8946e+02
2021-04-02_04.00.00	7.0383e-02	2.2489e+01	1.3901e+00	9.2830e-05		2.9005e+02
2021-04-02_05.00.00	7.3670e-02	2.3235e+01	1.4915e+00			2.8758e+02
2021-04-02_06.00.00	7.6969e-02	2.4019e+01	1.5726e+00	1.4070e-05		2.8547e+02
2021-04-02_07.00.00	7.6978e-02	2.3955e+01	1.5922e+00			2.8524e+02
2021-04-02_08.00.00	8.1441e-02	2.4995e+01	1.7129e+00			2.8631e+02
2021-04-02_09.00.00	8.8938e-02	2.6749e+01	1.9077e+00			2.8758e+02
2021-04-02_10.00.00	1.0093e-01	2.9549e+01	2.2042e+00			2.8978e+02
2021-04-02_11.00.00	1.0569e-01	3.0663e+01	2.3248e+00		1.3110e-05	2.9010e+02
2021-04-02_12.00.00	1.0463e-01	3.0427e+01	2.2990e+00		6.6420e-07	2.9007e+02
2021-04-02_13.00.00	1.0674e-01	3.0904e+01	2.3476e+00			2.9163e+02
2021-04-02_14.00.00	1.0732e-01	3.1029e+01	2.3632e+00		3.9340e-05	2.9062e+02
2021-04-02_15.00.00	1.0698e-01	3.0928e+01	2.3544e+00		1.9950e-04	2.9026e+02
2021-04-02_16.00.00	1.0606e-01	3.0679e+01	2.3342e+00		2.7000e-05	2.8969e+02
2021-04-02_17.00.00	1.0927e-01	3.1427e+01	2.4110e+00			2.8807e+02
2021-04-02_18.00.00	1.1343e-01	3.2348e+01	2.5188e+00		4.1823e-04	2.8639e+02
2021-04-02_19.00.00	1.1837e-01	3.3482e+01	2.6373e+00		1.0494e-03	2.8582e+02
2021-04-02_20.00.00	1.1846e-01	3.3479e+01	2.6453e+00		1.8360e-03	2.8550e+02
2021-04-02_21.00.00	1.2010e-01	3.3863e+01	2.6791e+00		4.6903e-03	2.8753e+02
2021-04-02_22.00.00	1.1865e-01	3.3515e+01	2.6511e+00		5.3361e-03	2.8936e+02
2021-04-02_23.00.00	1.1787e-01	3.3348e+01	2.6324e+00		7.4726e-03	2.9143e+02
2021-04-03_00.00.00	1.2153e-01	3.4147e+01	2.7300e+00		1.0722e-02	2.9031e+02
2021-04-03_01.00.00	1.2449e-01	3.4773e+01	2.8064e+00		1.1772e-02	2.8916e+02
2021-04-03_02.00.00	1.2694e-01	3.5291e+01	2.8713e+00		1.1040e-02	2.8868e+02
2021-04-03_03.00.00	1.3204e-01	3.6405e+01	3.0028e+00		4.6327e-03	2.9163e+02
2021-04-03_04.00.00	1.3834e-01	3.7778e+01	3.1637e+00		6.0890e-03	2.9389e+02
2021-04-03_05.00.00	1.4696e-01	3.9623e+01	3.3610e+00		3.6960e-02	2.9452e+02
2021-04-03_06.00.00	1.5530e-01	4.1421e+01	3.5471e+00		7.3469e-02	2.9422e+02
2021-04-03_07.00.00	1.6265e-01	4.3028e+01	3.7265e+00		5.0310e-02	2.9475e+02
2021-04-03_08.00.00	1.7267e-01	4.5232e+01	3.9665e+00		2.8183e-02	2.9397e+02
2021-04-03_09.00.00	1.7888e-01	4.6589e+01	4.1036e+00		3.7050e-02	2.9522e+02
2021-04-03_10.00.00	1.8062e-01	4.6965e+01	4.1403e+00		2.8858e-02	2.9284e+02
2021-04-03_11.00.00	1.7419e-01	4.5633e+01	3.9864e+00		6.2011e-03	2.9209e+02
2021-04-03_12.00.00	1.7238e-01	4.5287e+01	3.9352e+00		2.4506e-03	2.9120e+02
2021-04-03_13.00.00	1.7529e-01	4.5946e+01	3.9927e+00		2.9579e-03	2.9008e+02
2021-04-03_14.00.00	1.7733e-01	4.6395e+01	4.0359e+00		1.4999e-03	2.8885e+02
2021-04-03_15.00.00	1.8035e-01	4.7068e+01	4.1035e+00		1.6842e-03	2.8736e+02
2021-04-03_16.00.00	1.8244e-01	4.7536e+01	4.1424e+00		1.7793e-03	2.8602e+02
2021-04-03_17.00.00	1.8323e-01	4.7739e+01	4.1477e+00		1.7723e-03	2.8524e+02
2021-04-03_18.00.00	1.8468e-01	4.8080e+01	4.1779e+00		1.1706e-03	2.8563e+02
