date	tau	Tb	pwv	lwp	iwp	o3
2021-04-03_18.00.00	2.1646e-01	5.4750e+01	4.8608e+00		6.6211e-03	2.9941e+02
2021-04-03_19.00.00	2.1599e-01	5.4688e+01	4.8504e+00		1.2435e-03	2.9629e+02
2021-04-03_20.00.00	2.1129e-01	5.3728e+01	4.7359e+00		2.3535e-03	2.9529e+02
2021-04-03_21.00.00	2.0672e-01	5.2772e+01	4.6379e+00		8.8746e-04	2.9443e+02
2021-04-03_22.00.00	2.0899e-01	5.3236e+01	4.7009e+00		2.5487e-03	2.9164e+02
2021-04-03_23.00.00	2.1093e-01	5.3666e+01	4.7288e+00	1.7360e-04	5.2666e-03	2.9056e+02
2021-04-04_00.00.00	2.2082e-01	5.5686e+01	4.9442e+00	2.8320e-04	1.5990e-02	2.9176e+02
2021-04-04_01.00.00	2.3648e-01	5.8899e+01	5.2751e+00	3.1850e-04	6.3664e-02	2.9290e+02
2021-04-04_02.00.00	2.3831e-01	5.9323e+01	5.3132e+00	3.0820e-07	7.6364e-02	2.9573e+02
2021-04-04_03.00.00	2.1983e-01	5.5534e+01	4.9265e+00	2.4440e-05	2.1680e-02	2.9778e+02
2021-04-04_04.00.00	2.0792e-01	5.3110e+01	4.6577e+00		5.1104e-03	2.9755e+02
2021-04-04_05.00.00	2.0460e-01	5.2399e+01	4.5875e+00		3.4959e-03	2.9833e+02
2021-04-04_06.00.00	2.0895e-01	5.3270e+01	4.6939e+00	2.2730e-05	1.1560e-02	2.9891e+02
2021-04-04_07.00.00	2.1206e-01	5.3896e+01	4.7516e+00	4.4170e-07	1.3506e-02	2.9884e+02
2021-04-04_08.00.00	2.1623e-01	5.4775e+01	4.8329e+00		1.6606e-02	2.9873e+02
2021-04-04_09.00.00	2.2066e-01	5.5710e+01	4.9101e+00		1.3196e-02	2.9772e+02
2021-04-04_10.00.00	2.2479e-01	5.6585e+01	4.9924e+00		1.0276e-02	2.9936e+02
2021-04-04_11.00.00	2.3747e-01	5.9199e+01	5.2493e+00		1.0453e-02	3.0176e+02
2021-04-04_12.00.00	2.4346e-01	6.0485e+01	5.3640e+00		9.1828e-03	3.0301e+02
2021-04-04_13.00.00	2.4051e-01	5.9982e+01	5.2648e+00		4.5956e-03	3.0340e+02
2021-04-04_14.00.00	2.3935e-01	5.9815e+01	5.2114e+00		2.6778e-03	3.0797e+02
2021-04-04_15.00.00	2.4301e-01	6.0574e+01	5.2693e+00		1.2519e-03	3.1113e+02
2021-04-04_16.00.00	2.5053e-01	6.2089e+01	5.4121e+00		2.5980e-03	3.1104e+02
2021-04-04_17.00.00	2.6412e-01	6.4796e+01	5.6864e+00		4.4318e-03	3.0956e+02
2021-04-04_18.00.00	2.7463e-01	6.6858e+01	5.8908e+00		6.3142e-03	3.0940e+02
2021-04-04_19.00.00	2.7716e-01	6.7325e+01	5.9580e+00		4.5316e-03	3.0945e+02
2021-04-04_20.00.00	2.6270e-01	6.4514e+01	5.6590e+00		9.2074e-04	3.0877e+02
2021-04-04_21.00.00	2.5795e-01	6.3612e+01	5.5529e+00		1.2759e-03	3.0808e+02
2021-04-04_22.00.00	2.5547e-01	6.3257e+01	5.4681e+00		2.2282e-04	3.0930e+02
2021-04-04_23.00.00	2.4700e-01	6.1660e+01	5.2670e+00	1.8980e-04	2.7227e-06	3.0964e+02
2021-04-05_00.00.00	2.3249e-01	5.8776e+01	4.9387e+00	1.2870e-04	2.9152e-05	3.0882e+02
2021-04-05_01.00.00	2.3564e-01	5.9467e+01	4.9665e+00	1.9320e-04	8.1224e-04	3.0998e+02
2021-04-05_02.00.00	2.2171e-01	5.6667e+01	4.6320e+00	3.7800e-04	2.7900e-05	3.0905e+02
2021-04-05_03.00.00	2.1829e-01	5.6078e+01	4.5452e+00			3.0692e+02
2021-04-05_04.00.00	2.1726e-01	5.5959e+01	4.4783e+00			3.0459e+02
2021-04-05_05.00.00	2.1983e-01	5.6522e+01	4.5105e+00	3.0180e-06		3.0583e+02
2021-04-05_06.00.00	2.0546e-01	5.3577e+01	4.1953e+00			3.0601e+02
2021-04-05_07.00.00	1.9015e-01	5.0343e+01	3.8513e+00			3.0559e+02
2021-04-05_08.00.00	1.8768e-01	4.9800e+01	3.7869e+00			3.0608e+02
2021-04-05_09.00.00	1.7891e-01	4.7860e+01	3.6153e+00			3.0369e+02
2021-04-05_10.00.00	1.7698e-01	4.7425e+01	3.5698e+00	7.3990e-06		3.0315e+02
2021-04-05_11.00.00	1.7190e-01	4.6295e+01	3.4613e+00	4.2100e-06		3.0173e+02
2021-04-05_12.00.00	1.6460e-01	4.4664e+01	3.3228e+00			3.0077e+02
2021-04-05_13.00.00	1.5599e-01	4.2738e+01	3.1434e+00	2.1760e-06		2.9859e+02
2021-04-05_14.00.00	1.4969e-01	4.1311e+01	3.0139e+00	5.7790e-07		2.9835e+02
2021-04-05_15.00.00	1.4099e-01	3.9341e+01	2.8338e+00	1.2810e-07		2.9700e+02
2021-04-05_16.00.00	1.2855e-01	3.6451e+01	2.5997e+00			2.9491e+02
2021-04-05_17.00.00	1.0957e-01	3.2002e+01	2.2161e+00			2.9517e+02
2021-04-05_18.00.00	9.3910e-02	2.8248e+01	1.8933e+00			2.9493e+02
2021-04-05_19.00.00	8.5507e-02	2.6192e+01	1.7128e+00			2.9599e+02
2021-04-05_20.00.00	7.6517e-02	2.3980e+01	1.5166e+00			2.9656e+02
2021-04-05_21.00.00	7.0941e-02	2.2585e+01	1.3970e+00			2.9634e+02
2021-04-05_22.00.00	6.9977e-02	2.2308e+01	1.3867e+00	7.3590e-06		2.9623e+02
2021-04-05_23.00.00	6.6716e-02	2.1429e+01	1.3371e+00			2.9813e+02
2021-04-06_00.00.00	6.2192e-02	2.0264e+01	1.2455e+00	2.2270e-07		3.0061e+02
2021-04-06_01.00.00	5.9387e-02	1.9519e+01	1.1930e+00	2.1420e-06		2.9961e+02
2021-04-06_02.00.00	5.6074e-02	1.8676e+01	1.1187e+00	2.1100e-07		2.9865e+02
2021-04-06_03.00.00	5.3536e-02	1.8057e+01	1.0552e+00	4.2590e-07		2.9763e+02
2021-04-06_04.00.00	4.9961e-02	1.7149e+01	9.7145e-01			2.9710e+02
2021-04-06_05.00.00	4.4947e-02	1.5884e+01	8.4347e-01	7.0020e-06		2.9417e+02
2021-04-06_06.00.00	3.9631e-02	1.4537e+01	7.0358e-01			2.9140e+02
2021-04-06_07.00.00	3.8224e-02	1.4152e+01	6.7398e-01			2.8996e+02
2021-04-06_08.00.00	3.9654e-02	1.4498e+01	7.1938e-01			2.9073e+02
2021-04-06_09.00.00	4.0064e-02	1.4606e+01	7.3210e-01		5.7220e-04	2.8996e+02
2021-04-06_10.00.00	3.8221e-02	1.4139e+01	6.8197e-01		3.3783e-03	2.9034e+02
2021-04-06_11.00.00	3.6626e-02	1.3748e+01	6.3653e-01		1.1326e-03	2.8970e+02
2021-04-06_12.00.00	3.4753e-02	1.3286e+01	5.8245e-01		5.5100e-05	2.8955e+02
2021-04-06_13.00.00	3.4226e-02	1.3156e+01	5.6742e-01			2.8927e+02
2021-04-06_14.00.00	3.5084e-02	1.3358e+01	5.9583e-01			2.8845e+02
2021-04-06_15.00.00	3.6135e-02	1.3620e+01	6.2790e-01			2.8781e+02
2021-04-06_16.00.00	3.7368e-02	1.3935e+01	6.6177e-01		1.3110e-05	2.8908e+02
2021-04-06_17.00.00	3.9200e-02	1.4397e+01	7.1252e-01			2.9029e+02
2021-04-06_18.00.00	4.1952e-02	1.5066e+01	7.9296e-01		4.5980e-05	2.9045e+02
2021-04-06_19.00.00	4.3077e-02	1.5392e+01	8.1554e-01		6.6420e-07	2.9201e+02
2021-04-06_20.00.00	4.1128e-02	1.4951e+01	7.4932e-01			2.9418e+02
2021-04-06_21.00.00	4.2962e-02	1.5415e+01	7.9861e-01			2.9544e+02
2021-04-06_22.00.00	4.5676e-02	1.6107e+01	8.7015e-01			2.9457e+02
2021-04-06_23.00.00	4.8257e-02	1.6760e+01	9.4088e-01			2.9435e+02
2021-04-07_00.00.00	4.6928e-02	1.6473e+01	8.9420e-01		2.7040e-06	2.9526e+02
2021-04-07_01.00.00	4.7486e-02	1.6626e+01	9.0853e-01		5.9560e-06	2.9441e+02
2021-04-07_02.00.00	4.9224e-02	1.7048e+01	9.5755e-01			2.9499e+02
2021-04-07_03.00.00	5.4572e-02	1.8376e+01	1.1032e+00			2.9479e+02
2021-04-07_04.00.00	5.8548e-02	1.9379e+01	1.2051e+00			2.9627e+02
2021-04-07_05.00.00	6.1883e-02	2.0220e+01	1.2868e+00			2.9741e+02
2021-04-07_06.00.00	6.6450e-02	2.1364e+01	1.4003e+00			2.9839e+02
2021-04-07_07.00.00	7.1050e-02	2.2535e+01	1.5094e+00			2.9835e+02
2021-04-07_08.00.00	7.7064e-02	2.3998e+01	1.6587e+00			2.9761e+02
2021-04-07_09.00.00	8.4468e-02	2.5806e+01	1.8341e+00			2.9790e+02
2021-04-07_10.00.00	8.6059e-02	2.6244e+01	1.8627e+00			2.9853e+02
2021-04-07_11.00.00	9.0374e-02	2.7254e+01	1.9661e+00			2.9972e+02
2021-04-07_12.00.00	9.4647e-02	2.8282e+01	2.0668e+00			3.0086e+02
2021-04-07_13.00.00	9.7556e-02	2.9014e+01	2.1266e+00			3.0275e+02
2021-04-07_14.00.00	1.0292e-01	3.0229e+01	2.2577e+00			3.0320e+02
2021-04-07_15.00.00	1.1117e-01	3.2171e+01	2.4535e+00			3.0132e+02
2021-04-07_16.00.00	1.0896e-01	3.1680e+01	2.3907e+00			3.0189e+02
2021-04-07_17.00.00	1.1462e-01	3.2999e+01	2.5245e+00			3.0237e+02
2021-04-07_18.00.00	1.2602e-01	3.5627e+01	2.7982e+00			3.0436e+02
2021-04-07_19.00.00	1.3058e-01	3.6744e+01	2.8939e+00			3.0753e+02
2021-04-07_20.00.00	1.3651e-01	3.8124e+01	3.0194e+00			3.0917e+02
2021-04-07_21.00.00	1.4534e-01	4.0148e+01	3.2214e+00			3.0890e+02
2021-04-07_22.00.00	1.5727e-01	4.2763e+01	3.4946e+00			3.0820e+02
2021-04-07_23.00.00	1.6655e-01	4.4765e+01	3.7241e+00			3.0731e+02
2021-04-08_00.00.00	1.7658e-01	4.6923e+01	3.9644e+00		1.9520e-05	3.0579e+02
2021-04-08_01.00.00	1.4168e-01	3.9133e+01	3.1819e+00			3.0353e+02
2021-04-08_02.00.00	8.2385e-02	2.5113e+01	1.8128e+00			3.0469e+02
2021-04-08_03.00.00	6.1357e-02	1.9918e+01	1.3010e+00			3.0725e+02
2021-04-08_04.00.00	5.3859e-02	1.8011e+01	1.1186e+00			3.0780e+02
2021-04-08_05.00.00	5.2134e-02	1.7557e+01	1.0758e+00		7.3590e-05	3.0945e+02
2021-04-08_06.00.00	4.5741e-02	1.5973e+01	9.0077e-01		1.0816e-03	3.1351e+02
2021-04-08_07.00.00	4.4784e-02	1.5714e+01	8.8040e-01		3.9396e-03	3.1490e+02
2021-04-08_08.00.00	3.9428e-02	1.4411e+01	7.2467e-01		4.6800e-03	3.1210e+02
2021-04-08_09.00.00	3.5846e-02	1.3547e+01	6.1773e-01		1.1418e-04	3.0634e+02
2021-04-08_10.00.00	3.4247e-02	1.3171e+01	5.6520e-01			3.0330e+02
2021-04-08_11.00.00	3.5861e-02	1.3605e+01	6.0426e-01			3.0371e+02
2021-04-08_12.00.00	3.8914e-02	1.4393e+01	6.8502e-01			3.0119e+02
2021-04-08_13.00.00	4.1433e-02	1.5060e+01	7.4574e-01			2.9991e+02
2021-04-08_14.00.00	4.2822e-02	1.5440e+01	7.7534e-01			2.9952e+02
2021-04-08_15.00.00	4.6338e-02	1.6334e+01	8.6789e-01			2.9973e+02
2021-04-08_16.00.00	4.7898e-02	1.6739e+01	9.0372e-01			2.9961e+02
2021-04-08_17.00.00	5.0081e-02	1.7280e+01	9.6205e-01			2.9933e+02
2021-04-08_18.00.00	5.1961e-02	1.7752e+01	1.0145e+00			2.9783e+02
2021-04-08_21.00.00	5.5763e-02	1.8704e+01	1.1169e+00			2.9619e+02
2021-04-09_00.00.00	5.9914e-02	1.9720e+01	1.2339e+00			2.9492e+02
2021-04-09_03.00.00	6.5536e-02	2.1136e+01	1.3817e+00			2.8872e+02
2021-04-09_06.00.00	7.1088e-02	2.2582e+01	1.5147e+00			2.8728e+02
2021-04-09_09.00.00	8.0695e-02	2.5018e+01	1.7400e+00			2.8906e+02
2021-04-09_12.00.00	9.1961e-02	2.7724e+01	2.0228e+00			2.8530e+02
2021-04-09_15.00.00	1.0813e-01	3.1631e+01	2.4053e+00			2.8574e+02
2021-04-09_18.00.00	1.1326e-01	3.2892e+01	2.5139e+00			2.8570e+02
2021-04-09_21.00.00	1.1687e-01	3.3825e+01	2.5895e+00		5.8560e-05	2.8316e+02
2021-04-10_00.00.00	1.0616e-01	3.1317e+01	2.3322e+00		5.7060e-04	2.8219e+02
2021-04-10_03.00.00	1.0700e-01	3.1550e+01	2.3426e+00			2.7855e+02
2021-04-10_06.00.00	1.0966e-01	3.2192e+01	2.3960e+00		2.1432e-02	2.7895e+02
2021-04-10_09.00.00	1.1865e-01	3.4120e+01	2.6631e+00		8.4299e-03	2.7737e+02
2021-04-10_12.00.00	1.2123e-01	3.4660e+01	2.7483e+00		4.6585e-03	2.7664e+02
2021-04-10_15.00.00	1.2455e-01	3.5422e+01	2.8279e+00		3.4718e-03	2.7691e+02
2021-04-10_18.00.00	1.4543e-01	3.9960e+01	3.3832e+00		4.3369e-03	2.7940e+02
2021-04-10_21.00.00	1.6669e-01	4.4498e+01	3.9392e+00		4.6464e-02	2.7758e+02
2021-04-11_00.00.00	1.6977e-01	4.4969e+01	4.0604e+00		8.0438e-02	2.7445e+02
2021-04-11_03.00.00	1.7216e-01	4.5234e+01	4.0924e+00		1.9903e-01	2.7557e+02
