date	tau	Tb	pwv	lwp	iwp	o3
2021-04-04_18.00.00	2.7288e-01	6.6344e+01	5.8768e+00		7.3449e-03	3.0617e+02
2021-04-04_19.00.00	2.6183e-01	6.4128e+01	5.6748e+00		5.8590e-03	3.0666e+02
2021-04-04_20.00.00	2.4972e-01	6.1647e+01	5.4414e+00		4.1866e-03	3.0366e+02
2021-04-04_21.00.00	2.4185e-01	5.9975e+01	5.2800e+00		1.1328e-02	3.0302e+02
2021-04-04_22.00.00	2.4135e-01	5.9994e+01	5.2481e+00	2.2590e-05	2.3078e-03	3.0321e+02
2021-04-04_23.00.00	2.5379e-01	6.2571e+01	5.4891e+00	1.9530e-04	2.4947e-03	3.0358e+02
2021-04-05_00.00.00	2.6892e-01	6.5678e+01	5.7758e+00	2.6840e-04	1.4705e-03	3.0308e+02
2021-04-05_01.00.00	3.1722e-01	7.5062e+01	6.6699e+00	1.0882e-03	3.4437e-02	3.0133e+02
2021-04-05_02.00.00	2.9365e-01	7.0593e+01	6.2361e+00		5.6406e-02	3.0017e+02
2021-04-05_03.00.00	2.3451e-01	5.8874e+01	5.0348e+00		1.1648e-02	3.0123e+02
2021-04-05_04.00.00	2.1606e-01	5.5176e+01	4.6279e+00		6.8018e-05	3.0129e+02
2021-04-05_05.00.00	1.9866e-01	5.1614e+01	4.2063e+00			3.0212e+02
2021-04-05_06.00.00	1.8745e-01	4.9385e+01	3.9020e+00			3.0602e+02
2021-04-05_07.00.00	1.8063e-01	4.8014e+01	3.7228e+00			3.0760e+02
2021-04-05_08.00.00	1.7966e-01	4.7826e+01	3.6896e+00			3.0679e+02
2021-04-05_09.00.00	1.8446e-01	4.8859e+01	3.7693e+00			3.0702e+02
2021-04-05_10.00.00	1.8374e-01	4.8720e+01	3.7401e+00			3.0705e+02
2021-04-05_11.00.00	1.8162e-01	4.8251e+01	3.6869e+00			3.0496e+02
2021-04-05_12.00.00	1.7675e-01	4.7237e+01	3.5765e+00			3.0516e+02
2021-04-05_13.00.00	1.7432e-01	4.6695e+01	3.5205e+00			3.0338e+02
2021-04-05_14.00.00	1.5472e-01	4.2399e+01	3.1176e+00			3.0345e+02
2021-04-05_15.00.00	1.4540e-01	4.0313e+01	2.9148e+00			3.0481e+02
2021-04-05_16.00.00	1.3591e-01	3.8162e+01	2.7170e+00			3.0244e+02
2021-04-05_17.00.00	1.2023e-01	3.4547e+01	2.3967e+00			3.0236e+02
2021-04-05_18.00.00	1.0501e-01	3.0982e+01	2.0712e+00			3.0193e+02
2021-04-05_19.00.00	9.6727e-02	2.8991e+01	1.8957e+00			3.0339e+02
2021-04-05_20.00.00	8.3119e-02	2.5672e+01	1.6098e+00			3.0497e+02
2021-04-05_21.00.00	7.0478e-02	2.2507e+01	1.3476e+00			3.0533e+02
2021-04-05_22.00.00	6.0418e-02	1.9929e+01	1.1456e+00	2.4930e-07		3.0298e+02
2021-04-05_23.00.00	5.4970e-02	1.8478e+01	1.0452e+00	5.4390e-06		3.0211e+02
2021-04-06_00.00.00	5.1777e-02	1.7658e+01	9.7594e-01	7.1510e-06		3.0166e+02
2021-04-06_01.00.00	5.1776e-02	1.7584e+01	9.9970e-01			2.9815e+02
2021-04-06_02.00.00	5.2011e-02	1.7626e+01	1.0136e+00	2.0880e-07		2.9722e+02
2021-04-06_03.00.00	4.6662e-02	1.6304e+01	8.7599e-01			2.9687e+02
2021-04-06_04.00.00	4.2867e-02	1.5326e+01	7.8524e-01			2.9644e+02
2021-04-06_05.00.00	3.8682e-02	1.4277e+01	6.7557e-01			2.9579e+02
2021-04-06_06.00.00	3.8200e-02	1.4140e+01	6.6889e-01			2.9667e+02
2021-04-06_07.00.00	3.8847e-02	1.4286e+01	6.9081e-01			2.9577e+02
2021-04-06_08.00.00	4.1828e-02	1.5014e+01	7.7827e-01			2.9397e+02
2021-04-06_09.00.00	4.0053e-02	1.4595e+01	7.2566e-01			2.9403e+02
2021-04-06_10.00.00	4.1902e-02	1.5051e+01	7.7835e-01			2.9502e+02
2021-04-06_11.00.00	4.2838e-02	1.5296e+01	8.0133e-01			2.9539e+02
2021-04-06_12.00.00	4.2648e-02	1.5276e+01	7.9242e-01			2.9621e+02
2021-04-06_13.00.00	4.4509e-02	1.5748e+01	8.4256e-01			2.9366e+02
2021-04-06_14.00.00	4.5090e-02	1.5912e+01	8.5514e-01			2.9230e+02
2021-04-06_15.00.00	4.5907e-02	1.6122e+01	8.7732e-01			2.9112e+02
2021-04-06_16.00.00	5.1266e-02	1.7440e+01	1.0227e+00			2.9087e+02
2021-04-06_17.00.00	5.5670e-02	1.8539e+01	1.1345e+00			2.9376e+02
2021-04-06_18.00.00	5.6815e-02	1.8840e+01	1.1651e+00			2.9468e+02
2021-04-06_19.00.00	5.9135e-02	1.9428e+01	1.2256e+00			2.9445e+02
2021-04-06_20.00.00	6.5306e-02	2.0936e+01	1.3908e+00			2.9450e+02
2021-04-06_21.00.00	6.5576e-02	2.0968e+01	1.4042e+00			2.9418e+02
2021-04-06_22.00.00	6.4400e-02	2.0692e+01	1.3741e+00			2.9339e+02
2021-04-06_23.00.00	6.3306e-02	2.0437e+01	1.3423e+00			2.9399e+02
2021-04-07_00.00.00	6.7416e-02	2.1436e+01	1.4491e+00			2.9338e+02
2021-04-07_01.00.00	7.3055e-02	2.2825e+01	1.5898e+00			2.9272e+02
2021-04-07_02.00.00	7.4293e-02	2.3174e+01	1.6084e+00			2.9287e+02
2021-04-07_03.00.00	8.0329e-02	2.4644e+01	1.7619e+00			2.9411e+02
2021-04-07_04.00.00	8.1672e-02	2.4979e+01	1.7942e+00		6.3460e-06	2.9434e+02
2021-04-07_05.00.00	8.8127e-02	2.6507e+01	1.9592e+00		7.4860e-04	2.9576e+02
2021-04-07_06.00.00	9.4872e-02	2.8092e+01	2.1342e+00		1.4808e-03	2.9674e+02
2021-04-07_07.00.00	1.0057e-01	2.9463e+01	2.2738e+00		2.5120e-03	2.9787e+02
2021-04-07_08.00.00	1.0462e-01	3.0457e+01	2.3691e+00		2.7120e-03	2.9794e+02
