date	tau	Tb	pwv	lwp	iwp	o3
2021-04-05_12.00.00	2.0700e-01	5.4073e+01	3.1573e+00	8.7430e-03	5.2563e-03	3.4580e+02
2021-04-05_13.00.00	2.5413e-01	6.3956e+01	3.5430e+00	1.9551e-02	3.5355e-03	3.4750e+02
2021-04-05_14.00.00	3.4880e-01	8.2424e+01	3.8232e+00	5.3288e-02	1.0018e-02	3.4566e+02
2021-04-05_15.00.00	3.3366e-01	7.9647e+01	3.8778e+00	4.4960e-02	1.8366e-02	3.4488e+02
2021-04-05_16.00.00	3.6059e-01	8.4704e+01	4.1665e+00	4.9649e-02	8.8624e-03	3.4189e+02
2021-04-05_17.00.00	3.2999e-01	7.9082e+01	3.8698e+00	4.3479e-02	1.3434e-03	3.4014e+02
2021-04-05_18.00.00	2.9245e-01	7.1921e+01	3.3658e+00	3.9334e-02	2.7195e-04	3.3523e+02
2021-04-05_19.00.00	1.9475e-01	5.1570e+01	3.0944e+00	4.7431e-03	3.0380e-05	3.3422e+02
2021-04-05_20.00.00	1.4641e-01	4.0784e+01	2.4546e+00			3.3614e+02
2021-04-05_21.00.00	1.2308e-01	3.5378e+01	2.0406e+00			3.3769e+02
2021-04-05_22.00.00	1.0826e-01	3.1874e+01	1.7718e+00			3.3828e+02
2021-04-05_23.00.00	9.4645e-02	2.8609e+01	1.5275e+00			3.3930e+02
2021-04-06_00.00.00	8.5779e-02	2.6452e+01	1.3664e+00			3.4236e+02
2021-04-06_01.00.00	8.6157e-02	2.6550e+01	1.3734e+00		4.2920e-06	3.4238e+02
2021-04-06_02.00.00	8.4866e-02	2.6216e+01	1.3597e+00		1.6622e-03	3.4021e+02
2021-04-06_03.00.00	8.0056e-02	2.5041e+01	1.2738e+00		1.3220e-03	3.3967e+02
2021-04-06_04.00.00	8.3443e-02	2.5863e+01	1.3394e+00		1.7088e-03	3.3821e+02
2021-04-06_05.00.00	7.5635e-02	2.3889e+01	1.2004e+00		2.3000e-03	3.3825e+02
2021-04-06_06.00.00	7.0828e-02	2.2631e+01	1.1252e+00		1.1264e-04	3.3579e+02
2021-04-06_07.00.00	7.4062e-02	2.3363e+01	1.2068e+00		2.1593e-03	3.3475e+02
2021-04-06_08.00.00	7.7787e-02	2.4177e+01	1.3150e+00		4.9635e-03	3.3533e+02
2021-04-06_09.00.00	8.0236e-02	2.4688e+01	1.4011e+00		1.8180e-03	3.3488e+02
2021-04-06_10.00.00	9.1795e-02	2.7484e+01	1.6452e+00		5.7445e-04	3.3274e+02
2021-04-06_11.00.00	1.0961e-01	3.1735e+01	2.0099e+00		4.1200e-04	3.2875e+02
2021-04-06_12.00.00	1.2304e-01	3.4864e+01	2.3016e+00		2.7182e-04	3.2628e+02
2021-04-06_13.00.00	1.4837e-01	4.0692e+01	2.8084e+00	4.6080e-06	7.1756e-04	3.2355e+02
2021-04-06_14.00.00	1.6851e-01	4.5254e+01	3.2092e+00	4.6080e-06	2.0392e-03	3.2099e+02
2021-04-06_15.00.00	1.8647e-01	4.9262e+01	3.5210e+00	7.0407e-04	4.3958e-03	3.1954e+02
2021-04-06_16.00.00	1.9272e-01	5.0612e+01	3.5555e+00	2.6430e-03	6.1360e-03	3.2036e+02
2021-04-06_17.00.00	1.9009e-01	4.9990e+01	3.5029e+00	2.6919e-03	1.0078e-02	3.2115e+02
2021-04-06_18.00.00	1.6660e-01	4.4757e+01	3.1769e+00		2.7517e-02	3.2176e+02
2021-04-06_19.00.00	1.3794e-01	3.8146e+01	2.6516e+00		3.6223e-02	3.2233e+02
2021-04-06_20.00.00	1.3423e-01	3.7092e+01	2.6433e+00		2.3262e-02	3.2495e+02
2021-04-06_21.00.00	1.2531e-01	3.5026e+01	2.4599e+00		9.2843e-03	3.2865e+02
2021-04-06_22.00.00	1.3264e-01	3.6665e+01	2.6083e+00		2.0864e-02	3.3162e+02
2021-04-06_23.00.00	1.3283e-01	3.6583e+01	2.6283e+00		3.8258e-02	3.3375e+02
2021-04-07_00.00.00	1.2208e-01	3.4158e+01	2.3982e+00		1.5984e-02	3.3436e+02
2021-04-07_01.00.00	1.2854e-01	3.5711e+01	2.5293e+00		7.0806e-04	3.3254e+02
2021-04-07_02.00.00	1.2341e-01	3.4643e+01	2.3965e+00		1.4022e-04	3.3338e+02
2021-04-07_03.00.00	1.1147e-01	3.1920e+01	2.1290e+00		2.0897e-03	3.3746e+02
2021-04-07_04.00.00	1.1633e-01	3.3063e+01	2.2170e+00		3.9497e-03	3.3646e+02
