date	tau	Tb	pwv	lwp	iwp	o3
2021-04-07_06.00.00	1.1315e-01	3.2304e+01	2.1431e+00		1.7871e-03	3.4239e+02
2021-04-07_07.00.00	1.1692e-01	3.3134e+01	2.2283e+00		3.4419e-03	3.3843e+02
2021-04-07_08.00.00	1.2209e-01	3.4331e+01	2.3285e+00		8.2399e-03	3.3335e+02
2021-04-07_09.00.00	1.3480e-01	3.7334e+01	2.5700e+00		2.7413e-03	3.2880e+02
2021-04-07_10.00.00	1.6039e-01	4.3214e+01	3.0533e+00		1.6696e-03	3.2604e+02
2021-04-07_11.00.00	2.0332e-01	5.2655e+01	3.8727e+00		3.3661e-03	3.2641e+02
2021-04-07_12.00.00	2.6697e-01	6.5844e+01	5.0803e+00	8.5710e-08	2.9487e-03	3.2787e+02
2021-04-07_13.00.00	3.2905e-01	7.7975e+01	6.0988e+00	2.5013e-03	5.3262e-03	3.2834e+02
2021-04-07_14.00.00	3.9684e-01	9.0421e+01	6.8241e+00	1.4541e-02	1.0737e-02	3.2855e+02
2021-04-07_15.00.00	4.2822e-01	9.5866e+01	7.4352e+00	1.3072e-02	3.5232e-02	3.3225e+02
2021-04-07_16.00.00	4.7836e-01	1.0417e+02	8.0074e+00	2.1714e-02	6.2851e-02	3.3657e+02
2021-04-07_17.00.00	4.4650e-01	9.8843e+01	7.9939e+00	8.6416e-03	3.5901e-02	3.3829e+02
2021-04-07_18.00.00	4.0600e-01	9.2064e+01	7.3698e+00	5.1039e-03	1.8446e-03	3.3951e+02
2021-04-07_19.00.00	3.8240e-01	8.7839e+01	7.1693e+00	4.3000e-05	6.9277e-04	3.4083e+02
2021-04-07_20.00.00	3.6168e-01	8.4160e+01	6.7691e+00		7.6577e-04	3.3866e+02
2021-04-07_21.00.00	3.5907e-01	8.3690e+01	6.7136e+00		1.9137e-03	3.3727e+02
2021-04-07_22.00.00	3.4327e-01	8.0969e+01	6.3621e+00	9.5220e-06	5.1177e-04	3.3674e+02
2021-04-07_23.00.00	3.0102e-01	7.3196e+01	5.4704e+00		7.2822e-06	3.3992e+02
2021-04-08_00.00.00	2.9176e-01	7.1497e+01	5.2159e+00	2.3040e-06	2.9800e-05	3.4239e+02
2021-04-08_01.00.00	2.8540e-01	7.0279e+01	5.0481e+00	4.8380e-05	6.4791e-05	3.4036e+02
2021-04-08_02.00.00	2.8815e-01	7.0797e+01	5.0531e+00	9.6980e-04	1.4364e-04	3.3613e+02
2021-04-08_03.00.00	3.1974e-01	7.6904e+01	5.0891e+00	1.3329e-02	6.3311e-04	3.3309e+02
2021-04-08_04.00.00	2.9961e-01	7.3012e+01	4.8266e+00	1.1184e-02	4.1922e-04	3.2929e+02
2021-04-08_05.00.00	2.7300e-01	6.7761e+01	4.6276e+00	4.7820e-03	1.6016e-04	3.2840e+02
2021-04-08_06.00.00	2.6108e-01	6.5362e+01	4.5221e+00	2.3160e-03	1.9710e-05	3.2958e+02
2021-04-08_07.00.00	2.5407e-01	6.3968e+01	4.4093e+00	1.9218e-03	1.7862e-05	3.2879e+02
2021-04-08_08.00.00	2.4335e-01	6.1789e+01	4.2691e+00	8.0540e-04	2.4286e-05	3.2755e+02
2021-04-08_09.00.00	2.3860e-01	6.0811e+01	4.2239e+00	3.9250e-07	3.6960e-06	3.2434e+02
2021-04-08_10.00.00	2.4930e-01	6.2997e+01	4.4445e+00	9.8100e-05	1.4056e-04	3.1996e+02
2021-04-08_11.00.00	3.1191e-01	7.5328e+01	5.5334e+00	2.3049e-03	8.8148e-05	3.1792e+02
2021-04-08_12.00.00	3.5119e-01	8.2684e+01	6.2957e+00	1.3874e-03	3.1882e-03	3.1921e+02
2021-04-08_13.00.00	3.7040e-01	8.6186e+01	6.6696e+00	1.2802e-03	6.3767e-03	3.2181e+02
2021-04-08_14.00.00	4.1251e-01	9.3444e+01	7.3417e+00	6.5071e-03	6.5820e-03	3.2191e+02
2021-04-08_15.00.00	4.4078e-01	9.8068e+01	7.9001e+00	7.1196e-03	4.8050e-02	3.2021e+02
2021-04-08_16.00.00	4.0754e-01	9.2384e+01	7.4551e+00	2.4974e-03	9.9520e-02	3.2106e+02
2021-04-08_17.00.00	3.8256e-01	8.8002e+01	7.1074e+00	5.2500e-04	3.5694e-02	3.2428e+02
2021-04-08_18.00.00	3.4807e-01	8.1835e+01	6.4951e+00	3.9734e-05	1.4106e-02	3.2517e+02
2021-04-08_19.00.00	3.2190e-01	7.7002e+01	6.0045e+00		7.0332e-03	3.2470e+02
2021-04-08_20.00.00	2.9206e-01	7.1387e+01	5.4030e+00		8.0739e-03	3.2602e+02
2021-04-08_21.00.00	3.0382e-01	7.3314e+01	5.7460e+00		1.0315e-01	3.2430e+02
2021-04-08_22.00.00	3.6800e-01	8.5143e+01	7.0409e+00		2.1229e-02	3.2348e+02
2021-04-08_23.00.00	4.3004e-01	9.5795e+01	8.1462e+00		9.3188e-02	3.3028e+02
2021-04-09_00.00.00	4.5315e-01	9.9614e+01	8.4712e+00		1.7091e-01	3.3924e+02
2021-04-09_01.00.00	4.9579e-01	1.0628e+02	8.8954e+00	8.8270e-04	8.4008e-01	3.3827e+02
2021-04-09_02.00.00	4.0830e-01	9.1750e+01	7.6783e+00	1.1779e-04	2.2779e-01	3.3666e+02
2021-04-09_03.00.00	4.0543e-01	9.1213e+01	7.6249e+00	1.4230e-06	2.0590e-01	3.3188e+02
2021-04-09_04.00.00	4.1827e-01	9.3392e+01	7.7851e+00	3.1009e-05	3.3648e-01	3.2942e+02
2021-04-09_05.00.00	4.3217e-01	9.5728e+01	7.8349e+00	3.6713e-03	4.5027e-01	3.2920e+02
2021-04-09_06.00.00	3.4523e-01	8.0712e+01	6.4907e+00	4.7839e-04	4.5358e-03	3.3092e+02
2021-04-09_07.00.00	2.5403e-01	6.3369e+01	4.7160e+00	1.2640e-06		3.3204e+02
2021-04-09_08.00.00	2.0523e-01	5.3371e+01	3.7626e+00	1.1690e-06		3.3271e+02
2021-04-09_09.00.00	1.7317e-01	4.6479e+01	3.1483e+00	2.5400e-05		3.3134e+02
