date	tau	Tb	pwv	lwp	iwp	o3
2021-04-02_06.00.00	9.6490e-02	2.8780e+01	1.6159e+00			3.3405e+02
2021-04-02_07.00.00	9.1230e-02	2.7478e+01	1.5212e+00			3.3558e+02
2021-04-02_08.00.00	9.4849e-02	2.8272e+01	1.6116e+00			3.3573e+02
2021-04-02_09.00.00	9.8871e-02	2.9176e+01	1.7070e+00			3.3428e+02
2021-04-02_10.00.00	1.0206e-01	2.9947e+01	1.7705e+00	3.9320e-06	7.3492e-07	3.3100e+02
2021-04-02_11.00.00	1.0392e-01	3.0390e+01	1.8127e+00	6.5824e-07	5.2661e-07	3.2788e+02
2021-04-02_12.00.00	1.0542e-01	3.0764e+01	1.8425e+00		2.8322e-06	3.2679e+02
2021-04-02_13.00.00	1.0152e-01	2.9897e+01	1.7543e+00		6.5863e-06	3.2475e+02
2021-04-02_14.00.00	1.0556e-01	3.0877e+01	1.8343e+00	1.7214e-05	1.3372e-05	3.2370e+02
2021-04-02_15.00.00	1.1274e-01	3.2584e+01	1.9828e+00	4.4980e-05	1.8710e-05	3.2301e+02
2021-04-02_16.00.00	1.2091e-01	3.4532e+01	2.1310e+00	4.2601e-04	3.6972e-05	3.2292e+02
2021-04-02_17.00.00	1.3272e-01	3.7302e+01	2.3797e+00	7.1120e-05	6.4929e-06	3.2327e+02
2021-04-02_18.00.00	1.3159e-01	3.7100e+01	2.3450e+00			3.2433e+02
2021-04-02_19.00.00	1.1199e-01	3.2542e+01	1.9548e+00			3.2427e+02
2021-04-02_20.00.00	1.0356e-01	3.0554e+01	1.7848e+00			3.2567e+02
2021-04-02_21.00.00	9.7969e-02	2.9220e+01	1.6667e+00			3.2700e+02
2021-04-02_22.00.00	9.3076e-02	2.8029e+01	1.5702e+00			3.2771e+02
2021-04-02_23.00.00	8.8397e-02	2.6881e+01	1.4788e+00			3.2654e+02
2021-04-03_00.00.00	8.4691e-02	2.5939e+01	1.4134e+00			3.2658e+02
2021-04-03_01.00.00	8.0705e-02	2.4923e+01	1.3430e+00			3.2805e+02
2021-04-03_02.00.00	7.9618e-02	2.4619e+01	1.3275e+00			3.2985e+02
2021-04-03_03.00.00	8.1048e-02	2.4953e+01	1.3564e+00			3.3207e+02
2021-04-03_04.00.00	8.2820e-02	2.5371e+01	1.3959e+00			3.3121e+02
2021-04-03_05.00.00	8.8215e-02	2.6679e+01	1.5018e+00			3.3235e+02
2021-04-03_06.00.00	9.6628e-02	2.8716e+01	1.6658e+00			3.3362e+02
2021-04-03_07.00.00	1.1118e-01	3.2149e+01	1.9537e+00			3.3519e+02
2021-04-03_08.00.00	1.1996e-01	3.4202e+01	2.1129e+00			3.3323e+02
2021-04-03_09.00.00	1.3048e-01	3.6629e+01	2.2989e+00	3.6180e-07		3.3257e+02
2021-04-03_10.00.00	1.5425e-01	4.2017e+01	2.6913e+00	7.1774e-04	3.6587e-05	3.3396e+02
2021-04-03_11.00.00	2.3889e-01	6.0275e+01	3.1469e+00	2.6085e-02	2.2933e-03	3.3646e+02
2021-04-03_12.00.00	2.4947e-01	6.2360e+01	3.7401e+00	1.5878e-02	2.2831e-02	3.3922e+02
2021-04-03_13.00.00	2.4904e-01	6.2196e+01	4.0470e+00	8.3958e-03	1.6013e-02	3.4195e+02
2021-04-03_14.00.00	2.7411e-01	6.7212e+01	4.2986e+00	1.3164e-02	2.5600e-03	3.4621e+02
2021-04-03_15.00.00	3.4119e-01	8.0095e+01	4.7188e+00	3.2286e-02	1.0651e-02	3.5081e+02
2021-04-03_16.00.00	4.1329e-01	9.3178e+01	4.7764e+00	6.2438e-02	1.7071e-02	3.5426e+02
2021-04-03_17.00.00	2.4460e-01	6.1345e+01	4.1514e+00	4.6044e-03	2.6660e-03	3.5568e+02
2021-04-03_18.00.00	2.3343e-01	5.9018e+01	3.9639e+00	5.2582e-03	1.1588e-04	3.5518e+02
2021-04-03_19.00.00	2.2365e-01	5.6898e+01	4.0581e+00	5.9159e-04	8.9900e-05	3.5421e+02
2021-04-03_20.00.00	2.4884e-01	6.2027e+01	4.5950e+00	1.3170e-06	7.3288e-04	3.5070e+02
2021-04-03_21.00.00	2.5808e-01	6.3809e+01	4.8043e+00		1.2416e-02	3.4698e+02
2021-04-03_22.00.00	2.8815e-01	6.9576e+01	5.4053e+00		2.5424e-02	3.4840e+02
2021-04-03_23.00.00	2.8440e-01	6.8902e+01	5.3303e+00		1.6068e-03	3.5080e+02
2021-04-04_00.00.00	2.7578e-01	6.7262e+01	5.1639e+00		9.7013e-06	3.4951e+02
2021-04-04_01.00.00	2.6195e-01	6.4583e+01	4.8784e+00		6.4240e-06	3.5079e+02
2021-04-04_02.00.00	2.4802e-01	6.1849e+01	4.5955e+00			3.5264e+02
2021-04-04_03.00.00	2.3321e-01	5.8897e+01	4.2965e+00			3.5268e+02
2021-04-04_04.00.00	2.2364e-01	5.6947e+01	4.1151e+00			3.5083e+02
2021-04-04_05.00.00	2.2117e-01	5.6400e+01	4.0845e+00			3.5058e+02
2021-04-04_06.00.00	2.2553e-01	5.7240e+01	4.1777e+00			3.4893e+02
2021-04-04_07.00.00	2.2712e-01	5.7575e+01	4.1911e+00			3.4779e+02
2021-04-04_08.00.00	2.3096e-01	5.8376e+01	4.2553e+00			3.4574e+02
2021-04-04_09.00.00	2.3799e-01	5.9784e+01	4.3899e+00	1.8025e-04	1.5625e-06	3.4438e+02
2021-04-04_10.00.00	2.5809e-01	6.3914e+01	4.5811e+00	3.9845e-03	5.2204e-05	3.4398e+02
2021-04-04_11.00.00	3.5769e-01	8.3391e+01	4.8117e+00	3.9519e-02	1.4764e-03	3.4434e+02
2021-04-04_12.00.00	5.8853e-01	1.2164e+02	5.0529e+00	1.3058e-01	1.9821e-02	3.4260e+02
2021-04-04_13.00.00	6.6040e-01	1.3196e+02	5.0492e+00	1.5980e-01	4.3568e-02	3.4271e+02
2021-04-04_14.00.00	6.0730e-01	1.2459e+02	4.8686e+00	1.4094e-01	1.8985e-02	3.4076e+02
2021-04-04_15.00.00	4.1504e-01	9.3995e+01	4.8593e+00	6.0107e-02	4.6328e-03	3.4099e+02
2021-04-04_16.00.00	4.3609e-01	9.7553e+01	5.2047e+00	6.2504e-02	4.5848e-03	3.4121e+02
2021-04-04_17.00.00	4.2082e-01	9.4728e+01	5.8845e+00	4.1470e-02	3.3648e-03	3.3924e+02
2021-04-04_18.00.00	3.4279e-01	8.0483e+01	6.0443e+00	5.3179e-03	5.9757e-04	3.3901e+02
2021-04-04_19.00.00	3.2241e-01	7.6694e+01	5.8014e+00	1.8116e-03	7.9109e-05	3.3946e+02
2021-04-04_20.00.00	3.0789e-01	7.4036e+01	5.5367e+00	7.0410e-04	8.4013e-05	3.4016e+02
2021-04-04_21.00.00	2.8327e-01	6.9472e+01	4.9641e+00	1.3020e-03	3.2898e-05	3.4038e+02
2021-04-04_22.00.00	2.5069e-01	6.3071e+01	4.3276e+00	1.2027e-03	2.8933e-05	3.4028e+02
2021-04-04_23.00.00	2.2688e-01	5.8197e+01	3.8695e+00	2.1073e-03	1.0294e-05	3.4230e+02
2021-04-05_00.00.00	2.0388e-01	5.3339e+01	3.4706e+00	2.2011e-03	5.4233e-06	3.4544e+02
2021-04-05_01.00.00	1.8791e-01	4.9876e+01	3.2251e+00	1.7036e-03	5.1560e-06	3.4336e+02
2021-04-05_02.00.00	1.9479e-01	5.1342e+01	3.2899e+00	3.3120e-03	7.9920e-06	3.4155e+02
2021-04-05_03.00.00	1.9704e-01	5.1824e+01	3.2445e+00	5.4423e-03	1.6633e-05	3.4378e+02
2021-04-05_04.00.00	1.9174e-01	5.0631e+01	3.2250e+00	3.6444e-03	8.3770e-06	3.4749e+02
2021-04-05_05.00.00	1.7970e-01	4.7992e+01	3.1677e+00			3.5050e+02
2021-04-05_06.00.00	1.7767e-01	4.7570e+01	3.1281e+00			3.5052e+02
2021-04-05_07.00.00	1.7164e-01	4.6276e+01	3.0053e+00			3.4951e+02
2021-04-05_08.00.00	1.7244e-01	4.6479e+01	2.9826e+00	3.2400e-04	2.3563e-05	3.4700e+02
2021-04-05_09.00.00	1.8990e-01	5.0323e+01	3.0601e+00	5.3582e-03	9.1474e-05	3.4983e+02
2021-04-05_10.00.00	1.8573e-01	4.9476e+01	3.0147e+00	4.0370e-03	9.2536e-05	3.5053e+02
2021-04-05_11.00.00	2.8809e-01	7.0950e+01	3.2330e+00	4.2288e-02	5.9640e-04	3.4867e+02
2021-04-05_12.00.00	3.5426e-01	8.3686e+01	3.3905e+00	6.6680e-02	3.8915e-03	3.4473e+02
2021-04-05_13.00.00	3.1213e-01	7.5809e+01	3.3905e+00	4.8045e-02	9.3242e-04	3.4260e+02
2021-04-05_14.00.00	2.7294e-01	6.7998e+01	3.5347e+00	2.8515e-02	1.5218e-04	3.4189e+02
2021-04-05_15.00.00	3.3052e-01	7.9265e+01	3.6753e+00	4.9973e-02	2.1789e-04	3.3929e+02
2021-04-05_16.00.00	5.5114e-01	1.1699e+02	3.9511e+00	1.3597e-01	9.1288e-04	3.3840e+02
