date	tau	Tb	pwv	lwp	iwp	o3
2021-04-03_00.00.00	8.2878e-02	2.5522e+01	1.3682e+00			3.3349e+02
2021-04-03_01.00.00	8.1421e-02	2.5128e+01	1.3431e+00			3.3607e+02
2021-04-03_02.00.00	8.2561e-02	2.5363e+01	1.3713e+00			3.3756e+02
2021-04-03_03.00.00	8.2816e-02	2.5394e+01	1.3792e+00			3.3641e+02
2021-04-03_04.00.00	8.1989e-02	2.5203e+01	1.3568e+00			3.3393e+02
2021-04-03_05.00.00	8.9167e-02	2.6967e+01	1.4862e+00			3.3276e+02
2021-04-03_06.00.00	1.0347e-01	3.0345e+01	1.7724e+00	4.1555e-05	6.9719e-07	3.3225e+02
2021-04-03_07.00.00	1.1880e-01	3.3918e+01	2.0615e+00	1.1103e-04	6.9820e-07	3.3512e+02
2021-04-03_08.00.00	1.3676e-01	3.8008e+01	2.4037e+00	1.1442e-04	6.9781e-07	3.3749e+02
2021-04-03_09.00.00	1.6063e-01	4.3337e+01	2.8233e+00	3.5442e-04	2.2908e-05	3.3935e+02
2021-04-03_10.00.00	2.1013e-01	5.4055e+01	3.3389e+00	9.2759e-03	3.6971e-04	3.4170e+02
2021-04-03_11.00.00	2.1435e-01	5.4937e+01	3.5508e+00	5.8984e-03	5.5039e-03	3.4494e+02
2021-04-03_12.00.00	2.2340e-01	5.6779e+01	3.9176e+00	1.1070e-03	2.3428e-03	3.4910e+02
2021-04-03_13.00.00	2.6593e-01	6.5477e+01	4.2935e+00	1.0307e-02	2.4555e-03	3.5338e+02
2021-04-03_14.00.00	2.7506e-01	6.7353e+01	4.3839e+00	1.1647e-02	8.0590e-03	3.5789e+02
2021-04-03_15.00.00	2.8243e-01	6.8934e+01	4.1398e+00	2.0881e-02	1.0338e-02	3.5687e+02
2021-04-03_16.00.00	2.6854e-01	6.6295e+01	3.8407e+00	2.2430e-02	5.6784e-03	3.5578e+02
2021-04-03_17.00.00	2.6093e-01	6.4805e+01	3.6843e+00	2.3261e-02	1.3057e-03	3.5554e+02
2021-04-03_18.00.00	2.0468e-01	5.3011e+01	3.6254e+00	1.6334e-03	4.7959e-05	3.5445e+02
2021-04-03_19.00.00	2.1123e-01	5.4316e+01	3.8360e+00	6.2875e-04	6.9533e-04	3.5452e+02
2021-04-03_20.00.00	2.1553e-01	5.5213e+01	3.9555e+00	1.7461e-05	5.4420e-04	3.5267e+02
2021-04-03_21.00.00	2.2292e-01	5.6739e+01	4.0952e+00		3.5258e-04	3.4632e+02
2021-04-03_22.00.00	2.3680e-01	5.9506e+01	4.3726e+00		1.0240e-03	3.4719e+02
2021-04-03_23.00.00	2.4061e-01	6.0274e+01	4.4515e+00		1.0159e-03	3.4997e+02
2021-04-04_00.00.00	2.4232e-01	6.0571e+01	4.5119e+00		4.7049e-04	3.5188e+02
2021-04-04_01.00.00	2.5453e-01	6.2986e+01	4.7603e+00		3.4513e-04	3.5322e+02
2021-04-04_02.00.00	2.6428e-01	6.4910e+01	4.9399e+00		2.2081e-04	3.5743e+02
2021-04-04_03.00.00	2.6824e-01	6.5715e+01	5.0043e+00		3.2120e-06	3.5833e+02
2021-04-04_04.00.00	2.6601e-01	6.5315e+01	4.9386e+00			3.5700e+02
2021-04-04_05.00.00	2.6478e-01	6.5137e+01	4.8825e+00			3.5412e+02
2021-04-04_06.00.00	2.6488e-01	6.5177e+01	4.8663e+00			3.5242e+02
2021-04-04_07.00.00	2.6510e-01	6.5225e+01	4.8571e+00			3.5043e+02
2021-04-04_08.00.00	2.7122e-01	6.6446e+01	4.9386e+00			3.4639e+02
2021-04-04_09.00.00	2.7908e-01	6.7998e+01	5.0532e+00	2.3417e-04	1.7583e-05	3.4396e+02
2021-04-04_10.00.00	3.0995e-01	7.4103e+01	5.1197e+00	1.1758e-02	3.7486e-04	3.4371e+02
2021-04-04_11.00.00	3.9892e-01	9.0594e+01	5.3791e+00	4.3690e-02	7.8164e-03	3.4351e+02
2021-04-04_12.00.00	4.7042e-01	1.0279e+02	6.0286e+00	5.8468e-02	3.6482e-02	3.4324e+02
2021-04-04_13.00.00	7.5916e-01	1.4418e+02	6.5098e+00	1.7153e-01	9.5405e-02	3.4447e+02
2021-04-04_14.00.00	7.6617e-01	1.4492e+02	6.6103e+00	1.7346e-01	9.6711e-02	3.4480e+02
2021-04-04_15.00.00	6.1554e-01	1.2491e+02	6.4070e+00	1.1475e-01	1.7085e-02	3.4515e+02
2021-04-04_16.00.00	6.9241e-01	1.3553e+02	6.6015e+00	1.4360e-01	4.0350e-02	3.4548e+02
2021-04-04_17.00.00	6.6420e-01	1.3189e+02	7.0267e+00	1.1995e-01	6.5830e-02	3.4465e+02
2021-04-04_18.00.00	4.4981e-01	9.9280e+01	6.6924e+00	3.5891e-02	2.8852e-02	3.4370e+02
2021-04-04_19.00.00	4.1072e-01	9.2768e+01	5.9887e+00	3.5241e-02	6.7784e-03	3.4274e+02
2021-04-04_20.00.00	3.6643e-01	8.5022e+01	5.5609e+00	2.4579e-02	2.9498e-03	3.4072e+02
2021-04-04_21.00.00	2.8279e-01	6.9368e+01	4.7404e+00	6.0210e-03	3.1555e-04	3.4073e+02
2021-04-04_22.00.00	2.3964e-01	6.0710e+01	4.1818e+00	6.4779e-04	2.5753e-05	3.4092e+02
2021-04-04_23.00.00	2.2895e-01	5.8459e+01	3.9744e+00	1.7349e-03	1.3306e-05	3.4219e+02
2021-04-05_00.00.00	2.3031e-01	5.8755e+01	3.7833e+00	7.5430e-03	1.2942e-05	3.4285e+02
2021-04-05_01.00.00	2.2005e-01	5.6624e+01	3.6437e+00	6.6712e-03	1.1687e-05	3.4211e+02
2021-04-05_02.00.00	2.3388e-01	5.9554e+01	3.7361e+00	1.0212e-02	1.8718e-05	3.4205e+02
2021-04-05_03.00.00	2.3840e-01	6.0518e+01	3.8015e+00	1.0180e-02	2.5059e-05	3.4277e+02
2021-04-05_04.00.00	2.2948e-01	5.8625e+01	3.9354e+00	2.3904e-03	4.4201e-05	3.4327e+02
2021-04-05_05.00.00	2.3577e-01	5.9987e+01	3.9047e+00	5.2204e-03	1.1819e-04	3.4070e+02
2021-04-05_06.00.00	2.3702e-01	6.0288e+01	3.7344e+00	9.4299e-03	1.2668e-04	3.3934e+02
2021-04-05_07.00.00	2.1419e-01	5.5524e+01	3.5296e+00	4.2608e-03	6.4864e-05	3.3935e+02
2021-04-05_08.00.00	1.9413e-01	5.1260e+01	3.2811e+00	1.5928e-03	1.9486e-05	3.3862e+02
2021-04-05_09.00.00	1.8230e-01	4.8701e+01	3.1132e+00	4.4392e-04	1.1806e-05	3.3877e+02
2021-04-05_10.00.00	2.0011e-01	5.2625e+01	3.1229e+00	7.5072e-03	1.0107e-04	3.4064e+02
2021-04-05_11.00.00	3.5156e-01	8.3153e+01	3.2346e+00	6.9169e-02	1.1866e-03	3.4357e+02
2021-04-05_12.00.00	4.9537e-01	1.0812e+02	3.4456e+00	1.2514e-01	4.2160e-03	3.4620e+02
2021-04-05_13.00.00	5.1829e-01	1.1181e+02	3.6716e+00	1.2912e-01	2.2013e-03	3.4311e+02
2021-04-05_14.00.00	4.2501e-01	9.6414e+01	3.7273e+00	8.8229e-02	7.1395e-04	3.3573e+02
2021-04-05_15.00.00	3.8438e-01	8.9273e+01	3.8042e+00	6.9671e-02	6.9062e-04	3.3471e+02
2021-04-05_16.00.00	5.1099e-01	1.1070e+02	4.1406e+00	1.1538e-01	1.0715e-03	3.3432e+02
2021-04-05_17.00.00	3.7278e-01	8.7212e+01	4.1520e+00	5.6039e-02	8.7856e-04	3.3512e+02
2021-04-05_18.00.00	2.9505e-01	7.2482e+01	3.9899e+00	2.6862e-02	2.0643e-04	3.3721e+02
2021-04-05_19.00.00	2.5120e-01	6.3676e+01	3.5997e+00	1.7546e-02	1.3058e-04	3.3978e+02
2021-04-05_20.00.00	2.4974e-01	6.3391e+01	3.2815e+00	2.4586e-02	6.8962e-05	3.4238e+02
2021-04-05_21.00.00	2.2363e-01	5.7953e+01	2.8400e+00	2.4259e-02	1.8057e-05	3.4118e+02
2021-04-05_22.00.00	1.9323e-01	5.1400e+01	2.5143e+00	1.9323e-02	1.6154e-03	3.4022e+02
2021-04-05_23.00.00	1.4094e-01	3.9561e+01	2.2314e+00	4.3880e-03	2.7934e-04	3.4009e+02
2021-04-06_00.00.00	1.2385e-01	3.5515e+01	2.0269e+00	2.4374e-03	1.9376e-04	3.4053e+02
2021-04-06_01.00.00	1.0585e-01	3.1155e+01	1.8197e+00	2.7529e-04	1.1940e-03	3.4164e+02
2021-04-06_02.00.00	9.0922e-02	2.7466e+01	1.5744e+00		1.6366e-03	3.4319e+02
2021-04-06_03.00.00	8.5460e-02	2.6057e+01	1.4909e+00		2.7565e-03	3.4401e+02
2021-04-06_04.00.00	8.3638e-02	2.5541e+01	1.4767e+00		3.2162e-03	3.4226e+02
2021-04-06_05.00.00	8.0363e-02	2.4681e+01	1.4299e+00		2.0558e-03	3.4179e+02
2021-04-06_06.00.00	7.7998e-02	2.4073e+01	1.3968e+00		2.0601e-03	3.3950e+02
2021-04-06_07.00.00	8.5111e-02	2.5726e+01	1.5696e+00		1.1874e-02	3.3822e+02
2021-04-06_08.00.00	9.6675e-02	2.8394e+01	1.8547e+00		5.6417e-03	3.3523e+02
