date	tau	Tb	pwv	lwp	iwp	o3
2021-04-06_18.00.00	1.6279e-01	4.4210e+01	2.9912e+00	2.8713e-05	1.6160e-02	3.2571e+02
2021-04-06_19.00.00	1.3227e-01	3.7108e+01	2.4451e+00		5.3675e-02	3.2896e+02
2021-04-06_20.00.00	1.1854e-01	3.3575e+01	2.2398e+00		1.1918e-01	3.3091e+02
2021-04-06_21.00.00	1.1672e-01	3.3113e+01	2.2167e+00		1.0347e-01	3.3283e+02
2021-04-06_22.00.00	1.1568e-01	3.2909e+01	2.1964e+00		6.9847e-02	3.3204e+02
2021-04-06_23.00.00	1.1864e-01	3.3482e+01	2.3102e+00		2.2567e-02	3.3116e+02
2021-04-07_00.00.00	1.2769e-01	3.5420e+01	2.5426e+00		3.4881e-03	3.3332e+02
2021-04-07_01.00.00	1.3400e-01	3.6839e+01	2.6726e+00		8.2076e-04	3.3687e+02
2021-04-07_02.00.00	1.3112e-01	3.6303e+01	2.5825e+00		1.5516e-04	3.3877e+02
2021-04-07_03.00.00	1.1463e-01	3.2702e+01	2.1817e+00		1.1522e-06	3.4025e+02
2021-04-07_04.00.00	1.1306e-01	3.2353e+01	2.1349e+00		1.7256e-04	3.4387e+02
2021-04-07_05.00.00	1.1345e-01	3.2409e+01	2.1461e+00		1.4762e-03	3.4426e+02
2021-04-07_06.00.00	1.0898e-01	3.1319e+01	2.0591e+00		2.4204e-03	3.4074e+02
2021-04-07_07.00.00	1.1019e-01	3.1573e+01	2.0872e+00		4.9815e-03	3.3680e+02
2021-04-07_08.00.00	1.1627e-01	3.2946e+01	2.2206e+00		7.2722e-03	3.3442e+02
2021-04-07_09.00.00	1.2769e-01	3.5649e+01	2.4406e+00		1.2832e-03	3.3180e+02
2021-04-07_10.00.00	1.4578e-01	3.9859e+01	2.7833e+00		2.3112e-03	3.2796e+02
2021-04-07_11.00.00	1.7114e-01	4.5590e+01	3.2614e+00	3.2704e-05	7.7404e-03	3.2409e+02
2021-04-07_12.00.00	1.9795e-01	5.1435e+01	3.7863e+00	1.1377e-04	7.1455e-03	3.2232e+02
