date	tau	Tb	pwv	lwp	iwp	o3
2021-04-05_18.00.00	2.3984e-01	6.1180e+01	3.3583e+00	1.7511e-02	7.0491e-05	3.3585e+02
2021-04-05_19.00.00	1.9519e-01	5.1681e+01	3.0386e+00	6.3444e-03	5.6309e-06	3.3465e+02
2021-04-05_20.00.00	1.4878e-01	4.1327e+01	2.5015e+00		1.0001e-06	3.3614e+02
2021-04-05_21.00.00	1.2682e-01	3.6253e+01	2.1114e+00			3.3714e+02
2021-04-05_22.00.00	1.1109e-01	3.2548e+01	1.8251e+00			3.3734e+02
2021-04-05_23.00.00	9.8597e-02	2.9558e+01	1.5996e+00			3.3954e+02
2021-04-06_00.00.00	9.0142e-02	2.7515e+01	1.4481e+00			3.4237e+02
2021-04-06_01.00.00	8.9663e-02	2.7404e+01	1.4419e+00			3.4261e+02
2021-04-06_02.00.00	8.6762e-02	2.6681e+01	1.4002e+00		1.1538e-03	3.4009e+02
2021-04-06_03.00.00	8.1787e-02	2.5461e+01	1.3132e+00		1.6564e-03	3.3950e+02
2021-04-06_04.00.00	8.5675e-02	2.6420e+01	1.3842e+00		8.6020e-04	3.3843e+02
2021-04-06_05.00.00	8.1785e-02	2.5431e+01	1.3177e+00		1.9048e-03	3.3748e+02
2021-04-06_06.00.00	7.9119e-02	2.4720e+01	1.2802e+00		4.7458e-04	3.3545e+02
2021-04-06_07.00.00	7.7166e-02	2.4180e+01	1.2582e+00		2.1470e-03	3.3354e+02
2021-04-06_08.00.00	8.4505e-02	2.5928e+01	1.4154e+00		3.0357e-03	3.3404e+02
2021-04-06_09.00.00	8.3568e-02	2.5608e+01	1.4347e+00		2.7206e-03	3.3397e+02
2021-04-06_10.00.00	9.4042e-02	2.8110e+01	1.6606e+00		6.9966e-04	3.3306e+02
2021-04-06_11.00.00	1.1381e-01	3.2784e+01	2.0693e+00		3.2231e-04	3.3098e+02
2021-04-06_12.00.00	1.3524e-01	3.7779e+01	2.5022e+00		3.5797e-04	3.2742e+02
2021-04-06_13.00.00	1.5330e-01	4.1872e+01	2.8756e+00	1.7079e-05	4.3477e-04	3.2455e+02
2021-04-06_14.00.00	1.7136e-01	4.5943e+01	3.2134e+00	5.3999e-04	3.2437e-04	3.2220e+02
2021-04-06_15.00.00	2.1378e-01	5.5264e+01	3.6018e+00	9.9746e-03	1.4062e-03	3.2074e+02
2021-04-06_16.00.00	1.9995e-01	5.2259e+01	3.5795e+00	4.8602e-03	3.8114e-03	3.2076e+02
2021-04-06_17.00.00	2.0230e-01	5.2744e+01	3.6190e+00	4.5735e-03	5.3370e-03	3.2189e+02
2021-04-06_18.00.00	1.7223e-01	4.6072e+01	3.2672e+00		1.0946e-02	3.2281e+02
2021-04-06_19.00.00	1.4484e-01	3.9819e+01	2.7628e+00		3.0402e-02	3.2381e+02
2021-04-06_20.00.00	1.1933e-01	3.3912e+01	2.2383e+00		6.3925e-02	3.2499e+02
2021-04-06_21.00.00	1.2012e-01	3.3942e+01	2.2896e+00		6.8684e-02	3.2698e+02
2021-04-06_22.00.00	1.3030e-01	3.6201e+01	2.5239e+00		5.9507e-02	3.2893e+02
2021-04-06_23.00.00	1.2479e-01	3.4995e+01	2.3959e+00		3.7745e-02	3.3190e+02
2021-04-07_00.00.00	1.3113e-01	3.6443e+01	2.5443e+00		2.7943e-03	3.3649e+02
2021-04-07_01.00.00	1.2438e-01	3.4954e+01	2.3952e+00		1.4670e-04	3.3761e+02
2021-04-07_02.00.00	1.1577e-01	3.3041e+01	2.1928e+00		1.8712e-05	3.3782e+02
2021-04-07_03.00.00	1.0922e-01	3.1469e+01	2.0615e+00		2.8461e-03	3.3802e+02
2021-04-07_04.00.00	1.0406e-01	3.0304e+01	1.9235e+00		6.9290e-03	3.3958e+02
2021-04-07_05.00.00	1.0217e-01	2.9886e+01	1.8667e+00		8.0624e-03	3.3704e+02
2021-04-07_06.00.00	1.0663e-01	3.0911e+01	1.9640e+00		5.7217e-03	3.3265e+02
2021-04-07_07.00.00	1.1101e-01	3.1943e+01	2.0518e+00		7.3219e-03	3.3090e+02
2021-04-07_08.00.00	1.1220e-01	3.2252e+01	2.0728e+00		9.1600e-04	3.3439e+02
2021-04-07_09.00.00	1.1683e-01	3.3358e+01	2.1603e+00	3.2796e-06	6.8781e-04	3.3512e+02
2021-04-07_10.00.00	1.2834e-01	3.5984e+01	2.4067e+00	5.9409e-06	1.4695e-03	3.3326e+02
2021-04-07_11.00.00	1.4938e-01	4.0765e+01	2.7881e+00	1.0019e-03	4.4279e-03	3.2848e+02
2021-04-07_12.00.00	1.7256e-01	4.5930e+01	3.2014e+00	2.1257e-03	4.0795e-03	3.2407e+02
2021-04-07_13.00.00	2.0303e-01	5.2515e+01	3.6293e+00	6.3424e-03	7.4892e-03	3.2397e+02
2021-04-07_14.00.00	2.0485e-01	5.2825e+01	3.9022e+00	1.6347e-03	1.5070e-02	3.2878e+02
2021-04-07_15.00.00	2.2814e-01	5.7796e+01	3.9926e+00	9.8574e-03	5.3405e-03	3.3219e+02
2021-04-07_16.00.00	2.2596e-01	5.7237e+01	4.3247e+00	2.1871e-03	5.7368e-04	3.3249e+02
2021-04-07_17.00.00	2.5442e-01	6.3212e+01	4.8093e+00	3.0668e-03	1.2625e-03	3.3304e+02
2021-04-07_18.00.00	2.7271e-01	6.7094e+01	5.1419e+00	1.4936e-03	1.6542e-03	3.3367e+02
2021-04-07_19.00.00	2.7881e-01	6.8490e+01	5.2387e+00	3.5380e-05	1.8248e-03	3.3546e+02
2021-04-07_20.00.00	2.7615e-01	6.8103e+01	5.1244e+00	2.3810e-05	2.4421e-04	3.3463e+02
2021-04-07_21.00.00	2.8249e-01	6.9411e+01	5.2237e+00		7.8480e-06	3.3297e+02
2021-04-07_22.00.00	2.9122e-01	7.1097e+01	5.3939e+00		6.5530e-04	3.3338e+02
2021-04-07_23.00.00	3.0813e-01	7.4278e+01	5.7305e+00	8.9020e-06	2.5895e-03	3.3408e+02
2021-04-08_00.00.00	3.1190e-01	7.5045e+01	5.7703e+00	1.4366e-04	1.1058e-03	3.3793e+02
2021-04-08_01.00.00	3.1157e-01	7.5072e+01	5.6984e+00	4.4700e-04	6.7076e-05	3.3880e+02
2021-04-08_02.00.00	3.2932e-01	7.8465e+01	5.9651e+00	1.0374e-03	2.4554e-04	3.3564e+02
2021-04-08_03.00.00	3.3718e-01	8.0011e+01	6.0691e+00	1.2044e-03	1.9294e-04	3.3196e+02
